LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1709251170.919003,1099475.000,53718,1,SF,1,100,13.6953
1709251171.252000,1099808.000,53768,1,SF,1,100,13.5369
1709251171.518998,1100075.000,53819,1,SF,1,100,13.3803
1709251171.851996,1100408.000,53867,1,SF,1,100,13.2255
1709251172.251993,1100808.000,53932,1,SF,1,100,13.0725
1709251172.517992,1101074.000,53983,1,SF,1,100,12.9213
1709251172.851989,1101408.000,54032,1,SF,1,100,12.7718
1709251173.184987,1101741.000,54082,1,SF,1,100,12.6241
1709251173.584984,1102141.000,54147,1,SF,1,100,12.4781
1709251173.851982,1102408.000,54195,1,SF,1,100,12.3337
1709251174.184980,1102741.000,54244,1,SF,1,100,12.1910
1709251174.584977,1103141.000,54313,1,SF,1,100,12.0500
1709251174.851975,1103408.000,54363,1,SF,1,100,11.9106
1709251175.250973,1103807.000,54418,1,SF,1,100,11.7728
1709251175.517971,1104074.000,54468,1,SF,1,100,11.6366
1709251175.850968,1104407.000,54519,1,SF,1,100,11.5020
1709251176.250966,1104807.000,54586,1,SF,1,100,11.3690
1709251176.584963,1105141.000,54634,1,SF,1,100,11.2375
1709251176.850961,1105407.000,54687,1,SF,1,100,13.1897
1709251177.184959,1105741.000,54735,1,SF,1,100,13.0371
1709251177.584956,1106141.000,54800,1,SF,1,100,12.8863
1709251177.850955,1106407.000,54849,1,SF,1,100,12.7372
1709251178.184952,1106741.000,54897,1,SF,1,100,12.5899
1709251178.583949,1107140.000,54963,1,SF,1,100,12.4443
1709251178.917947,1107474.000,55013,1,SF,1,100,12.3003
1709251179.183945,1107740.000,55061,1,SF,1,100,12.1580
1709251179.517943,1108074.000,55110,1,SF,1,100,12.0174
1709251179.917940,1108474.000,55179,1,SF,1,100,13.9606
1709251180.250938,1108807.000,55232,1,SF,1,100,13.7991
1709251180.583935,1109140.000,55281,1,SF,1,100,13.6395
1709251180.850934,1109407.000,55331,1,SF,1,100,13.4817
1709251181.183931,1109740.000,55382,1,SF,1,100,13.3257
1709251181.583929,1110140.000,55447,1,SF,1,100,13.1716
1709251181.850927,1110407.000,55495,1,SF,1,100,13.0192
1709251182.183924,1110740.000,55547,1,SF,1,100,14.9509
1709251182.516922,1111073.000,55596,1,SF,1,100,14.7779
1709251182.916919,1111473.000,55663,1,SF,1,100,14.6070
1709251183.183918,1111740.000,55712,1,SF,1,100,14.4380
1709251183.516915,1112073.000,55760,1,SF,1,100,14.2710
1709251183.916913,1112473.000,55828,1,SF,1,100,14.1059
1709251184.250910,1112807.000,55878,1,SF,1,100,13.9427
1709251184.516908,1113073.000,55926,1,SF,1,100,13.7814
1709251184.850906,1113407.000,55977,1,SF,1,100,13.6220
1709251185.250903,1113807.000,56047,1,SF,1,100,13.4644
1709251185.583901,1114140.000,56096,1,SF,1,100,13.3086
1709251185.916898,1114473.000,56145,1,SF,1,100,13.1547
1709251186.183897,1114740.000,56195,1,SF,1,100,13.0025
1709251186.516894,1115073.000,56244,1,SF,1,100,12.8521
1709251186.916892,1115473.000,56309,1,SF,1,100,12.7034
1709251187.249889,1115806.000,56357,1,SF,1,100,12.5565
1709251187.516887,1116073.000,56408,1,SF,1,100,12.4112
1709251187.849885,1116406.000,56456,1,SF,1,100,12.2676
1709251188.249882,1116806.000,56521,1,SF,1,100,12.1257
1709251188.516881,1117073.000,56570,1,SF,1,100,11.9855
1709251188.849878,1117406.000,56618,1,SF,1,100,11.8468
1709251189.249876,1117806.000,56684,1,SF,1,100,11.7098
1709251189.582873,1118139.000,56736,1,SF,1,100,11.5743
1709251189.849871,1118406.000,56784,1,SF,1,100,11.4404
1709251190.182869,1118739.000,56833,1,SF,1,100,11.3081
1709251190.516867,1119073.000,56890,1,SF,1,100,11.1773
1709251190.916864,1119473.000,56955,1,SF,1,100,11.0480
1709251191.249862,1119806.000,57006,1,SF,1,100,10.9202
1709251191.516860,1120073.000,57056,1,SF,1,100,10.7938
1709251191.849858,1120406.000,57105,1,SF,1,100,10.6690
1709251192.249855,1120806.000,57170,1,SF,1,100,10.5455
1709251192.515853,1121072.000,57218,1,SF,1,100,10.4236
1709251192.849851,1121406.000,57267,1,SF,1,100,10.3030
1709251193.249848,1121806.000,57333,1,SF,1,100,10.1838
1709251193.582845,1122139.000,57382,1,SF,1,100,10.0660
1709251193.849844,1122406.000,57431,1,SF,1,100,9.9495
1709251194.182841,1122739.000,57479,1,SF,1,100,9.8344
1709251194.582839,1123139.000,57548,1,SF,1,100,9.7207
1709251194.849837,1123406.000,57599,1,SF,1,100,9.6082
1709251195.182834,1123739.000,57647,1,SF,1,100,9.4971
