LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1709251192.370854,1120927.000,57214,3,GZ,1,100,0.458
1709251192.410854,1120967.000,57214,3,GZ,1,100,0.671
1709251192.450853,1121007.000,57214,3,GZ,1,100,0.244
1709251192.490853,1121047.000,57231,3,GZ,1,100,0.122
1709251192.530853,1121087.000,57231,3,GZ,1,100,0.610
1709251192.570853,1121127.000,57231,3,GZ,1,100,0.305
1709251192.610852,1121167.000,57248,2,GZ,1,100,0.214
1709251192.650852,1121207.000,57248,2,GZ,1,100,0.580
1709251192.690852,1121247.000,57262,3,GZ,1,100,0.580
1709251192.730851,1121287.000,57262,3,GZ,1,100,0.549
1709251192.770851,1121327.000,57262,3,GZ,1,100,0.305
1709251192.810851,1121367.000,57280,2,GZ,1,100,-0.092
1709251192.850851,1121407.000,57280,2,GZ,1,100,0.519
1709251192.890517,1121446.667,57296,3,GZ,1,100,0.732
1709251192.930183,1121486.333,57296,3,GZ,1,100,-0.061
1709251192.969850,1121526.000,57296,3,GZ,1,100,-0.153
1709251193.010350,1121566.500,57313,2,GZ,1,100,0.458
1709251193.050849,1121607.000,57313,2,GZ,1,100,0.580
1709251193.090516,1121646.667,57328,3,GZ,1,100,0.519
1709251193.130182,1121686.333,57328,3,GZ,1,100,0.427
1709251193.169848,1121726.000,57328,3,GZ,1,100,0.031
1709251193.210348,1121766.500,57345,2,GZ,1,100,0.336
1709251193.250848,1121807.000,57345,2,GZ,1,100,0.488
1709251193.290514,1121846.667,57361,3,GZ,1,100,0.610
1709251193.330181,1121886.333,57361,3,GZ,1,100,0.397
1709251193.369847,1121926.000,57361,3,GZ,1,100,0.458
1709251193.409847,1121966.000,57378,2,GZ,1,100,0.336
1709251193.449846,1122006.000,57378,2,GZ,1,100,0.671
1709251193.489846,1122046.000,57395,3,GZ,1,100,0.946
1709251193.529846,1122086.000,57395,3,GZ,1,100,0.092
1709251193.569845,1122126.000,57395,3,GZ,1,100,-0.153
1709251193.610345,1122166.500,57410,2,GZ,1,100,0.916
1709251193.650845,1122207.000,57410,2,GZ,1,100,1.373
1709251193.686178,1122242.333,57426,3,GZ,1,100,0.305
1709251193.721511,1122277.667,57426,3,GZ,1,100,-0.397
1709251193.756844,1122313.000,57426,3,GZ,1,100,0.214
1709251193.796844,1122353.000,57444,3,GZ,1,100,0.824
1709251193.836844,1122393.000,57444,3,GZ,1,100,1.068
1709251193.876843,1122433.000,57444,3,GZ,1,100,0.488
1709251193.916843,1122473.000,57460,2,GZ,1,100,-0.793
1709251193.956843,1122513.000,57460,2,GZ,1,100,0.397
1709251193.997176,1122553.333,57475,3,GZ,1,100,1.526
1709251194.037509,1122593.667,57475,3,GZ,1,100,0.824
1709251194.077842,1122634.000,57475,3,GZ,1,100,-0.305
1709251194.117842,1122674.000,57492,3,GZ,1,100,0.397
1709251194.157841,1122714.000,57492,3,GZ,1,100,0.916
1709251194.197841,1122754.000,57492,3,GZ,1,100,0.214
1709251194.237841,1122794.000,57509,2,GZ,1,100,0.183
1709251194.277841,1122834.000,57509,2,GZ,1,100,0.793
1709251194.317840,1122874.000,57527,3,GZ,1,100,0.458
1709251194.357840,1122914.000,57527,3,GZ,1,100,-0.061
1709251194.397840,1122954.000,57527,3,GZ,1,100,0.488
1709251194.437840,1122994.000,57542,2,GZ,1,100,0.916
1709251194.477839,1123034.000,57542,2,GZ,1,100,0.122
1709251194.517839,1123074.000,57561,3,GZ,1,100,0.122
1709251194.557839,1123114.000,57561,3,GZ,1,100,0.977
1709251194.597838,1123154.000,57561,3,GZ,1,100,0.702
1709251194.637838,1123194.000,57578,2,GZ,1,100,-0.153
1709251194.677838,1123234.000,57578,2,GZ,1,100,0.305
1709251194.717838,1123274.000,57594,3,GZ,1,100,1.129
1709251194.757837,1123314.000,57594,3,GZ,1,100,0.610
1709251194.797837,1123354.000,57594,3,GZ,1,100,0.000
1709251194.837837,1123394.000,57610,2,GZ,1,100,0.214
1709251194.877836,1123434.000,57610,2,GZ,1,100,0.427
1709251194.917836,1123474.000,57626,3,GZ,1,100,0.427
1709251194.957836,1123514.000,57626,3,GZ,1,100,0.854
1709251194.997836,1123554.000,57626,3,GZ,1,100,0.610
1709251195.037835,1123594.000,57643,2,GZ,1,100,0.122
1709251195.077835,1123634.000,57643,2,GZ,1,100,-0.183
1709251195.117835,1123674.000,57660,3,GZ,1,100,0.580
1709251195.157835,1123714.000,57660,3,GZ,1,100,1.068
1709251195.197834,1123754.000,57660,3,GZ,1,100,0.549
1709251195.237834,1123794.000,57676,2,GZ,1,100,0.732
1709251195.277834,1123834.000,57676,2,GZ,1,100,0.549
1709251195.317833,1123874.000,57691,3,GZ,1,100,0.214
1709251195.357833,1123914.000,57691,3,GZ,1,100,0.763
1709251195.397833,1123954.000,57691,3,GZ,1,100,0.183
1709251195.437833,1123994.000,57716,4,GZ,1,100,0.305
1709251195.477832,1124034.000,57716,4,GZ,1,100,-0.031
1709251195.517832,1124074.000,57716,4,GZ,1,100,1.312
1709251195.557832,1124114.000,57716,4,GZ,1,100,0.000
1709251195.593165,1124149.333,57732,3,GZ,1,100,0.214
1709251195.628498,1124184.667,57732,3,GZ,1,100,-0.549
1709251195.663831,1124220.000,57732,3,GZ,1,100,0.610
1709251195.703831,1124260.000,57749,2,GZ,1,100,0.214
1709251195.743830,1124300.000,57749,2,GZ,1,100,0.916
1709251195.783830,1124340.000,57766,3,GZ,1,100,0.397
1709251195.823830,1124380.000,57766,3,GZ,1,100,-0.092
1709251195.863830,1124420.000,57766,3,GZ,1,100,0.427
1709251195.903829,1124460.000,57781,2,GZ,1,100,0.549
1709251195.943829,1124500.000,57781,2,GZ,1,100,0.610
1709251195.983829,1124540.000,57797,3,GZ,1,100,0.366
1709251196.023829,1124580.000,57797,3,GZ,1,100,0.854
1709251196.063828,1124620.000,57797,3,GZ,1,100,0.275
1709251196.103828,1124660.000,57814,2,GZ,1,100,0.275
1709251196.143828,1124700.000,57814,2,GZ,1,100,0.183
1709251196.183827,1124740.000,57831,3,GZ,1,100,0.214
1709251196.223827,1124780.000,57831,3,GZ,1,100,0.702
1709251196.263827,1124820.000,57831,3,GZ,1,100,0.275
1709251196.303327,1124859.500,57846,2,GZ,1,100,0.031
1709251196.342826,1124899.000,57846,2,GZ,1,100,0.549
1709251196.382826,1124939.000,57862,3,GZ,1,100,0.916
1709251196.422826,1124979.000,57862,3,GZ,1,100,0.214
1709251196.462826,1125019.000,57862,3,GZ,1,100,-0.214
1709251196.503325,1125059.500,57880,2,GZ,1,100,0.641
1709251196.543825,1125100.000,57880,2,GZ,1,100,1.221
1709251196.583491,1125139.667,57896,3,GZ,1,100,0.183
1709251196.623158,1125179.333,57896,3,GZ,1,100,-0.275
1709251196.662824,1125219.000,57896,3,GZ,1,100,0.610
1709251196.702824,1125259.000,57912,2,GZ,1,100,0.824
1709251196.742824,1125299.000,57912,2,GZ,1,100,0.397
1709251196.782823,1125339.000,57928,3,GZ,1,100,0.183
1709251196.822823,1125379.000,57928,3,GZ,1,100,0.671
1709251196.862823,1125419.000,57928,3,GZ,1,100,0.824
1709251196.903156,1125459.333,57945,3,GZ,1,100,0.336
1709251196.943489,1125499.667,57945,3,GZ,1,100,0.061
1709251196.983822,1125540.000,57945,3,GZ,1,100,0.519
1709251197.023322,1125579.500,57963,2,GZ,1,100,0.610
1709251197.062821,1125619.000,57963,2,GZ,1,100,0.366
1709251197.102821,1125659.000,57981,3,GZ,1,100,0.458
1709251197.142821,1125699.000,57981,3,GZ,1,100,0.610
1709251197.182821,1125739.000,57981,3,GZ,1,100,0.336
1709251197.222820,1125779.000,57995,2,GZ,1,100,0.000
1709251197.262820,1125819.000,57995,2,GZ,1,100,0.336
1709251197.303153,1125859.333,58012,3,GZ,1,100,0.671
1709251197.343486,1125899.667,58012,3,GZ,1,100,0.671
1709251197.383819,1125940.000,58012,3,GZ,1,100,0.427
1709251197.423319,1125979.500,58028,2,GZ,1,100,0.671
1709251197.462819,1126019.000,58028,2,GZ,1,100,0.458
1709251197.498485,1126054.667,58046,3,GZ,1,100,0.183
1709251197.534151,1126090.333,58046,3,GZ,1,100,0.122
1709251197.569818,1126126.000,58046,3,GZ,1,100,0.671
1709251197.609818,1126166.000,58060,3,GZ,1,100,0.793
1709251197.649817,1126206.000,58060,3,GZ,1,100,0.458
1709251197.689817,1126246.000,58060,3,GZ,1,100,-0.153
1709251197.729817,1126286.000,58077,2,GZ,1,100,0.275
1709251197.769816,1126326.000,58077,2,GZ,1,100,0.977
1709251197.809816,1126366.000,58094,3,GZ,1,100,0.488
1709251197.849816,1126406.000,58094,3,GZ,1,100,-0.092
1709251197.889816,1126446.000,58094,3,GZ,1,100,0.275
1709251197.929815,1126486.000,58111,2,GZ,1,100,0.671
1709251197.969815,1126526.000,58111,2,GZ,1,100,0.763
1709251198.009815,1126566.000,58125,3,GZ,1,100,0.244
1709251198.049814,1126606.000,58125,3,GZ,1,100,0.000
1709251198.089814,1126646.000,58125,3,GZ,1,100,0.671
1709251198.129814,1126686.000,58143,2,GZ,1,100,0.519
1709251198.169814,1126726.000,58143,2,GZ,1,100,0.336
1709251198.209813,1126766.000,58159,3,GZ,1,100,0.610
1709251198.249813,1126806.000,58159,3,GZ,1,100,0.763
1709251198.289813,1126846.000,58159,3,GZ,1,100,0.366
1709251198.329813,1126886.000,58176,3,GZ,1,100,0.183
1709251198.369812,1126926.000,58176,3,GZ,1,100,0.336
1709251198.409812,1126966.000,58176,3,GZ,1,100,0.519
1709251198.449812,1127006.000,58191,2,GZ,1,100,0.336
1709251198.489811,1127046.000,58191,2,GZ,1,100,0.549
1709251198.530144,1127086.333,58208,3,GZ,1,100,0.763
1709251198.570477,1127126.667,58208,3,GZ,1,100,0.000
1709251198.610811,1127167.000,58208,3,GZ,1,100,-0.031
1709251198.650810,1127207.000,58224,2,GZ,1,100,0.671
1709251198.690810,1127247.000,58224,2,GZ,1,100,0.183
1709251198.730810,1127287.000,58241,3,GZ,1,100,0.122
1709251198.770809,1127327.000,58241,3,GZ,1,100,0.610
1709251198.810809,1127367.000,58241,3,GZ,1,100,0.427
1709251198.850809,1127407.000,58258,2,GZ,1,100,0.244
1709251198.890809,1127447.000,58258,2,GZ,1,100,0.397
1709251198.930808,1127487.000,58273,3,GZ,1,100,-0.275
1709251198.970808,1127527.000,58273,3,GZ,1,100,0.092
1709251199.010808,1127567.000,58273,3,GZ,1,100,0.610
1709251199.050807,1127607.000,58289,2,GZ,1,100,0.549
1709251199.090807,1127647.000,58289,2,GZ,1,100,0.458
1709251199.130474,1127686.667,58307,3,GZ,1,100,0.488
1709251199.170140,1127726.333,58307,3,GZ,1,100,0.031
1709251199.209806,1127766.000,58307,3,GZ,1,100,-0.671
1709251199.250306,1127806.500,58323,2,GZ,1,100,1.129
1709251199.290806,1127847.000,58323,2,GZ,1,100,0.061
1709251199.330806,1127887.000,58338,3,GZ,1,100,0.610
1709251199.370805,1127927.000,58338,3,GZ,1,100,0.671
1709251199.410805,1127967.000,58338,3,GZ,1,100,0.702
1709251199.446138,1128002.333,58355,3,GZ,1,100,0.092
1709251199.481471,1128037.667,58355,3,GZ,1,100,0.580
1709251199.516804,1128073.000,58355,3,GZ,1,100,0.488
1709251199.556804,1128113.000,58374,2,GZ,1,100,-0.031
1709251199.596804,1128153.000,58374,2,GZ,1,100,0.458
1709251199.636803,1128193.000,58390,3,GZ,1,100,0.458
1709251199.676803,1128233.000,58390,3,GZ,1,100,0.519
1709251199.716803,1128273.000,58390,3,GZ,1,100,-0.031
1709251199.756803,1128313.000,58405,2,GZ,1,100,0.580
1709251199.796802,1128353.000,58405,2,GZ,1,100,0.793
1709251199.836469,1128392.667,58422,3,GZ,1,100,0.366
1709251199.876135,1128432.333,58422,3,GZ,1,100,0.366
1709251199.915802,1128472.000,58422,3,GZ,1,100,0.641
1709251199.956135,1128512.333,58439,3,GZ,1,100,0.275
1709251199.996468,1128552.667,58439,3,GZ,1,100,0.031
1709251200.036801,1128593.000,58439,3,GZ,1,100,0.671
1709251200.076300,1128632.500,58455,2,GZ,1,100,0.671
1709251200.115800,1128672.000,58455,2,GZ,1,100,0.366
1709251200.155800,1128712.000,58472,3,GZ,1,100,0.244
1709251200.195800,1128752.000,58472,3,GZ,1,100,0.397
1709251200.235799,1128792.000,58472,3,GZ,1,100,0.549
1709251200.275799,1128832.000,58487,2,GZ,1,100,0.244
1709251200.315799,1128872.000,58487,2,GZ,1,100,0.397
1709251200.355798,1128912.000,58504,3,GZ,1,100,0.610
1709251200.395798,1128952.000,58504,3,GZ,1,100,0.458
1709251200.435798,1128992.000,58504,3,GZ,1,100,0.641
1709251200.475798,1129032.000,58521,2,GZ,1,100,0.549
1709251200.515797,1129072.000,58521,2,GZ,1,100,0.214
1709251200.555797,1129112.000,58541,4,GZ,1,100,0.153
1709251200.595797,1129152.000,58541,4,GZ,1,100,0.488
1709251200.635797,1129192.000,58541,4,GZ,1,100,0.916
1709251200.675796,1129232.000,58541,4,GZ,1,100,0.305
1709251200.715796,1129272.000,58557,3,GZ,1,100,0.122
1709251200.755796,1129312.000,58557,3,GZ,1,100,0.702
1709251200.795795,1129352.000,58557,3,GZ,1,100,0.763
1709251200.835795,1129392.000,58573,2,GZ,1,100,0.061
1709251200.875795,1129432.000,58573,2,GZ,1,100,-0.183
1709251200.915795,1129472.000,58589,3,GZ,1,100,0.641
1709251200.955794,1129512.000,58589,3,GZ,1,100,1.373
1709251200.995794,1129552.000,58589,3,GZ,1,100,0.427
1709251201.035794,1129592.000,58606,2,GZ,1,100,-0.397
1709251201.075794,1129632.000,58606,2,GZ,1,100,0.580
1709251201.115793,1129672.000,58623,4,GZ,1,100,1.007
1709251201.155793,1129712.000,58623,4,GZ,1,100,0.549
1709251201.195793,1129752.000,58623,4,GZ,1,100,0.275
1709251201.235792,1129792.000,58623,4,GZ,1,100,0.214
1709251201.275792,1129832.000,58640,3,GZ,1,100,0.305
1709251201.315792,1129872.000,58640,3,GZ,1,100,1.068
1709251201.355792,1129912.000,58640,3,GZ,1,100,0.824
1709251201.389291,1129945.500,58656,2,GZ,1,100,-0.031
1709251201.422791,1129979.000,58656,2,GZ,1,100,0.366
1709251201.462791,1130019.000,58672,3,GZ,1,100,0.732
1709251201.502790,1130059.000,58672,3,GZ,1,100,0.366
1709251201.542790,1130099.000,58672,3,GZ,1,100,0.427
1709251201.582790,1130139.000,58688,3,GZ,1,100,0.519
1709251201.622790,1130179.000,58688,3,GZ,1,100,0.214
1709251201.662789,1130219.000,58688,3,GZ,1,100,0.214
1709251201.702789,1130259.000,58705,2,GZ,1,100,0.458
1709251201.742789,1130299.000,58705,2,GZ,1,100,0.397
1709251201.782789,1130339.000,58722,3,GZ,1,100,0.488
1709251201.822788,1130379.000,58722,3,GZ,1,100,0.793
1709251201.862788,1130419.000,58722,3,GZ,1,100,0.702
1709251201.902788,1130459.000,58737,2,GZ,1,100,0.183
1709251201.942787,1130499.000,58737,2,GZ,1,100,0.244
1709251201.982787,1130539.000,58753,3,GZ,1,100,0.488
1709251202.022787,1130579.000,58753,3,GZ,1,100,0.458
1709251202.062787,1130619.000,58753,3,GZ,1,100,0.397
1709251202.102786,1130659.000,58770,2,GZ,1,100,0.702
1709251202.142786,1130699.000,58770,2,GZ,1,100,0.519
1709251202.182786,1130739.000,58787,3,GZ,1,100,0.061
1709251202.222785,1130779.000,58787,3,GZ,1,100,0.305
1709251202.262785,1130819.000,58787,3,GZ,1,100,0.702
1709251202.302785,1130859.000,58802,2,GZ,1,100,0.214
1709251202.342785,1130899.000,58802,2,GZ,1,100,0.183
1709251202.382784,1130939.000,58818,3,GZ,1,100,0.488
1709251202.422784,1130979.000,58818,3,GZ,1,100,0.702
1709251202.462784,1131019.000,58818,3,GZ,1,100,0.610
1709251202.502784,1131059.000,58836,2,GZ,1,100,0.214
1709251202.542783,1131099.000,58836,2,GZ,1,100,0.854
1709251202.582783,1131139.000,58852,3,GZ,1,100,0.397
1709251202.622783,1131179.000,58852,3,GZ,1,100,-0.092
1709251202.662782,1131219.000,58852,3,GZ,1,100,0.519
1709251202.702782,1131259.000,58868,2,GZ,1,100,0.427
1709251202.742782,1131299.000,58868,2,GZ,1,100,0.061
1709251202.782782,1131339.000,58884,3,GZ,1,100,0.641
1709251202.822781,1131379.000,58884,3,GZ,1,100,0.916
1709251202.862781,1131419.000,58884,3,GZ,1,100,0.153
1709251202.902781,1131459.000,58901,3,GZ,1,100,0.092
1709251202.942780,1131499.000,58901,3,GZ,1,100,0.641
1709251202.982780,1131539.000,58901,3,GZ,1,100,-0.092
1709251203.022780,1131579.000,58917,2,GZ,1,100,-0.122
1709251203.062780,1131619.000,58917,2,GZ,1,100,0.641
1709251203.102779,1131659.000,58935,3,GZ,1,100,0.916
1709251203.142779,1131699.000,58935,3,GZ,1,100,0.458
1709251203.182779,1131739.000,58935,3,GZ,1,100,0.458
1709251203.223279,1131779.500,58949,2,GZ,1,100,0.916
1709251203.263778,1131820.000,58949,2,GZ,1,100,0.122
1709251203.299111,1131855.333,58966,3,GZ,1,100,0.244
1709251203.334445,1131890.667,58966,3,GZ,1,100,0.519
1709251203.369778,1131926.000,58966,3,GZ,1,100,0.488
1709251203.409277,1131965.500,58982,2,GZ,1,100,0.275
1709251203.448777,1132005.000,58982,2,GZ,1,100,0.214
1709251203.488777,1132045.000,59000,3,GZ,1,100,0.732
1709251203.528776,1132085.000,59000,3,GZ,1,100,0.885
1709251203.568776,1132125.000,59000,3,GZ,1,100,-0.183
1709251203.608776,1132165.000,59014,3,GZ,1,100,0.092
1709251203.648776,1132205.000,59014,3,GZ,1,100,0.946
1709251203.688775,1132245.000,59014,3,GZ,1,100,0.610
1709251203.728775,1132285.000,59031,2,GZ,1,100,0.305
1709251203.768775,1132325.000,59031,2,GZ,1,100,0.244
1709251203.808774,1132365.000,59048,3,GZ,1,100,0.061
1709251203.848774,1132405.000,59048,3,GZ,1,100,0.702
1709251203.888774,1132445.000,59048,3,GZ,1,100,0.610
1709251203.928774,1132485.000,59065,2,GZ,1,100,0.336
1709251203.968773,1132525.000,59065,2,GZ,1,100,0.427
1709251204.008773,1132565.000,59079,3,GZ,1,100,0.092
1709251204.048773,1132605.000,59079,3,GZ,1,100,0.580
1709251204.088773,1132645.000,59079,3,GZ,1,100,1.160
1709251204.128772,1132685.000,59097,2,GZ,1,100,0.458
1709251204.168772,1132725.000,59097,2,GZ,1,100,-0.366
1709251204.208772,1132765.000,59113,3,GZ,1,100,0.488
1709251204.248771,1132805.000,59113,3,GZ,1,100,1.190
1709251204.288771,1132845.000,59113,3,GZ,1,100,0.610
1709251204.328771,1132885.000,59130,2,GZ,1,100,-0.092
1709251204.368771,1132925.000,59130,2,GZ,1,100,0.214
1709251204.409104,1132965.333,59144,3,GZ,1,100,0.671
1709251204.449437,1133005.667,59144,3,GZ,1,100,0.732
1709251204.489770,1133046.000,59144,3,GZ,1,100,0.641
1709251204.529270,1133085.500,59164,2,GZ,1,100,0.275
1709251204.568769,1133125.000,59164,2,GZ,1,100,0.244
1709251204.608769,1133165.000,59180,3,GZ,1,100,0.549
1709251204.648769,1133205.000,59180,3,GZ,1,100,0.763
1709251204.688768,1133245.000,59180,3,GZ,1,100,0.458
1709251204.728768,1133285.000,59197,2,GZ,1,100,0.153
1709251204.768768,1133325.000,59197,2,GZ,1,100,0.092
1709251204.808768,1133365.000,59212,3,GZ,1,100,0.641
1709251204.848767,1133405.000,59212,3,GZ,1,100,1.129
1709251204.888767,1133445.000,59212,3,GZ,1,100,0.336
1709251204.928767,1133485.000,59229,3,GZ,1,100,-0.122
1709251204.968766,1133525.000,59229,3,GZ,1,100,0.641
1709251205.008766,1133565.000,59229,3,GZ,1,100,0.732
1709251205.048766,1133605.000,59245,2,GZ,1,100,0.610
1709251205.088766,1133645.000,59245,2,GZ,1,100,0.214
1709251205.124432,1133680.667,59263,3,GZ,1,100,-0.061
1709251205.160099,1133716.333,59263,3,GZ,1,100,0.610
1709251205.195765,1133752.000,59263,3,GZ,1,100,0.732
1709251205.235765,1133792.000,59278,2,GZ,1,100,0.336
1709251205.275764,1133832.000,59278,2,GZ,1,100,0.244
1709251205.315764,1133872.000,59294,3,GZ,1,100,0.366
1709251205.355764,1133912.000,59294,3,GZ,1,100,0.397
1709251205.395764,1133952.000,59294,3,GZ,1,100,0.275
1709251205.435763,1133992.000,59310,3,GZ,1,100,0.183
1709251205.475763,1134032.000,59310,3,GZ,1,100,0.732
1709251205.515763,1134072.000,59310,3,GZ,1,100,0.580
1709251205.555763,1134112.000,59328,2,GZ,1,100,-0.122
1709251205.595762,1134152.000,59328,2,GZ,1,100,0.732
1709251205.635762,1134192.000,59350,5,GZ,1,100,0.427
1709251205.675762,1134232.000,59350,5,GZ,1,100,0.031
1709251205.715761,1134272.000,59350,5,GZ,1,100,0.488
1709251205.755761,1134312.000,59350,5,GZ,1,100,0.580
1709251205.795761,1134352.000,59350,5,GZ,1,100,0.214
1709251205.835761,1134392.000,59367,2,GZ,1,100,0.610
1709251205.875760,1134432.000,59367,2,GZ,1,100,0.702
1709251205.915760,1134472.000,59384,3,GZ,1,100,0.183
1709251205.955760,1134512.000,59384,3,GZ,1,100,0.610
1709251205.995759,1134552.000,59384,3,GZ,1,100,0.336
1709251206.035759,1134592.000,59398,2,GZ,1,100,0.214
1709251206.075759,1134632.000,59398,2,GZ,1,100,0.641
1709251206.115759,1134672.000,59418,3,GZ,1,100,0.732
1709251206.155758,1134712.000,59418,3,GZ,1,100,0.366
1709251206.195758,1134752.000,59418,3,GZ,1,100,0.397
1709251206.235758,1134792.000,59434,2,GZ,1,100,0.519
1709251206.275758,1134832.000,59434,2,GZ,1,100,0.427
1709251206.315757,1134872.000,59451,3,GZ,1,100,0.427
1709251206.355757,1134912.000,59451,3,GZ,1,100,0.458
1709251206.395757,1134952.000,59451,3,GZ,1,100,0.336
1709251206.435756,1134992.000,59466,2,GZ,1,100,0.732
1709251206.475756,1135032.000,59466,2,GZ,1,100,0.702
1709251206.515756,1135072.000,59483,3,GZ,1,100,0.305
1709251206.555756,1135112.000,59483,3,GZ,1,100,0.275
1709251206.595755,1135152.000,59483,3,GZ,1,100,0.397
1709251206.635755,1135192.000,59499,3,GZ,1,100,0.214
1709251206.675755,1135232.000,59499,3,GZ,1,100,0.519
1709251206.715755,1135272.000,59499,3,GZ,1,100,0.580
1709251206.755754,1135312.000,59516,2,GZ,1,100,0.397
1709251206.795754,1135352.000,59516,2,GZ,1,100,0.427
1709251206.835754,1135392.000,59533,3,GZ,1,100,0.610
1709251206.875753,1135432.000,59533,3,GZ,1,100,0.702
1709251206.915753,1135472.000,59533,3,GZ,1,100,0.275
1709251206.955753,1135512.000,59548,2,GZ,1,100,0.305
1709251206.995753,1135552.000,59548,2,GZ,1,100,0.336
1709251207.031419,1135587.667,59564,3,GZ,1,100,0.641
1709251207.067085,1135623.333,59564,3,GZ,1,100,0.671
1709251207.102752,1135659.000,59564,3,GZ,1,100,0.397
1709251207.142751,1135699.000,59582,3,GZ,1,100,0.153
1709251207.182751,1135739.000,59582,3,GZ,1,100,0.092
1709251207.222751,1135779.000,59582,3,GZ,1,100,0.610
1709251207.262751,1135819.000,59598,2,GZ,1,100,0.885
1709251207.302750,1135859.000,59598,2,GZ,1,100,0.153
1709251207.342750,1135899.000,59613,3,GZ,1,100,-0.458
1709251207.382750,1135939.000,59613,3,GZ,1,100,0.244
1709251207.422750,1135979.000,59613,3,GZ,1,100,0.488
1709251207.462749,1136019.000,59630,2,GZ,1,100,0.580
1709251207.502749,1136059.000,59630,2,GZ,1,100,0.397
1709251207.542749,1136099.000,59647,3,GZ,1,100,-0.183
1709251207.582748,1136139.000,59647,3,GZ,1,100,0.214
1709251207.622748,1136179.000,59647,3,GZ,1,100,0.916
1709251207.662248,1136218.500,59663,2,GZ,1,100,0.549
1709251207.701748,1136258.000,59663,2,GZ,1,100,0.031
1709251207.742081,1136298.333,59678,3,GZ,1,100,0.427
1709251207.782414,1136338.667,59678,3,GZ,1,100,0.427
1709251207.822747,1136379.000,59678,3,GZ,1,100,0.458
1709251207.862247,1136418.500,59695,2,GZ,1,100,0.183
1709251207.901746,1136458.000,59695,2,GZ,1,100,0.183
1709251207.941746,1136498.000,59712,3,GZ,1,100,1.068
1709251207.981746,1136538.000,59712,3,GZ,1,100,0.580
1709251208.021745,1136578.000,59712,3,GZ,1,100,0.214
1709251208.061745,1136618.000,59728,2,GZ,1,100,0.610
1709251208.101745,1136658.000,59728,2,GZ,1,100,0.488
1709251208.141745,1136698.000,59744,3,GZ,1,100,0.122
1709251208.181744,1136738.000,59744,3,GZ,1,100,0.244
1709251208.221744,1136778.000,59744,3,GZ,1,100,0.488
1709251208.261744,1136818.000,59760,2,GZ,1,100,0.427
1709251208.301744,1136858.000,59760,2,GZ,1,100,0.519
1709251208.341743,1136898.000,59777,3,GZ,1,100,0.702
1709251208.381743,1136938.000,59777,3,GZ,1,100,0.641
1709251208.421743,1136978.000,59777,3,GZ,1,100,0.458
1709251208.461742,1137018.000,59796,3,GZ,1,100,0.519
1709251208.501742,1137058.000,59796,3,GZ,1,100,-0.122
1709251208.541742,1137098.000,59796,3,GZ,1,100,0.427
1709251208.581742,1137138.000,59812,2,GZ,1,100,1.251
1709251208.621741,1137178.000,59812,2,GZ,1,100,0.458
1709251208.661741,1137218.000,59827,3,GZ,1,100,-0.458
1709251208.701741,1137258.000,59827,3,GZ,1,100,0.397
1709251208.741740,1137298.000,59827,3,GZ,1,100,1.251
1709251208.781740,1137338.000,59844,2,GZ,1,100,0.854
1709251208.821740,1137378.000,59844,2,GZ,1,100,0.336
1709251208.861740,1137418.000,59861,3,GZ,1,100,0.122
1709251208.901739,1137458.000,59861,3,GZ,1,100,-0.031
1709251208.941739,1137498.000,59861,3,GZ,1,100,0.885
1709251208.977405,1137533.667,59878,3,GZ,1,100,1.190
1709251209.013072,1137569.333,59878,3,GZ,1,100,0.305
1709251209.048738,1137605.000,59878,3,GZ,1,100,-0.031
1709251209.088738,1137645.000,59892,2,GZ,1,100,0.427
1709251209.128738,1137685.000,59892,2,GZ,1,100,0.732
1709251209.168737,1137725.000,59910,3,GZ,1,100,0.488
1709251209.208737,1137765.000,59910,3,GZ,1,100,0.305
1709251209.248737,1137805.000,59910,3,GZ,1,100,0.336
1709251209.288737,1137845.000,59926,2,GZ,1,100,0.305
1709251209.328736,1137885.000,59926,2,GZ,1,100,0.336
1709251209.368736,1137925.000,59943,3,GZ,1,100,0.977
1709251209.408736,1137965.000,59943,3,GZ,1,100,0.946
1709251209.448735,1138005.000,59943,3,GZ,1,100,0.214
1709251209.488735,1138045.000,59958,2,GZ,1,100,-0.031
1709251209.528735,1138085.000,59958,2,GZ,1,100,0.336
1709251209.568735,1138125.000,59977,3,GZ,1,100,0.397
1709251209.608734,1138165.000,59977,3,GZ,1,100,1.007
1709251209.648734,1138205.000,59977,3,GZ,1,100,0.732
1709251209.688734,1138245.000,59993,2,GZ,1,100,-0.458
1709251209.728734,1138285.000,59993,2,GZ,1,100,-0.092
1709251209.768733,1138325.000,60011,3,GZ,1,100,0.977
1709251209.808733,1138365.000,60011,3,GZ,1,100,0.977
1709251209.848733,1138405.000,60011,3,GZ,1,100,0.305
1709251209.888732,1138445.000,60025,2,GZ,1,100,0.244
1709251209.928732,1138485.000,60025,2,GZ,1,100,0.122
1709251209.968732,1138525.000,60042,3,GZ,1,100,0.244
1709251210.008732,1138565.000,60042,3,GZ,1,100,0.549
1709251210.048731,1138605.000,60042,3,GZ,1,100,1.465
1709251210.088731,1138645.000,60058,3,GZ,1,100,0.397
1709251210.128731,1138685.000,60058,3,GZ,1,100,-0.397
