LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1709251153.042126,1081598.000,50840,2,PR,1,100,128363
1709251153.082126,1081638.000,50840,2,PR,1,100,128369
1709251153.122126,1081678.000,50858,3,PR,1,100,128399
1709251153.162126,1081718.000,50858,3,PR,1,100,128379
1709251153.202125,1081758.000,50858,3,PR,1,100,128358
1709251153.242125,1081798.000,50874,2,PR,1,100,128367
1709251153.282125,1081838.000,50874,2,PR,1,100,128399
1709251153.322124,1081878.000,50891,3,PR,1,100,128366
1709251153.362124,1081918.000,50891,3,PR,1,100,128368
1709251153.402124,1081958.000,50891,3,PR,1,100,128372
1709251153.442124,1081998.000,50907,2,PR,1,100,128371
1709251153.482123,1082038.000,50907,2,PR,1,100,128383
1709251153.522123,1082078.000,50925,3,PR,1,100,128369
1709251153.562123,1082118.000,50925,3,PR,1,100,128373
1709251153.602123,1082158.000,50925,3,PR,1,100,128351
1709251153.642122,1082198.000,50941,2,PR,1,100,128337
1709251153.682122,1082238.000,50941,2,PR,1,100,128348
1709251153.722122,1082278.000,50956,3,PR,1,100,128339
1709251153.762121,1082318.000,50956,3,PR,1,100,128325
1709251153.802121,1082358.000,50956,3,PR,1,100,128372
1709251153.842121,1082398.000,50973,2,PR,1,100,128332
1709251153.882121,1082438.000,50973,2,PR,1,100,128341
1709251153.922120,1082478.000,50992,3,PR,1,100,128346
1709251153.962120,1082518.000,50992,3,PR,1,100,128345
1709251154.002120,1082558.000,50992,3,PR,1,100,128325
1709251154.042120,1082598.000,51008,2,PR,1,100,128346
1709251154.082119,1082638.000,51008,2,PR,1,100,128303
1709251154.122119,1082678.000,51025,3,PR,1,100,128288
1709251154.162119,1082718.000,51025,3,PR,1,100,128292
1709251154.202118,1082758.000,51025,3,PR,1,100,128274
1709251154.242118,1082798.000,51040,2,PR,1,100,128281
1709251154.282118,1082838.000,51040,2,PR,1,100,128262
1709251154.322118,1082878.000,51057,3,PR,1,100,128255
1709251154.362117,1082918.000,51057,3,PR,1,100,128250
1709251154.402117,1082958.000,51057,3,PR,1,100,128245
1709251154.442117,1082998.000,51078,4,PR,1,100,128248
1709251154.482116,1083038.000,51078,4,PR,1,100,128247
1709251154.522116,1083078.000,51078,4,PR,1,100,128256
1709251154.562116,1083118.000,51078,4,PR,1,100,128252
1709251154.602116,1083158.000,51096,2,PR,1,100,128259
1709251154.642115,1083198.000,51096,2,PR,1,100,128261
1709251154.682115,1083238.000,51113,3,PR,1,100,128253
1709251154.722115,1083278.000,51113,3,PR,1,100,128308
1709251154.762115,1083318.000,51113,3,PR,1,100,128275
1709251154.802114,1083358.000,51128,2,PR,1,100,128248
1709251154.842114,1083398.000,51128,2,PR,1,100,128244
1709251154.882114,1083438.000,51145,3,PR,1,100,128268
1709251154.922113,1083478.000,51145,3,PR,1,100,128261
1709251154.962113,1083518.000,51145,3,PR,1,100,128247
1709251155.002113,1083558.000,51161,2,PR,1,100,128259
1709251155.042113,1083598.000,51161,2,PR,1,100,128278
1709251155.082112,1083638.000,51180,3,PR,1,100,128292
1709251155.122112,1083678.000,51180,3,PR,1,100,128263
1709251155.162112,1083718.000,51180,3,PR,1,100,128254
1709251155.202111,1083758.000,51195,2,PR,1,100,128295
1709251155.242111,1083798.000,51195,2,PR,1,100,128295
1709251155.282111,1083838.000,51212,3,PR,1,100,128272
1709251155.322111,1083878.000,51212,3,PR,1,100,128292
1709251155.362110,1083918.000,51212,3,PR,1,100,128274
1709251155.402110,1083958.000,51228,2,PR,1,100,128262
1709251155.442110,1083998.000,51228,2,PR,1,100,128283
1709251155.482110,1084038.000,51246,3,PR,1,100,128278
1709251155.522109,1084078.000,51246,3,PR,1,100,128266
1709251155.562109,1084118.000,51246,3,PR,1,100,128298
1709251155.602109,1084158.000,51260,3,PR,1,100,128283
1709251155.642108,1084198.000,51260,3,PR,1,100,128274
1709251155.682108,1084238.000,51260,3,PR,1,100,128268
1709251155.722108,1084278.000,51277,2,PR,1,100,128271
1709251155.762108,1084318.000,51277,2,PR,1,100,128286
1709251155.802107,1084358.000,51294,3,PR,1,100,128264
1709251155.842107,1084398.000,51294,3,PR,1,100,128254
1709251155.882107,1084438.000,51294,3,PR,1,100,128260
1709251155.921607,1084477.500,51311,2,PR,1,100,128271
1709251155.961106,1084517.000,51311,2,PR,1,100,128267
1709251156.001106,1084557.000,51326,3,PR,1,100,128273
1709251156.041106,1084597.000,51326,3,PR,1,100,128277
1709251156.081105,1084637.000,51326,3,PR,1,100,128272
1709251156.121605,1084677.500,51343,2,PR,1,100,128276
1709251156.162105,1084718.000,51343,2,PR,1,100,128313
1709251156.202105,1084758.000,51359,3,PR,1,100,128274
1709251156.242104,1084798.000,51359,3,PR,1,100,128262
1709251156.282104,1084838.000,51359,3,PR,1,100,128280
1709251156.322104,1084878.000,51378,2,PR,1,100,128290
1709251156.362103,1084918.000,51378,2,PR,1,100,128277
1709251156.402103,1084958.000,51394,3,PR,1,100,128291
1709251156.442103,1084998.000,51394,3,PR,1,100,128304
1709251156.482103,1085038.000,51394,3,PR,1,100,128288
1709251156.521602,1085077.500,51410,2,PR,1,100,128275
1709251156.561102,1085117.000,51410,2,PR,1,100,128288
1709251156.601102,1085157.000,51426,3,PR,1,100,128288
1709251156.641102,1085197.000,51426,3,PR,1,100,128279
1709251156.681101,1085237.000,51426,3,PR,1,100,128284
1709251156.721601,1085277.500,51443,2,PR,1,100,128289
1709251156.762101,1085318.000,51443,2,PR,1,100,128288
1709251156.802100,1085358.000,51460,3,PR,1,100,128299
1709251156.842100,1085398.000,51460,3,PR,1,100,128260
1709251156.882100,1085438.000,51460,3,PR,1,100,128274
1709251156.921766,1085477.667,51475,3,PR,1,100,128286
1709251156.961433,1085517.333,51475,3,PR,1,100,128272
1709251157.001099,1085557.000,51475,3,PR,1,100,128287
1709251157.041599,1085597.500,51491,2,PR,1,100,128284
1709251157.082098,1085638.000,51491,2,PR,1,100,128299
1709251157.122098,1085678.000,51509,2,PR,1,100,128286
1709251157.162098,1085718.000,51509,2,PR,1,100,128283
1709251157.206431,1085762.333,51525,3,PR,1,100,128252
1709251157.250764,1085806.667,51525,3,PR,1,100,128240
1709251157.295097,1085851.000,51525,3,PR,1,100,128267
1709251157.335097,1085891.000,51540,2,PR,1,100,128263
1709251157.375096,1085931.000,51540,2,PR,1,100,128266
1709251157.415096,1085971.000,51556,3,PR,1,100,128275
1709251157.455096,1086011.000,51556,3,PR,1,100,128285
1709251157.495095,1086051.000,51556,3,PR,1,100,128285
1709251157.535095,1086091.000,51574,2,PR,1,100,128285
1709251157.575095,1086131.000,51574,2,PR,1,100,128280
1709251157.615095,1086171.000,51590,3,PR,1,100,128256
1709251157.655094,1086211.000,51590,3,PR,1,100,128223
1709251157.695094,1086251.000,51590,3,PR,1,100,128248
1709251157.735094,1086291.000,51605,2,PR,1,100,128258
1709251157.775094,1086331.000,51605,2,PR,1,100,128268
1709251157.815093,1086371.000,51622,3,PR,1,100,128258
1709251157.855093,1086411.000,51622,3,PR,1,100,128275
1709251157.895093,1086451.000,51622,3,PR,1,100,128278
1709251157.935092,1086491.000,51639,3,PR,1,100,128266
1709251157.975092,1086531.000,51639,3,PR,1,100,128274
1709251158.015092,1086571.000,51639,3,PR,1,100,128282
1709251158.055092,1086611.000,51655,2,PR,1,100,128278
1709251158.095091,1086651.000,51655,2,PR,1,100,128259
1709251158.135091,1086691.000,51672,3,PR,1,100,128276
1709251158.175091,1086731.000,51672,3,PR,1,100,128301
1709251158.215091,1086771.000,51672,3,PR,1,100,128266
1709251158.255090,1086811.000,51687,2,PR,1,100,128268
1709251158.295090,1086851.000,51687,2,PR,1,100,128282
1709251158.335090,1086891.000,51704,3,PR,1,100,128291
1709251158.375089,1086931.000,51704,3,PR,1,100,128305
1709251158.415089,1086971.000,51704,3,PR,1,100,128302
1709251158.455089,1087011.000,51721,2,PR,1,100,128309
1709251158.495089,1087051.000,51721,2,PR,1,100,128313
1709251158.535088,1087091.000,51738,3,PR,1,100,128288
1709251158.575088,1087131.000,51738,3,PR,1,100,128318
1709251158.615088,1087171.000,51738,3,PR,1,100,128316
1709251158.655087,1087211.000,51752,2,PR,1,100,128296
1709251158.695087,1087251.000,51752,2,PR,1,100,128296
1709251158.735087,1087291.000,51769,3,PR,1,100,128321
1709251158.775087,1087331.000,51769,3,PR,1,100,128326
1709251158.815086,1087371.000,51769,3,PR,1,100,128327
1709251158.855086,1087411.000,51786,2,PR,1,100,128321
1709251158.895086,1087451.000,51786,2,PR,1,100,128329
1709251158.935086,1087491.000,51803,3,PR,1,100,128317
1709251158.975085,1087531.000,51803,3,PR,1,100,128320
1709251159.015085,1087571.000,51803,3,PR,1,100,128315
1709251159.055085,1087611.000,51817,3,PR,1,100,128311
1709251159.095084,1087651.000,51817,3,PR,1,100,128311
1709251159.135084,1087691.000,51817,3,PR,1,100,128290
1709251159.175084,1087731.000,51835,2,PR,1,100,128314
1709251159.215084,1087771.000,51835,2,PR,1,100,128294
1709251159.255083,1087811.000,51851,3,PR,1,100,128288
1709251159.295083,1087851.000,51851,3,PR,1,100,128346
1709251159.335083,1087891.000,51851,3,PR,1,100,128331
1709251159.375082,1087931.000,51868,2,PR,1,100,128329
1709251159.415082,1087971.000,51868,2,PR,1,100,128340
1709251159.455082,1088011.000,51883,3,PR,1,100,128316
1709251159.495082,1088051.000,51883,3,PR,1,100,128337
1709251159.535081,1088091.000,51883,3,PR,1,100,128334
1709251159.574831,1088130.750,51909,4,PR,1,100,128327
1709251159.614581,1088170.500,51909,4,PR,1,100,128321
1709251159.654331,1088210.250,51909,4,PR,1,100,128324
1709251159.694080,1088250.000,51909,4,PR,1,100,128331
1709251159.734080,1088290.000,51925,2,PR,1,100,128339
1709251159.774080,1088330.000,51925,2,PR,1,100,128332
1709251159.814413,1088370.333,51943,3,PR,1,100,128343
1709251159.854746,1088410.667,51943,3,PR,1,100,128368
1709251159.895079,1088451.000,51943,3,PR,1,100,128363
1709251159.935079,1088491.000,51959,2,PR,1,100,128336
1709251159.975078,1088531.000,51959,2,PR,1,100,128354
1709251160.014745,1088570.667,51976,3,PR,1,100,128333
1709251160.054411,1088610.333,51976,3,PR,1,100,128344
1709251160.094078,1088650.000,51976,3,PR,1,100,128343
1709251160.134077,1088690.000,51991,2,PR,1,100,128319
1709251160.174077,1088730.000,51991,2,PR,1,100,128332
1709251160.214077,1088770.000,52008,3,PR,1,100,128320
1709251160.254076,1088810.000,52008,3,PR,1,100,128332
1709251160.294076,1088850.000,52008,3,PR,1,100,128359
1709251160.334076,1088890.000,52024,2,PR,1,100,128326
1709251160.374076,1088930.000,52024,2,PR,1,100,128332
1709251160.414409,1088970.333,52041,3,PR,1,100,128349
1709251160.454742,1089010.667,52041,3,PR,1,100,128349
1709251160.495075,1089051.000,52041,3,PR,1,100,128330
1709251160.534575,1089090.500,52056,2,PR,1,100,128324
1709251160.574074,1089130.000,52056,2,PR,1,100,128312
1709251160.614074,1089170.000,52073,3,PR,1,100,128331
1709251160.654074,1089210.000,52073,3,PR,1,100,128358
1709251160.694073,1089250.000,52073,3,PR,1,100,128320
1709251160.734073,1089290.000,52089,2,PR,1,100,128288
1709251160.774073,1089330.000,52089,2,PR,1,100,128314
1709251160.814073,1089370.000,52107,3,PR,1,100,128329
1709251160.854072,1089410.000,52107,3,PR,1,100,128293
1709251160.894072,1089450.000,52107,3,PR,1,100,128307
1709251160.934072,1089490.000,52122,3,PR,1,100,128344
1709251160.974072,1089530.000,52122,3,PR,1,100,128284
1709251161.014071,1089570.000,52122,3,PR,1,100,128315
1709251161.054071,1089610.000,52138,2,PR,1,100,128345
1709251161.094071,1089650.000,52138,2,PR,1,100,128320
1709251161.134070,1089690.000,52155,3,PR,1,100,128295
1709251161.174070,1089730.000,52155,3,PR,1,100,128333
1709251161.214070,1089770.000,52155,3,PR,1,100,128291
1709251161.254070,1089810.000,52172,2,PR,1,100,128263
1709251161.294069,1089850.000,52172,2,PR,1,100,128307
1709251161.334069,1089890.000,52187,3,PR,1,100,128334
1709251161.374069,1089930.000,52187,3,PR,1,100,128287
1709251161.414068,1089970.000,52187,3,PR,1,100,128301
1709251161.454068,1090010.000,52204,2,PR,1,100,128311
1709251161.494068,1090050.000,52204,2,PR,1,100,128335
1709251161.534068,1090090.000,52222,3,PR,1,100,128316
1709251161.574067,1090130.000,52222,3,PR,1,100,128278
1709251161.614067,1090170.000,52222,3,PR,1,100,128314
1709251161.654067,1090210.000,52239,2,PR,1,100,128324
1709251161.694067,1090250.000,52239,2,PR,1,100,128287
1709251161.734066,1090290.000,52255,3,PR,1,100,128286
1709251161.774066,1090330.000,52255,3,PR,1,100,128310
1709251161.814066,1090370.000,52255,3,PR,1,100,128304
1709251161.861065,1090417.000,52271,2,PR,1,100,128278
1709251161.908065,1090464.000,52271,2,PR,1,100,128307
1709251161.948065,1090504.000,52287,3,PR,1,100,128314
1709251161.988065,1090544.000,52287,3,PR,1,100,128289
1709251162.028064,1090584.000,52287,3,PR,1,100,128296
1709251162.068064,1090624.000,52304,2,PR,1,100,128295
1709251162.108064,1090664.000,52304,2,PR,1,100,128304
1709251162.148063,1090704.000,52321,3,PR,1,100,128280
1709251162.188063,1090744.000,52321,3,PR,1,100,128284
1709251162.228063,1090784.000,52321,3,PR,1,100,128285
1709251162.268063,1090824.000,52336,2,PR,1,100,128288
1709251162.308062,1090864.000,52336,2,PR,1,100,128268
1709251162.347729,1090903.667,52352,3,PR,1,100,128275
1709251162.387395,1090943.333,52352,3,PR,1,100,128279
1709251162.427061,1090983.000,52352,3,PR,1,100,128259
1709251162.467561,1091023.500,52370,2,PR,1,100,128278
1709251162.508061,1091064.000,52370,2,PR,1,100,128293
1709251162.547727,1091103.667,52386,3,PR,1,100,128286
1709251162.587394,1091143.333,52386,3,PR,1,100,128249
1709251162.627060,1091183.000,52386,3,PR,1,100,128250
1709251162.667560,1091223.500,52401,2,PR,1,100,128265
1709251162.708060,1091264.000,52401,2,PR,1,100,128229
1709251162.748059,1091304.000,52417,3,PR,1,100,128195
1709251162.788059,1091344.000,52417,3,PR,1,100,128251
1709251162.828059,1091384.000,52417,3,PR,1,100,128266
1709251162.867558,1091423.500,52435,2,PR,1,100,128211
1709251162.907058,1091463.000,52435,2,PR,1,100,128222
1709251162.947058,1091503.000,52453,3,PR,1,100,128273
1709251162.987057,1091543.000,52453,3,PR,1,100,128267
1709251163.027057,1091583.000,52453,3,PR,1,100,128252
1709251163.067557,1091623.500,52468,2,PR,1,100,128280
1709251163.108057,1091664.000,52468,2,PR,1,100,128266
1709251163.147723,1091703.667,52485,3,PR,1,100,128255
1709251163.187389,1091743.333,52485,3,PR,1,100,128259
1709251163.227056,1091783.000,52485,3,PR,1,100,128249
1709251163.267056,1091823.000,52504,3,PR,1,100,128233
1709251163.307055,1091863.000,52504,3,PR,1,100,128228
1709251163.347055,1091903.000,52504,3,PR,1,100,128235
1709251163.387055,1091943.000,52520,2,PR,1,100,128244
1709251163.427054,1091983.000,52520,2,PR,1,100,128237
1709251163.467387,1092023.333,52539,3,PR,1,100,128243
1709251163.507721,1092063.667,52539,3,PR,1,100,128241
1709251163.548054,1092104.000,52539,3,PR,1,100,128249
1709251163.587553,1092143.500,52554,2,PR,1,100,128260
1709251163.627053,1092183.000,52554,2,PR,1,100,128243
1709251163.667053,1092223.000,52571,3,PR,1,100,128229
1709251163.707052,1092263.000,52571,3,PR,1,100,128262
1709251163.747052,1092303.000,52571,3,PR,1,100,128238
1709251163.787552,1092343.500,52588,2,PR,1,100,128203
1709251163.828052,1092384.000,52588,2,PR,1,100,128232
1709251163.867718,1092423.667,52605,3,PR,1,100,128227
1709251163.907384,1092463.333,52605,3,PR,1,100,128235
1709251163.947051,1092503.000,52605,3,PR,1,100,128254
1709251163.987550,1092543.500,52619,2,PR,1,100,128246
1709251164.028050,1092584.000,52619,2,PR,1,100,128223
1709251164.067717,1092623.667,52636,3,PR,1,100,128244
1709251164.107383,1092663.333,52636,3,PR,1,100,128234
1709251164.147049,1092703.000,52636,3,PR,1,100,128225
1709251164.187049,1092743.000,52653,2,PR,1,100,128250
1709251164.227049,1092783.000,52653,2,PR,1,100,128255
1709251164.267049,1092823.000,52670,3,PR,1,100,128209
1709251164.307048,1092863.000,52670,3,PR,1,100,128176
1709251164.347048,1092903.000,52670,3,PR,1,100,128199
1709251164.387048,1092943.000,52684,3,PR,1,100,128187
1709251164.427047,1092983.000,52684,3,PR,1,100,128156
1709251164.467047,1093023.000,52684,3,PR,1,100,128184
1709251164.507047,1093063.000,52702,2,PR,1,100,128200
1709251164.547047,1093103.000,52702,2,PR,1,100,128192
1709251164.587046,1093143.000,52722,3,PR,1,100,128189
1709251164.627046,1093183.000,52722,3,PR,1,100,128194
1709251164.667046,1093223.000,52722,3,PR,1,100,128163
1709251164.707046,1093263.000,52742,3,PR,1,100,128172
1709251164.747045,1093303.000,52742,3,PR,1,100,128208
1709251164.787045,1093343.000,52742,3,PR,1,100,128185
1709251164.827045,1093383.000,52759,3,PR,1,100,128197
1709251164.867044,1093423.000,52759,3,PR,1,100,128215
1709251164.907044,1093463.000,52759,3,PR,1,100,128219
