LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1709252716.776130,2645334.000,50710,3,GX,1,100,-0.305
1709252716.816131,2645374.000,50710,3,GX,1,100,-0.763
1709252716.856132,2645414.000,50710,3,GX,1,100,-0.092
1709252716.896133,2645454.000,50726,2,GX,1,100,0.153
1709252716.936134,2645494.000,50726,2,GX,1,100,-0.336
1709252716.976135,2645534.000,50744,3,GX,1,100,-0.763
1709252717.016136,2645574.000,50744,3,GX,1,100,-0.397
1709252717.056137,2645614.000,50744,3,GX,1,100,-0.244
1709252717.096138,2645654.000,50760,2,GX,1,100,-0.519
1709252717.136139,2645694.000,50760,2,GX,1,100,-0.793
1709252717.176140,2645734.000,50775,3,GX,1,100,-0.244
1709252717.216141,2645774.000,50775,3,GX,1,100,0.000
1709252717.256142,2645814.000,50775,3,GX,1,100,-0.183
1709252717.296143,2645854.000,50792,2,GX,1,100,-0.092
1709252717.336144,2645894.000,50792,2,GX,1,100,-0.824
1709252717.376145,2645934.000,50809,3,GX,1,100,-0.580
1709252717.416147,2645974.000,50809,3,GX,1,100,-0.275
1709252717.456147,2646014.000,50809,3,GX,1,100,-0.488
1709252717.496149,2646054.000,50825,2,GX,1,100,-0.183
1709252717.536150,2646094.000,50825,2,GX,1,100,-0.244
1709252717.576151,2646134.000,50840,3,GX,1,100,-0.366
1709252717.616152,2646174.000,50840,3,GX,1,100,-0.305
1709252717.656153,2646214.000,50840,3,GX,1,100,-0.244
1709252717.696154,2646254.000,50857,3,GX,1,100,-0.275
1709252717.736155,2646294.000,50857,3,GX,1,100,-0.671
1709252717.776156,2646334.000,50857,3,GX,1,100,-0.610
1709252717.816157,2646374.000,50874,2,GX,1,100,-0.275
1709252717.856158,2646414.000,50874,2,GX,1,100,-0.244
1709252717.896159,2646454.000,50890,3,GX,1,100,-0.641
1709252717.936160,2646494.000,50890,3,GX,1,100,-0.458
1709252717.976161,2646534.000,50890,3,GX,1,100,-0.366
1709252718.016162,2646574.000,50906,2,GX,1,100,-0.610
1709252718.056163,2646614.000,50906,2,GX,1,100,-0.427
1709252718.096164,2646654.000,50922,3,GX,1,100,-0.763
1709252718.136165,2646694.000,50922,3,GX,1,100,-0.427
1709252718.176166,2646734.000,50922,3,GX,1,100,-0.214
1709252718.216167,2646774.000,50939,2,GX,1,100,0.031
1709252718.256168,2646814.000,50939,2,GX,1,100,-0.336
1709252718.296169,2646854.000,50956,3,GX,1,100,-0.488
1709252718.336170,2646894.000,50956,3,GX,1,100,-0.702
1709252718.376172,2646934.000,50956,3,GX,1,100,-0.244
1709252718.416173,2646974.000,50971,2,GX,1,100,0.061
1709252718.456174,2647014.000,50971,2,GX,1,100,-0.488
1709252718.491841,2647049.667,50987,3,GX,1,100,-0.305
1709252718.527509,2647085.333,50987,3,GX,1,100,-0.885
1709252718.563176,2647121.000,50987,3,GX,1,100,-0.275
1709252718.603177,2647161.000,51004,3,GX,1,100,-0.366
1709252718.643178,2647201.000,51004,3,GX,1,100,-0.488
1709252718.683179,2647241.000,51004,3,GX,1,100,-0.488
1709252718.723181,2647281.000,51021,2,GX,1,100,-0.488
1709252718.763182,2647321.000,51021,2,GX,1,100,-0.458
1709252718.803183,2647361.000,51037,3,GX,1,100,-0.336
1709252718.843184,2647401.000,51037,3,GX,1,100,-0.397
1709252718.883185,2647441.000,51037,3,GX,1,100,-0.061
1709252718.923186,2647481.000,51052,2,GX,1,100,0.275
1709252718.963187,2647521.000,51052,2,GX,1,100,0.000
1709252719.003188,2647561.000,51070,3,GX,1,100,-0.305
1709252719.043189,2647601.000,51070,3,GX,1,100,-0.641
1709252719.083190,2647641.000,51070,3,GX,1,100,-0.397
1709252719.123191,2647681.000,51086,2,GX,1,100,-0.702
1709252719.163192,2647721.000,51086,2,GX,1,100,-0.092
1709252719.203193,2647761.000,51103,3,GX,1,100,-0.427
1709252719.243194,2647801.000,51103,3,GX,1,100,-0.732
1709252719.283195,2647841.000,51103,3,GX,1,100,-0.549
1709252719.323196,2647881.000,51118,2,GX,1,100,-0.183
1709252719.363197,2647921.000,51118,2,GX,1,100,-0.366
1709252719.402865,2647960.667,51137,3,GX,1,100,-0.549
1709252719.442533,2648000.333,51137,3,GX,1,100,-0.214
1709252719.482200,2648040.000,51137,3,GX,1,100,-0.580
1709252719.522201,2648080.000,51153,3,GX,1,100,-0.977
1709252719.562202,2648120.000,51153,3,GX,1,100,-1.099
1709252719.602204,2648160.000,51153,3,GX,1,100,-0.183
1709252719.642205,2648200.000,51171,2,GX,1,100,0.183
1709252719.682206,2648240.000,51171,2,GX,1,100,-0.519
1709252719.722207,2648280.000,51185,3,GX,1,100,-0.519
1709252719.762208,2648320.000,51185,3,GX,1,100,0.244
1709252719.802209,2648360.000,51185,3,GX,1,100,-0.061
1709252719.842210,2648400.000,51202,2,GX,1,100,-0.214
1709252719.882211,2648440.000,51202,2,GX,1,100,-0.824
1709252719.922545,2648480.333,51218,3,GX,1,100,-0.244
1709252719.962880,2648520.667,51218,3,GX,1,100,-0.244
1709252720.003214,2648561.000,51218,3,GX,1,100,-0.397
1709252720.042715,2648600.500,51236,2,GX,1,100,-0.427
1709252720.082216,2648640.000,51236,2,GX,1,100,-0.549
1709252720.122217,2648680.000,51250,3,GX,1,100,-0.458
1709252720.162218,2648720.000,51250,3,GX,1,100,-0.214
1709252720.202219,2648760.000,51250,3,GX,1,100,-0.305
1709252720.242220,2648800.000,51267,2,GX,1,100,-0.488
1709252720.282221,2648840.000,51267,2,GX,1,100,-0.336
1709252720.322556,2648880.333,51284,3,GX,1,100,-0.275
1709252720.362890,2648920.667,51284,3,GX,1,100,-0.549
1709252720.403224,2648961.000,51284,3,GX,1,100,-0.763
1709252720.443225,2649001.000,51306,4,GX,1,100,-0.031
1709252720.483227,2649041.000,51306,4,GX,1,100,0.153
1709252720.523227,2649081.000,51306,4,GX,1,100,-0.214
1709252720.563229,2649121.000,51306,4,GX,1,100,-0.671
1709252720.596230,2649154.000,51322,2,GX,1,100,-0.092
1709252720.629230,2649187.000,51322,2,GX,1,100,-0.122
1709252720.669231,2649227.000,51340,3,GX,1,100,-0.397
1709252720.709232,2649267.000,51340,3,GX,1,100,-0.122
1709252720.749233,2649307.000,51340,3,GX,1,100,-0.153
1709252720.789234,2649347.000,51354,2,GX,1,100,-0.336
1709252720.829236,2649387.000,51354,2,GX,1,100,-0.427
1709252720.869237,2649427.000,51371,3,GX,1,100,-0.427
1709252720.909238,2649467.000,51371,3,GX,1,100,-0.397
1709252720.949239,2649507.000,51371,3,GX,1,100,-0.732
1709252720.989240,2649547.000,51388,3,GX,1,100,-0.885
1709252721.029241,2649587.000,51388,3,GX,1,100,-0.153
1709252721.069242,2649627.000,51388,3,GX,1,100,0.183
1709252721.109243,2649667.000,51405,2,GX,1,100,-0.488
1709252721.149244,2649707.000,51405,2,GX,1,100,-0.763
1709252721.189245,2649747.000,51419,3,GX,1,100,-0.671
1709252721.229246,2649787.000,51419,3,GX,1,100,-0.458
1709252721.269247,2649827.000,51419,3,GX,1,100,-0.549
1709252721.309248,2649867.000,51437,2,GX,1,100,-0.885
1709252721.349249,2649907.000,51437,2,GX,1,100,-0.977
1709252721.389250,2649947.000,51453,3,GX,1,100,-0.702
1709252721.429251,2649987.000,51453,3,GX,1,100,-0.702
1709252721.469252,2650027.000,51453,3,GX,1,100,-0.824
1709252721.509253,2650067.000,51470,2,GX,1,100,-0.458
1709252721.549254,2650107.000,51470,2,GX,1,100,-0.824
1709252721.589255,2650147.000,51484,3,GX,1,100,-0.793
1709252721.629256,2650187.000,51484,3,GX,1,100,-0.397
1709252721.669257,2650227.000,51484,3,GX,1,100,-0.397
1709252721.709259,2650267.000,51502,2,GX,1,100,-0.610
1709252721.749259,2650307.000,51502,2,GX,1,100,-0.580
1709252721.789261,2650347.000,51518,3,GX,1,100,-0.153
1709252721.829262,2650387.000,51518,3,GX,1,100,0.183
1709252721.869263,2650427.000,51518,3,GX,1,100,-0.183
1709252721.909264,2650467.000,51535,2,GX,1,100,-0.671
1709252721.949265,2650507.000,51535,2,GX,1,100,-0.305
1709252721.989266,2650547.000,51550,3,GX,1,100,-0.092
1709252722.029267,2650587.000,51550,3,GX,1,100,-0.458
1709252722.069268,2650627.000,51550,3,GX,1,100,-0.305
1709252722.109269,2650667.000,51567,2,GX,1,100,0.031
1709252722.149270,2650707.000,51567,2,GX,1,100,-0.366
1709252722.189271,2650747.000,51583,3,GX,1,100,-0.061
1709252722.229272,2650787.000,51583,3,GX,1,100,-0.519
1709252722.269273,2650827.000,51583,3,GX,1,100,-0.549
1709252722.309274,2650867.000,51601,3,GX,1,100,-0.092
1709252722.349275,2650907.000,51601,3,GX,1,100,-0.031
1709252722.389276,2650947.000,51601,3,GX,1,100,-0.580
1709252722.422777,2650980.500,51616,2,GX,1,100,-0.702
1709252722.456278,2651014.000,51616,2,GX,1,100,-0.122
1709252722.496279,2651054.000,51632,3,GX,1,100,-0.122
1709252722.536280,2651094.000,51632,3,GX,1,100,-0.275
1709252722.576281,2651134.000,51632,3,GX,1,100,-0.244
1709252722.616282,2651174.000,51649,3,GX,1,100,-0.336
1709252722.656283,2651214.000,51649,3,GX,1,100,0.122
1709252722.696284,2651254.000,51649,3,GX,1,100,-0.305
1709252722.736285,2651294.000,51666,2,GX,1,100,-0.763
1709252722.776286,2651334.000,51666,2,GX,1,100,-0.122
1709252722.816288,2651374.000,51682,3,GX,1,100,0.275
1709252722.856288,2651414.000,51682,3,GX,1,100,-0.275
1709252722.896290,2651454.000,51682,3,GX,1,100,-0.397
1709252722.936291,2651494.000,51697,2,GX,1,100,-0.275
1709252722.976292,2651534.000,51697,2,GX,1,100,-0.336
1709252723.016293,2651574.000,51714,3,GX,1,100,-0.336
1709252723.056294,2651614.000,51714,3,GX,1,100,-0.061
1709252723.096295,2651654.000,51714,3,GX,1,100,-0.580
1709252723.136296,2651694.000,51731,2,GX,1,100,-0.519
1709252723.176297,2651734.000,51731,2,GX,1,100,-0.885
1709252723.215965,2651773.667,51747,3,GX,1,100,-0.305
1709252723.255632,2651813.333,51747,3,GX,1,100,-0.153
1709252723.295300,2651853.000,51747,3,GX,1,100,-0.397
1709252723.335301,2651893.000,51763,2,GX,1,100,-0.397
1709252723.375302,2651933.000,51763,2,GX,1,100,0.031
1709252723.415303,2651973.000,51779,3,GX,1,100,-0.092
1709252723.455304,2652013.000,51779,3,GX,1,100,-0.702
1709252723.495305,2652053.000,51779,3,GX,1,100,-0.793
1709252723.535806,2652093.500,51796,2,GX,1,100,-0.214
1709252723.576307,2652134.000,51796,2,GX,1,100,-0.580
1709252723.615975,2652173.667,51813,3,GX,1,100,-0.580
1709252723.655643,2652213.333,51813,3,GX,1,100,-0.031
1709252723.695310,2652253.000,51813,3,GX,1,100,-0.031
1709252723.735312,2652293.000,51828,2,GX,1,100,-0.061
1709252723.775312,2652333.000,51828,2,GX,1,100,0.824
1709252723.815314,2652373.000,51846,3,GX,1,100,0.214
1709252723.855314,2652413.000,51846,3,GX,1,100,-0.519
1709252723.895316,2652453.000,51846,3,GX,1,100,-0.336
1709252723.935317,2652493.000,51863,3,GX,1,100,-0.427
1709252723.975318,2652533.000,51863,3,GX,1,100,-0.854
1709252724.015319,2652573.000,51863,3,GX,1,100,-0.488
1709252724.055320,2652613.000,51880,2,GX,1,100,-0.397
1709252724.095321,2652653.000,51880,2,GX,1,100,-0.183
1709252724.135655,2652693.333,51896,3,GX,1,100,-0.275
1709252724.175990,2652733.667,51896,3,GX,1,100,-0.153
1709252724.216324,2652774.000,51896,3,GX,1,100,-0.031
1709252724.255825,2652813.500,51911,2,GX,1,100,-0.885
1709252724.295326,2652853.000,51911,2,GX,1,100,-0.488
1709252724.335327,2652893.000,51929,3,GX,1,100,-0.366
1709252724.375328,2652933.000,51929,3,GX,1,100,-0.641
1709252724.415329,2652973.000,51929,3,GX,1,100,0.031
1709252724.450997,2653008.667,51947,3,GX,1,100,-0.549
1709252724.486664,2653044.333,51947,3,GX,1,100,-0.336
1709252724.522332,2653080.000,51947,3,GX,1,100,-0.977
1709252724.562333,2653120.000,51964,2,GX,1,100,-0.183
1709252724.602334,2653160.000,51964,2,GX,1,100,-0.549
1709252724.642335,2653200.000,51979,3,GX,1,100,-1.099
1709252724.682336,2653240.000,51979,3,GX,1,100,-0.366
1709252724.722337,2653280.000,51979,3,GX,1,100,-0.427
1709252724.762338,2653320.000,51996,2,GX,1,100,-0.732
1709252724.802339,2653360.000,51996,2,GX,1,100,-1.007
1709252724.842340,2653400.000,52012,3,GX,1,100,0.305
1709252724.882341,2653440.000,52012,3,GX,1,100,-0.214
1709252724.922343,2653480.000,52012,3,GX,1,100,-0.092
1709252724.962343,2653520.000,52032,2,GX,1,100,0.000
1709252725.002345,2653560.000,52032,2,GX,1,100,0.183
1709252725.042346,2653600.000,52046,3,GX,1,100,-0.153
1709252725.082347,2653640.000,52046,3,GX,1,100,-0.488
1709252725.122348,2653680.000,52046,3,GX,1,100,-0.610
1709252725.162349,2653720.000,52063,3,GX,1,100,-0.305
1709252725.202350,2653760.000,52063,3,GX,1,100,0.153
1709252725.242351,2653800.000,52063,3,GX,1,100,-0.458
1709252725.282352,2653840.000,52079,2,GX,1,100,-0.488
1709252725.322353,2653880.000,52079,2,GX,1,100,-0.305
1709252725.362354,2653920.000,52097,3,GX,1,100,-0.427
1709252725.402355,2653960.000,52097,3,GX,1,100,-0.885
1709252725.442356,2654000.000,52097,3,GX,1,100,-0.519
1709252725.482357,2654040.000,52111,2,GX,1,100,-0.031
1709252725.522358,2654080.000,52111,2,GX,1,100,-0.458
1709252725.562359,2654120.000,52131,4,GX,1,100,0.000
1709252725.602360,2654160.000,52131,4,GX,1,100,-0.183
1709252725.642361,2654200.000,52131,4,GX,1,100,-0.427
1709252725.682362,2654240.000,52131,4,GX,1,100,-0.153
1709252725.722363,2654280.000,52147,2,GX,1,100,0.458
1709252725.762364,2654320.000,52147,2,GX,1,100,0.092
1709252725.802366,2654360.000,52164,3,GX,1,100,-0.671
1709252725.842366,2654400.000,52164,3,GX,1,100,-0.122
1709252725.882368,2654440.000,52164,3,GX,1,100,-0.427
1709252725.922369,2654480.000,52180,2,GX,1,100,-0.397
1709252725.962370,2654520.000,52180,2,GX,1,100,0.122
1709252726.002371,2654560.000,52198,3,GX,1,100,-0.427
1709252726.042372,2654600.000,52198,3,GX,1,100,-0.946
1709252726.082373,2654640.000,52198,3,GX,1,100,-0.732
1709252726.122374,2654680.000,52212,2,GX,1,100,-0.458
1709252726.162375,2654720.000,52212,2,GX,1,100,-0.488
1709252726.202376,2654760.000,52229,3,GX,1,100,-0.305
1709252726.242377,2654800.000,52229,3,GX,1,100,0.275
1709252726.282378,2654840.000,52229,3,GX,1,100,-0.305
1709252726.318046,2654875.667,52246,3,GX,1,100,-0.092
1709252726.353713,2654911.333,52246,3,GX,1,100,0.031
1709252726.389381,2654947.000,52246,3,GX,1,100,-0.488
1709252726.429382,2654987.000,52263,2,GX,1,100,-0.275
1709252726.469383,2655027.000,52263,2,GX,1,100,-0.519
1709252726.509384,2655067.000,52277,3,GX,1,100,-0.641
1709252726.549385,2655107.000,52277,3,GX,1,100,-0.153
1709252726.589386,2655147.000,52277,3,GX,1,100,-0.427
1709252726.629387,2655187.000,52295,3,GX,1,100,-0.458
1709252726.669388,2655227.000,52295,3,GX,1,100,0.031
1709252726.709389,2655267.000,52295,3,GX,1,100,-0.275
1709252726.749390,2655307.000,52311,2,GX,1,100,-0.702
1709252726.789391,2655347.000,52311,2,GX,1,100,0.031
1709252726.829392,2655387.000,52328,3,GX,1,100,-0.366
1709252726.869393,2655427.000,52328,3,GX,1,100,-0.305
1709252726.909394,2655467.000,52328,3,GX,1,100,-0.610
1709252726.949395,2655507.000,52342,2,GX,1,100,-0.366
1709252726.989396,2655547.000,52342,2,GX,1,100,-0.397
1709252727.029064,2655586.667,52360,3,GX,1,100,-0.458
1709252727.068732,2655626.333,52360,3,GX,1,100,0.031
1709252727.108400,2655666.000,52360,3,GX,1,100,-0.183
1709252727.148401,2655706.000,52378,2,GX,1,100,-0.763
1709252727.188402,2655746.000,52378,2,GX,1,100,-0.732
1709252727.228403,2655786.000,52395,3,GX,1,100,-0.031
1709252727.268404,2655826.000,52395,3,GX,1,100,-0.519
1709252727.308405,2655866.000,52395,3,GX,1,100,-1.495
1709252727.348406,2655906.000,52410,2,GX,1,100,-0.885
1709252727.388407,2655946.000,52410,2,GX,1,100,-0.366
1709252727.428408,2655986.000,52427,3,GX,1,100,-0.763
1709252727.468409,2656026.000,52427,3,GX,1,100,-0.641
1709252727.508410,2656066.000,52427,3,GX,1,100,-0.549
1709252727.548411,2656106.000,52443,2,GX,1,100,-0.488
1709252727.588412,2656146.000,52443,2,GX,1,100,-0.641
1709252727.628413,2656186.000,52461,3,GX,1,100,-0.305
1709252727.668414,2656226.000,52461,3,GX,1,100,0.061
1709252727.708415,2656266.000,52461,3,GX,1,100,-0.275
1709252727.748416,2656306.000,52476,2,GX,1,100,-0.122
1709252727.788417,2656346.000,52476,2,GX,1,100,-0.488
1709252727.828418,2656386.000,52492,3,GX,1,100,-0.610
1709252727.868419,2656426.000,52492,3,GX,1,100,-0.763
1709252727.908420,2656466.000,52492,3,GX,1,100,-0.153
1709252727.948421,2656506.000,52509,3,GX,1,100,0.092
1709252727.988423,2656546.000,52509,3,GX,1,100,-0.519
1709252728.028424,2656586.000,52509,3,GX,1,100,-0.366
1709252728.068425,2656626.000,52526,2,GX,1,100,-0.275
1709252728.108426,2656666.000,52526,2,GX,1,100,-0.305
1709252728.148427,2656706.000,52542,3,GX,1,100,-0.641
1709252728.188428,2656746.000,52542,3,GX,1,100,-0.336
1709252728.228429,2656786.000,52542,3,GX,1,100,-0.305
1709252728.268430,2656826.000,52557,2,GX,1,100,-0.122
1709252728.308431,2656866.000,52557,2,GX,1,100,-0.153
1709252728.344099,2656901.667,52574,3,GX,1,100,-0.275
1709252728.379766,2656937.333,52574,3,GX,1,100,-0.519
1709252728.415434,2656973.000,52574,3,GX,1,100,-0.519
1709252728.455435,2657013.000,52591,3,GX,1,100,-0.580
1709252728.495436,2657053.000,52591,3,GX,1,100,-0.977
1709252728.535437,2657093.000,52591,3,GX,1,100,-1.007
1709252728.575438,2657133.000,52607,2,GX,1,100,-0.366
1709252728.615439,2657173.000,52607,2,GX,1,100,0.153
1709252728.655440,2657213.000,52623,3,GX,1,100,-0.580
1709252728.695441,2657253.000,52623,3,GX,1,100,-0.275
1709252728.735442,2657293.000,52623,3,GX,1,100,0.153
1709252728.775443,2657333.000,52641,2,GX,1,100,-0.458
1709252728.815444,2657373.000,52641,2,GX,1,100,-0.397
1709252728.855445,2657413.000,52658,3,GX,1,100,-0.244
1709252728.895446,2657453.000,52658,3,GX,1,100,-0.702
1709252728.935447,2657493.000,52658,3,GX,1,100,-0.488
1709252728.975448,2657533.000,52675,2,GX,1,100,-0.153
1709252729.015449,2657573.000,52675,2,GX,1,100,-0.427
1709252729.055450,2657613.000,52690,3,GX,1,100,-0.488
1709252729.095451,2657653.000,52690,3,GX,1,100,-0.671
1709252729.135453,2657693.000,52690,3,GX,1,100,-0.397
1709252729.175453,2657733.000,52706,2,GX,1,100,-0.031
1709252729.215455,2657773.000,52706,2,GX,1,100,-0.183
1709252729.255456,2657813.000,52723,3,GX,1,100,-0.153
1709252729.295457,2657853.000,52723,3,GX,1,100,-0.519
1709252729.335458,2657893.000,52723,3,GX,1,100,-0.244
1709252729.375459,2657933.000,52744,2,GX,1,100,0.183
1709252729.415460,2657973.000,52744,2,GX,1,100,-0.488
1709252729.455461,2658013.000,52759,3,GX,1,100,-0.519
1709252729.495462,2658053.000,52759,3,GX,1,100,-0.183
1709252729.535463,2658093.000,52759,3,GX,1,100,0.000
1709252729.575464,2658133.000,52775,3,GX,1,100,-0.092
1709252729.615465,2658173.000,52775,3,GX,1,100,-0.305
1709252729.655466,2658213.000,52775,3,GX,1,100,-0.641
1709252729.695467,2658253.000,52793,2,GX,1,100,-0.183
1709252729.735468,2658293.000,52793,2,GX,1,100,-0.214
1709252729.775469,2658333.000,52809,3,GX,1,100,-0.305
1709252729.815470,2658373.000,52809,3,GX,1,100,-0.549
1709252729.855471,2658413.000,52809,3,GX,1,100,-0.671
1709252729.895472,2658453.000,52825,2,GX,1,100,-0.397
1709252729.935473,2658493.000,52825,2,GX,1,100,-0.427
1709252729.975474,2658533.000,52841,3,GX,1,100,-0.549
1709252730.015476,2658573.000,52841,3,GX,1,100,-0.458
1709252730.055476,2658613.000,52841,3,GX,1,100,-0.244
1709252730.095478,2658653.000,52858,2,GX,1,100,-0.305
1709252730.135478,2658693.000,52858,2,GX,1,100,-0.549
1709252730.171146,2658728.667,52874,3,GX,1,100,-0.488
1709252730.206814,2658764.333,52874,3,GX,1,100,-0.305
1709252730.242481,2658800.000,52874,3,GX,1,100,-0.885
1709252730.282482,2658840.000,52892,3,GX,1,100,-1.495
1709252730.322484,2658880.000,52892,3,GX,1,100,-0.641
1709252730.362484,2658920.000,52892,3,GX,1,100,0.275
1709252730.402486,2658960.000,52906,2,GX,1,100,-0.580
1709252730.442487,2659000.000,52906,2,GX,1,100,-1.953
1709252730.482488,2659040.000,52923,3,GX,1,100,0.031
1709252730.522489,2659080.000,52923,3,GX,1,100,0.214
1709252730.562490,2659120.000,52923,3,GX,1,100,-0.397
1709252730.602491,2659160.000,52939,2,GX,1,100,-0.641
1709252730.642492,2659200.000,52939,2,GX,1,100,-0.763
1709252730.682493,2659240.000,52962,4,GX,1,100,-0.244
1709252730.722494,2659280.000,52962,4,GX,1,100,-0.153
1709252730.762495,2659320.000,52962,4,GX,1,100,-0.122
1709252730.802496,2659360.000,52962,4,GX,1,100,-1.007
1709252730.842497,2659400.000,52978,3,GX,1,100,-0.580
1709252730.882498,2659440.000,52978,3,GX,1,100,-0.183
1709252730.922499,2659480.000,52978,3,GX,1,100,-1.160
1709252730.962500,2659520.000,52994,2,GX,1,100,-0.549
1709252731.002501,2659560.000,52994,2,GX,1,100,0.397
1709252731.042502,2659600.000,53010,3,GX,1,100,-0.031
1709252731.082503,2659640.000,53010,3,GX,1,100,-0.671
1709252731.122504,2659680.000,53010,3,GX,1,100,-0.702
1709252731.162005,2659719.500,53027,2,GX,1,100,-0.031
1709252731.201506,2659759.000,53027,2,GX,1,100,-0.946
1709252731.241508,2659799.000,53043,3,GX,1,100,-0.153
1709252731.281508,2659839.000,53043,3,GX,1,100,-0.366
1709252731.321510,2659879.000,53043,3,GX,1,100,-0.916
1709252731.361511,2659919.000,53061,2,GX,1,100,-0.153
1709252731.401512,2659959.000,53061,2,GX,1,100,-0.092
1709252731.441513,2659999.000,53075,3,GX,1,100,-0.275
1709252731.481514,2660039.000,53075,3,GX,1,100,-0.671
1709252731.521515,2660079.000,53075,3,GX,1,100,-0.305
1709252731.561516,2660119.000,53092,2,GX,1,100,-0.183
1709252731.601517,2660159.000,53092,2,GX,1,100,-0.519
1709252731.641518,2660199.000,53109,3,GX,1,100,-0.427
1709252731.681519,2660239.000,53109,3,GX,1,100,-0.244
1709252731.721520,2660279.000,53109,3,GX,1,100,0.153
1709252731.761521,2660319.000,53126,2,GX,1,100,0.153
1709252731.801522,2660359.000,53126,2,GX,1,100,-0.061
1709252731.841523,2660399.000,53140,3,GX,1,100,-0.031
1709252731.881524,2660439.000,53140,3,GX,1,100,-0.275
1709252731.921525,2660479.000,53140,3,GX,1,100,-0.183
1709252731.961526,2660519.000,53158,3,GX,1,100,-0.366
1709252732.001527,2660559.000,53158,3,GX,1,100,-0.458
1709252732.041528,2660599.000,53158,3,GX,1,100,-0.336
1709252732.081529,2660639.000,53174,2,GX,1,100,-0.580
1709252732.121531,2660679.000,53174,2,GX,1,100,-0.732
1709252732.161531,2660719.000,53191,3,GX,1,100,-0.610
1709252732.201533,2660759.000,53191,3,GX,1,100,-0.336
1709252732.241534,2660799.000,53191,3,GX,1,100,-0.610
1709252732.277201,2660834.667,53205,3,GX,1,100,-0.305
1709252732.312869,2660870.333,53205,3,GX,1,100,0.275
1709252732.348536,2660906.000,53205,3,GX,1,100,-0.061
1709252732.388537,2660946.000,53223,2,GX,1,100,-0.427
1709252732.428539,2660986.000,53223,2,GX,1,100,-0.336
1709252732.468539,2661026.000,53239,3,GX,1,100,-0.183
1709252732.508541,2661066.000,53239,3,GX,1,100,-0.732
1709252732.548542,2661106.000,53239,3,GX,1,100,-0.610
1709252732.588543,2661146.000,53256,2,GX,1,100,-0.427
1709252732.628544,2661186.000,53256,2,GX,1,100,-0.336
1709252732.668545,2661226.000,53272,3,GX,1,100,-0.580
1709252732.708546,2661266.000,53272,3,GX,1,100,-0.610
1709252732.748547,2661306.000,53272,3,GX,1,100,-0.214
1709252732.788548,2661346.000,53288,2,GX,1,100,0.000
1709252732.828549,2661386.000,53288,2,GX,1,100,-0.305
1709252732.868550,2661426.000,53304,3,GX,1,100,-0.671
1709252732.908551,2661466.000,53304,3,GX,1,100,-0.122
1709252732.948552,2661506.000,53304,3,GX,1,100,-0.641
1709252732.988553,2661546.000,53322,2,GX,1,100,-0.946
1709252733.028554,2661586.000,53322,2,GX,1,100,-0.336
1709252733.068555,2661626.000,53337,3,GX,1,100,-0.458
1709252733.108556,2661666.000,53337,3,GX,1,100,-0.122
1709252733.148557,2661706.000,53337,3,GX,1,100,-0.031
1709252733.188558,2661746.000,53353,2,GX,1,100,-0.580
1709252733.228559,2661786.000,53353,2,GX,1,100,-0.092
1709252733.268560,2661826.000,53370,3,GX,1,100,-0.397
1709252733.308562,2661866.000,53370,3,GX,1,100,-0.580
1709252733.348562,2661906.000,53370,3,GX,1,100,-0.458
1709252733.388564,2661946.000,53387,2,GX,1,100,-1.221
1709252733.428565,2661986.000,53387,2,GX,1,100,-1.007
1709252733.468566,2662026.000,53403,3,GX,1,100,-1.190
1709252733.508567,2662066.000,53403,3,GX,1,100,-0.458
1709252733.548568,2662106.000,53403,3,GX,1,100,-0.275
1709252733.588569,2662146.000,53418,2,GX,1,100,1.068
1709252733.628570,2662186.000,53418,2,GX,1,100,-0.153
1709252733.668571,2662226.000,53437,3,GX,1,100,-0.458
1709252733.708572,2662266.000,53437,3,GX,1,100,1.526
1709252733.748573,2662306.000,53437,3,GX,1,100,-0.793
1709252733.788574,2662346.000,53454,3,GX,1,100,-1.129
1709252733.828575,2662386.000,53454,3,GX,1,100,-0.305
1709252733.868576,2662426.000,53454,3,GX,1,100,0.153
1709252733.908577,2662466.000,53470,2,GX,1,100,0.244
1709252733.948578,2662506.000,53470,2,GX,1,100,0.031
1709252733.988579,2662546.000,53486,3,GX,1,100,-0.427
1709252734.028580,2662586.000,53486,3,GX,1,100,-0.183
1709252734.068581,2662626.000,53486,3,GX,1,100,-0.793
1709252734.104249,2662661.667,53502,3,GX,1,100,-1.099
1709252734.139916,2662697.333,53502,3,GX,1,100,-0.122
1709252734.175584,2662733.000,53502,3,GX,1,100,-0.214
1709252734.215585,2662773.000,53519,2,GX,1,100,-0.336
1709252734.255586,2662813.000,53519,2,GX,1,100,-0.244
1709252734.295587,2662853.000,53536,3,GX,1,100,-0.732
1709252734.335588,2662893.000,53536,3,GX,1,100,-0.305
1709252734.375589,2662933.000,53536,3,GX,1,100,-0.366
1709252734.415590,2662973.000,53553,2,GX,1,100,-0.092
1709252734.455591,2663013.000,53553,2,GX,1,100,-0.214
1709252734.495593,2663053.000,53569,3,GX,1,100,0.183
1709252734.535594,2663093.000,53569,3,GX,1,100,0.214
1709252734.575595,2663133.000,53569,3,GX,1,100,-0.732
1709252734.615596,2663173.000,53586,2,GX,1,100,-0.244
1709252734.655597,2663213.000,53586,2,GX,1,100,0.122
