LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1709252679.965168,2608524.000,44860,1,EA,1,100,0.313751
1709252680.031670,2608590.500,44878,2,EA,1,100,0.313554
1709252680.098172,2608657.000,44878,2,EA,1,100,0.313681
1709252680.164674,2608723.500,44894,2,EA,1,100,0.313625
1709252680.231175,2608790.000,44894,2,EA,1,100,0.313935
1709252680.298177,2608857.000,44911,1,EA,1,100,0.313611
1709252680.364679,2608923.500,44926,2,EA,1,100,0.313611
1709252680.431180,2608990.000,44926,2,EA,1,100,0.313484
1709252680.498182,2609057.000,44943,1,EA,1,100,0.313301
1709252680.564684,2609123.500,44959,2,EA,1,100,0.313358
1709252680.631186,2609190.000,44959,2,EA,1,100,0.313021
1709252680.698187,2609257.000,44977,1,EA,1,100,0.312965
1709252680.764689,2609323.500,44991,2,EA,1,100,0.312937
1709252680.831191,2609390.000,44991,2,EA,1,100,0.312713
1709252680.898193,2609457.000,45010,1,EA,1,100,0.312615
1709252680.964694,2609523.500,45027,2,EA,1,100,0.312629
1709252681.031196,2609590.000,45027,2,EA,1,100,0.312503
1709252681.098198,2609657.000,45044,1,EA,1,100,0.312559
1709252681.164700,2609723.500,45058,2,EA,1,100,0.312447
1709252681.231201,2609790.000,45058,2,EA,1,100,0.312335
1709252681.298203,2609857.000,45075,1,EA,1,100,0.312391
1709252681.364705,2609923.500,45092,2,EA,1,100,0.312461
1709252681.431206,2609990.000,45092,2,EA,1,100,0.312699
1709252681.498208,2610057.000,45109,1,EA,1,100,0.312615
1709252681.564710,2610123.500,45123,2,EA,1,100,0.312685
1709252681.631212,2610190.000,45123,2,EA,1,100,0.312741
1709252681.698214,2610257.000,45141,1,EA,1,100,0.312293
1709252681.764715,2610323.500,45157,2,EA,1,100,0.311973
1709252681.831217,2610390.000,45157,2,EA,1,100,0.311722
1709252681.897719,2610456.500,45174,2,EA,1,100,0.311500
1709252681.964221,2610523.000,45174,2,EA,1,100,0.311528
1709252682.031222,2610590.000,45191,1,EA,1,100,0.311889
1709252682.097724,2610656.500,45206,2,EA,1,100,0.311667
1709252682.164226,2610723.000,45206,2,EA,1,100,0.311417
1709252682.231227,2610790.000,45222,1,EA,1,100,0.311361
1709252682.297729,2610856.500,45240,2,EA,1,100,0.311001
1709252682.364231,2610923.000,45240,2,EA,1,100,0.311070
1709252682.431233,2610990.000,45256,1,EA,1,100,0.310918
1709252682.497734,2611056.500,45272,2,EA,1,100,0.310835
1709252682.564236,2611123.000,45272,2,EA,1,100,0.310697
1709252682.631238,2611190.000,45288,2,EA,1,100,0.310614
1709252682.698240,2611257.000,45288,2,EA,1,100,0.310365
1709252682.764241,2611323.000,45305,1,EA,1,100,0.310393
1709252682.831243,2611390.000,45321,2,EA,1,100,0.310517
1709252682.898245,2611457.000,45321,2,EA,1,100,0.310365
1709252682.964247,2611523.000,45338,1,EA,1,100,0.310214
1709252683.031248,2611590.000,45353,2,EA,1,100,0.310104
1709252683.098250,2611657.000,45353,2,EA,1,100,0.310338
1709252683.164252,2611723.000,45370,1,EA,1,100,0.310283
1709252683.231254,2611790.000,45386,2,EA,1,100,0.310063
1709252683.298255,2611857.000,45386,2,EA,1,100,0.310228
1709252683.364257,2611923.000,45404,1,EA,1,100,0.310352
1709252683.431259,2611990.000,45418,2,EA,1,100,0.310186
1709252683.498260,2612057.000,45418,2,EA,1,100,0.310214
1709252683.564262,2612123.000,45435,1,EA,1,100,0.310421
1709252683.631264,2612190.000,45452,2,EA,1,100,0.310186
1709252683.698266,2612257.000,45452,2,EA,1,100,0.309843
1709252683.764267,2612323.000,45469,1,EA,1,100,0.309746
1709252683.831269,2612390.000,45483,2,EA,1,100,0.309445
1709252683.898271,2612457.000,45483,2,EA,1,100,0.309253
1709252683.964273,2612523.000,45500,1,EA,1,100,0.309171
1709252684.031275,2612590.000,45519,2,EA,1,100,0.309308
1709252684.098276,2612657.000,45519,2,EA,1,100,0.308816
1709252684.164778,2612723.500,45536,2,EA,1,100,0.308625
1709252684.231280,2612790.000,45536,2,EA,1,100,0.308980
1709252684.298281,2612857.000,45552,1,EA,1,100,0.308870
1709252684.364783,2612923.500,45570,2,EA,1,100,0.308857
1709252684.431285,2612990.000,45570,2,EA,1,100,0.308584
1709252684.498287,2613057.000,45586,1,EA,1,100,0.308461
1709252684.564955,2613123.667,45609,3,EA,1,100,0.308434
1709252684.631624,2613190.333,45609,3,EA,1,100,0.308176
1709252684.698292,2613257.000,45609,3,EA,1,100,0.308121
1709252684.764294,2613323.000,45625,1,EA,1,100,0.308094
1709252684.830795,2613389.500,45644,2,EA,1,100,0.308094
1709252684.897297,2613456.000,45644,2,EA,1,100,0.308108
1709252684.964299,2613523.000,45660,1,EA,1,100,0.307796
1709252685.031301,2613590.000,45677,2,EA,1,100,0.307769
1709252685.098302,2613657.000,45677,2,EA,1,100,0.307728
1709252685.164804,2613723.500,45692,2,EA,1,100,0.307674
1709252685.231306,2613790.000,45692,2,EA,1,100,0.307606
1709252685.297307,2613856.000,45709,1,EA,1,100,0.307295
1709252685.364309,2613923.000,45726,2,EA,1,100,0.307092
1709252685.431311,2613990.000,45726,2,EA,1,100,0.306957
1709252685.497313,2614056.000,45743,1,EA,1,100,0.306917
1709252685.564315,2614123.000,45757,2,EA,1,100,0.306823
1709252685.631316,2614190.000,45757,2,EA,1,100,0.306688
1709252685.697318,2614256.000,45775,1,EA,1,100,0.306621
1709252685.764320,2614323.000,45791,2,EA,1,100,0.306661
1709252685.831321,2614390.000,45791,2,EA,1,100,0.306742
1709252685.897323,2614456.000,45808,1,EA,1,100,0.306702
1709252685.964325,2614523.000,45823,2,EA,1,100,0.306702
1709252686.031327,2614590.000,45823,2,EA,1,100,0.306675
1709252686.097328,2614656.000,45840,1,EA,1,100,0.306823
1709252686.164330,2614723.000,45856,2,EA,1,100,0.306809
1709252686.231332,2614790.000,45856,2,EA,1,100,0.306863
1709252686.297834,2614856.500,45874,2,EA,1,100,0.306607
1709252686.364335,2614923.000,45874,2,EA,1,100,0.306459
1709252686.431337,2614990.000,45890,1,EA,1,100,0.307092
1709252686.497839,2615056.500,45905,2,EA,1,100,0.307106
1709252686.564341,2615123.000,45905,2,EA,1,100,0.306661
1709252686.631342,2615190.000,45921,1,EA,1,100,0.306486
1709252686.697844,2615256.500,45939,2,EA,1,100,0.306325
1709252686.764346,2615323.000,45939,2,EA,1,100,0.306245
1709252686.831348,2615390.000,45955,1,EA,1,100,0.306191
1709252686.897849,2615456.500,45970,2,EA,1,100,0.306097
1709252686.964351,2615523.000,45970,2,EA,1,100,0.305869
1709252687.031353,2615590.000,45987,1,EA,1,100,0.305762
1709252687.097855,2615656.500,46004,2,EA,1,100,0.305655
1709252687.164356,2615723.000,46004,2,EA,1,100,0.305335
1709252687.231358,2615790.000,46020,1,EA,1,100,0.305041
1709252687.297860,2615856.500,46037,2,EA,1,100,0.305028
1709252687.364362,2615923.000,46037,2,EA,1,100,0.304682
1709252687.431363,2615990.000,46052,1,EA,1,100,0.304364
1709252687.497865,2616056.500,46069,2,EA,1,100,0.304271
1709252687.564367,2616123.000,46069,2,EA,1,100,0.304112
1709252687.631368,2616190.000,46085,1,EA,1,100,0.303874
1709252687.697870,2616256.500,46102,2,EA,1,100,0.303650
1709252687.764372,2616323.000,46102,2,EA,1,100,0.303399
1709252687.830874,2616389.500,46117,2,EA,1,100,0.303426
1709252687.897375,2616456.000,46117,2,EA,1,100,0.303281
1709252687.964377,2616523.000,46134,1,EA,1,100,0.303136
1709252688.030879,2616589.500,46151,2,EA,1,100,0.302860
1709252688.097381,2616656.000,46151,2,EA,1,100,0.302847
1709252688.164382,2616723.000,46168,1,EA,1,100,0.302650
1709252688.230884,2616789.500,46182,2,EA,1,100,0.302454
1709252688.297386,2616856.000,46182,2,EA,1,100,0.302088
1709252688.364388,2616923.000,46200,1,EA,1,100,0.302010
1709252688.430889,2616989.500,46217,4,EA,1,100,0.301866
1709252688.497391,2617056.000,46217,4,EA,1,100,0.301254
1709252688.563893,2617122.500,46217,4,EA,1,100,0.301983
1709252688.630395,2617189.000,46217,4,EA,1,100,0.301931
1709252688.697063,2617255.667,46235,3,EA,1,100,0.301983
1709252688.763731,2617322.333,46235,3,EA,1,100,0.301319
1709252688.830400,2617389.000,46235,3,EA,1,100,0.300956
1709252688.897402,2617456.000,46251,2,EA,1,100,0.300801
1709252688.964403,2617523.000,46251,2,EA,1,100,0.300077
1709252689.030905,2617589.500,46269,2,EA,1,100,0.300439
1709252689.097407,2617656.000,46269,2,EA,1,100,0.300361
1709252689.164408,2617723.000,46284,1,EA,1,100,0.299936
1709252689.230910,2617789.500,46301,2,EA,1,100,0.300026
1709252689.297412,2617856.000,46301,2,EA,1,100,0.299717
1709252689.363914,2617922.500,46320,2,EA,1,100,0.299370
1709252689.430415,2617989.000,46320,2,EA,1,100,0.299460
1709252689.497417,2618056.000,46337,1,EA,1,100,0.299255
1709252689.563919,2618122.500,46351,2,EA,1,100,0.299165
1709252689.630421,2618189.000,46351,2,EA,1,100,0.298922
1709252689.697423,2618256.000,46374,2,EA,1,100,0.298705
1709252689.764424,2618323.000,46374,2,EA,1,100,0.298514
1709252689.830926,2618389.500,46390,2,EA,1,100,0.298424
1709252689.897428,2618456.000,46390,2,EA,1,100,0.298221
1709252689.963929,2618522.500,46407,2,EA,1,100,0.298068
1709252690.030431,2618589.000,46407,2,EA,1,100,0.297954
1709252690.097433,2618656.000,46423,1,EA,1,100,0.297712
1709252690.163935,2618722.500,46440,2,EA,1,100,0.297434
1709252690.230436,2618789.000,46440,2,EA,1,100,0.297092
1709252690.297438,2618856.000,46456,1,EA,1,100,0.297105
1709252690.363940,2618922.500,46472,2,EA,1,100,0.297181
1709252690.430442,2618989.000,46472,2,EA,1,100,0.296953
1709252690.497443,2619056.000,46488,1,EA,1,100,0.296802
1709252690.563945,2619122.500,46505,2,EA,1,100,0.296575
1709252690.630447,2619189.000,46505,2,EA,1,100,0.296563
1709252690.697448,2619256.000,46522,1,EA,1,100,0.296588
1709252690.763950,2619322.500,46537,2,EA,1,100,0.296676
1709252690.830452,2619389.000,46537,2,EA,1,100,0.296638
1709252690.897454,2619456.000,46553,1,EA,1,100,0.296487
1709252690.963956,2619522.500,46571,2,EA,1,100,0.296437
1709252691.030457,2619589.000,46571,2,EA,1,100,0.296223
1709252691.097459,2619656.000,46587,1,EA,1,100,0.295985
1709252691.163961,2619722.500,46602,2,EA,1,100,0.295872
1709252691.230463,2619789.000,46602,2,EA,1,100,0.295697
1709252691.297464,2619856.000,46618,1,EA,1,100,0.295597
1709252691.363966,2619922.500,46636,2,EA,1,100,0.295459
1709252691.430468,2619989.000,46636,2,EA,1,100,0.295697
1709252691.497469,2620056.000,46652,1,EA,1,100,0.295722
1709252691.563971,2620122.500,46668,2,EA,1,100,0.295559
1709252691.630473,2620189.000,46668,2,EA,1,100,0.295734
1709252691.697475,2620256.000,46684,1,EA,1,100,0.295634
1709252691.763976,2620322.500,46701,2,EA,1,100,0.295747
1709252691.830478,2620389.000,46701,2,EA,1,100,0.295534
1709252691.897480,2620456.000,46717,1,EA,1,100,0.295422
1709252691.963982,2620522.500,46734,2,EA,1,100,0.295459
1709252692.030483,2620589.000,46734,2,EA,1,100,0.295434
1709252692.097485,2620656.000,46751,2,EA,1,100,0.295247
1709252692.164487,2620723.000,46751,2,EA,1,100,0.295098
1709252692.230489,2620789.000,46768,1,EA,1,100,0.295035
1709252692.296990,2620855.500,46785,2,EA,1,100,0.294898
1709252692.363492,2620922.000,46785,2,EA,1,100,0.294526
1709252692.430494,2620989.000,46802,1,EA,1,100,0.294476
1709252692.496996,2621055.500,46816,2,EA,1,100,0.294377
1709252692.563497,2621122.000,46816,2,EA,1,100,0.294092
1709252692.630499,2621189.000,46833,1,EA,1,100,0.294030
1709252692.697001,2621255.500,46852,2,EA,1,100,0.293857
1709252692.763503,2621322.000,46852,2,EA,1,100,0.293832
1709252692.830504,2621389.000,46869,1,EA,1,100,0.293770
1709252692.897006,2621455.500,46883,2,EA,1,100,0.293622
1709252692.963508,2621522.000,46883,2,EA,1,100,0.293450
1709252693.030509,2621589.000,46901,1,EA,1,100,0.293179
1709252693.097011,2621655.500,46917,2,EA,1,100,0.293154
1709252693.163513,2621722.000,46917,2,EA,1,100,0.293056
1709252693.230515,2621789.000,46934,1,EA,1,100,0.292859
1709252693.297016,2621855.500,46949,2,EA,1,100,0.292872
1709252693.363518,2621922.000,46949,2,EA,1,100,0.292712
1709252693.430520,2621989.000,46966,1,EA,1,100,0.292602
1709252693.497022,2622055.500,46982,2,EA,1,100,0.292773
1709252693.563524,2622122.000,46982,2,EA,1,100,0.292810
1709252693.630525,2622189.000,47000,2,EA,1,100,0.292822
1709252693.697527,2622256.000,47000,2,EA,1,100,0.292822
1709252693.763529,2622322.000,47016,1,EA,1,100,0.292761
1709252693.830530,2622389.000,47031,2,EA,1,100,0.292443
1709252693.897532,2622456.000,47031,2,EA,1,100,0.292222
1709252693.963534,2622522.000,47047,1,EA,1,100,0.292443
1709252694.030536,2622589.000,47065,2,EA,1,100,0.292602
1709252694.097537,2622656.000,47065,2,EA,1,100,0.292921
1709252694.163539,2622722.000,47081,1,EA,1,100,0.293105
1709252694.230541,2622789.000,47096,2,EA,1,100,0.293536
1709252694.297543,2622856.000,47096,2,EA,1,100,0.294005
1709252694.363544,2622922.000,47113,1,EA,1,100,0.294228
1709252694.430546,2622989.000,47132,2,EA,1,100,0.294414
1709252694.497548,2623056.000,47132,2,EA,1,100,0.294377
1709252694.563550,2623122.000,47148,1,EA,1,100,0.294265
1709252694.630051,2623188.500,47166,2,EA,1,100,0.294439
1709252694.696553,2623255.000,47166,2,EA,1,100,0.294216
1709252694.763555,2623322.000,47188,3,EA,1,100,0.294067
1709252694.830557,2623389.000,47188,3,EA,1,100,0.293696
1709252694.897558,2623456.000,47188,3,EA,1,100,0.293228
1709252694.964060,2623522.500,47205,2,EA,1,100,0.292896
1709252695.030562,2623589.000,47205,2,EA,1,100,0.292786
1709252695.097564,2623656.000,47222,1,EA,1,100,0.292528
1709252695.164065,2623722.500,47236,2,EA,1,100,0.292186
1709252695.230567,2623789.000,47236,2,EA,1,100,0.292076
1709252695.297569,2623856.000,47253,1,EA,1,100,0.292076
1709252695.364070,2623922.500,47270,2,EA,1,100,0.291966
1709252695.430572,2623989.000,47270,2,EA,1,100,0.291942
1709252695.496574,2624055.000,47287,1,EA,1,100,0.291698
1709252695.563576,2624122.000,47301,2,EA,1,100,0.291467
1709252695.630577,2624189.000,47301,2,EA,1,100,0.291528
1709252695.696579,2624255.000,47319,1,EA,1,100,0.291491
1709252695.763581,2624322.000,47335,2,EA,1,100,0.291321
1709252695.830583,2624389.000,47335,2,EA,1,100,0.291406
1709252695.896584,2624455.000,47352,1,EA,1,100,0.291406
1709252695.963586,2624522.000,47367,2,EA,1,100,0.291297
1709252696.030588,2624589.000,47367,2,EA,1,100,0.290981
1709252696.096590,2624655.000,47384,1,EA,1,100,0.290994
1709252696.163591,2624722.000,47400,2,EA,1,100,0.291091
1709252696.230593,2624789.000,47400,2,EA,1,100,0.291042
1709252696.297595,2624856.000,47417,1,EA,1,100,0.291115
1709252696.364097,2624922.500,47432,2,EA,1,100,0.291006
1709252696.430598,2624989.000,47432,2,EA,1,100,0.290957
1709252696.496600,2625055.000,47449,1,EA,1,100,0.290945
1709252696.563602,2625122.000,47465,2,EA,1,100,0.290885
1709252696.630604,2625189.000,47465,2,EA,1,100,0.290763
1709252696.697605,2625256.000,47483,1,EA,1,100,0.290498
1709252696.764107,2625322.500,47498,2,EA,1,100,0.290558
1709252696.830609,2625389.000,47498,2,EA,1,100,0.290413
1709252696.897110,2625455.500,47514,2,EA,1,100,0.290449
1709252696.963612,2625522.000,47514,2,EA,1,100,0.290377
1709252697.030614,2625589.000,47531,1,EA,1,100,0.290280
1709252697.097116,2625655.500,47548,2,EA,1,100,0.290064
1709252697.163617,2625722.000,47548,2,EA,1,100,0.289991
1709252697.230619,2625789.000,47564,1,EA,1,100,0.289979
1709252697.297121,2625855.500,47580,2,EA,1,100,0.289883
1709252697.363623,2625922.000,47580,2,EA,1,100,0.289619
1709252697.430624,2625989.000,47596,1,EA,1,100,0.289679
1709252697.497126,2626055.500,47613,2,EA,1,100,0.289823
1709252697.563628,2626122.000,47613,2,EA,1,100,0.289859
1709252697.630630,2626189.000,47629,1,EA,1,100,0.290196
1709252697.697131,2626255.500,47645,2,EA,1,100,0.290365
1709252697.763633,2626322.000,47645,2,EA,1,100,0.290401
1709252697.830635,2626389.000,47661,1,EA,1,100,0.290558
1709252697.897137,2626455.500,47678,2,EA,1,100,0.290788
1709252697.963638,2626522.000,47678,2,EA,1,100,0.290800
1709252698.030640,2626589.000,47695,1,EA,1,100,0.290739
1709252698.097142,2626655.500,47710,2,EA,1,100,0.290727
1709252698.163644,2626722.000,47710,2,EA,1,100,0.290679
1709252698.230645,2626789.000,47726,1,EA,1,100,0.290788
1709252698.297147,2626855.500,47744,2,EA,1,100,0.290715
1709252698.363649,2626922.000,47744,2,EA,1,100,0.290522
1709252698.430650,2626989.000,47760,1,EA,1,100,0.290244
1709252698.497152,2627055.500,47775,2,EA,1,100,0.289967
1709252698.563654,2627122.000,47775,2,EA,1,100,0.289607
1709252698.629656,2627188.000,47791,1,EA,1,100,0.289595
1709252698.696657,2627255.000,47809,2,EA,1,100,0.289727
1709252698.763659,2627322.000,47809,2,EA,1,100,0.289211
1709252698.830661,2627389.000,47825,1,EA,1,100,0.288888
1709252698.897163,2627455.500,47841,2,EA,1,100,0.288853
1709252698.963665,2627522.000,47841,2,EA,1,100,0.288793
1709252699.030166,2627588.500,47857,2,EA,1,100,0.288602
1709252699.096668,2627655.000,47857,2,EA,1,100,0.288388
1709252699.163670,2627722.000,47874,1,EA,1,100,0.288269
1709252699.230171,2627788.500,47890,2,EA,1,100,0.288055
1709252699.296673,2627855.000,47890,2,EA,1,100,0.287960
1709252699.363675,2627922.000,47908,1,EA,1,100,0.287782
1709252699.430177,2627988.500,47924,2,EA,1,100,0.287758
1709252699.496678,2628055.000,47924,2,EA,1,100,0.287486
1709252699.563680,2628122.000,47941,1,EA,1,100,0.287144
1709252699.630182,2628188.500,47958,2,EA,1,100,0.286896
1709252699.696684,2628255.000,47958,2,EA,1,100,0.287214
1709252699.763685,2628322.000,47975,1,EA,1,100,0.287203
1709252699.830187,2628388.500,47989,2,EA,1,100,0.286978
1709252699.896689,2628455.000,47989,2,EA,1,100,0.286978
1709252699.963191,2628521.500,48012,2,EA,1,100,0.286908
1709252700.029692,2628588.000,48012,2,EA,1,100,0.286931
1709252700.096694,2628655.000,48028,2,EA,1,100,0.286920
1709252700.163696,2628722.000,48028,2,EA,1,100,0.286896
1709252700.229697,2628788.000,48045,1,EA,1,100,0.286896
1709252700.296699,2628855.000,48062,2,EA,1,100,0.286837
1709252700.363701,2628922.000,48062,2,EA,1,100,0.286896
1709252700.429703,2628988.000,48079,1,EA,1,100,0.286814
1709252700.496705,2629055.000,48093,2,EA,1,100,0.286767
1709252700.563706,2629122.000,48093,2,EA,1,100,0.286637
1709252700.629708,2629188.000,48110,1,EA,1,100,0.286602
1709252700.696710,2629255.000,48127,2,EA,1,100,0.286567
1709252700.763711,2629322.000,48127,2,EA,1,100,0.286602
1709252700.829713,2629388.000,48144,1,EA,1,100,0.286520
1709252700.896715,2629455.000,48158,2,EA,1,100,0.286578
1709252700.963717,2629522.000,48158,2,EA,1,100,0.286543
1709252701.029718,2629588.000,48176,1,EA,1,100,0.286614
1709252701.096720,2629655.000,48192,2,EA,1,100,0.286496
1709252701.163722,2629722.000,48192,2,EA,1,100,0.286649
1709252701.229724,2629788.000,48209,1,EA,1,100,0.286731
1709252701.296726,2629855.000,48224,2,EA,1,100,0.286778
1709252701.363727,2629922.000,48224,2,EA,1,100,0.286567
1709252701.429729,2629988.000,48241,1,EA,1,100,0.286555
1709252701.496231,2630054.500,48257,2,EA,1,100,0.286672
1709252701.562732,2630121.000,48257,2,EA,1,100,0.286531
1709252701.629734,2630188.000,48274,1,EA,1,100,0.286520
1709252701.696736,2630255.000,48290,2,EA,1,100,0.286508
1709252701.763738,2630322.000,48290,2,EA,1,100,0.286367
1709252701.829739,2630388.000,48306,1,EA,1,100,0.286426
