LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709872537.850183,965772.250,27091,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872537.900934,965823.000,27091,4,EM,1,100,PS
1709872537.951184,965873.250,27125,4,EM,1,100,RS
1709872538.001435,965923.500,27125,4,EM,1,100,RB
1709872538.051685,965973.750,27125,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872538.101936,966024.000,27125,4,EM,1,100,PS
1709872538.152186,966074.250,27157,4,EM,1,100,RS
1709872538.202437,966124.500,27157,4,EM,1,100,RB
1709872538.252688,966174.750,27157,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872538.302938,966225.000,27157,4,EM,1,100,PS
1709872538.353939,966276.000,27192,4,EM,1,100,RS
1709872538.404939,966327.000,27192,4,EM,1,100,RB
1709872538.455940,966378.000,27192,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872538.506941,966429.000,27192,4,EM,1,100,PS
1709872538.557691,966479.750,27225,4,EM,1,100,RS
1709872538.608442,966530.500,27225,4,EM,1,100,RB
1709872538.659192,966581.250,27225,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872538.709943,966632.000,27225,4,EM,1,100,PS
1709872538.760193,966682.250,27262,4,EM,1,100,RS
1709872538.810444,966732.500,27262,4,EM,1,100,RB
1709872538.860695,966782.750,27262,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872538.910945,966833.000,27262,4,EM,1,100,PS
1709872538.961696,966883.750,27297,4,EM,1,100,RS
1709872539.012446,966934.500,27297,4,EM,1,100,RB
1709872539.063197,966985.250,27297,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872539.113947,967036.000,27297,4,EM,1,100,PS
1709872539.164198,967086.250,27334,4,EM,1,100,RS
1709872539.214449,967136.500,27334,4,EM,1,100,RB
1709872539.264699,967186.750,27334,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872539.314950,967237.000,27334,4,EM,1,100,PS
1709872539.368200,967290.250,27369,4,EM,1,100,RS
1709872539.421451,967343.500,27369,4,EM,1,100,RB
1709872539.474702,967396.750,27369,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872539.527952,967450.000,27369,4,EM,1,100,PS
1709872539.578203,967500.250,27401,4,EM,1,100,RS
1709872539.628453,967550.500,27401,4,EM,1,100,RB
1709872539.678704,967600.750,27401,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872539.728955,967651.000,27401,4,EM,1,100,PS
1709872539.779205,967701.250,27437,4,EM,1,100,RS
1709872539.829456,967751.500,27437,4,EM,1,100,RB
1709872539.879706,967801.750,27437,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872539.929957,967852.000,27437,4,EM,1,100,PS
1709872539.981207,967903.250,27468,4,EM,1,100,RS
1709872540.032458,967954.500,27468,4,EM,1,100,RB
1709872540.083709,968005.750,27468,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872540.134959,968057.000,27468,4,EM,1,100,PS
1709872540.185210,968107.250,27504,4,EM,1,100,RS
1709872540.235460,968157.500,27504,4,EM,1,100,RB
1709872540.285711,968207.750,27504,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872540.335962,968258.000,27504,4,EM,1,100,PS
1709872540.386712,968308.750,27537,4,EM,1,100,RS
1709872540.437463,968359.500,27537,4,EM,1,100,RB
1709872540.488213,968410.250,27537,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872540.538964,968461.000,27537,4,EM,1,100,PS
1709872540.591964,968514.000,27573,4,EM,1,100,RS
1709872540.644965,968567.000,27573,4,EM,1,100,RB
1709872540.697966,968620.000,27573,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872540.750966,968673.000,27573,4,EM,1,100,PS
1709872540.802217,968724.250,27605,4,EM,1,100,RS
1709872540.853467,968775.500,27605,4,EM,1,100,RB
1709872540.904718,968826.750,27605,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872540.955969,968878.000,27605,4,EM,1,100,PS
1709872541.005969,968928.000,27640,4,EM,1,100,RS
1709872541.055970,968978.000,27640,4,EM,1,100,RB
1709872541.105970,969028.000,27640,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872541.155971,969078.000,27640,4,EM,1,100,PS
1709872541.207471,969129.500,27672,4,EM,1,100,RS
1709872541.258972,969181.000,27672,4,EM,1,100,RB
1709872541.310473,969232.500,27672,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872541.361973,969284.000,27672,4,EM,1,100,PS
1709872541.412224,969334.250,27705,4,EM,1,100,RS
1709872541.462474,969384.500,27705,4,EM,1,100,RB
1709872541.512725,969434.750,27705,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872541.562975,969485.000,27705,4,EM,1,100,PS
1709872541.613226,969535.250,27737,4,EM,1,100,RS
1709872541.663477,969585.500,27737,4,EM,1,100,RB
1709872541.713727,969635.750,27737,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872541.763978,969686.000,27737,4,EM,1,100,PS
1709872541.814228,969736.250,27771,4,EM,1,100,RS
1709872541.864479,969786.500,27771,4,EM,1,100,RB
1709872541.914730,969836.750,27771,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872541.964980,969887.000,27771,4,EM,1,100,PS
1709872542.015231,969937.250,27804,4,EM,1,100,RS
1709872542.065481,969987.500,27804,4,EM,1,100,RB
1709872542.115732,970037.750,27804,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872542.165982,970088.000,27804,4,EM,1,100,PS
1709872542.216483,970138.500,27840,4,EM,1,100,RS
1709872542.266984,970189.000,27840,4,EM,1,100,RB
1709872542.317484,970239.500,27840,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872542.367985,970290.000,27840,4,EM,1,100,PS
1709872542.418235,970340.250,27871,4,EM,1,100,RS
1709872542.468486,970390.500,27871,4,EM,1,100,RB
1709872542.518736,970440.750,27871,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872542.568987,970491.000,27871,4,EM,1,100,PS
1709872542.643738,970565.750,27907,4,EM,1,100,RS
1709872542.718489,970640.500,27907,4,EM,1,100,RB
1709872542.793240,970715.250,27907,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872542.867990,970790.000,27907,4,EM,1,100,PS
1709872542.918241,970840.250,27943,4,EM,1,100,RS
1709872542.968492,970890.500,27943,4,EM,1,100,RB
1709872543.018742,970940.750,27943,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872543.068993,970991.000,27943,4,EM,1,100,PS
1709872543.119243,971041.250,27974,4,EM,1,100,RS
1709872543.169494,971091.500,27974,4,EM,1,100,RB
1709872543.219744,971141.750,27974,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872543.269995,971192.000,27974,4,EM,1,100,PS
1709872543.320496,971242.500,28010,4,EM,1,100,RS
1709872543.370996,971293.000,28010,4,EM,1,100,RB
1709872543.421497,971343.500,28010,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872543.471997,971394.000,28010,4,EM,1,100,PS
1709872543.522248,971444.250,28044,4,EM,1,100,RS
1709872543.572499,971494.500,28044,4,EM,1,100,RB
1709872543.622749,971544.750,28044,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872543.673000,971595.000,28044,4,EM,1,100,PS
1709872543.723250,971645.250,28077,4,EM,1,100,RS
1709872543.773501,971695.500,28077,4,EM,1,100,RB
1709872543.823751,971745.750,28077,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872543.874002,971796.000,28077,4,EM,1,100,PS
1709872543.933753,971855.750,28116,4,EM,1,100,RS
1709872543.993503,971915.500,28116,4,EM,1,100,RB
1709872544.053254,971975.250,28116,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872544.113005,972035.000,28116,4,EM,1,100,PS
1709872544.163255,972085.250,28148,4,EM,1,100,RS
1709872544.213506,972135.500,28148,4,EM,1,100,RB
1709872544.263756,972185.750,28148,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872544.314007,972236.000,28148,4,EM,1,100,PS
1709872544.364258,972286.250,28181,4,EM,1,100,RS
1709872544.414508,972336.500,28181,4,EM,1,100,RB
1709872544.464759,972386.750,28181,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872544.515009,972437.000,28181,4,EM,1,100,PS
1709872544.565260,972487.250,28215,4,EM,1,100,RS
1709872544.615510,972537.500,28215,4,EM,1,100,RB
1709872544.665761,972587.750,28215,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872544.716012,972638.000,28215,4,EM,1,100,PS
1709872544.767012,972689.000,28248,4,EM,1,100,RS
1709872544.818013,972740.000,28248,4,EM,1,100,RB
1709872544.869013,972791.000,28248,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872544.920014,972842.000,28248,4,EM,1,100,PS
1709872544.970264,972892.250,28280,4,EM,1,100,RS
1709872545.020515,972942.500,28280,4,EM,1,100,RB
1709872545.070765,972992.750,28280,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872545.121016,973043.000,28280,4,EM,1,100,PS
1709872545.171267,973093.250,28316,4,EM,1,100,RS
1709872545.221517,973143.500,28316,4,EM,1,100,RB
1709872545.271768,973193.750,28316,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872545.322018,973244.000,28316,4,EM,1,100,PS
1709872545.372269,973294.250,28348,4,EM,1,100,RS
1709872545.422520,973344.500,28348,4,EM,1,100,RB
1709872545.472770,973394.750,28348,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872545.523021,973445.000,28348,4,EM,1,100,PS
1709872545.573271,973495.250,28385,4,EM,1,100,RS
1709872545.623522,973545.500,28385,4,EM,1,100,RB
1709872545.673773,973595.750,28385,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872545.724023,973646.000,28385,4,EM,1,100,PS
1709872545.774774,973696.750,28419,4,EM,1,100,RS
1709872545.825524,973747.500,28419,4,EM,1,100,RB
1709872545.876275,973798.250,28419,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872545.927025,973849.000,28419,4,EM,1,100,PS
1709872545.977276,973899.250,28452,4,EM,1,100,RS
1709872546.027527,973949.500,28452,4,EM,1,100,RB
1709872546.077777,973999.750,28452,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872546.128028,974050.000,28452,4,EM,1,100,PS
1709872546.178278,974100.250,28488,4,EM,1,100,RS
1709872546.228529,974150.500,28488,4,EM,1,100,RB
1709872546.278780,974200.750,28488,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872546.329030,974251.000,28488,4,EM,1,100,PS
1709872546.380781,974302.750,28521,4,EM,1,100,RS
1709872546.432531,974354.500,28521,4,EM,1,100,RB
1709872546.484282,974406.250,28521,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872546.536032,974458.000,28521,4,EM,1,100,PS
1709872546.586283,974508.250,28555,4,EM,1,100,RS
1709872546.636533,974558.500,28555,4,EM,1,100,RB
1709872546.686784,974608.750,28555,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872546.737035,974659.000,28555,4,EM,1,100,PS
1709872546.787285,974709.250,28587,4,EM,1,100,RS
1709872546.837536,974759.500,28587,4,EM,1,100,RB
1709872546.887786,974809.750,28587,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872546.938037,974860.000,28587,4,EM,1,100,PS
1709872546.988287,974910.250,28620,4,EM,1,100,RS
1709872547.038538,974960.500,28620,4,EM,1,100,RB
1709872547.088789,975010.750,28620,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872547.139039,975061.000,28620,4,EM,1,100,PS
1709872547.189290,975111.250,28654,4,EM,1,100,RS
1709872547.239540,975161.500,28654,4,EM,1,100,RB
1709872547.289791,975211.750,28654,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872547.340042,975262.000,28654,4,EM,1,100,PS
1709872547.390292,975312.250,28687,4,EM,1,100,RS
1709872547.440543,975362.500,28687,4,EM,1,100,RB
1709872547.490793,975412.750,28687,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872547.541044,975463.000,28687,4,EM,1,100,PS
1709872547.592545,975514.500,28721,4,EM,1,100,RS
1709872547.644045,975566.000,28721,4,EM,1,100,RB
1709872547.695546,975617.500,28721,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872547.747046,975669.000,28721,4,EM,1,100,PS
1709872547.797047,975719.000,28757,4,EM,1,100,RS
1709872547.847047,975769.000,28757,4,EM,1,100,RB
1709872547.897048,975819.000,28757,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872547.947048,975869.000,28757,4,EM,1,100,PS
1709872547.999049,975921.000,28788,4,EM,1,100,RS
1709872548.051050,975973.000,28788,4,EM,1,100,RB
1709872548.103050,976025.000,28788,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872548.155051,976077.000,28788,4,EM,1,100,PS
1709872548.205302,976127.250,28824,4,EM,1,100,RS
1709872548.255552,976177.500,28824,4,EM,1,100,RB
1709872548.305803,976227.750,28824,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872548.356053,976278.000,28824,4,EM,1,100,PS
1709872548.407054,976329.000,28855,4,EM,1,100,RS
1709872548.458054,976380.000,28855,4,EM,1,100,RB
1709872548.509055,976431.000,28855,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872548.560055,976482.000,28855,4,EM,1,100,PS
1709872548.610306,976532.250,28891,4,EM,1,100,RS
1709872548.660557,976582.500,28891,4,EM,1,100,RB
1709872548.710807,976632.750,28891,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872548.761058,976683.000,28891,4,EM,1,100,PS
1709872548.811308,976733.250,28923,4,EM,1,100,RS
1709872548.861559,976783.500,28923,4,EM,1,100,RB
1709872548.911809,976833.750,28923,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872548.962060,976884.000,28923,4,EM,1,100,PS
1709872549.017061,976939.000,28947,4,EM,1,100,RS
1709872549.072061,976994.000,28947,4,EM,1,100,RB
1709872549.127062,977049.000,28947,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872549.182063,977104.000,28947,4,EM,1,100,PS
1709872549.233063,977155.000,28983,4,EM,1,100,RS
1709872549.284064,977206.000,28983,4,EM,1,100,RB
1709872549.335064,977257.000,28983,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872549.386065,977308.000,28983,4,EM,1,100,PS
1709872549.436065,977358.000,29018,4,EM,1,100,RS
1709872549.486066,977408.000,29018,4,EM,1,100,RB
1709872549.536067,977458.000,29018,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872549.586067,977508.000,29018,4,EM,1,100,PS
1709872549.636318,977558.250,29050,4,EM,1,100,RS
1709872549.686568,977608.500,29050,4,EM,1,100,RB
1709872549.736819,977658.750,29050,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872549.787070,977709.000,29050,4,EM,1,100,PS
1709872549.837320,977759.250,29084,4,EM,1,100,RS
1709872549.887571,977809.500,29084,4,EM,1,100,RB
1709872549.937821,977859.750,29084,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872549.988072,977910.000,29084,4,EM,1,100,PS
1709872550.038322,977960.250,29115,4,EM,1,100,RS
1709872550.088573,978010.500,29115,4,EM,1,100,RB
1709872550.138824,978060.750,29115,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872550.189074,978111.000,29115,4,EM,1,100,PS
1709872550.239325,978161.250,29151,4,EM,1,100,RS
1709872550.289575,978211.500,29151,4,EM,1,100,RB
1709872550.339826,978261.750,29151,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872550.390076,978312.000,29151,4,EM,1,100,PS
1709872550.440327,978362.250,29184,4,EM,1,100,RS
1709872550.490577,978412.500,29184,4,EM,1,100,RB
1709872550.540828,978462.750,29184,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872550.591079,978513.000,29184,4,EM,1,100,PS
1709872550.641329,978563.250,29218,4,EM,1,100,RS
1709872550.691580,978613.500,29218,4,EM,1,100,RB
1709872550.741830,978663.750,29218,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872550.792081,978714.000,29218,4,EM,1,100,PS
1709872550.842332,978764.250,29252,4,EM,1,100,RS
1709872550.892582,978814.500,29252,4,EM,1,100,RB
1709872550.942833,978864.750,29252,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872550.993083,978915.000,29252,4,EM,1,100,PS
1709872551.043334,978965.250,29287,4,EM,1,100,RS
1709872551.093585,979015.500,29287,4,EM,1,100,RB
1709872551.143835,979065.750,29287,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872551.194086,979116.000,29287,4,EM,1,100,PS
1709872551.244336,979166.250,29319,4,EM,1,100,RS
1709872551.294587,979216.500,29319,4,EM,1,100,RB
1709872551.344837,979266.750,29319,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872551.395088,979317.000,29319,4,EM,1,100,PS
1709872551.446089,979368.000,29352,4,EM,1,100,RS
1709872551.497089,979419.000,29352,4,EM,1,100,RB
1709872551.548090,979470.000,29352,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872551.599090,979521.000,29352,4,EM,1,100,PS
1709872551.649341,979571.250,29384,4,EM,1,100,RS
1709872551.699591,979621.500,29384,4,EM,1,100,RB
1709872551.749842,979671.750,29384,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872551.800092,979722.000,29384,4,EM,1,100,PS
1709872551.850343,979772.250,29418,4,EM,1,100,RS
1709872551.900594,979822.500,29418,4,EM,1,100,RB
1709872551.950844,979872.750,29418,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872552.001095,979923.000,29418,4,EM,1,100,PS
1709872552.051345,979973.250,29451,4,EM,1,100,RS
1709872552.101596,980023.500,29451,4,EM,1,100,RB
1709872552.151847,980073.750,29451,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872552.202097,980124.000,29451,4,EM,1,100,PS
1709872552.252848,980174.750,29485,4,EM,1,100,RS
1709872552.303598,980225.500,29485,4,EM,1,100,RB
1709872552.354349,980276.250,29485,4,EM,1,100,2024-03-07_23-35-30-738298.csv
1709872552.405099,980327.000,29485,4,EM,1,100,PS
1709872552.455100,980377.000,29518,4,EM,1,100,RS
