LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1709872546.626033,974548.000,28550,2,GY,1,100,-9.949
1709872546.666034,974588.000,28550,2,GY,1,100,-5.188
1709872546.706034,974628.000,28565,3,GY,1,100,-6.409
1709872546.746035,974668.000,28565,3,GY,1,100,-6.653
1709872546.786035,974708.000,28565,3,GY,1,100,-5.371
1709872546.826036,974748.000,28582,2,GY,1,100,-5.493
1709872546.866036,974788.000,28582,2,GY,1,100,-4.517
1709872546.901370,974823.333,28599,3,GY,1,100,-4.547
1709872546.936704,974858.667,28599,3,GY,1,100,-3.479
1709872546.972037,974894.000,28599,3,GY,1,100,-2.075
1709872547.012038,974934.000,28615,3,GY,1,100,-0.702
1709872547.052038,974974.000,28615,3,GY,1,100,-2.228
1709872547.092039,975014.000,28615,3,GY,1,100,-1.465
1709872547.132039,975054.000,28632,2,GY,1,100,-1.251
1709872547.172040,975094.000,28632,2,GY,1,100,-1.160
1709872547.212040,975134.000,28649,3,GY,1,100,-0.885
1709872547.252041,975174.000,28649,3,GY,1,100,-0.793
1709872547.292041,975214.000,28649,3,GY,1,100,-0.824
1709872547.332042,975254.000,28666,2,GY,1,100,-0.244
1709872547.372042,975294.000,28666,2,GY,1,100,-0.549
1709872547.412042,975334.000,28682,3,GY,1,100,0.153
1709872547.452043,975374.000,28682,3,GY,1,100,-0.854
1709872547.492043,975414.000,28682,3,GY,1,100,-1.221
1709872547.532044,975454.000,28698,2,GY,1,100,-0.702
1709872547.572044,975494.000,28698,2,GY,1,100,0.580
1709872547.612045,975534.000,28716,3,GY,1,100,0.610
1709872547.652045,975574.000,28716,3,GY,1,100,0.183
1709872547.692046,975614.000,28716,3,GY,1,100,-0.488
1709872547.732046,975654.000,28733,2,GY,1,100,-0.061
1709872547.772047,975694.000,28733,2,GY,1,100,0.610
1709872547.812047,975734.000,28752,3,GY,1,100,1.007
1709872547.852047,975774.000,28752,3,GY,1,100,0.336
1709872547.892048,975814.000,28752,3,GY,1,100,0.214
1709872547.932048,975854.000,28768,2,GY,1,100,-0.183
1709872547.972049,975894.000,28768,2,GY,1,100,-0.519
1709872548.012049,975934.000,28783,3,GY,1,100,-0.763
1709872548.052050,975974.000,28783,3,GY,1,100,-0.366
1709872548.092050,976014.000,28783,3,GY,1,100,-0.061
1709872548.132051,976054.000,28800,2,GY,1,100,0.214
1709872548.172051,976094.000,28800,2,GY,1,100,-0.305
1709872548.212052,976134.000,28819,3,GY,1,100,-0.244
1709872548.252052,976174.000,28819,3,GY,1,100,-0.214
1709872548.292053,976214.000,28819,3,GY,1,100,-0.031
1709872548.332053,976254.000,28836,3,GY,1,100,0.122
1709872548.372053,976294.000,28836,3,GY,1,100,0.244
1709872548.412054,976334.000,28836,3,GY,1,100,0.031
1709872548.452054,976374.000,28850,2,GY,1,100,-0.519
1709872548.492055,976414.000,28850,2,GY,1,100,-0.427
1709872548.532055,976454.000,28870,3,GY,1,100,-1.343
1709872548.572056,976494.000,28870,3,GY,1,100,-0.702
1709872548.612056,976534.000,28870,3,GY,1,100,0.336
1709872548.652056,976574.000,28886,2,GY,1,100,0.610
1709872548.692057,976614.000,28886,2,GY,1,100,0.763
1709872548.727724,976649.667,28903,3,GY,1,100,0.183
1709872548.763391,976685.333,28903,3,GY,1,100,0.153
1709872548.799058,976721.000,28903,3,GY,1,100,0.031
1709872548.839059,976761.000,28918,3,GY,1,100,0.092
1709872548.879059,976801.000,28918,3,GY,1,100,-0.031
1709872548.919060,976841.000,28918,3,GY,1,100,-0.763
1709872548.959060,976881.000,28937,2,GY,1,100,-0.702
1709872548.999061,976921.000,28937,2,GY,1,100,-0.305
1709872549.039061,976961.000,28959,4,GY,1,100,0.275
1709872549.079062,977001.000,28959,4,GY,1,100,-0.092
1709872549.119062,977041.000,28959,4,GY,1,100,-0.214
1709872549.159062,977081.000,28959,4,GY,1,100,-0.763
1709872549.199063,977121.000,28978,3,GY,1,100,-0.885
1709872549.239063,977161.000,28978,3,GY,1,100,-0.183
1709872549.279064,977201.000,28978,3,GY,1,100,0.275
1709872549.319064,977241.000,28995,2,GY,1,100,0.458
