LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872609.938757,1037860,38963,1,SA,1,100,0.000058
1709872610.338762,1038260,39002,1,SA,1,100,0.000018
1709872611.671777,1039593,39217,1,SA,1,100,0.000019
1709872612.404785,1040326,39351,1,SA,1,100,0.000006
1709872612.804790,1040726,39404,1,SA,1,100,0.000011
1709872613.072793,1040994,39472,1,SA,1,100,0.000041
1709872614.204806,1042126,39686,1,SA,1,100,0.000063
1709872615.271818,1043193,39876,1,SA,1,100,0.000083
1709872616.337830,1044259,39992,1,SA,1,100,0.000048
1709872617.071839,1044993,40093,1,SA,1,100,0.000031
1709872617.404843,1045326,40126,1,SA,1,100,0.000020
1709872617.937849,1045859,40229,1,SA,1,100,0.000017
1709872618.205852,1046127,40296,1,SA,1,100,0.000030
1709872619.004861,1046926,40397,1,SA,1,100,0.000003
1709872619.470866,1047392,40512,1,SA,1,100,0.000040
1709872620.204875,1048126,40631,1,SA,1,100,0.000046
1709872620.804882,1048726,40703,1,SA,1,100,0.000009
1709872621.204886,1049126,40770,1,SA,1,100,0.000017
1709872621.670891,1049592,40837,1,SA,1,100,0.000018
1709872621.937894,1049859,40871,1,SA,1,100,0.000016
1709872622.270898,1050192,40938,1,SA,1,100,0.000005
1709872622.470901,1050392,40990,1,SA,1,100,0.000015
1709872622.937906,1050859,41106,1,SA,1,100,0.000067
1709872623.670914,1051592,41190,1,SA,1,100,0.000028
1709872624.003918,1051925,41223,1,SA,1,100,0.000005
1709872624.337922,1052259,41326,1,SA,1,100,0.000032
1709872625.070930,1052992,41427,1,SA,1,100,0.000032
1709872625.803939,1053725,41519,1,SA,1,100,0.000003
1709872626.004941,1053926,41618,1,SA,1,100,0.000033
1709872626.737949,1054659,41686,1,SA,1,100,0.000001
1709872627.003952,1054925,41721,1,SA,1,100,0.000008
1709872627.203955,1055125,41771,1,SA,1,100,0.000036
1709872628.003964,1055925,41937,1,SA,1,100,0.000054
1709872628.736972,1056658,42036,1,SA,1,100,0.000032
1709872629.470981,1057392,42156,1,SA,1,100,0.000043
1709872629.870985,1057792,42190,1,SA,1,100,0.000005
1709872630.736995,1058658,42345,1,SA,1,100,0.000049
1709872631.804007,1059725,42494,1,SA,1,100,0.000040
1709872632.204012,1060125,42628,1,SA,1,100,0.000068
1709872633.070022,1060991,42713,1,SA,1,100,0.000020
1709872633.470026,1061391,42763,1,SA,1,100,0.000006
1709872634.337036,1062258,42931,1,SA,1,100,0.000025
1709872634.803041,1062724,43013,1,SA,1,100,0.000022
1709872635.470049,1063391,43132,1,SA,1,100,0.000024
1709872636.004055,1063925,43220,1,SA,1,100,0.000052
1709872636.670063,1064591,43352,1,SA,1,100,0.000064
1709872638.003078,1065924,43568,1,SA,1,100,0.000053
1709872638.670086,1066591,43636,1,SA,1,100,0.000019
1709872641.470118,1069391,44104,1,SA,1,100,0.000019
1709872642.469129,1070390,44237,1,SA,1,100,0.000004
1709872642.669132,1070590,44270,1,SA,1,100,0.000010
1709872643.336139,1071257,44404,1,SA,1,100,0.000002
1709872643.869145,1071790,44456,1,SA,1,100,0.000011
1709872644.202149,1072123,44539,1,SA,1,100,0.000026
1709872644.536153,1072457,44592,1,SA,1,100,0.000037
1709872644.869157,1072790,44642,1,SA,1,100,0.000026
1709872645.136160,1073057,44680,1,SA,1,100,0.000006
1709872645.935169,1073856,44848,1,SA,1,100,0.000027
1709872646.335173,1074256,44870,1,SA,1,100,0.000008
1709872646.536176,1074457,44922,1,SA,1,100,0.000025
1709872646.802179,1074723,44956,1,SA,1,100,0.000015
1709872647.002181,1074923,45009,1,SA,1,100,0.000032
1709872647.469186,1075390,45076,1,SA,1,100,0.000045
1709872647.802190,1075723,45143,1,SA,1,100,0.000044
1709872648.135194,1076056,45177,1,SA,1,100,0.000019
1709872648.335196,1076256,45229,1,SA,1,100,0.000022
1709872648.935203,1076856,45296,1,SA,1,100,0.000008
1709872649.535210,1077456,45430,1,SA,1,100,0.000031
1709872649.868214,1077789,45464,1,SA,1,100,0.000011
1709872650.068216,1077989,45501,1,SA,1,100,0.000015
1709872650.268218,1078189,45569,1,SA,1,100,0.000044
1709872650.668223,1078589,45603,1,SA,1,100,0.000019
1709872651.469232,1079390,45714,1,SA,1,100,0.000012
1709872651.668234,1079589,45747,1,SA,1,100,0.000014
1709872652.002238,1079923,45848,1,SA,1,100,0.000050
1709872652.402243,1080323,45883,1,SA,1,100,0.000012
1709872652.668246,1080589,45934,1,SA,1,100,0.000023
1709872653.001250,1080922,45967,1,SA,1,100,0.000017
1709872653.201252,1081122,46003,1,SA,1,100,0.000022
1709872654.269264,1082190,46232,1,SA,1,100,0.000031
