LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1709872325.834577,753755.000,57724,2,EL,1,100,18057.599609
1709872325.901576,753822.000,57743,1,EL,1,100,18060.000000
1709872325.968074,753888.500,57760,2,EL,1,100,18064.800781
1709872326.034573,753955.000,57760,2,EL,1,100,18063.000000
1709872326.101572,754022.000,57776,1,EL,1,100,18061.800781
1709872326.168071,754088.500,57792,2,EL,1,100,18060.000000
1709872326.234570,754155.000,57792,2,EL,1,100,18062.199219
1709872326.301568,754222.000,57808,1,EL,1,100,18055.800781
1709872326.368067,754288.500,57825,2,EL,1,100,18047.400391
1709872326.434566,754355.000,57825,2,EL,1,100,18047.800781
1709872326.501565,754422.000,57843,1,EL,1,100,18049.199219
1709872326.568063,754488.500,57859,2,EL,1,100,18046.000000
1709872326.634562,754555.000,57859,2,EL,1,100,18046.599609
1709872326.701561,754622.000,57875,1,EL,1,100,18043.800781
1709872326.768060,754688.500,57892,2,EL,1,100,18037.199219
1709872326.834559,754755.000,57892,2,EL,1,100,18031.800781
1709872326.901558,754822.000,57909,1,EL,1,100,18031.000000
1709872326.968056,754888.500,57926,2,EL,1,100,18030.000000
1709872327.034555,754955.000,57926,2,EL,1,100,18029.800781
1709872327.101554,755022.000,57942,1,EL,1,100,18030.000000
