LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1709872445.154437,873077,11881,1,SA,1,100,0.000010
1709872445.420432,873343,11932,1,SA,1,100,0.000008
1709872445.887424,873810,11999,1,SA,1,100,0.000009
1709872446.153419,874076,12066,1,SA,1,100,0.000015
1709872446.820407,874743,12188,1,SA,1,100,0.000032
1709872447.621393,875544,12322,1,SA,1,100,0.000018
1709872448.353379,876276,12423,1,SA,1,100,0.000016
1709872448.687374,876610,12456,1,SA,1,100,0.000009
1709872449.087366,877010,12542,1,SA,1,100,0.000010
1709872450.286345,878209,12775,1,SA,1,100,0.000032
1709872450.820335,878743,12842,1,SA,1,100,0.000022
1709872451.353326,879276,12893,1,SA,1,100,0.000004
1709872451.687320,879610,12945,1,SA,1,100,0.000003
1709872451.887316,879810,12985,1,SA,1,100,0.000032
1709872452.553304,880476,13167,1,SA,1,100,0.000034
1709872453.219292,881142,13201,1,SA,1,100,0.000011
1709872453.486287,881409,13237,1,SA,1,100,0.000013
1709872453.819282,881742,13304,1,SA,1,100,0.000005
1709872454.019278,881942,13338,1,SA,1,100,0.000011
1709872454.419271,882342,13455,1,SA,1,100,0.000027
1709872454.953261,882876,13489,1,SA,1,100,0.000001
1709872455.619249,883542,13624,1,SA,1,100,0.000019
1709872456.486234,884409,13772,1,SA,1,100,0.000027
1709872457.219220,885142,13862,1,SA,1,100,0.000019
1709872457.752211,885675,13945,1,SA,1,100,0.000005
1709872458.086205,886009,13996,1,SA,1,100,0.000008
1709872458.286201,886209,14030,1,SA,1,100,0.000006
1709872458.552197,886475,14097,1,SA,1,100,0.000019
1709872459.486180,887409,14297,1,SA,1,100,0.000040
1709872460.619159,888542,14482,1,SA,1,100,0.000036
1709872461.285148,889208,14518,1,SA,1,100,0.000020
1709872461.819138,889742,14619,1,SA,1,100,0.000013
1709872462.419127,890342,14707,1,SA,1,100,0.000010
1709872462.685122,890608,14740,1,SA,1,100,0.000004
1709872463.019116,890942,14841,1,SA,1,100,0.000023
1709872463.885101,891808,15023,1,SA,1,100,0.000036
1709872464.752085,892675,15108,1,SA,1,100,0.000019
1709872465.152078,893075,15146,1,SA,1,100,0.000004
1709872465.352075,893275,15179,1,SA,1,100,0.000002
1709872465.552071,893475,15215,1,SA,1,100,0.000016
1709872465.951064,893874,15379,1,SA,1,100,0.000066
1709872467.218041,895141,15487,1,SA,1,100,0.000013
1709872467.685033,895608,15554,1,SA,1,100,0.000005
1709872467.885029,895808,15621,1,SA,1,100,0.000017
1709872468.285022,896208,15655,1,SA,1,100,0.000008
1709872468.819012,896742,15758,1,SA,1,100,0.000030
1709872469.218005,897141,15825,1,SA,1,100,0.000015
1709872469.751996,897675,15941,1,SA,1,100,0.000040
1709872470.417984,898341,16010,1,SA,1,100,0.000001
1709872470.751978,898675,16094,1,SA,1,100,0.000014
1709872471.151971,899075,16130,1,SA,1,100,0.000003
1709872471.351967,899275,16180,1,SA,1,100,0.000003
1709872471.617962,899541,16215,1,SA,1,100,0.000010
1709872472.416948,900340,16401,1,SA,1,100,0.000025
1709872473.084936,901008,16486,1,SA,1,100,0.000025
