LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1709872341.140302,769061.000,60277,3,GZ,1,100,0.549
1709872341.180301,769101.000,60277,3,GZ,1,100,0.366
1709872341.220301,769141.000,60277,3,GZ,1,100,0.336
1709872341.255967,769176.667,60295,3,GZ,1,100,0.488
1709872341.291633,769212.333,60295,3,GZ,1,100,0.458
1709872341.327299,769248.000,60295,3,GZ,1,100,0.397
1709872341.367298,769288.000,60312,2,GZ,1,100,0.488
1709872341.407297,769328.000,60312,2,GZ,1,100,0.458
1709872341.447297,769368.000,60328,3,GZ,1,100,0.458
1709872341.487296,769408.000,60328,3,GZ,1,100,0.427
1709872341.527295,769448.000,60328,3,GZ,1,100,0.366
1709872341.567295,769488.000,60346,2,GZ,1,100,0.458
1709872341.607294,769528.000,60346,2,GZ,1,100,0.427
1709872341.647293,769568.000,60360,3,GZ,1,100,0.427
1709872341.687292,769608.000,60360,3,GZ,1,100,0.397
1709872341.727292,769648.000,60360,3,GZ,1,100,0.366
1709872341.767291,769688.000,60377,2,GZ,1,100,0.488
1709872341.807290,769728.000,60377,2,GZ,1,100,0.519
1709872341.847290,769768.000,60394,3,GZ,1,100,0.397
1709872341.887289,769808.000,60394,3,GZ,1,100,0.275
1709872341.927288,769848.000,60394,3,GZ,1,100,0.336
1709872341.967288,769888.000,60413,2,GZ,1,100,0.366
1709872342.007287,769928.000,60413,2,GZ,1,100,0.397
1709872342.047286,769968.000,60427,3,GZ,1,100,0.397
1709872342.087285,770008.000,60427,3,GZ,1,100,0.458
1709872342.127285,770048.000,60427,3,GZ,1,100,0.427
1709872342.167284,770088.000,60445,3,GZ,1,100,0.488
1709872342.207283,770128.000,60445,3,GZ,1,100,0.519
1709872342.247283,770168.000,60445,3,GZ,1,100,0.427
1709872342.287282,770208.000,60461,2,GZ,1,100,0.458
1709872342.327281,770248.000,60461,2,GZ,1,100,0.397
1709872342.367280,770288.000,60480,3,GZ,1,100,0.458
1709872342.407279,770328.000,60480,3,GZ,1,100,0.427
1709872342.447279,770368.000,60480,3,GZ,1,100,0.275
1709872342.487278,770408.000,60494,2,GZ,1,100,0.336
1709872342.527277,770448.000,60494,2,GZ,1,100,0.427
1709872342.567277,770488.000,60514,3,GZ,1,100,0.488
1709872342.607276,770528.000,60514,3,GZ,1,100,0.458
1709872342.647275,770568.000,60514,3,GZ,1,100,0.458
1709872342.687274,770608.000,60530,2,GZ,1,100,0.458
1709872342.727274,770648.000,60530,2,GZ,1,100,0.427
1709872342.767273,770688.000,60547,3,GZ,1,100,0.519
1709872342.807272,770728.000,60547,3,GZ,1,100,0.427
1709872342.847272,770768.000,60547,3,GZ,1,100,0.275
1709872342.887271,770808.000,60564,2,GZ,1,100,0.397
1709872342.927270,770848.000,60564,2,GZ,1,100,0.549
1709872342.967269,770888.000,60581,3,GZ,1,100,0.488
1709872343.007269,770928.000,60581,3,GZ,1,100,0.549
1709872343.047268,770968.000,60581,3,GZ,1,100,0.488
1709872343.087267,771008.000,60597,2,GZ,1,100,0.427
1709872343.127267,771048.000,60597,2,GZ,1,100,0.427
1709872343.162599,771083.333,60615,3,GZ,1,100,0.397
1709872343.197932,771118.667,60615,3,GZ,1,100,0.336
1709872343.233265,771154.000,60615,3,GZ,1,100,0.275
1709872343.273264,771194.000,60630,3,GZ,1,100,0.397
1709872343.313263,771234.000,60630,3,GZ,1,100,0.427
1709872343.353263,771274.000,60630,3,GZ,1,100,0.275
1709872343.393262,771314.000,60646,2,GZ,1,100,0.336
1709872343.433261,771354.000,60646,2,GZ,1,100,0.549
1709872343.473260,771394.000,60662,3,GZ,1,100,0.488
1709872343.513260,771434.000,60662,3,GZ,1,100,0.458
1709872343.553259,771474.000,60662,3,GZ,1,100,0.397
1709872343.593258,771514.000,60680,2,GZ,1,100,0.488
1709872343.633258,771554.000,60680,2,GZ,1,100,0.366
1709872343.673257,771594.000,60696,3,GZ,1,100,0.397
1709872343.713256,771634.000,60696,3,GZ,1,100,0.458
1709872343.753255,771674.000,60696,3,GZ,1,100,0.488
1709872343.793255,771714.000,60713,2,GZ,1,100,0.488
1709872343.833254,771754.000,60713,2,GZ,1,100,0.427
1709872343.873253,771794.000,60730,3,GZ,1,100,0.427
1709872343.913253,771834.000,60730,3,GZ,1,100,0.336
1709872343.953252,771874.000,60730,3,GZ,1,100,0.427
1709872343.993251,771914.000,60747,3,GZ,1,100,0.519
1709872344.033250,771954.000,60747,3,GZ,1,100,0.366
1709872344.073250,771994.000,60747,3,GZ,1,100,0.397
1709872344.113249,772034.000,60765,2,GZ,1,100,0.519
1709872344.153248,772074.000,60765,2,GZ,1,100,0.488
1709872344.193248,772114.000,60781,3,GZ,1,100,0.305
1709872344.233247,772154.000,60781,3,GZ,1,100,0.336
1709872344.273246,772194.000,60781,3,GZ,1,100,0.397
1709872344.313245,772234.000,60799,2,GZ,1,100,0.366
1709872344.353245,772274.000,60799,2,GZ,1,100,0.427
1709872344.393244,772314.000,60823,4,GZ,1,100,0.458
1709872344.433243,772354.000,60823,4,GZ,1,100,0.427
1709872344.473243,772394.000,60823,4,GZ,1,100,0.397
1709872344.513242,772434.000,60823,4,GZ,1,100,0.458
1709872344.553241,772474.000,60840,2,GZ,1,100,0.397
1709872344.593240,772514.000,60840,2,GZ,1,100,0.366
1709872344.633240,772554.000,60857,3,GZ,1,100,0.458
1709872344.673239,772594.000,60857,3,GZ,1,100,0.488
1709872344.713238,772634.000,60857,3,GZ,1,100,0.397
1709872344.753237,772674.000,60873,3,GZ,1,100,0.336
1709872344.793237,772714.000,60873,3,GZ,1,100,0.275
1709872344.833236,772754.000,60873,3,GZ,1,100,0.427
1709872344.873235,772794.000,60891,2,GZ,1,100,0.549
1709872344.913234,772834.000,60891,2,GZ,1,100,0.519
1709872344.953234,772874.000,60907,3,GZ,1,100,0.458
1709872344.993233,772914.000,60907,3,GZ,1,100,0.488
1709872345.033232,772954.000,60907,3,GZ,1,100,0.366
1709872345.066732,772987.500,60924,2,GZ,1,100,0.244
1709872345.100231,773021.000,60924,2,GZ,1,100,0.366
1709872345.140230,773061.000,60943,3,GZ,1,100,0.397
1709872345.180230,773101.000,60943,3,GZ,1,100,0.519
1709872345.220229,773141.000,60943,3,GZ,1,100,0.458
1709872345.260228,773181.000,60960,3,GZ,1,100,0.397
1709872345.300228,773221.000,60960,3,GZ,1,100,0.397
1709872345.340227,773261.000,60960,3,GZ,1,100,0.458
1709872345.380226,773301.000,60976,2,GZ,1,100,0.427
1709872345.420225,773341.000,60976,2,GZ,1,100,0.336
1709872345.460225,773381.000,60993,3,GZ,1,100,0.488
1709872345.500224,773421.000,60993,3,GZ,1,100,0.549
1709872345.540223,773461.000,60993,3,GZ,1,100,0.641
1709872345.580223,773501.000,61010,2,GZ,1,100,0.488
1709872345.620222,773541.000,61010,2,GZ,1,100,0.549
1709872345.660221,773581.000,61025,3,GZ,1,100,0.610
1709872345.700221,773621.000,61025,3,GZ,1,100,0.488
1709872345.740220,773661.000,61025,3,GZ,1,100,0.488
1709872345.780219,773701.000,61041,2,GZ,1,100,0.366
1709872345.820218,773741.000,61041,2,GZ,1,100,0.244
1709872345.860218,773781.000,61059,3,GZ,1,100,0.244
1709872345.900217,773821.000,61059,3,GZ,1,100,0.427
1709872345.940216,773861.000,61059,3,GZ,1,100,0.488
1709872345.980216,773901.000,61077,3,GZ,1,100,0.427
1709872346.020215,773941.000,61077,3,GZ,1,100,0.458
1709872346.060214,773981.000,61077,3,GZ,1,100,0.427
1709872346.100213,774021.000,61093,2,GZ,1,100,0.336
1709872346.140213,774061.000,61093,2,GZ,1,100,0.336
1709872346.180212,774101.000,61109,3,GZ,1,100,0.519
1709872346.220211,774141.000,61109,3,GZ,1,100,0.427
1709872346.260211,774181.000,61109,3,GZ,1,100,0.275
1709872346.300210,774221.000,61126,2,GZ,1,100,0.397
1709872346.340209,774261.000,61126,2,GZ,1,100,0.519
1709872346.380208,774301.000,61142,3,GZ,1,100,0.397
1709872346.420208,774341.000,61142,3,GZ,1,100,0.366
1709872346.460207,774381.000,61142,3,GZ,1,100,0.366
1709872346.500206,774421.000,61160,2,GZ,1,100,0.336
1709872346.540205,774461.000,61160,2,GZ,1,100,0.519
1709872346.579871,774500.667,61176,3,GZ,1,100,0.549
1709872346.619537,774540.333,61176,3,GZ,1,100,0.366
1709872346.659203,774580.000,61176,3,GZ,1,100,0.336
1709872346.699703,774620.500,61193,2,GZ,1,100,0.488
1709872346.740202,774661.000,61193,2,GZ,1,100,0.397
1709872346.780201,774701.000,61209,3,GZ,1,100,0.244
1709872346.820200,774741.000,61209,3,GZ,1,100,0.366
1709872346.860200,774781.000,61209,3,GZ,1,100,0.458
1709872346.895866,774816.667,61227,3,GZ,1,100,0.458
1709872346.931532,774852.333,61227,3,GZ,1,100,0.397
1709872346.967198,774888.000,61227,3,GZ,1,100,0.427
1709872347.007197,774928.000,61241,2,GZ,1,100,0.427
1709872347.047196,774968.000,61241,2,GZ,1,100,0.366
1709872347.087196,775008.000,61258,3,GZ,1,100,0.397
1709872347.127195,775048.000,61258,3,GZ,1,100,0.488
1709872347.167194,775088.000,61258,3,GZ,1,100,0.427
1709872347.207193,775128.000,61275,2,GZ,1,100,0.427
1709872347.247193,775168.000,61275,2,GZ,1,100,0.427
1709872347.287192,775208.000,61294,3,GZ,1,100,0.183
1709872347.327191,775248.000,61294,3,GZ,1,100,0.305
1709872347.367191,775288.000,61294,3,GZ,1,100,0.397
1709872347.407190,775328.000,61308,2,GZ,1,100,0.366
1709872347.447189,775368.000,61308,2,GZ,1,100,0.244
1709872347.487188,775408.000,61326,3,GZ,1,100,0.366
1709872347.527188,775448.000,61326,3,GZ,1,100,0.427
1709872347.567187,775488.000,61326,3,GZ,1,100,0.427
1709872347.607186,775528.000,61342,2,GZ,1,100,0.488
1709872347.647186,775568.000,61342,2,GZ,1,100,0.549
1709872347.687185,775608.000,61361,3,GZ,1,100,0.519
1709872347.727184,775648.000,61361,3,GZ,1,100,0.549
1709872347.767183,775688.000,61361,3,GZ,1,100,0.427
1709872347.807183,775728.000,61375,2,GZ,1,100,0.366
1709872347.847182,775768.000,61375,2,GZ,1,100,0.397
1709872347.887181,775808.000,61393,3,GZ,1,100,0.427
1709872347.927181,775848.000,61393,3,GZ,1,100,0.397
1709872347.967180,775888.000,61393,3,GZ,1,100,0.336
1709872348.007179,775928.000,61409,3,GZ,1,100,0.427
1709872348.047178,775968.000,61409,3,GZ,1,100,0.427
1709872348.087178,776008.000,61409,3,GZ,1,100,0.336
1709872348.126677,776047.500,61428,2,GZ,1,100,0.275
1709872348.166176,776087.000,61428,2,GZ,1,100,0.366
1709872348.206176,776127.000,61444,3,GZ,1,100,0.458
1709872348.246175,776167.000,61444,3,GZ,1,100,0.336
1709872348.286174,776207.000,61444,3,GZ,1,100,0.427
1709872348.326173,776247.000,61460,2,GZ,1,100,0.519
1709872348.366173,776287.000,61460,2,GZ,1,100,0.366
1709872348.406172,776327.000,61476,3,GZ,1,100,0.305
1709872348.446171,776367.000,61476,3,GZ,1,100,0.336
1709872348.486171,776407.000,61476,3,GZ,1,100,0.366
1709872348.526170,776447.000,61494,2,GZ,1,100,0.397
1709872348.566169,776487.000,61494,2,GZ,1,100,0.214
1709872348.606168,776527.000,61509,3,GZ,1,100,0.092
1709872348.646168,776567.000,61509,3,GZ,1,100,0.214
1709872348.686167,776607.000,61509,3,GZ,1,100,0.427
1709872348.726166,776647.000,61525,2,GZ,1,100,0.366
1709872348.766165,776687.000,61525,2,GZ,1,100,0.366
1709872348.801831,776722.667,61544,3,GZ,1,100,0.427
1709872348.837497,776758.333,61544,3,GZ,1,100,0.336
1709872348.873163,776794.000,61544,3,GZ,1,100,0.336
1709872348.913163,776834.000,61561,3,GZ,1,100,0.427
1709872348.953162,776874.000,61561,3,GZ,1,100,0.488
1709872348.993161,776914.000,61561,3,GZ,1,100,0.458
1709872349.033161,776954.000,61577,2,GZ,1,100,0.488
1709872349.073160,776994.000,61577,2,GZ,1,100,0.519
1709872349.113159,777034.000,61592,3,GZ,1,100,0.549
1709872349.153159,777074.000,61592,3,GZ,1,100,0.458
1709872349.193158,777114.000,61592,3,GZ,1,100,0.305
1709872349.233157,777154.000,61609,2,GZ,1,100,0.305
1709872349.273156,777194.000,61609,2,GZ,1,100,0.366
1709872349.313156,777234.000,61626,3,GZ,1,100,0.336
1709872349.353155,777274.000,61626,3,GZ,1,100,0.305
1709872349.393154,777314.000,61626,3,GZ,1,100,0.488
1709872349.433154,777354.000,61642,3,GZ,1,100,0.580
1709872349.473153,777394.000,61642,3,GZ,1,100,0.519
1709872349.513152,777434.000,61642,3,GZ,1,100,0.336
1709872349.553151,777474.000,61667,4,GZ,1,100,0.397
1709872349.593151,777514.000,61667,4,GZ,1,100,0.549
1709872349.633150,777554.000,61667,4,GZ,1,100,0.397
1709872349.673149,777594.000,61667,4,GZ,1,100,0.366
1709872349.713149,777634.000,61683,2,GZ,1,100,0.397
1709872349.753148,777674.000,61683,2,GZ,1,100,0.427
1709872349.793147,777714.000,61698,3,GZ,1,100,0.610
1709872349.833146,777754.000,61698,3,GZ,1,100,0.397
1709872349.873146,777794.000,61698,3,GZ,1,100,0.336
1709872349.912645,777833.500,61715,2,GZ,1,100,0.397
1709872349.952144,777873.000,61715,2,GZ,1,100,0.336
1709872349.992477,777913.333,61732,3,GZ,1,100,0.427
1709872350.032809,777953.667,61732,3,GZ,1,100,0.488
1709872350.073142,777994.000,61732,3,GZ,1,100,0.397
1709872350.112641,778033.500,61750,2,GZ,1,100,0.427
1709872350.152141,778073.000,61750,2,GZ,1,100,0.458
1709872350.192140,778113.000,61766,3,GZ,1,100,0.458
1709872350.232139,778153.000,61766,3,GZ,1,100,0.488
1709872350.272139,778193.000,61766,3,GZ,1,100,0.397
1709872350.312138,778233.000,61784,2,GZ,1,100,0.397
1709872350.352137,778273.000,61784,2,GZ,1,100,0.366
1709872350.392470,778313.333,61801,3,GZ,1,100,0.519
1709872350.432802,778353.667,61801,3,GZ,1,100,0.397
1709872350.473135,778394.000,61801,3,GZ,1,100,0.397
1709872350.512634,778433.500,61818,2,GZ,1,100,0.458
1709872350.552134,778473.000,61818,2,GZ,1,100,0.427
1709872350.588133,778509.000,61834,3,GZ,1,100,0.397
1709872350.624132,778545.000,61834,3,GZ,1,100,0.427
1709872350.660131,778581.000,61834,3,GZ,1,100,0.610
1709872350.700131,778621.000,61851,3,GZ,1,100,0.488
1709872350.740130,778661.000,61851,3,GZ,1,100,0.519
1709872350.780129,778701.000,61851,3,GZ,1,100,0.519
1709872350.820129,778741.000,61868,2,GZ,1,100,0.488
1709872350.860128,778781.000,61868,2,GZ,1,100,0.366
1709872350.900127,778821.000,61885,3,GZ,1,100,0.244
1709872350.940126,778861.000,61885,3,GZ,1,100,0.305
1709872350.980126,778901.000,61885,3,GZ,1,100,0.366
1709872351.020125,778941.000,61901,2,GZ,1,100,0.427
1709872351.060124,778981.000,61901,2,GZ,1,100,0.427
1709872351.100124,779021.000,61918,3,GZ,1,100,0.458
1709872351.140123,779061.000,61918,3,GZ,1,100,0.366
1709872351.180122,779101.000,61918,3,GZ,1,100,0.336
1709872351.220121,779141.000,61936,3,GZ,1,100,0.427
1709872351.260121,779181.000,61936,3,GZ,1,100,0.488
1709872351.300120,779221.000,61936,3,GZ,1,100,0.336
1709872351.340119,779261.000,61954,2,GZ,1,100,0.305
1709872351.380119,779301.000,61954,2,GZ,1,100,0.519
1709872351.420118,779341.000,61973,3,GZ,1,100,0.580
1709872351.460117,779381.000,61973,3,GZ,1,100,0.488
1709872351.500116,779421.000,61973,3,GZ,1,100,0.427
1709872351.540116,779461.000,61988,2,GZ,1,100,0.427
1709872351.580115,779501.000,61988,2,GZ,1,100,0.366
1709872351.620114,779541.000,62005,3,GZ,1,100,0.427
1709872351.660114,779581.000,62005,3,GZ,1,100,0.397
1709872351.700113,779621.000,62005,3,GZ,1,100,0.427
1709872351.740112,779661.000,62023,2,GZ,1,100,0.519
1709872351.780112,779701.000,62023,2,GZ,1,100,0.458
1709872351.820111,779741.000,62041,3,GZ,1,100,0.397
1709872351.860110,779781.000,62041,3,GZ,1,100,0.488
1709872351.900109,779821.000,62041,3,GZ,1,100,0.458
1709872351.940109,779861.000,62057,2,GZ,1,100,0.427
1709872351.980108,779901.000,62057,2,GZ,1,100,0.366
1709872352.020107,779941.000,62074,3,GZ,1,100,0.427
1709872352.060107,779981.000,62074,3,GZ,1,100,0.336
1709872352.100106,780021.000,62074,3,GZ,1,100,0.397
1709872352.140105,780061.000,62090,2,GZ,1,100,0.549
1709872352.180104,780101.000,62090,2,GZ,1,100,0.519
1709872352.220104,780141.000,62108,3,GZ,1,100,0.427
1709872352.260103,780181.000,62108,3,GZ,1,100,0.397
1709872352.300102,780221.000,62108,3,GZ,1,100,0.366
1709872352.340101,780261.000,62122,2,GZ,1,100,0.427
1709872352.380101,780301.000,62122,2,GZ,1,100,0.427
1709872352.420100,780341.000,62139,3,GZ,1,100,0.275
1709872352.460099,780381.000,62139,3,GZ,1,100,0.336
1709872352.500098,780421.000,62139,3,GZ,1,100,0.458
1709872352.535431,780456.333,62156,3,GZ,1,100,0.519
1709872352.570764,780491.667,62156,3,GZ,1,100,0.397
1709872352.606097,780527.000,62156,3,GZ,1,100,0.397
1709872352.646096,780567.000,62175,3,GZ,1,100,0.488
1709872352.686095,780607.000,62175,3,GZ,1,100,0.366
1709872352.726094,780647.000,62175,3,GZ,1,100,0.397
1709872352.766094,780687.000,62190,2,GZ,1,100,0.458
1709872352.806093,780727.000,62190,2,GZ,1,100,0.488
1709872352.846092,780767.000,62207,3,GZ,1,100,0.397
1709872352.886092,780807.000,62207,3,GZ,1,100,0.427
1709872352.926091,780847.000,62207,3,GZ,1,100,0.366
1709872352.966090,780887.000,62223,2,GZ,1,100,0.305
1709872353.006089,780927.000,62223,2,GZ,1,100,0.488
1709872353.046089,780967.000,62240,3,GZ,1,100,0.519
1709872353.086088,781007.000,62240,3,GZ,1,100,0.427
1709872353.126087,781047.000,62240,3,GZ,1,100,0.488
1709872353.166087,781087.000,62259,2,GZ,1,100,0.427
1709872353.206086,781127.000,62259,2,GZ,1,100,0.427
1709872353.245752,781166.667,62274,3,GZ,1,100,0.519
1709872353.285418,781206.333,62274,3,GZ,1,100,0.336
1709872353.325084,781246.000,62274,3,GZ,1,100,0.275
1709872353.365083,781286.000,62290,2,GZ,1,100,0.427
1709872353.405082,781326.000,62290,2,GZ,1,100,0.549
1709872353.445081,781366.000,62310,5,GZ,1,100,0.427
1709872353.485081,781406.000,62310,5,GZ,1,100,0.397
1709872353.525080,781446.000,62310,5,GZ,1,100,0.488
1709872353.565079,781486.000,62310,5,GZ,1,100,0.458
1709872353.605079,781526.000,62310,5,GZ,1,100,0.336
1709872353.645078,781566.000,62325,3,GZ,1,100,0.244
1709872353.685077,781606.000,62325,3,GZ,1,100,0.458
1709872353.725077,781646.000,62325,3,GZ,1,100,0.397
1709872353.765076,781686.000,62342,2,GZ,1,100,0.305
1709872353.805075,781726.000,62342,2,GZ,1,100,0.488
1709872353.845074,781766.000,62361,3,GZ,1,100,0.580
1709872353.885074,781806.000,62361,3,GZ,1,100,0.427
1709872353.925073,781846.000,62361,3,GZ,1,100,0.397
1709872353.965072,781886.000,62378,2,GZ,1,100,0.427
1709872354.005072,781926.000,62378,2,GZ,1,100,0.244
1709872354.045071,781966.000,62392,3,GZ,1,100,0.305
1709872354.085070,782006.000,62392,3,GZ,1,100,0.366
1709872354.125069,782046.000,62392,3,GZ,1,100,0.427
1709872354.165569,782086.500,62410,2,GZ,1,100,0.397
1709872354.206068,782127.000,62410,2,GZ,1,100,0.519
1709872354.245734,782166.667,62426,3,GZ,1,100,0.519
1709872354.285400,782206.333,62426,3,GZ,1,100,0.488
1709872354.325066,782246.000,62426,3,GZ,1,100,0.336
1709872354.361065,782282.000,62443,3,GZ,1,100,0.336
1709872354.397064,782318.000,62443,3,GZ,1,100,0.305
1709872354.433064,782354.000,62443,3,GZ,1,100,0.305
1709872354.473063,782394.000,62459,2,GZ,1,100,0.366
1709872354.513062,782434.000,62459,2,GZ,1,100,0.458
1709872354.553062,782474.000,62477,3,GZ,1,100,0.519
1709872354.593061,782514.000,62477,3,GZ,1,100,0.397
1709872354.633060,782554.000,62477,3,GZ,1,100,0.397
1709872354.673059,782594.000,62498,3,GZ,1,100,0.427
1709872354.713059,782634.000,62498,3,GZ,1,100,0.427
1709872354.753058,782674.000,62498,3,GZ,1,100,0.458
1709872354.793057,782714.000,62515,3,GZ,1,100,0.488
1709872354.833057,782754.000,62515,3,GZ,1,100,0.427
1709872354.873056,782794.000,62515,3,GZ,1,100,0.336
1709872354.913055,782834.000,62534,3,GZ,1,100,0.488
1709872354.953054,782874.000,62534,3,GZ,1,100,0.427
1709872354.993054,782914.000,62534,3,GZ,1,100,0.488
1709872355.033053,782954.000,62550,2,GZ,1,100,0.336
1709872355.073052,782994.000,62550,2,GZ,1,100,0.397
1709872355.113052,783034.000,62567,3,GZ,1,100,0.366
1709872355.153051,783074.000,62567,3,GZ,1,100,0.458
1709872355.193050,783114.000,62567,3,GZ,1,100,0.458
1709872355.233050,783154.000,62587,2,GZ,1,100,0.397
1709872355.273049,783194.000,62587,2,GZ,1,100,0.427
1709872355.313048,783234.000,62603,3,GZ,1,100,0.427
1709872355.353047,783274.000,62603,3,GZ,1,100,0.488
1709872355.393047,783314.000,62603,3,GZ,1,100,0.488
1709872355.433046,783354.000,62620,2,GZ,1,100,0.580
1709872355.473045,783394.000,62620,2,GZ,1,100,0.549
1709872355.513045,783434.000,62635,3,GZ,1,100,0.427
1709872355.553044,783474.000,62635,3,GZ,1,100,0.427
1709872355.593043,783514.000,62635,3,GZ,1,100,0.458
1709872355.633042,783554.000,62652,2,GZ,1,100,0.488
1709872355.673042,783594.000,62652,2,GZ,1,100,0.336
1709872355.712708,783633.667,62668,3,GZ,1,100,0.427
1709872355.752373,783673.333,62668,3,GZ,1,100,0.397
1709872355.792039,783713.000,62668,3,GZ,1,100,0.336
1709872355.832372,783753.333,62686,3,GZ,1,100,0.458
1709872355.872705,783793.667,62686,3,GZ,1,100,0.519
1709872355.913037,783834.000,62686,3,GZ,1,100,0.549
1709872355.953037,783874.000,62701,2,GZ,1,100,0.397
1709872355.993036,783914.000,62701,2,GZ,1,100,0.336
1709872356.033035,783954.000,62719,3,GZ,1,100,0.305
1709872356.073035,783994.000,62719,3,GZ,1,100,0.244
1709872356.113034,784034.000,62719,3,GZ,1,100,0.305
1709872356.153033,784074.000,62735,2,GZ,1,100,0.275
1709872356.193032,784114.000,62735,2,GZ,1,100,0.336
1709872356.233032,784154.000,62755,3,GZ,1,100,0.397
1709872356.273031,784194.000,62755,3,GZ,1,100,0.580
1709872356.313030,784234.000,62755,3,GZ,1,100,0.519
1709872356.348363,784269.333,62771,3,GZ,1,100,0.366
1709872356.383696,784304.667,62771,3,GZ,1,100,0.488
1709872356.419028,784340.000,62771,3,GZ,1,100,0.610
1709872356.459028,784380.000,62786,2,GZ,1,100,0.458
1709872356.499027,784420.000,62786,2,GZ,1,100,0.397
1709872356.539026,784460.000,62803,3,GZ,1,100,0.427
1709872356.579025,784500.000,62803,3,GZ,1,100,0.427
1709872356.619025,784540.000,62803,3,GZ,1,100,0.427
1709872356.659024,784580.000,62820,3,GZ,1,100,0.366
1709872356.699023,784620.000,62820,3,GZ,1,100,0.427
1709872356.739022,784660.000,62820,3,GZ,1,100,0.458
1709872356.779022,784700.000,62836,2,GZ,1,100,0.336
1709872356.819021,784740.000,62836,2,GZ,1,100,0.366
1709872356.858687,784779.667,62852,3,GZ,1,100,0.336
1709872356.898353,784819.333,62852,3,GZ,1,100,0.275
1709872356.938019,784859.000,62852,3,GZ,1,100,0.366
1709872356.978518,784899.500,62870,2,GZ,1,100,0.366
1709872357.019017,784940.000,62870,2,GZ,1,100,0.366
1709872357.058683,784979.667,62887,3,GZ,1,100,0.336
1709872357.098349,785019.333,62887,3,GZ,1,100,0.458
1709872357.138015,785059.000,62887,3,GZ,1,100,0.397
1709872357.178015,785099.000,62906,2,GZ,1,100,0.336
1709872357.218014,785139.000,62906,2,GZ,1,100,0.488
1709872357.258013,785179.000,62921,3,GZ,1,100,0.488
1709872357.298012,785219.000,62921,3,GZ,1,100,0.366
1709872357.338012,785259.000,62921,3,GZ,1,100,0.305
1709872357.378011,785299.000,62939,2,GZ,1,100,0.427
1709872357.418010,785339.000,62939,2,GZ,1,100,0.366
1709872357.458343,785379.333,62956,3,GZ,1,100,0.336
1709872357.498676,785419.667,62956,3,GZ,1,100,0.427
1709872357.539008,785460.000,62956,3,GZ,1,100,0.397
1709872357.578507,785499.500,62975,2,GZ,1,100,0.427
1709872357.618007,785539.000,62975,2,GZ,1,100,0.488
1709872357.658006,785579.000,62990,3,GZ,1,100,0.488
1709872357.698005,785619.000,62990,3,GZ,1,100,0.336
1709872357.738005,785659.000,62990,3,GZ,1,100,0.336
1709872357.778004,785699.000,63006,3,GZ,1,100,0.427
1709872357.818003,785739.000,63006,3,GZ,1,100,0.397
1709872357.858002,785779.000,63006,3,GZ,1,100,0.397
1709872357.898002,785819.000,63024,2,GZ,1,100,0.488
1709872357.938001,785859.000,63024,2,GZ,1,100,0.519
1709872357.978000,785899.000,63040,3,GZ,1,100,0.427
1709872358.018000,785939.000,63040,3,GZ,1,100,0.488
1709872358.057999,785979.000,63040,3,GZ,1,100,0.549
1709872358.097998,786019.000,63057,3,GZ,1,100,0.488
1709872358.137997,786059.000,63057,3,GZ,1,100,0.427
1709872358.177997,786099.000,63057,3,GZ,1,100,0.427
1709872358.211496,786132.500,63074,2,GZ,1,100,0.488
1709872358.244996,786166.000,63074,2,GZ,1,100,0.488
1709872358.284995,786206.000,63091,3,GZ,1,100,0.488
1709872358.324994,786246.000,63091,3,GZ,1,100,0.519
1709872358.364993,786286.000,63091,3,GZ,1,100,0.427
1709872358.404993,786326.000,63107,3,GZ,1,100,0.427
1709872358.444992,786366.000,63107,3,GZ,1,100,0.549
1709872358.484991,786406.000,63107,3,GZ,1,100,0.427
1709872358.524991,786446.000,63127,2,GZ,1,100,0.336
1709872358.564990,786486.000,63127,2,GZ,1,100,0.366
1709872358.604989,786526.000,63141,3,GZ,1,100,0.458
1709872358.644988,786566.000,63141,3,GZ,1,100,0.458
1709872358.684988,786606.000,63141,3,GZ,1,100,0.366
1709872358.724987,786646.000,63158,2,GZ,1,100,0.427
1709872358.764986,786686.000,63158,2,GZ,1,100,0.488
1709872358.804986,786726.000,63174,3,GZ,1,100,0.275
1709872358.844985,786766.000,63174,3,GZ,1,100,0.275
1709872358.884984,786806.000,63174,3,GZ,1,100,0.427
1709872358.924983,786846.000,63194,2,GZ,1,100,0.427
1709872358.964983,786886.000,63194,2,GZ,1,100,0.366
1709872359.004982,786926.000,63209,3,GZ,1,100,0.427
1709872359.044981,786966.000,63209,3,GZ,1,100,0.427
1709872359.084980,787006.000,63209,3,GZ,1,100,0.397
1709872359.124980,787046.000,63225,2,GZ,1,100,0.488
1709872359.164979,787086.000,63225,2,GZ,1,100,0.366
1709872359.204978,787126.000,63242,3,GZ,1,100,0.366
1709872359.244977,787166.000,63242,3,GZ,1,100,0.427
1709872359.284977,787206.000,63242,3,GZ,1,100,0.397
1709872359.324976,787246.000,63261,2,GZ,1,100,0.458
1709872359.364975,787286.000,63261,2,GZ,1,100,0.458
1709872359.405308,787326.333,63277,3,GZ,1,100,0.427
1709872359.445641,787366.667,63277,3,GZ,1,100,0.397
1709872359.485973,787407.000,63277,3,GZ,1,100,0.397
1709872359.525973,787447.000,63293,2,GZ,1,100,0.458
