LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1709872348.913163,776834.000,61556,3,AX,1,100,0.328
1709872348.953162,776874.000,61556,3,AX,1,100,0.329
1709872348.993161,776914.000,61556,3,AX,1,100,0.326
1709872349.033161,776954.000,61572,2,AX,1,100,0.327
1709872349.073160,776994.000,61572,2,AX,1,100,0.326
1709872349.113159,777034.000,61587,3,AX,1,100,0.328
1709872349.153159,777074.000,61587,3,AX,1,100,0.332
1709872349.193158,777114.000,61587,3,AX,1,100,0.330
1709872349.233157,777154.000,61604,2,AX,1,100,0.330
1709872349.273156,777194.000,61604,2,AX,1,100,0.331
1709872349.313156,777234.000,61621,3,AX,1,100,0.332
1709872349.353155,777274.000,61621,3,AX,1,100,0.334
1709872349.393154,777314.000,61621,3,AX,1,100,0.334
1709872349.433154,777354.000,61637,3,AX,1,100,0.330
1709872349.473153,777394.000,61637,3,AX,1,100,0.330
1709872349.513152,777434.000,61637,3,AX,1,100,0.332
1709872349.553151,777474.000,61662,4,AX,1,100,0.329
1709872349.593151,777514.000,61662,4,AX,1,100,0.332
1709872349.633150,777554.000,61662,4,AX,1,100,0.329
1709872349.673149,777594.000,61662,4,AX,1,100,0.328
1709872349.713149,777634.000,61678,2,AX,1,100,0.340
1709872349.753148,777674.000,61678,2,AX,1,100,0.334
1709872349.793147,777714.000,61693,3,AX,1,100,0.329
1709872349.833146,777754.000,61693,3,AX,1,100,0.331
1709872349.873146,777794.000,61693,3,AX,1,100,0.328
1709872349.912645,777833.500,61710,2,AX,1,100,0.334
1709872349.952144,777873.000,61710,2,AX,1,100,0.329
1709872349.992477,777913.333,61727,3,AX,1,100,0.333
1709872350.032809,777953.667,61727,3,AX,1,100,0.334
1709872350.073142,777994.000,61727,3,AX,1,100,0.333
1709872350.112641,778033.500,61745,2,AX,1,100,0.335
1709872350.152141,778073.000,61745,2,AX,1,100,0.333
1709872350.192140,778113.000,61761,3,AX,1,100,0.334
1709872350.232139,778153.000,61761,3,AX,1,100,0.330
1709872350.272139,778193.000,61761,3,AX,1,100,0.331
1709872350.312138,778233.000,61779,2,AX,1,100,0.333
1709872350.352137,778273.000,61779,2,AX,1,100,0.333
1709872350.392470,778313.333,61796,3,AX,1,100,0.336
1709872350.432802,778353.667,61796,3,AX,1,100,0.338
1709872350.473135,778394.000,61796,3,AX,1,100,0.335
1709872350.512634,778433.500,61813,2,AX,1,100,0.336
1709872350.552134,778473.000,61813,2,AX,1,100,0.332
1709872350.588133,778509.000,61829,3,AX,1,100,0.331
1709872350.624132,778545.000,61829,3,AX,1,100,0.332
1709872350.660131,778581.000,61829,3,AX,1,100,0.336
1709872350.700131,778621.000,61846,3,AX,1,100,0.332
1709872350.740130,778661.000,61846,3,AX,1,100,0.337
1709872350.780129,778701.000,61846,3,AX,1,100,0.336
1709872350.820129,778741.000,61863,2,AX,1,100,0.333
1709872350.860128,778781.000,61863,2,AX,1,100,0.337
1709872350.900127,778821.000,61880,3,AX,1,100,0.332
1709872350.940126,778861.000,61880,3,AX,1,100,0.338
1709872350.980126,778901.000,61880,3,AX,1,100,0.341
1709872351.020125,778941.000,61896,2,AX,1,100,0.332
1709872351.060124,778981.000,61896,2,AX,1,100,0.329
1709872351.100124,779021.000,61913,3,AX,1,100,0.335
1709872351.140123,779061.000,61913,3,AX,1,100,0.335
1709872351.180122,779101.000,61913,3,AX,1,100,0.335
1709872351.220121,779141.000,61931,3,AX,1,100,0.338
1709872351.260121,779181.000,61931,3,AX,1,100,0.334
1709872351.300120,779221.000,61931,3,AX,1,100,0.331
1709872351.340119,779261.000,61949,2,AX,1,100,0.334
1709872351.380119,779301.000,61949,2,AX,1,100,0.334
1709872351.420118,779341.000,61968,3,AX,1,100,0.333
1709872351.460117,779381.000,61968,3,AX,1,100,0.337
1709872351.500116,779421.000,61968,3,AX,1,100,0.334
1709872351.540116,779461.000,61983,2,AX,1,100,0.331
1709872351.580115,779501.000,61983,2,AX,1,100,0.332
1709872351.620114,779541.000,62000,3,AX,1,100,0.330
1709872351.660114,779581.000,62000,3,AX,1,100,0.331
1709872351.700113,779621.000,62000,3,AX,1,100,0.330
1709872351.740112,779661.000,62018,2,AX,1,100,0.331
1709872351.780112,779701.000,62018,2,AX,1,100,0.329
1709872351.820111,779741.000,62036,3,AX,1,100,0.334
1709872351.860110,779781.000,62036,3,AX,1,100,0.334
1709872351.900109,779821.000,62036,3,AX,1,100,0.337
1709872351.940109,779861.000,62052,2,AX,1,100,0.336
1709872351.980108,779901.000,62052,2,AX,1,100,0.335
1709872352.020107,779941.000,62069,3,AX,1,100,0.330
1709872352.060107,779981.000,62069,3,AX,1,100,0.334
1709872352.100106,780021.000,62069,3,AX,1,100,0.334
1709872352.140105,780061.000,62085,2,AX,1,100,0.333
1709872352.180104,780101.000,62085,2,AX,1,100,0.337
1709872352.220104,780141.000,62103,3,AX,1,100,0.334
1709872352.260103,780181.000,62103,3,AX,1,100,0.336
1709872352.300102,780221.000,62103,3,AX,1,100,0.334
1709872352.340101,780261.000,62117,2,AX,1,100,0.331
1709872352.380101,780301.000,62117,2,AX,1,100,0.331
1709872352.420100,780341.000,62134,3,AX,1,100,0.331
1709872352.460099,780381.000,62134,3,AX,1,100,0.331
1709872352.500098,780421.000,62134,3,AX,1,100,0.331
1709872352.535431,780456.333,62151,3,AX,1,100,0.337
1709872352.570764,780491.667,62151,3,AX,1,100,0.338
1709872352.606097,780527.000,62151,3,AX,1,100,0.337
1709872352.646096,780567.000,62170,3,AX,1,100,0.333
1709872352.686095,780607.000,62170,3,AX,1,100,0.333
1709872352.726094,780647.000,62170,3,AX,1,100,0.335
1709872352.766094,780687.000,62185,2,AX,1,100,0.333
1709872352.806093,780727.000,62185,2,AX,1,100,0.336
1709872352.846092,780767.000,62202,3,AX,1,100,0.330
1709872352.886092,780807.000,62202,3,AX,1,100,0.334
1709872352.926091,780847.000,62202,3,AX,1,100,0.334
1709872352.966090,780887.000,62218,2,AX,1,100,0.332
1709872353.006089,780927.000,62218,2,AX,1,100,0.336
1709872353.046089,780967.000,62235,3,AX,1,100,0.333
1709872353.086088,781007.000,62235,3,AX,1,100,0.331
1709872353.126087,781047.000,62235,3,AX,1,100,0.334
1709872353.166087,781087.000,62254,2,AX,1,100,0.334
1709872353.206086,781127.000,62254,2,AX,1,100,0.334
1709872353.245752,781166.667,62269,3,AX,1,100,0.336
1709872353.285418,781206.333,62269,3,AX,1,100,0.339
1709872353.325084,781246.000,62269,3,AX,1,100,0.331
1709872353.365083,781286.000,62285,2,AX,1,100,0.331
1709872353.405082,781326.000,62285,2,AX,1,100,0.336
1709872353.445081,781366.000,62305,5,AX,1,100,0.338
1709872353.485081,781406.000,62305,5,AX,1,100,0.337
1709872353.525080,781446.000,62305,5,AX,1,100,0.332
1709872353.565079,781486.000,62305,5,AX,1,100,0.333
1709872353.605079,781526.000,62305,5,AX,1,100,0.329
1709872353.645078,781566.000,62320,3,AX,1,100,0.329
1709872353.685077,781606.000,62320,3,AX,1,100,0.335
1709872353.725077,781646.000,62320,3,AX,1,100,0.337
1709872353.765076,781686.000,62337,2,AX,1,100,0.334
1709872353.805075,781726.000,62337,2,AX,1,100,0.334
1709872353.845074,781766.000,62356,3,AX,1,100,0.334
1709872353.885074,781806.000,62356,3,AX,1,100,0.335
1709872353.925073,781846.000,62356,3,AX,1,100,0.328
1709872353.965072,781886.000,62373,2,AX,1,100,0.328
1709872354.005072,781926.000,62373,2,AX,1,100,0.329
1709872354.045071,781966.000,62387,3,AX,1,100,0.331
1709872354.085070,782006.000,62387,3,AX,1,100,0.332
1709872354.125069,782046.000,62387,3,AX,1,100,0.328
1709872354.165569,782086.500,62405,2,AX,1,100,0.327
1709872354.206068,782127.000,62405,2,AX,1,100,0.334
1709872354.245734,782166.667,62421,3,AX,1,100,0.328
1709872354.285400,782206.333,62421,3,AX,1,100,0.339
1709872354.325066,782246.000,62421,3,AX,1,100,0.332
1709872354.361065,782282.000,62438,3,AX,1,100,0.330
1709872354.397064,782318.000,62438,3,AX,1,100,0.335
1709872354.433064,782354.000,62438,3,AX,1,100,0.331
1709872354.473063,782394.000,62454,2,AX,1,100,0.331
1709872354.513062,782434.000,62454,2,AX,1,100,0.331
1709872354.553062,782474.000,62472,3,AX,1,100,0.333
1709872354.593061,782514.000,62472,3,AX,1,100,0.331
1709872354.633060,782554.000,62472,3,AX,1,100,0.334
1709872354.673059,782594.000,62493,3,AX,1,100,0.338
1709872354.713059,782634.000,62493,3,AX,1,100,0.333
1709872354.753058,782674.000,62493,3,AX,1,100,0.334
1709872354.793057,782714.000,62510,3,AX,1,100,0.332
1709872354.833057,782754.000,62510,3,AX,1,100,0.334
1709872354.873056,782794.000,62510,3,AX,1,100,0.334
1709872354.913055,782834.000,62529,3,AX,1,100,0.329
1709872354.953054,782874.000,62529,3,AX,1,100,0.332
1709872354.993054,782914.000,62529,3,AX,1,100,0.334
1709872355.033053,782954.000,62545,2,AX,1,100,0.334
1709872355.073052,782994.000,62545,2,AX,1,100,0.338
1709872355.113052,783034.000,62562,3,AX,1,100,0.335
1709872355.153051,783074.000,62562,3,AX,1,100,0.333
1709872355.193050,783114.000,62562,3,AX,1,100,0.339
1709872355.233050,783154.000,62582,2,AX,1,100,0.329
1709872355.273049,783194.000,62582,2,AX,1,100,0.330
1709872355.313048,783234.000,62598,3,AX,1,100,0.333
1709872355.353047,783274.000,62598,3,AX,1,100,0.332
1709872355.393047,783314.000,62598,3,AX,1,100,0.337
1709872355.433046,783354.000,62615,2,AX,1,100,0.334
1709872355.473045,783394.000,62615,2,AX,1,100,0.338
1709872355.513045,783434.000,62630,3,AX,1,100,0.338
1709872355.553044,783474.000,62630,3,AX,1,100,0.335
1709872355.593043,783514.000,62630,3,AX,1,100,0.331
1709872355.633042,783554.000,62647,2,AX,1,100,0.332
1709872355.673042,783594.000,62647,2,AX,1,100,0.334
1709872355.712708,783633.667,62663,3,AX,1,100,0.332
1709872355.752373,783673.333,62663,3,AX,1,100,0.331
1709872355.792039,783713.000,62663,3,AX,1,100,0.337
1709872355.832372,783753.333,62681,3,AX,1,100,0.338
1709872355.872705,783793.667,62681,3,AX,1,100,0.333
1709872355.913037,783834.000,62681,3,AX,1,100,0.338
1709872355.953037,783874.000,62696,2,AX,1,100,0.341
1709872355.993036,783914.000,62696,2,AX,1,100,0.335
1709872356.033035,783954.000,62714,3,AX,1,100,0.324
1709872356.073035,783994.000,62714,3,AX,1,100,0.340
1709872356.113034,784034.000,62714,3,AX,1,100,0.401
1709872356.153033,784074.000,62730,2,AX,1,100,0.399
1709872356.193032,784114.000,62730,2,AX,1,100,0.321
1709872356.233032,784154.000,62750,3,AX,1,100,0.325
1709872356.273031,784194.000,62750,3,AX,1,100,0.332
1709872356.313030,784234.000,62750,3,AX,1,100,0.330
1709872356.348363,784269.333,62766,3,AX,1,100,0.330
1709872356.383696,784304.667,62766,3,AX,1,100,0.323
1709872356.419028,784340.000,62766,3,AX,1,100,0.330
1709872356.459028,784380.000,62781,2,AX,1,100,0.334
1709872356.499027,784420.000,62781,2,AX,1,100,0.334
1709872356.539026,784460.000,62798,3,AX,1,100,0.338
1709872356.579025,784500.000,62798,3,AX,1,100,0.333
1709872356.619025,784540.000,62798,3,AX,1,100,0.331
1709872356.659024,784580.000,62815,3,AX,1,100,0.327
1709872356.699023,784620.000,62815,3,AX,1,100,0.331
1709872356.739022,784660.000,62815,3,AX,1,100,0.333
1709872356.779022,784700.000,62831,2,AX,1,100,0.337
1709872356.819021,784740.000,62831,2,AX,1,100,0.334
1709872356.858687,784779.667,62847,3,AX,1,100,0.323
1709872356.898353,784819.333,62847,3,AX,1,100,0.328
1709872356.938019,784859.000,62847,3,AX,1,100,0.326
1709872356.978518,784899.500,62865,2,AX,1,100,0.329
1709872357.019017,784940.000,62865,2,AX,1,100,0.332
1709872357.058683,784979.667,62882,3,AX,1,100,0.328
1709872357.098349,785019.333,62882,3,AX,1,100,0.328
1709872357.138015,785059.000,62882,3,AX,1,100,0.333
1709872357.178015,785099.000,62901,2,AX,1,100,0.328
1709872357.218014,785139.000,62901,2,AX,1,100,0.328
1709872357.258013,785179.000,62916,3,AX,1,100,0.328
1709872357.298012,785219.000,62916,3,AX,1,100,0.337
1709872357.338012,785259.000,62916,3,AX,1,100,0.333
1709872357.378011,785299.000,62934,2,AX,1,100,0.334
1709872357.418010,785339.000,62934,2,AX,1,100,0.335
1709872357.458343,785379.333,62951,3,AX,1,100,0.330
1709872357.498676,785419.667,62951,3,AX,1,100,0.330
1709872357.539008,785460.000,62951,3,AX,1,100,0.330
1709872357.578507,785499.500,62970,2,AX,1,100,0.329
1709872357.618007,785539.000,62970,2,AX,1,100,0.326
1709872357.658006,785579.000,62985,3,AX,1,100,0.326
1709872357.698005,785619.000,62985,3,AX,1,100,0.325
1709872357.738005,785659.000,62985,3,AX,1,100,0.322
1709872357.778004,785699.000,63001,3,AX,1,100,0.325
1709872357.818003,785739.000,63001,3,AX,1,100,0.324
1709872357.858002,785779.000,63001,3,AX,1,100,0.333
1709872357.898002,785819.000,63019,2,AX,1,100,0.337
1709872357.938001,785859.000,63019,2,AX,1,100,0.339
1709872357.978000,785899.000,63035,3,AX,1,100,0.331
1709872358.018000,785939.000,63035,3,AX,1,100,0.332
1709872358.057999,785979.000,63035,3,AX,1,100,0.331
1709872358.097998,786019.000,63052,3,AX,1,100,0.328
1709872358.137997,786059.000,63052,3,AX,1,100,0.331
1709872358.177997,786099.000,63052,3,AX,1,100,0.331
1709872358.211496,786132.500,63069,2,AX,1,100,0.334
1709872358.244996,786166.000,63069,2,AX,1,100,0.334
1709872358.284995,786206.000,63086,3,AX,1,100,0.333
1709872358.324994,786246.000,63086,3,AX,1,100,0.333
1709872358.364993,786286.000,63086,3,AX,1,100,0.333
1709872358.404993,786326.000,63102,3,AX,1,100,0.328
1709872358.444992,786366.000,63102,3,AX,1,100,0.331
1709872358.484991,786406.000,63102,3,AX,1,100,0.332
1709872358.524991,786446.000,63122,2,AX,1,100,0.337
1709872358.564990,786486.000,63122,2,AX,1,100,0.335
1709872358.604989,786526.000,63136,3,AX,1,100,0.333
1709872358.644988,786566.000,63136,3,AX,1,100,0.337
1709872358.684988,786606.000,63136,3,AX,1,100,0.334
1709872358.724987,786646.000,63153,2,AX,1,100,0.331
1709872358.764986,786686.000,63153,2,AX,1,100,0.331
1709872358.804986,786726.000,63169,3,AX,1,100,0.330
1709872358.844985,786766.000,63169,3,AX,1,100,0.332
1709872358.884984,786806.000,63169,3,AX,1,100,0.336
1709872358.924983,786846.000,63189,2,AX,1,100,0.333
1709872358.964983,786886.000,63189,2,AX,1,100,0.330
1709872359.004982,786926.000,63204,3,AX,1,100,0.327
1709872359.044981,786966.000,63204,3,AX,1,100,0.328
1709872359.084980,787006.000,63204,3,AX,1,100,0.330
1709872359.124980,787046.000,63220,2,AX,1,100,0.331
1709872359.164979,787086.000,63220,2,AX,1,100,0.331
1709872359.204978,787126.000,63237,3,AX,1,100,0.332
1709872359.244977,787166.000,63237,3,AX,1,100,0.334
1709872359.284977,787206.000,63237,3,AX,1,100,0.334
1709872359.324976,787246.000,63256,2,AX,1,100,0.331
1709872359.364975,787286.000,63256,2,AX,1,100,0.333
1709872359.405308,787326.333,63272,3,AX,1,100,0.339
1709872359.445641,787366.667,63272,3,AX,1,100,0.344
1709872359.485973,787407.000,63272,3,AX,1,100,0.339
1709872359.525973,787447.000,63288,2,AX,1,100,0.337
1709872359.565972,787487.000,63288,2,AX,1,100,0.331
1709872359.605971,787527.000,63304,3,AX,1,100,0.331
1709872359.645970,787567.000,63304,3,AX,1,100,0.332
1709872359.685970,787607.000,63304,3,AX,1,100,0.331
1709872359.725769,787646.800,63325,5,AX,1,100,0.328
1709872359.765568,787686.600,63325,5,AX,1,100,0.334
1709872359.805367,787726.400,63325,5,AX,1,100,0.328
1709872359.845167,787766.200,63325,5,AX,1,100,0.330
1709872359.884966,787806.000,63325,5,AX,1,100,0.331
1709872359.925465,787846.500,63342,2,AX,1,100,0.333
1709872359.965965,787887.000,63342,2,AX,1,100,0.331
1709872360.005964,787927.000,63358,3,AX,1,100,0.327
1709872360.045963,787967.000,63358,3,AX,1,100,0.335
1709872360.085963,788007.000,63358,3,AX,1,100,0.332
1709872360.121295,788042.333,63377,3,AX,1,100,0.330
1709872360.156628,788077.667,63377,3,AX,1,100,0.336
1709872360.191961,788113.000,63377,3,AX,1,100,0.333
1709872360.231627,788152.667,63396,3,AX,1,100,0.327
1709872360.271292,788192.333,63396,3,AX,1,100,0.333
1709872360.310958,788232.000,63396,3,AX,1,100,0.333
1709872360.350958,788272.000,63413,3,AX,1,100,0.337
1709872360.390957,788312.000,63413,3,AX,1,100,0.336
1709872360.430956,788352.000,63413,3,AX,1,100,0.332
1709872360.471456,788392.500,63427,2,AX,1,100,0.333
1709872360.511955,788433.000,63427,2,AX,1,100,0.333
1709872360.551621,788472.667,63445,3,AX,1,100,0.339
1709872360.591287,788512.333,63445,3,AX,1,100,0.335
1709872360.630953,788552.000,63445,3,AX,1,100,0.335
1709872360.670952,788592.000,63461,2,AX,1,100,0.334
1709872360.710951,788632.000,63461,2,AX,1,100,0.331
1709872360.750951,788672.000,63478,3,AX,1,100,0.337
1709872360.790950,788712.000,63478,3,AX,1,100,0.336
1709872360.830949,788752.000,63478,3,AX,1,100,0.334
1709872360.870948,788792.000,63493,2,AX,1,100,0.333
1709872360.910948,788832.000,63493,2,AX,1,100,0.333
1709872360.951280,788872.333,63512,3,AX,1,100,0.333
1709872360.991613,788912.667,63512,3,AX,1,100,0.333
1709872361.031945,788953.000,63512,3,AX,1,100,0.337
1709872361.071445,788992.500,63528,2,AX,1,100,0.336
1709872361.110944,789032.000,63528,2,AX,1,100,0.328
1709872361.150943,789072.000,63546,3,AX,1,100,0.340
1709872361.190943,789112.000,63546,3,AX,1,100,0.341
1709872361.230942,789152.000,63546,3,AX,1,100,0.339
1709872361.270941,789192.000,63560,2,AX,1,100,0.328
1709872361.310941,789232.000,63560,2,AX,1,100,0.335
1709872361.350940,789272.000,63579,3,AX,1,100,0.338
1709872361.390939,789312.000,63579,3,AX,1,100,0.352
1709872361.430938,789352.000,63579,3,AX,1,100,0.341
1709872361.470938,789392.000,63595,3,AX,1,100,0.342
1709872361.510937,789432.000,63595,3,AX,1,100,0.338
1709872361.550936,789472.000,63595,3,AX,1,100,0.339
1709872361.590935,789512.000,63613,2,AX,1,100,0.337
1709872361.630935,789552.000,63613,2,AX,1,100,0.334
1709872361.670934,789592.000,63627,3,AX,1,100,0.339
1709872361.710933,789632.000,63627,3,AX,1,100,0.340
1709872361.750933,789672.000,63627,3,AX,1,100,0.336
1709872361.790932,789712.000,63644,2,AX,1,100,0.337
1709872361.830931,789752.000,63644,2,AX,1,100,0.338
1709872361.870930,789792.000,63661,3,AX,1,100,0.338
1709872361.910930,789832.000,63661,3,AX,1,100,0.337
1709872361.950929,789872.000,63661,3,AX,1,100,0.334
1709872361.986595,789907.667,63680,3,AX,1,100,0.338
1709872362.022261,789943.333,63680,3,AX,1,100,0.337
1709872362.057927,789979.000,63680,3,AX,1,100,0.337
1709872362.097926,790019.000,63695,2,AX,1,100,0.335
1709872362.137926,790059.000,63695,2,AX,1,100,0.337
1709872362.177925,790099.000,63712,3,AX,1,100,0.338
1709872362.217924,790139.000,63712,3,AX,1,100,0.347
1709872362.257924,790179.000,63712,3,AX,1,100,0.345
1709872362.297923,790219.000,63728,2,AX,1,100,0.342
1709872362.337922,790259.000,63728,2,AX,1,100,0.340
1709872362.377921,790299.000,63745,3,AX,1,100,0.337
1709872362.417921,790339.000,63745,3,AX,1,100,0.333
1709872362.457920,790379.000,63745,3,AX,1,100,0.334
1709872362.497919,790419.000,63762,3,AX,1,100,0.336
1709872362.537919,790459.000,63762,3,AX,1,100,0.342
1709872362.577918,790499.000,63762,3,AX,1,100,0.337
1709872362.617917,790539.000,63781,3,AX,1,100,0.338
1709872362.657916,790579.000,63781,3,AX,1,100,0.338
1709872362.697916,790619.000,63781,3,AX,1,100,0.341
1709872362.737915,790659.000,63795,2,AX,1,100,0.334
1709872362.777914,790699.000,63795,2,AX,1,100,0.337
1709872362.817914,790739.000,63815,3,AX,1,100,0.339
1709872362.857913,790779.000,63815,3,AX,1,100,0.339
1709872362.897912,790819.000,63815,3,AX,1,100,0.335
1709872362.937911,790859.000,63831,2,AX,1,100,0.336
1709872362.977911,790899.000,63831,2,AX,1,100,0.335
1709872363.017910,790939.000,63850,3,AX,1,100,0.338
1709872363.057909,790979.000,63850,3,AX,1,100,0.336
1709872363.097908,791019.000,63850,3,AX,1,100,0.339
1709872363.137908,791059.000,63864,2,AX,1,100,0.341
1709872363.177907,791099.000,63864,2,AX,1,100,0.333
1709872363.217906,791139.000,63882,3,AX,1,100,0.335
1709872363.257905,791179.000,63882,3,AX,1,100,0.344
1709872363.297905,791219.000,63882,3,AX,1,100,0.337
1709872363.337904,791259.000,63898,2,AX,1,100,0.335
1709872363.377903,791299.000,63898,2,AX,1,100,0.334
1709872363.417903,791339.000,63915,3,AX,1,100,0.333
1709872363.457902,791379.000,63915,3,AX,1,100,0.341
1709872363.497901,791419.000,63915,3,AX,1,100,0.333
1709872363.537901,791459.000,63930,2,AX,1,100,0.346
1709872363.577900,791499.000,63930,2,AX,1,100,0.328
1709872363.617899,791539.000,63949,3,AX,1,100,0.312
1709872363.657898,791579.000,63949,3,AX,1,100,0.323
1709872363.697898,791619.000,63949,3,AX,1,100,0.334
1709872363.737897,791659.000,63965,3,AX,1,100,0.333
1709872363.777896,791699.000,63965,3,AX,1,100,0.317
1709872363.817896,791739.000,63965,3,AX,1,100,0.329
1709872363.851395,791772.500,63983,2,AX,1,100,0.334
1709872363.884894,791806.000,63983,2,AX,1,100,0.336
1709872363.924894,791846.000,63997,3,AX,1,100,0.329
1709872363.964893,791886.000,63997,3,AX,1,100,0.336
1709872364.004892,791926.000,63997,3,AX,1,100,0.335
1709872364.044892,791966.000,64014,3,AX,1,100,0.335
1709872364.084891,792006.000,64014,3,AX,1,100,0.335
1709872364.124890,792046.000,64014,3,AX,1,100,0.333
1709872364.164889,792086.000,64030,2,AX,1,100,0.331
1709872364.204889,792126.000,64030,2,AX,1,100,0.338
1709872364.244888,792166.000,64050,3,AX,1,100,0.327
1709872364.284887,792206.000,64050,3,AX,1,100,0.326
1709872364.324887,792246.000,64050,3,AX,1,100,0.332
1709872364.364886,792286.000,64065,2,AX,1,100,0.332
1709872364.404885,792326.000,64065,2,AX,1,100,0.334
1709872364.444884,792366.000,64083,3,AX,1,100,0.337
1709872364.484884,792406.000,64083,3,AX,1,100,0.343
1709872364.524883,792446.000,64083,3,AX,1,100,0.335
1709872364.564882,792486.000,64100,2,AX,1,100,0.336
1709872364.604882,792526.000,64100,2,AX,1,100,0.334
1709872364.644881,792566.000,64117,3,AX,1,100,0.336
1709872364.684880,792606.000,64117,3,AX,1,100,0.337
1709872364.724879,792646.000,64117,3,AX,1,100,0.337
1709872364.764879,792686.000,64135,3,AX,1,100,0.340
1709872364.804878,792726.000,64135,3,AX,1,100,0.341
1709872364.844877,792766.000,64135,3,AX,1,100,0.339
1709872364.884876,792806.000,64156,4,AX,1,100,0.337
1709872364.924876,792846.000,64156,4,AX,1,100,0.333
1709872364.964875,792886.000,64156,4,AX,1,100,0.337
1709872365.004874,792926.000,64156,4,AX,1,100,0.336
1709872365.044873,792966.000,64174,2,AX,1,100,0.339
1709872365.084873,793006.000,64174,2,AX,1,100,0.338
1709872365.124539,793045.667,64189,3,AX,1,100,0.341
1709872365.164205,793085.333,64189,3,AX,1,100,0.337
1709872365.203871,793125.000,64189,3,AX,1,100,0.336
1709872365.243870,793165.000,64208,2,AX,1,100,0.336
1709872365.283869,793205.000,64208,2,AX,1,100,0.340
1709872365.323869,793245.000,64225,3,AX,1,100,0.342
1709872365.363868,793285.000,64225,3,AX,1,100,0.339
1709872365.403867,793325.000,64225,3,AX,1,100,0.339
1709872365.443866,793365.000,64241,2,AX,1,100,0.338
1709872365.483866,793405.000,64241,2,AX,1,100,0.337
1709872365.523865,793445.000,64259,3,AX,1,100,0.342
1709872365.563864,793485.000,64259,3,AX,1,100,0.339
1709872365.603863,793525.000,64259,3,AX,1,100,0.346
1709872365.643863,793565.000,64275,3,AX,1,100,0.339
1709872365.683862,793605.000,64275,3,AX,1,100,0.344
1709872365.723861,793645.000,64275,3,AX,1,100,0.340
1709872365.757361,793678.500,64292,2,AX,1,100,0.341
1709872365.790860,793712.000,64292,2,AX,1,100,0.341
1709872365.830859,793752.000,64309,3,AX,1,100,0.337
1709872365.870859,793792.000,64309,3,AX,1,100,0.337
1709872365.910858,793832.000,64309,3,AX,1,100,0.343
1709872365.950857,793872.000,64325,2,AX,1,100,0.340
1709872365.990857,793912.000,64325,2,AX,1,100,0.338
1709872366.030856,793952.000,64342,3,AX,1,100,0.342
1709872366.070855,793992.000,64342,3,AX,1,100,0.340
1709872366.110854,794032.000,64342,3,AX,1,100,0.344
1709872366.150854,794072.000,64359,2,AX,1,100,0.340
1709872366.190853,794112.000,64359,2,AX,1,100,0.342
1709872366.230852,794152.000,64376,3,AX,1,100,0.343
1709872366.270852,794192.000,64376,3,AX,1,100,0.341
1709872366.310851,794232.000,64376,3,AX,1,100,0.340
1709872366.350850,794272.000,64397,3,AX,1,100,0.338
1709872366.390849,794312.000,64397,3,AX,1,100,0.341
1709872366.430849,794352.000,64397,3,AX,1,100,0.341
1709872366.470848,794392.000,64411,2,AX,1,100,0.335
1709872366.510847,794432.000,64411,2,AX,1,100,0.340
1709872366.550847,794472.000,64429,3,AX,1,100,0.345
1709872366.590846,794512.000,64429,3,AX,1,100,0.346
1709872366.630845,794552.000,64429,3,AX,1,100,0.336
1709872366.670844,794592.000,64447,2,AX,1,100,0.337
1709872366.710844,794632.000,64447,2,AX,1,100,0.341
1709872366.750843,794672.000,64464,3,AX,1,100,0.336
1709872366.790842,794712.000,64464,3,AX,1,100,0.344
1709872366.830842,794752.000,64464,3,AX,1,100,0.339
1709872366.870841,794792.000,64479,2,AX,1,100,0.340
1709872366.910840,794832.000,64479,2,AX,1,100,0.341
1709872366.950839,794872.000,64496,3,AX,1,100,0.342
1709872366.990839,794912.000,64496,3,AX,1,100,0.341
1709872367.030838,794952.000,64496,3,AX,1,100,0.341
1709872367.070837,794992.000,64512,3,AX,1,100,0.339
1709872367.110837,795032.000,64512,3,AX,1,100,0.340
1709872367.150836,795072.000,64512,3,AX,1,100,0.339
1709872367.190835,795112.000,64530,2,AX,1,100,0.338
1709872367.230834,795152.000,64530,2,AX,1,100,0.338
1709872367.270834,795192.000,64546,3,AX,1,100,0.338
1709872367.310833,795232.000,64546,3,AX,1,100,0.341
1709872367.350832,795272.000,64546,3,AX,1,100,0.342
1709872367.390831,795312.000,64561,2,AX,1,100,0.340
1709872367.430831,795352.000,64561,2,AX,1,100,0.346
1709872367.466497,795387.667,64578,3,AX,1,100,0.348
1709872367.502163,795423.333,64578,3,AX,1,100,0.346
1709872367.537829,795459.000,64578,3,AX,1,100,0.341
1709872367.577828,795499.000,64595,3,AX,1,100,0.339
1709872367.617827,795539.000,64595,3,AX,1,100,0.345
1709872367.657827,795579.000,64595,3,AX,1,100,0.346
1709872367.697826,795619.000,64613,2,AX,1,100,0.345
1709872367.737825,795659.000,64613,2,AX,1,100,0.341
1709872367.777825,795699.000,64628,3,AX,1,100,0.343
1709872367.817824,795739.000,64628,3,AX,1,100,0.343
1709872367.857823,795779.000,64628,3,AX,1,100,0.343
1709872367.897822,795819.000,64645,3,AX,1,100,0.346
1709872367.937822,795859.000,64645,3,AX,1,100,0.348
