LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1709872321.510654,749431.000,57030,1,TH,1,100,28.580
1709872321.643652,749564.000,57046,1,TH,1,100,28.580
1709872321.776649,749697.000,57065,1,TH,1,100,28.537
1709872321.909647,749830.000,57097,1,TH,1,100,28.544
1709872322.043645,749964.000,57113,1,TH,1,100,28.651
1709872322.176642,750097.000,57130,1,TH,1,100,28.644
1709872322.309640,750230.000,57149,1,TH,1,100,28.499
1709872322.443638,750364.000,57180,1,TH,1,100,28.506
1709872322.576635,750497.000,57198,1,TH,1,100,28.547
1709872322.709633,750630.000,57216,1,TH,1,100,28.547
1709872322.843630,750764.000,57248,1,TH,1,100,28.611
1709872322.976628,750897.000,57265,1,TH,1,100,28.611
1709872323.109626,751030.000,57283,1,TH,1,100,28.595
1709872323.243623,751164.000,57315,1,TH,1,100,28.595
1709872323.376621,751297.000,57332,1,TH,1,100,28.557
1709872323.509619,751430.000,57350,1,TH,1,100,28.557
1709872323.642616,751563.000,57382,1,TH,1,100,28.603
1709872323.776614,751697.000,57401,1,TH,1,100,28.610
1709872323.909611,751830.000,57424,1,TH,1,100,28.658
1709872324.043609,751964.000,57440,1,TH,1,100,28.658
1709872324.176606,752097.000,57457,1,TH,1,100,28.513
1709872324.309604,752230.000,57474,1,TH,1,100,28.513
1709872324.442602,752363.000,57505,1,TH,1,100,28.572
1709872324.576599,752497.000,57523,1,TH,1,100,28.572
1709872324.709597,752630.000,57541,1,TH,1,100,28.594
1709872324.842595,752763.000,57573,1,TH,1,100,28.594
1709872324.976592,752897.000,57590,1,TH,1,100,28.605
1709872325.109590,753030.000,57606,1,TH,1,100,28.605
1709872325.243587,753164.000,57642,1,TH,1,100,28.556
1709872325.376585,753297.000,57659,1,TH,1,100,28.556
1709872325.509583,753430.000,57675,1,TH,1,100,28.645
1709872325.642580,753563.000,57695,1,TH,1,100,28.645
1709872325.776578,753697.000,57726,1,TH,1,100,28.600
1709872325.909575,753830.000,57745,1,TH,1,100,28.600
1709872326.042573,753963.000,57762,1,TH,1,100,28.597
1709872326.176571,754097.000,57794,1,TH,1,100,28.597
1709872326.309568,754230.000,57810,1,TH,1,100,28.642
1709872326.442566,754363.000,57827,1,TH,1,100,28.642
1709872326.576563,754497.000,57861,1,TH,1,100,28.581
1709872326.709561,754630.000,57877,1,TH,1,100,28.581
1709872326.842559,754763.000,57894,1,TH,1,100,28.693
1709872326.975556,754896.000,57928,1,TH,1,100,28.693
1709872327.109554,755030.000,57944,1,TH,1,100,28.757
1709872327.242552,755163.000,57962,1,TH,1,100,28.757
1709872327.375549,755296.000,57995,1,TH,1,100,28.696
1709872327.509547,755430.000,58011,1,TH,1,100,28.703
1709872327.642544,755563.000,58029,1,TH,1,100,28.591
1709872327.775542,755696.000,58045,1,TH,1,100,28.591
1709872327.909539,755830.000,58079,1,TH,1,100,28.596
1709872328.042537,755963.000,58096,1,TH,1,100,28.596
1709872328.176535,756097.000,58112,1,TH,1,100,28.672
1709872328.309532,756230.000,58144,1,TH,1,100,28.672
1709872328.442530,756363.000,58161,1,TH,1,100,28.545
1709872328.575528,756496.000,58178,1,TH,1,100,28.545
1709872328.709525,756630.000,58209,1,TH,1,100,28.545
1709872328.842523,756763.000,58228,1,TH,1,100,28.545
1709872328.975520,756896.000,58245,1,TH,1,100,28.570
1709872329.109518,757030.000,58269,1,TH,1,100,28.570
1709872329.242516,757163.000,58286,1,TH,1,100,28.679
1709872329.376513,757297.000,58319,1,TH,1,100,28.679
1709872329.509511,757430.000,58336,1,TH,1,100,28.626
1709872329.642509,757563.000,58353,1,TH,1,100,28.626
1709872329.775506,757696.000,58386,1,TH,1,100,28.601
1709872329.909504,757830.000,58404,1,TH,1,100,28.601
1709872330.042501,757963.000,58420,1,TH,1,100,28.613
1709872330.175499,758096.000,58454,1,TH,1,100,28.620
1709872330.309496,758230.000,58473,1,TH,1,100,28.661
1709872330.442494,758363.000,58491,1,TH,1,100,28.661
1709872330.575492,758496.000,58509,1,TH,1,100,28.664
1709872330.708489,758629.000,58540,1,TH,1,100,28.664
1709872330.842487,758763.000,58556,1,TH,1,100,28.687
1709872330.975485,758896.000,58574,1,TH,1,100,28.687
1709872331.108482,759029.000,58607,1,TH,1,100,28.625
1709872331.242480,759163.000,58624,1,TH,1,100,28.625
1709872331.375477,759296.000,58643,1,TH,1,100,28.702
1709872331.509475,759430.000,58675,1,TH,1,100,28.702
1709872331.642473,759563.000,58693,1,TH,1,100,28.615
1709872331.775470,759696.000,58712,1,TH,1,100,28.615
1709872331.908468,759829.000,58744,1,TH,1,100,28.646
1709872332.042465,759963.000,58760,1,TH,1,100,28.646
1709872332.175463,760096.000,58779,1,TH,1,100,28.663
1709872332.308461,760229.000,58811,1,TH,1,100,28.663
1709872332.442458,760363.000,58827,1,TH,1,100,28.648
1709872332.575456,760496.000,58847,1,TH,1,100,28.648
1709872332.708453,760629.000,58863,1,TH,1,100,28.687
1709872332.842451,760763.000,58895,1,TH,1,100,28.687
1709872332.975449,760896.000,58912,1,TH,1,100,28.612
1709872333.108446,761029.000,58928,1,TH,1,100,28.620
1709872333.242444,761163.000,58960,1,TH,1,100,28.686
1709872333.375442,761296.000,58979,1,TH,1,100,28.686
1709872333.508439,761429.000,58995,1,TH,1,100,28.619
1709872333.642437,761563.000,59029,1,TH,1,100,28.620
1709872333.775434,761696.000,59046,1,TH,1,100,28.655
1709872333.908432,761829.000,59063,1,TH,1,100,28.655
1709872334.042429,761963.000,59094,1,TH,1,100,28.741
1709872334.175427,762096.000,59119,1,TH,1,100,28.741
1709872334.308425,762229.000,59135,1,TH,1,100,28.574
1709872334.441422,762362.000,59152,1,TH,1,100,28.574
1709872334.575420,762496.000,59169,1,TH,1,100,28.734
1709872334.708418,762629.000,59200,1,TH,1,100,28.734
1709872334.841415,762762.000,59217,1,TH,1,100,28.665
1709872334.975413,762896.000,59234,1,TH,1,100,28.665
1709872335.108410,763029.000,59267,1,TH,1,100,28.691
1709872335.242408,763163.000,59287,1,TH,1,100,28.691
1709872335.375406,763296.000,59305,1,TH,1,100,28.657
1709872335.508403,763429.000,59337,1,TH,1,100,28.657
1709872335.641401,763562.000,59354,1,TH,1,100,28.685
1709872335.775398,763696.000,59370,1,TH,1,100,28.685
1709872335.908396,763829.000,59390,1,TH,1,100,28.652
1709872336.041394,763962.000,59423,1,TH,1,100,28.659
1709872336.175391,764096.000,59439,1,TH,1,100,28.758
1709872336.308389,764229.000,59457,1,TH,1,100,28.758
1709872336.441386,764362.000,59490,1,TH,1,100,28.751
1709872336.575384,764496.000,59507,1,TH,1,100,28.751
1709872336.708382,764629.000,59526,1,TH,1,100,28.702
1709872336.841379,764762.000,59558,1,TH,1,100,28.702
1709872336.974377,764895.000,59574,1,TH,1,100,28.644
1709872337.108375,765029.000,59591,1,TH,1,100,28.644
1709872337.241372,765162.000,59623,1,TH,1,100,28.723
1709872337.374370,765295.000,59641,1,TH,1,100,28.723
1709872337.508367,765429.000,59660,1,TH,1,100,28.692
1709872337.641365,765562.000,59692,1,TH,1,100,28.692
1709872337.774363,765695.000,59708,1,TH,1,100,28.677
1709872337.908360,765829.000,59726,1,TH,1,100,28.677
1709872338.041358,765962.000,59757,1,TH,1,100,28.674
1709872338.174356,766095.000,59776,1,TH,1,100,28.674
1709872338.308353,766229.000,59793,1,TH,1,100,28.758
1709872338.441351,766362.000,59809,1,TH,1,100,28.765
1709872338.574348,766495.000,59843,1,TH,1,100,28.831
1709872338.708346,766629.000,59860,1,TH,1,100,28.831
1709872338.841343,766762.000,59876,1,TH,1,100,28.666
1709872338.974341,766895.000,59908,1,TH,1,100,28.666
1709872339.108339,767029.000,59925,1,TH,1,100,28.722
1709872339.241336,767162.000,59942,1,TH,1,100,28.722
1709872339.374334,767295.000,59964,1,TH,1,100,28.686
1709872339.508332,767429.000,59980,1,TH,1,100,28.686
1709872339.641329,767562.000,60016,1,TH,1,100,28.686
1709872339.774327,767695.000,60033,1,TH,1,100,28.686
1709872339.908324,767829.000,60050,1,TH,1,100,28.727
1709872340.041322,767962.000,60083,1,TH,1,100,28.727
1709872340.174320,768095.000,60100,1,TH,1,100,28.688
1709872340.307317,768228.000,60119,1,TH,1,100,28.688
1709872340.441315,768362.000,60152,1,TH,1,100,28.696
1709872340.574312,768495.000,60170,1,TH,1,100,28.696
1709872340.707310,768628.000,60186,1,TH,1,100,28.757
1709872340.841308,768762.000,60218,1,TH,1,100,28.757
1709872340.974305,768895.000,60237,1,TH,1,100,28.717
1709872341.108303,769029.000,60255,1,TH,1,100,28.717
1709872341.241300,769162.000,60289,1,TH,1,100,28.760
1709872341.374298,769295.000,60306,1,TH,1,100,28.767
1709872341.508296,769429.000,60322,1,TH,1,100,28.716
1709872341.641293,769562.000,60340,1,TH,1,100,28.716
1709872341.774291,769695.000,60371,1,TH,1,100,28.723
1709872341.907289,769828.000,60388,1,TH,1,100,28.723
1709872342.041286,769962.000,60407,1,TH,1,100,28.738
1709872342.174284,770095.000,60439,1,TH,1,100,28.738
1709872342.307281,770228.000,60455,1,TH,1,100,28.757
1709872342.441279,770362.000,60474,1,TH,1,100,28.757
1709872342.574276,770495.000,60508,1,TH,1,100,28.799
1709872342.707274,770628.000,60524,1,TH,1,100,28.799
1709872342.841272,770762.000,60541,1,TH,1,100,28.731
1709872342.974269,770895.000,60575,1,TH,1,100,28.731
1709872343.107267,771028.000,60591,1,TH,1,100,28.705
1709872343.240265,771161.000,60609,1,TH,1,100,28.705
1709872343.374262,771295.000,60640,1,TH,1,100,28.667
1709872343.507260,771428.000,60656,1,TH,1,100,28.667
1709872343.640257,771561.000,60674,1,TH,1,100,28.652
1709872343.774255,771695.000,60690,1,TH,1,100,28.659
1709872343.907253,771828.000,60724,1,TH,1,100,28.730
1709872344.041250,771962.000,60741,1,TH,1,100,28.730
1709872344.174248,772095.000,60759,1,TH,1,100,28.702
1709872344.307245,772228.000,60793,1,TH,1,100,28.702
1709872344.440243,772361.000,60817,1,TH,1,100,28.654
1709872344.574241,772495.000,60834,1,TH,1,100,28.654
1709872344.707238,772628.000,60851,1,TH,1,100,28.679
1709872344.840236,772761.000,60867,1,TH,1,100,28.679
1709872344.974233,772895.000,60901,1,TH,1,100,28.700
1709872345.107231,773028.000,60918,1,TH,1,100,28.700
1709872345.240229,773161.000,60937,1,TH,1,100,28.709
1709872345.374226,773295.000,60970,1,TH,1,100,28.709
1709872345.507224,773428.000,60987,1,TH,1,100,28.677
1709872345.640222,773561.000,61004,1,TH,1,100,28.677
1709872345.774219,773695.000,61035,1,TH,1,100,28.717
1709872345.907217,773828.000,61053,1,TH,1,100,28.717
1709872346.040214,773961.000,61071,1,TH,1,100,28.712
1709872346.174212,774095.000,61103,1,TH,1,100,28.712
1709872346.307209,774228.000,61120,1,TH,1,100,28.765
1709872346.440207,774361.000,61136,1,TH,1,100,28.772
1709872346.574205,774495.000,61170,1,TH,1,100,28.699
1709872346.707202,774628.000,61187,1,TH,1,100,28.699
1709872346.840200,774761.000,61203,1,TH,1,100,28.714
1709872346.974198,774895.000,61221,1,TH,1,100,28.714
1709872347.107195,775028.000,61252,1,TH,1,100,28.732
1709872347.240193,775161.000,61269,1,TH,1,100,28.732
1709872347.374191,775295.000,61288,1,TH,1,100,28.709
1709872347.507188,775428.000,61320,1,TH,1,100,28.709
1709872347.640186,775561.000,61336,1,TH,1,100,28.739
1709872347.773183,775694.000,61355,1,TH,1,100,28.739
1709872347.907181,775828.000,61387,1,TH,1,100,28.752
1709872348.040179,775961.000,61403,1,TH,1,100,28.752
1709872348.173176,776094.000,61422,1,TH,1,100,28.686
1709872348.307174,776228.000,61454,1,TH,1,100,28.686
1709872348.440171,776361.000,61470,1,TH,1,100,28.788
1709872348.573169,776494.000,61488,1,TH,1,100,28.788
1709872348.707166,776628.000,61519,1,TH,1,100,28.762
1709872348.840164,776761.000,61538,1,TH,1,100,28.762
1709872348.973162,776894.000,61555,1,TH,1,100,28.754
1709872349.107159,777028.000,61571,1,TH,1,100,28.754
1709872349.240157,777161.000,61603,1,TH,1,100,28.782
1709872349.373155,777294.000,61620,1,TH,1,100,28.790
1709872349.507152,777428.000,61636,1,TH,1,100,28.774
1709872349.640150,777561.000,61661,1,TH,1,100,28.774
1709872349.773147,777694.000,61677,1,TH,1,100,28.787
1709872349.906145,777827.000,61709,1,TH,1,100,28.787
1709872350.040143,777961.000,61726,1,TH,1,100,28.789
1709872350.173140,778094.000,61744,1,TH,1,100,28.789
1709872350.307138,778228.000,61778,1,TH,1,100,28.761
1709872350.440135,778361.000,61795,1,TH,1,100,28.761
1709872350.573133,778494.000,61812,1,TH,1,100,28.771
1709872350.706131,778627.000,61845,1,TH,1,100,28.771
1709872350.840128,778761.000,61862,1,TH,1,100,28.761
1709872350.973126,778894.000,61879,1,TH,1,100,28.761
1709872351.106123,779027.000,61912,1,TH,1,100,28.782
1709872351.240121,779161.000,61930,1,TH,1,100,28.782
1709872351.373119,779294.000,61948,1,TH,1,100,28.771
1709872351.507116,779428.000,61967,1,TH,1,100,28.771
1709872351.640114,779561.000,61999,1,TH,1,100,28.751
1709872351.773112,779694.000,62017,1,TH,1,100,28.758
1709872351.906109,779827.000,62035,1,TH,1,100,28.712
1709872352.040107,779961.000,62068,1,TH,1,100,28.712
1709872352.173104,780094.000,62084,1,TH,1,100,28.806
1709872352.306102,780227.000,62102,1,TH,1,100,28.806
1709872352.440100,780361.000,62133,1,TH,1,100,28.798
1709872352.573097,780494.000,62150,1,TH,1,100,28.798
1709872352.706095,780627.000,62169,1,TH,1,100,28.747
1709872352.840092,780761.000,62201,1,TH,1,100,28.747
1709872352.973090,780894.000,62217,1,TH,1,100,28.740
1709872353.106088,781027.000,62234,1,TH,1,100,28.740
1709872353.240085,781161.000,62253,1,TH,1,100,28.836
1709872353.373083,781294.000,62284,1,TH,1,100,28.836
1709872353.506080,781427.000,62304,1,TH,1,100,28.837
1709872353.640078,781561.000,62319,1,TH,1,100,28.837
1709872353.773076,781694.000,62336,1,TH,1,100,28.844
1709872353.906073,781827.000,62355,1,TH,1,100,28.844
1709872354.040071,781961.000,62372,1,TH,1,100,28.730
1709872354.173069,782094.000,62404,1,TH,1,100,28.730
1709872354.306066,782227.000,62420,1,TH,1,100,28.829
1709872354.440064,782361.000,62437,1,TH,1,100,28.829
1709872354.573061,782494.000,62471,1,TH,1,100,28.724
1709872354.706059,782627.000,62492,1,TH,1,100,28.731
1709872354.840057,782761.000,62509,1,TH,1,100,28.805
1709872354.973054,782894.000,62528,1,TH,1,100,28.805
1709872355.106052,783027.000,62561,1,TH,1,100,28.780
1709872355.239049,783160.000,62581,1,TH,1,100,28.780
1709872355.373047,783294.000,62597,1,TH,1,100,28.830
1709872355.506045,783427.000,62614,1,TH,1,100,28.830
1709872355.639042,783560.000,62646,1,TH,1,100,28.843
1709872355.773040,783694.000,62662,1,TH,1,100,28.843
1709872355.906037,783827.000,62680,1,TH,1,100,28.828
1709872356.039035,783960.000,62713,1,TH,1,100,28.828
1709872356.173033,784094.000,62729,1,TH,1,100,28.789
1709872356.306030,784227.000,62749,1,TH,1,100,28.789
1709872356.439028,784360.000,62765,1,TH,1,100,28.772
1709872356.573025,784494.000,62797,1,TH,1,100,28.772
1709872356.706023,784627.000,62814,1,TH,1,100,28.752
1709872356.839021,784760.000,62830,1,TH,1,100,28.752
1709872356.972018,784893.000,62864,1,TH,1,100,28.706
1709872357.106016,785027.000,62881,1,TH,1,100,28.713
1709872357.239013,785160.000,62900,1,TH,1,100,28.820
1709872357.373011,785294.000,62933,1,TH,1,100,28.820
1709872357.506009,785427.000,62950,1,TH,1,100,28.827
1709872357.639006,785560.000,62969,1,TH,1,100,28.827
1709872357.772004,785693.000,63000,1,TH,1,100,28.789
1709872357.906002,785827.000,63018,1,TH,1,100,28.789
1709872358.038999,785960.000,63034,1,TH,1,100,28.829
1709872358.171997,786093.000,63051,1,TH,1,100,28.829
1709872358.305995,786227.000,63085,1,TH,1,100,28.842
1709872358.438992,786360.000,63101,1,TH,1,100,28.842
1709872358.571990,786493.000,63121,1,TH,1,100,28.850
1709872358.705987,786627.000,63152,1,TH,1,100,28.850
1709872358.838985,786760.000,63168,1,TH,1,100,28.839
1709872358.971982,786893.000,63188,1,TH,1,100,28.839
1709872359.105980,787027.000,63219,1,TH,1,100,28.832
1709872359.238978,787160.000,63236,1,TH,1,100,28.839
1709872359.371975,787293.000,63255,1,TH,1,100,28.839
1709872359.505973,787427.000,63271,1,TH,1,100,28.832
1709872359.638971,787560.000,63303,1,TH,1,100,28.799
1709872359.771968,787693.000,63324,2,TH,1,100,28.806
1709872359.904966,787826.000,63324,2,TH,1,100,28.760
1709872360.038963,787960.000,63357,1,TH,1,100,28.760
1709872360.171961,788093.000,63376,1,TH,1,100,28.872
1709872360.304959,788226.000,63395,1,TH,1,100,28.872
1709872360.438956,788360.000,63412,1,TH,1,100,28.823
1709872360.571954,788493.000,63444,1,TH,1,100,28.823
1709872360.704951,788626.000,63460,1,TH,1,100,28.786
1709872360.838949,788760.000,63477,1,TH,1,100,28.786
1709872360.971947,788893.000,63511,1,TH,1,100,28.847
1709872361.104944,789026.000,63527,1,TH,1,100,28.847
1709872361.238942,789160.000,63545,1,TH,1,100,28.775
1709872361.371939,789293.000,63578,1,TH,1,100,28.775
1709872361.505937,789427.000,63594,1,TH,1,100,28.823
1709872361.638935,789560.000,63612,1,TH,1,100,28.823
1709872361.771932,789693.000,63643,1,TH,1,100,28.831
1709872361.904930,789826.000,63660,1,TH,1,100,28.831
1709872362.038928,789960.000,63679,1,TH,1,100,28.864
1709872362.171925,790093.000,63711,1,TH,1,100,28.864
1709872362.304923,790226.000,63727,1,TH,1,100,28.749
1709872362.438920,790360.000,63744,1,TH,1,100,28.756
1709872362.571918,790493.000,63761,1,TH,1,100,28.833
1709872362.704916,790626.000,63780,1,TH,1,100,28.833
1709872362.838913,790760.000,63814,1,TH,1,100,28.764
1709872362.971911,790893.000,63830,1,TH,1,100,28.764
1709872363.104908,791026.000,63849,1,TH,1,100,28.846
1709872363.238906,791160.000,63881,1,TH,1,100,28.846
1709872363.371904,791293.000,63897,1,TH,1,100,28.759
1709872363.504901,791426.000,63914,1,TH,1,100,28.759
1709872363.638899,791560.000,63948,1,TH,1,100,28.797
1709872363.771896,791693.000,63964,1,TH,1,100,28.797
1709872363.904894,791826.000,63982,1,TH,1,100,28.861
1709872364.038892,791960.000,64013,1,TH,1,100,28.861
1709872364.171889,792093.000,64029,1,TH,1,100,28.807
1709872364.304887,792226.000,64049,1,TH,1,100,28.807
1709872364.437884,792359.000,64082,1,TH,1,100,28.770
1709872364.571882,792493.000,64099,1,TH,1,100,28.770
1709872364.704880,792626.000,64116,1,TH,1,100,28.868
1709872364.837877,792759.000,64134,1,TH,1,100,28.868
1709872364.971875,792893.000,64155,1,TH,1,100,28.756
1709872365.104872,793026.000,64173,1,TH,1,100,28.764
1709872365.237870,793159.000,64207,1,TH,1,100,28.906
1709872365.371868,793293.000,64224,1,TH,1,100,28.906
1709872365.504865,793426.000,64240,1,TH,1,100,28.784
1709872365.637863,793559.000,64274,1,TH,1,100,28.784
1709872365.771861,793693.000,64291,1,TH,1,100,28.878
1709872365.904858,793826.000,64308,1,TH,1,100,28.878
1709872366.037856,793959.000,64341,1,TH,1,100,28.840
1709872366.171853,794093.000,64358,1,TH,1,100,28.840
1709872366.304851,794226.000,64375,1,TH,1,100,28.959
1709872366.437849,794359.000,64396,1,TH,1,100,28.959
1709872366.571846,794493.000,64428,1,TH,1,100,28.844
1709872366.704844,794626.000,64446,1,TH,1,100,28.844
