LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1706146410.330191,1524939.000,55446,2,PR,1,100,92549
1706146410.370191,1524979.000,55446,2,PR,1,100,92593
1706146410.410191,1525019.000,55463,3,PR,1,100,92575
1706146410.450191,1525059.000,55463,3,PR,1,100,92588
1706146410.490191,1525099.000,55463,3,PR,1,100,92583
1706146410.530191,1525139.000,55477,2,PR,1,100,92586
1706146410.570191,1525179.000,55477,2,PR,1,100,92595
1706146410.610191,1525219.000,55495,3,PR,1,100,92585
1706146410.650191,1525259.000,55495,3,PR,1,100,92569
1706146410.690191,1525299.000,55495,3,PR,1,100,92579
1706146410.730191,1525339.000,55511,2,PR,1,100,92572
1706146410.770191,1525379.000,55511,2,PR,1,100,92577
1706146410.810191,1525419.000,55528,3,PR,1,100,92575
1706146410.850191,1525459.000,55528,3,PR,1,100,92585
1706146410.890191,1525499.000,55528,3,PR,1,100,92577
1706146410.930191,1525539.000,55543,2,PR,1,100,92577
1706146410.970191,1525579.000,55543,2,PR,1,100,92576
1706146411.010191,1525619.000,55562,3,PR,1,100,92587
1706146411.050191,1525659.000,55562,3,PR,1,100,92573
1706146411.090191,1525699.000,55562,3,PR,1,100,92590
1706146411.130191,1525739.000,55580,2,PR,1,100,92600
1706146411.170191,1525779.000,55580,2,PR,1,100,92591
1706146411.210191,1525819.000,55597,3,PR,1,100,92597
1706146411.250191,1525859.000,55597,3,PR,1,100,92594
1706146411.290191,1525899.000,55597,3,PR,1,100,92592
1706146411.330191,1525939.000,55612,2,PR,1,100,92589
1706146411.370191,1525979.000,55612,2,PR,1,100,92605
1706146411.410191,1526019.000,55629,3,PR,1,100,92586
1706146411.450191,1526059.000,55629,3,PR,1,100,92582
1706146411.490191,1526099.000,55629,3,PR,1,100,92576
1706146411.530191,1526139.000,55645,3,PR,1,100,92577
1706146411.570191,1526179.000,55645,3,PR,1,100,92580
1706146411.610191,1526219.000,55645,3,PR,1,100,92598
1706146411.650191,1526259.000,55663,2,PR,1,100,92583
1706146411.690191,1526299.000,55663,2,PR,1,100,92581
1706146411.730191,1526339.000,55684,3,PR,1,100,92590
1706146411.770191,1526379.000,55684,3,PR,1,100,92599
1706146411.810191,1526419.000,55684,3,PR,1,100,92588
1706146411.850191,1526459.000,55702,2,PR,1,100,92602
1706146411.890191,1526499.000,55702,2,PR,1,100,92613
1706146411.930191,1526539.000,55719,3,PR,1,100,92608
1706146411.970191,1526579.000,55719,3,PR,1,100,92601
1706146412.010191,1526619.000,55719,3,PR,1,100,92608
1706146412.050191,1526659.000,55736,2,PR,1,100,92592
1706146412.090191,1526699.000,55736,2,PR,1,100,92599
1706146412.130191,1526739.000,55758,4,PR,1,100,92614
1706146412.170191,1526779.000,55758,4,PR,1,100,92577
1706146412.210191,1526819.000,55758,4,PR,1,100,92580
1706146412.250191,1526859.000,55758,4,PR,1,100,92596
1706146412.290191,1526899.000,55775,3,PR,1,100,92582
1706146412.330191,1526939.000,55775,3,PR,1,100,92576
1706146412.370191,1526979.000,55775,3,PR,1,100,92589
1706146412.410191,1527019.000,55791,2,PR,1,100,92590
1706146412.450191,1527059.000,55791,2,PR,1,100,92585
1706146412.490191,1527099.000,55810,3,PR,1,100,92578
1706146412.530191,1527139.000,55810,3,PR,1,100,92606
1706146412.570191,1527179.000,55810,3,PR,1,100,92609
1706146412.610191,1527219.000,55828,2,PR,1,100,92606
1706146412.650191,1527259.000,55828,2,PR,1,100,92602
1706146412.690191,1527299.000,55844,3,PR,1,100,92606
1706146412.730191,1527339.000,55844,3,PR,1,100,92605
1706146412.770191,1527379.000,55844,3,PR,1,100,92602
1706146412.816691,1527425.500,55861,2,PR,1,100,92623
1706146412.863191,1527472.000,55861,2,PR,1,100,92612
1706146412.903191,1527512.000,55876,3,PR,1,100,92615
1706146412.943191,1527552.000,55876,3,PR,1,100,92595
1706146412.983191,1527592.000,55876,3,PR,1,100,92593
1706146413.023191,1527632.000,55893,2,PR,1,100,92591
1706146413.063191,1527672.000,55893,2,PR,1,100,92605
1706146413.103191,1527712.000,55911,3,PR,1,100,92621
1706146413.143191,1527752.000,55911,3,PR,1,100,92595
1706146413.183191,1527792.000,55911,3,PR,1,100,92605
1706146413.223191,1527832.000,55931,4,PR,1,100,92608
1706146413.263191,1527872.000,55931,4,PR,1,100,92604
1706146413.303191,1527912.000,55931,4,PR,1,100,92613
1706146413.343191,1527952.000,55931,4,PR,1,100,92610
1706146413.383191,1527992.000,55947,2,PR,1,100,92616
1706146413.423191,1528032.000,55947,2,PR,1,100,92619
1706146413.463191,1528072.000,55964,3,PR,1,100,92622
1706146413.503191,1528112.000,55964,3,PR,1,100,92638
1706146413.543191,1528152.000,55964,3,PR,1,100,92622
1706146413.583191,1528192.000,55981,2,PR,1,100,92633
1706146413.623191,1528232.000,55981,2,PR,1,100,92658
1706146413.663191,1528272.000,55998,3,PR,1,100,92667
1706146413.703191,1528312.000,55998,3,PR,1,100,92657
1706146413.743191,1528352.000,55998,3,PR,1,100,92656
1706146413.783191,1528392.000,56014,2,PR,1,100,92633
1706146413.823191,1528432.000,56014,2,PR,1,100,92642
1706146413.863191,1528472.000,56031,3,PR,1,100,92640
1706146413.903191,1528512.000,56031,3,PR,1,100,92636
1706146413.943191,1528552.000,56031,3,PR,1,100,92631
1706146413.983191,1528592.000,56046,3,PR,1,100,92643
1706146414.023191,1528632.000,56046,3,PR,1,100,92640
1706146414.063191,1528672.000,56046,3,PR,1,100,92628
1706146414.103191,1528712.000,56063,2,PR,1,100,92645
1706146414.143191,1528752.000,56063,2,PR,1,100,92643
1706146414.183191,1528792.000,56081,3,PR,1,100,92636
1706146414.223191,1528832.000,56081,3,PR,1,100,92632
1706146414.263191,1528872.000,56081,3,PR,1,100,92635
1706146414.303191,1528912.000,56099,2,PR,1,100,92650
1706146414.343191,1528952.000,56099,2,PR,1,100,92628
1706146414.383191,1528992.000,56115,3,PR,1,100,92645
1706146414.423191,1529032.000,56115,3,PR,1,100,92661
1706146414.463191,1529072.000,56115,3,PR,1,100,92633
1706146414.503191,1529112.000,56132,2,PR,1,100,92654
1706146414.543191,1529152.000,56132,2,PR,1,100,92655
1706146414.583191,1529192.000,56151,3,PR,1,100,92651
1706146414.623191,1529232.000,56151,3,PR,1,100,92667
1706146414.663191,1529272.000,56151,3,PR,1,100,92669
1706146414.703191,1529312.000,56168,2,PR,1,100,92619
1706146414.743191,1529352.000,56168,2,PR,1,100,92635
1706146414.783191,1529392.000,56183,3,PR,1,100,92644
1706146414.823191,1529432.000,56183,3,PR,1,100,92623
1706146414.863191,1529472.000,56183,3,PR,1,100,92642
1706146414.903191,1529512.000,56199,2,PR,1,100,92649
1706146414.943191,1529552.000,56199,2,PR,1,100,92643
1706146414.983191,1529592.000,56218,3,PR,1,100,92642
1706146415.023190,1529632.000,56218,3,PR,1,100,92652
1706146415.063191,1529672.000,56218,3,PR,1,100,92651
1706146415.103191,1529712.000,56235,2,PR,1,100,92639
1706146415.143191,1529752.000,56235,2,PR,1,100,92662
1706146415.183191,1529792.000,56250,3,PR,1,100,92669
1706146415.223191,1529832.000,56250,3,PR,1,100,92654
1706146415.263191,1529872.000,56250,3,PR,1,100,92670
1706146415.303190,1529912.000,56267,3,PR,1,100,92659
1706146415.343191,1529952.000,56267,3,PR,1,100,92648
1706146415.383191,1529992.000,56267,3,PR,1,100,92676
1706146415.423191,1530032.000,56283,2,PR,1,100,92673
1706146415.463191,1530072.000,56283,2,PR,1,100,92661
1706146415.503191,1530112.000,56302,3,PR,1,100,92677
1706146415.543190,1530152.000,56302,3,PR,1,100,92664
1706146415.583191,1530192.000,56302,3,PR,1,100,92647
1706146415.623191,1530232.000,56319,2,PR,1,100,92671
1706146415.663191,1530272.000,56319,2,PR,1,100,92655
1706146415.703191,1530312.000,56334,3,PR,1,100,92653
1706146415.743191,1530352.000,56334,3,PR,1,100,92649
1706146415.783190,1530392.000,56334,3,PR,1,100,92650
1706146415.823190,1530432.000,56352,2,PR,1,100,92667
1706146415.863191,1530472.000,56352,2,PR,1,100,92658
1706146415.903191,1530512.000,56370,3,PR,1,100,92649
1706146415.943191,1530552.000,56370,3,PR,1,100,92664
1706146415.983191,1530592.000,56370,3,PR,1,100,92664
1706146416.023190,1530632.000,56386,2,PR,1,100,92659
1706146416.063190,1530672.000,56386,2,PR,1,100,92675
1706146416.103190,1530712.000,56401,3,PR,1,100,92662
1706146416.143191,1530752.000,56401,3,PR,1,100,92691
1706146416.183191,1530792.000,56401,3,PR,1,100,92681
1706146416.223191,1530832.000,56417,2,PR,1,100,92684
1706146416.263191,1530872.000,56417,2,PR,1,100,92676
1706146416.303190,1530912.000,56435,3,PR,1,100,92673
1706146416.343190,1530952.000,56435,3,PR,1,100,92674
1706146416.383191,1530992.000,56435,3,PR,1,100,92656
1706146416.423191,1531032.000,56453,2,PR,1,100,92688
1706146416.463191,1531072.000,56453,2,PR,1,100,92664
1706146416.503191,1531112.000,56468,3,PR,1,100,92665
1706146416.543190,1531152.000,56468,3,PR,1,100,92663
1706146416.583190,1531192.000,56468,3,PR,1,100,92663
1706146416.623190,1531232.000,56487,3,PR,1,100,92682
1706146416.663191,1531272.000,56487,3,PR,1,100,92673
1706146416.703191,1531312.000,56487,3,PR,1,100,92669
1706146416.743191,1531352.000,56508,2,PR,1,100,92660
1706146416.783190,1531392.000,56508,2,PR,1,100,92674
1706146416.829690,1531438.500,56524,2,PR,1,100,92677
1706146416.876190,1531485.000,56524,2,PR,1,100,92689
1706146416.916190,1531525.000,56540,3,PR,1,100,92682
1706146416.956191,1531565.000,56540,3,PR,1,100,92676
1706146416.996191,1531605.000,56540,3,PR,1,100,92672
1706146417.036191,1531645.000,56556,2,PR,1,100,92687
1706146417.076190,1531685.000,56556,2,PR,1,100,92692
1706146417.116190,1531725.000,56573,3,PR,1,100,92699
1706146417.156190,1531765.000,56573,3,PR,1,100,92689
1706146417.196190,1531805.000,56573,3,PR,1,100,92692
1706146417.236191,1531845.000,56596,4,PR,1,100,92669
1706146417.276191,1531885.000,56596,4,PR,1,100,92672
1706146417.316190,1531925.000,56596,4,PR,1,100,92678
1706146417.356190,1531965.000,56596,4,PR,1,100,92669
1706146417.396190,1532005.000,56612,3,PR,1,100,92679
1706146417.436190,1532045.000,56612,3,PR,1,100,92677
1706146417.476190,1532085.000,56612,3,PR,1,100,92685
1706146417.516191,1532125.000,56629,2,PR,1,100,92666
1706146417.556190,1532165.000,56629,2,PR,1,100,92677
1706146417.596190,1532205.000,56646,3,PR,1,100,92688
1706146417.636190,1532245.000,56646,3,PR,1,100,92673
1706146417.676190,1532285.000,56646,3,PR,1,100,92676
1706146417.716190,1532325.000,56663,2,PR,1,100,92695
1706146417.756191,1532365.000,56663,2,PR,1,100,92692
1706146417.796191,1532405.000,56679,3,PR,1,100,92689
1706146417.836190,1532445.000,56679,3,PR,1,100,92693
1706146417.876190,1532485.000,56679,3,PR,1,100,92697
1706146417.916190,1532525.000,56699,3,PR,1,100,92718
1706146417.956190,1532565.000,56699,3,PR,1,100,92717
1706146417.996190,1532605.000,56699,3,PR,1,100,92694
1706146418.036191,1532645.000,56715,2,PR,1,100,92687
1706146418.076190,1532685.000,56715,2,PR,1,100,92683
1706146418.116190,1532725.000,56732,3,PR,1,100,92683
1706146418.156190,1532765.000,56732,3,PR,1,100,92680
1706146418.196190,1532805.000,56732,3,PR,1,100,92699
1706146418.236190,1532845.000,56748,2,PR,1,100,92687
1706146418.276190,1532885.000,56748,2,PR,1,100,92684
1706146418.316190,1532925.000,56768,3,PR,1,100,92680
1706146418.356190,1532965.000,56768,3,PR,1,100,92704
1706146418.396190,1533005.000,56768,3,PR,1,100,92700
1706146418.436190,1533045.000,56786,2,PR,1,100,92706
1706146418.476190,1533085.000,56786,2,PR,1,100,92700
1706146418.516190,1533125.000,56802,3,PR,1,100,92698
1706146418.556190,1533165.000,56802,3,PR,1,100,92702
1706146418.596190,1533205.000,56802,3,PR,1,100,92703
1706146418.636190,1533245.000,56818,2,PR,1,100,92691
1706146418.676190,1533285.000,56818,2,PR,1,100,92707
1706146418.716190,1533325.000,56835,3,PR,1,100,92711
1706146418.756190,1533365.000,56835,3,PR,1,100,92706
1706146418.796190,1533405.000,56835,3,PR,1,100,92694
1706146418.836190,1533445.000,56851,2,PR,1,100,92711
1706146418.876190,1533485.000,56851,2,PR,1,100,92700
1706146418.916190,1533525.000,56870,3,PR,1,100,92698
1706146418.956190,1533565.000,56870,3,PR,1,100,92709
1706146418.996190,1533605.000,56870,3,PR,1,100,92699
1706146419.036190,1533645.000,56885,3,PR,1,100,92695
1706146419.076190,1533685.000,56885,3,PR,1,100,92694
1706146419.116190,1533725.000,56885,3,PR,1,100,92703
1706146419.156190,1533765.000,56902,2,PR,1,100,92697
1706146419.196190,1533805.000,56902,2,PR,1,100,92696
1706146419.236190,1533845.000,56921,3,PR,1,100,92714
1706146419.276190,1533885.000,56921,3,PR,1,100,92713
1706146419.316190,1533925.000,56921,3,PR,1,100,92693
1706146419.356190,1533965.000,56938,2,PR,1,100,92718
1706146419.396190,1534005.000,56938,2,PR,1,100,92711
1706146419.436190,1534045.000,56954,3,PR,1,100,92737
1706146419.476190,1534085.000,56954,3,PR,1,100,92729
1706146419.516190,1534125.000,56954,3,PR,1,100,92720
1706146419.556190,1534165.000,56971,2,PR,1,100,92734
1706146419.596190,1534205.000,56971,2,PR,1,100,92728
1706146419.636190,1534245.000,56988,3,PR,1,100,92713
1706146419.676190,1534285.000,56988,3,PR,1,100,92707
1706146419.716190,1534325.000,56988,3,PR,1,100,92711
1706146419.756190,1534365.000,57005,2,PR,1,100,92702
1706146419.796190,1534405.000,57005,2,PR,1,100,92703
1706146419.836190,1534445.000,57021,3,PR,1,100,92703
1706146419.876190,1534485.000,57021,3,PR,1,100,92715
1706146419.916190,1534525.000,57021,3,PR,1,100,92693
1706146419.956190,1534565.000,57039,2,PR,1,100,92725
1706146419.996190,1534605.000,57039,2,PR,1,100,92723
1706146420.036190,1534645.000,57057,3,PR,1,100,92707
1706146420.076190,1534685.000,57057,3,PR,1,100,92702
1706146420.116190,1534725.000,57057,3,PR,1,100,92718
1706146420.156190,1534765.000,57074,2,PR,1,100,92716
1706146420.196190,1534805.000,57074,2,PR,1,100,92715
1706146420.236190,1534845.000,57089,3,PR,1,100,92750
1706146420.276190,1534885.000,57089,3,PR,1,100,92731
1706146420.316190,1534925.000,57089,3,PR,1,100,92717
1706146420.356190,1534965.000,57106,3,PR,1,100,92749
1706146420.396190,1535005.000,57106,3,PR,1,100,92749
1706146420.436190,1535045.000,57106,3,PR,1,100,92738
1706146420.476190,1535085.000,57124,2,PR,1,100,92732
1706146420.516190,1535125.000,57124,2,PR,1,100,92727
1706146420.556190,1535165.000,57141,3,PR,1,100,92721
1706146420.596190,1535205.000,57141,3,PR,1,100,92720
1706146420.636190,1535245.000,57141,3,PR,1,100,92725
1706146420.676190,1535285.000,57156,2,PR,1,100,92710
1706146420.716190,1535325.000,57156,2,PR,1,100,92714
1706146420.756190,1535365.000,57173,3,PR,1,100,92707
1706146420.796190,1535405.000,57173,3,PR,1,100,92719
1706146420.836190,1535445.000,57173,3,PR,1,100,92718
1706146420.882690,1535491.500,57193,2,PR,1,100,92717
1706146420.929190,1535538.000,57193,2,PR,1,100,92728
1706146420.969190,1535578.000,57211,2,PR,1,100,92741
1706146421.009190,1535618.000,57211,2,PR,1,100,92731
1706146421.049190,1535658.000,57226,3,PR,1,100,92734
1706146421.089190,1535698.000,57226,3,PR,1,100,92743
1706146421.129190,1535738.000,57226,3,PR,1,100,92727
1706146421.169190,1535778.000,57242,3,PR,1,100,92740
1706146421.209190,1535818.000,57242,3,PR,1,100,92759
1706146421.249190,1535858.000,57242,3,PR,1,100,92745
1706146421.289190,1535898.000,57259,2,PR,1,100,92726
1706146421.329190,1535938.000,57259,2,PR,1,100,92730
1706146421.369190,1535978.000,57278,3,PR,1,100,92718
1706146421.409190,1536018.000,57278,3,PR,1,100,92723
1706146421.449190,1536058.000,57278,3,PR,1,100,92729
1706146421.489190,1536098.000,57294,2,PR,1,100,92733
1706146421.529190,1536138.000,57294,2,PR,1,100,92707
1706146421.569190,1536178.000,57312,3,PR,1,100,92709
1706146421.609190,1536218.000,57312,3,PR,1,100,92718
1706146421.649190,1536258.000,57312,3,PR,1,100,92719
1706146421.689190,1536298.000,57330,2,PR,1,100,92706
1706146421.729190,1536338.000,57330,2,PR,1,100,92725
1706146421.769190,1536378.000,57351,3,PR,1,100,92725
1706146421.809190,1536418.000,57351,3,PR,1,100,92713
1706146421.849190,1536458.000,57351,3,PR,1,100,92701
