LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1706146439.193189,1553802.000,60271,2,AZ,1,100,0.969
1706146439.233189,1553842.000,60289,3,AZ,1,100,0.983
1706146439.273189,1553882.000,60289,3,AZ,1,100,0.973
1706146439.313189,1553922.000,60289,3,AZ,1,100,0.978
1706146439.353189,1553962.000,60303,2,AZ,1,100,0.978
1706146439.393189,1554002.000,60303,2,AZ,1,100,0.978
1706146439.433189,1554042.000,60320,3,AZ,1,100,0.973
1706146439.473189,1554082.000,60320,3,AZ,1,100,0.978
1706146439.513189,1554122.000,60320,3,AZ,1,100,0.980
1706146439.553189,1554162.000,60338,2,AZ,1,100,0.975
1706146439.593189,1554202.000,60338,2,AZ,1,100,0.975
1706146439.633189,1554242.000,60358,3,AZ,1,100,0.977
1706146439.673189,1554282.000,60358,3,AZ,1,100,0.976
1706146439.713189,1554322.000,60358,3,AZ,1,100,0.971
1706146439.753189,1554362.000,60372,3,AZ,1,100,0.979
1706146439.793189,1554402.000,60372,3,AZ,1,100,0.979
1706146439.833189,1554442.000,60372,3,AZ,1,100,0.977
1706146439.873189,1554482.000,60389,2,AZ,1,100,0.972
1706146439.913189,1554522.000,60389,2,AZ,1,100,0.975
1706146439.948856,1554557.667,60406,3,AZ,1,100,0.979
1706146439.984522,1554593.333,60406,3,AZ,1,100,0.982
1706146440.020189,1554629.000,60406,3,AZ,1,100,0.976
1706146440.060522,1554669.333,60423,3,AZ,1,100,0.978
1706146440.100856,1554709.667,60423,3,AZ,1,100,0.981
1706146440.141189,1554750.000,60423,3,AZ,1,100,0.974
1706146440.180689,1554789.500,60438,2,AZ,1,100,0.976
1706146440.220189,1554829.000,60438,2,AZ,1,100,0.970
1706146440.260189,1554869.000,60455,3,AZ,1,100,0.980
1706146440.300189,1554909.000,60455,3,AZ,1,100,0.977
1706146440.340189,1554949.000,60455,3,AZ,1,100,0.977
1706146440.380189,1554989.000,60473,2,AZ,1,100,0.973
1706146440.420189,1555029.000,60473,2,AZ,1,100,0.976
1706146440.460189,1555069.000,60492,3,AZ,1,100,0.975
1706146440.500189,1555109.000,60492,3,AZ,1,100,0.975
1706146440.540189,1555149.000,60492,3,AZ,1,100,0.975
1706146440.580689,1555189.500,60509,2,AZ,1,100,0.980
1706146440.621189,1555230.000,60509,2,AZ,1,100,0.972
1706146440.660856,1555269.667,60526,3,AZ,1,100,0.976
1706146440.700522,1555309.333,60526,3,AZ,1,100,0.978
1706146440.740189,1555349.000,60526,3,AZ,1,100,0.976
1706146440.780189,1555389.000,60542,2,AZ,1,100,0.980
1706146440.820189,1555429.000,60542,2,AZ,1,100,0.974
1706146440.860189,1555469.000,60559,3,AZ,1,100,0.976
1706146440.900189,1555509.000,60559,3,AZ,1,100,0.977
1706146440.940189,1555549.000,60559,3,AZ,1,100,0.979
1706146440.980189,1555589.000,60576,2,AZ,1,100,0.972
1706146441.020189,1555629.000,60576,2,AZ,1,100,0.975
1706146441.060189,1555669.000,60591,3,AZ,1,100,0.979
1706146441.100189,1555709.000,60591,3,AZ,1,100,0.976
1706146441.140189,1555749.000,60591,3,AZ,1,100,0.975
1706146441.180189,1555789.000,60611,3,AZ,1,100,0.982
1706146441.220189,1555829.000,60611,3,AZ,1,100,0.972
1706146441.260189,1555869.000,60611,3,AZ,1,100,0.975
1706146441.300189,1555909.000,60629,2,AZ,1,100,0.971
1706146441.340189,1555949.000,60629,2,AZ,1,100,0.973
1706146441.380189,1555989.000,60647,3,AZ,1,100,0.979
1706146441.420189,1556029.000,60647,3,AZ,1,100,0.980
1706146441.460189,1556069.000,60647,3,AZ,1,100,0.989
1706146441.500189,1556109.000,60662,2,AZ,1,100,0.969
1706146441.540189,1556149.000,60662,2,AZ,1,100,0.978
1706146441.580189,1556189.000,60679,3,AZ,1,100,0.974
1706146441.620189,1556229.000,60679,3,AZ,1,100,0.978
1706146441.660189,1556269.000,60679,3,AZ,1,100,0.978
1706146441.700189,1556309.000,60698,2,AZ,1,100,0.974
1706146441.740189,1556349.000,60698,2,AZ,1,100,0.982
1706146441.780189,1556389.000,60716,3,AZ,1,100,0.975
1706146441.820189,1556429.000,60716,3,AZ,1,100,0.974
1706146441.860189,1556469.000,60716,3,AZ,1,100,0.977
1706146441.900189,1556509.000,60731,2,AZ,1,100,0.978
1706146441.940189,1556549.000,60731,2,AZ,1,100,0.974
1706146441.975522,1556584.333,60750,3,AZ,1,100,0.974
1706146442.010856,1556619.667,60750,3,AZ,1,100,0.979
1706146442.046189,1556655.000,60750,3,AZ,1,100,0.976
1706146442.086189,1556695.000,60769,3,AZ,1,100,0.980
1706146442.126189,1556735.000,60769,3,AZ,1,100,0.975
1706146442.166189,1556775.000,60769,3,AZ,1,100,0.977
1706146442.206189,1556815.000,60785,2,AZ,1,100,0.983
1706146442.246189,1556855.000,60785,2,AZ,1,100,0.967
1706146442.286189,1556895.000,60802,3,AZ,1,100,0.992
1706146442.326189,1556935.000,60802,3,AZ,1,100,0.967
1706146442.366189,1556975.000,60802,3,AZ,1,100,0.978
1706146442.406189,1557015.000,60817,2,AZ,1,100,0.975
1706146442.446189,1557055.000,60817,2,AZ,1,100,0.977
1706146442.486189,1557095.000,60836,3,AZ,1,100,0.973
1706146442.526189,1557135.000,60836,3,AZ,1,100,0.972
1706146442.566189,1557175.000,60836,3,AZ,1,100,0.979
1706146442.606189,1557215.000,60853,2,AZ,1,100,0.977
1706146442.646189,1557255.000,60853,2,AZ,1,100,0.973
1706146442.686189,1557295.000,60870,3,AZ,1,100,0.979
1706146442.726189,1557335.000,60870,3,AZ,1,100,0.976
1706146442.766189,1557375.000,60870,3,AZ,1,100,0.980
1706146442.806189,1557415.000,60886,2,AZ,1,100,0.969
1706146442.846189,1557455.000,60886,2,AZ,1,100,0.977
1706146442.886189,1557495.000,60911,4,AZ,1,100,0.973
1706146442.926189,1557535.000,60911,4,AZ,1,100,0.974
1706146442.966189,1557575.000,60911,4,AZ,1,100,0.980
1706146443.006189,1557615.000,60911,4,AZ,1,100,0.978
1706146443.046189,1557655.000,60929,3,AZ,1,100,0.975
1706146443.086189,1557695.000,60929,3,AZ,1,100,0.976
1706146443.126189,1557735.000,60929,3,AZ,1,100,0.981
1706146443.166189,1557775.000,60946,2,AZ,1,100,0.972
1706146443.206189,1557815.000,60946,2,AZ,1,100,0.975
1706146443.246189,1557855.000,60963,3,AZ,1,100,0.983
1706146443.286189,1557895.000,60963,3,AZ,1,100,0.974
1706146443.326189,1557935.000,60963,3,AZ,1,100,0.976
1706146443.366189,1557975.000,60978,2,AZ,1,100,0.975
1706146443.406189,1558015.000,60978,2,AZ,1,100,0.977
1706146443.446189,1558055.000,60994,3,AZ,1,100,0.983
1706146443.486189,1558095.000,60994,3,AZ,1,100,0.969
1706146443.526189,1558135.000,60994,3,AZ,1,100,0.980
1706146443.566189,1558175.000,61011,2,AZ,1,100,0.973
1706146443.606189,1558215.000,61011,2,AZ,1,100,0.978
1706146443.646189,1558255.000,61032,3,AZ,1,100,0.975
1706146443.686189,1558295.000,61032,3,AZ,1,100,0.979
1706146443.726189,1558335.000,61032,3,AZ,1,100,0.974
1706146443.766189,1558375.000,61048,2,AZ,1,100,0.975
1706146443.806189,1558415.000,61048,2,AZ,1,100,0.979
1706146443.841856,1558450.667,61063,3,AZ,1,100,0.981
1706146443.877522,1558486.333,61063,3,AZ,1,100,0.975
1706146443.913189,1558522.000,61063,3,AZ,1,100,0.977
1706146443.953189,1558562.000,61083,3,AZ,1,100,0.977
1706146443.993189,1558602.000,61083,3,AZ,1,100,0.971
1706146444.033189,1558642.000,61083,3,AZ,1,100,0.982
1706146444.073189,1558682.000,61099,2,AZ,1,100,0.982
1706146444.113189,1558722.000,61099,2,AZ,1,100,0.965
1706146444.153189,1558762.000,61116,3,AZ,1,100,0.982
1706146444.193189,1558802.000,61116,3,AZ,1,100,0.978
1706146444.233189,1558842.000,61116,3,AZ,1,100,0.973
1706146444.273189,1558882.000,61131,2,AZ,1,100,0.976
1706146444.313189,1558922.000,61131,2,AZ,1,100,0.976
1706146444.353189,1558962.000,61148,3,AZ,1,100,0.974
1706146444.393189,1559002.000,61148,3,AZ,1,100,0.973
1706146444.433189,1559042.000,61148,3,AZ,1,100,0.982
1706146444.473189,1559082.000,61166,3,AZ,1,100,0.970
1706146444.513189,1559122.000,61166,3,AZ,1,100,0.979
1706146444.553189,1559162.000,61166,3,AZ,1,100,0.983
1706146444.593189,1559202.000,61186,2,AZ,1,100,0.956
1706146444.633189,1559242.000,61186,2,AZ,1,100,0.984
1706146444.673189,1559282.000,61200,3,AZ,1,100,0.977
1706146444.713189,1559322.000,61200,3,AZ,1,100,0.969
1706146444.753189,1559362.000,61200,3,AZ,1,100,0.988
1706146444.793189,1559402.000,61217,2,AZ,1,100,0.970
1706146444.833189,1559442.000,61217,2,AZ,1,100,0.977
1706146444.873189,1559482.000,61233,3,AZ,1,100,0.975
1706146444.913189,1559522.000,61233,3,AZ,1,100,0.973
1706146444.953189,1559562.000,61233,3,AZ,1,100,0.985
1706146444.993189,1559602.000,61251,2,AZ,1,100,0.973
1706146445.033189,1559642.000,61251,2,AZ,1,100,0.978
1706146445.073189,1559682.000,61265,3,AZ,1,100,0.974
1706146445.113189,1559722.000,61265,3,AZ,1,100,0.984
1706146445.153189,1559762.000,61265,3,AZ,1,100,0.973
1706146445.193189,1559802.000,61284,2,AZ,1,100,0.972
1706146445.233189,1559842.000,61284,2,AZ,1,100,0.983
1706146445.273189,1559882.000,61301,3,AZ,1,100,0.973
1706146445.313189,1559922.000,61301,3,AZ,1,100,0.979
1706146445.353189,1559962.000,61301,3,AZ,1,100,0.972
1706146445.393189,1560002.000,61318,2,AZ,1,100,0.976
1706146445.433189,1560042.000,61318,2,AZ,1,100,0.981
1706146445.473189,1560082.000,61332,3,AZ,1,100,0.976
1706146445.513189,1560122.000,61332,3,AZ,1,100,0.972
1706146445.553189,1560162.000,61332,3,AZ,1,100,0.982
1706146445.593189,1560202.000,61352,3,AZ,1,100,0.975
1706146445.633189,1560242.000,61352,3,AZ,1,100,0.970
1706146445.673189,1560282.000,61352,3,AZ,1,100,0.980
1706146445.712689,1560321.500,61368,2,AZ,1,100,0.974
1706146445.752189,1560361.000,61368,2,AZ,1,100,0.979
1706146445.792189,1560401.000,61385,3,AZ,1,100,0.978
1706146445.832189,1560441.000,61385,3,AZ,1,100,0.974
1706146445.872189,1560481.000,61385,3,AZ,1,100,0.980
1706146445.905689,1560514.500,61400,2,AZ,1,100,0.972
1706146445.939189,1560548.000,61400,2,AZ,1,100,0.981
1706146445.979189,1560588.000,61419,3,AZ,1,100,0.972
1706146446.019189,1560628.000,61419,3,AZ,1,100,0.976
1706146446.059189,1560668.000,61419,3,AZ,1,100,0.980
1706146446.099189,1560708.000,61437,3,AZ,1,100,0.971
1706146446.139189,1560748.000,61437,3,AZ,1,100,0.977
1706146446.179189,1560788.000,61437,3,AZ,1,100,0.980
1706146446.219189,1560828.000,61454,2,AZ,1,100,0.975
1706146446.259189,1560868.000,61454,2,AZ,1,100,0.975
1706146446.299189,1560908.000,61471,3,AZ,1,100,0.977
1706146446.339189,1560948.000,61471,3,AZ,1,100,0.975
1706146446.379189,1560988.000,61471,3,AZ,1,100,0.976
1706146446.419189,1561028.000,61488,2,AZ,1,100,0.969
1706146446.459189,1561068.000,61488,2,AZ,1,100,0.979
1706146446.499189,1561108.000,61504,3,AZ,1,100,0.978
1706146446.539189,1561148.000,61504,3,AZ,1,100,0.975
1706146446.579189,1561188.000,61504,3,AZ,1,100,0.977
1706146446.619189,1561228.000,61522,2,AZ,1,100,0.974
1706146446.659189,1561268.000,61522,2,AZ,1,100,0.974
1706146446.699189,1561308.000,61542,3,AZ,1,100,0.979
1706146446.739189,1561348.000,61542,3,AZ,1,100,0.977
1706146446.779189,1561388.000,61542,3,AZ,1,100,0.979
1706146446.819189,1561428.000,61559,2,AZ,1,100,0.978
1706146446.859189,1561468.000,61559,2,AZ,1,100,0.974
1706146446.899189,1561508.000,61576,3,AZ,1,100,0.976
1706146446.939189,1561548.000,61576,3,AZ,1,100,0.978
1706146446.979189,1561588.000,61576,3,AZ,1,100,0.978
1706146447.019189,1561628.000,61593,2,AZ,1,100,0.974
1706146447.059189,1561668.000,61593,2,AZ,1,100,0.975
1706146447.099189,1561708.000,61611,3,AZ,1,100,0.973
1706146447.139189,1561748.000,61611,3,AZ,1,100,0.982
1706146447.179189,1561788.000,61611,3,AZ,1,100,0.970
1706146447.219189,1561828.000,61626,2,AZ,1,100,0.977
1706146447.259189,1561868.000,61626,2,AZ,1,100,0.981
1706146447.299189,1561908.000,61643,4,AZ,1,100,0.971
1706146447.339189,1561948.000,61643,4,AZ,1,100,0.981
1706146447.379189,1561988.000,61643,4,AZ,1,100,0.972
1706146447.419189,1562028.000,61643,4,AZ,1,100,0.980
1706146447.459189,1562068.000,61660,2,AZ,1,100,0.979
1706146447.499189,1562108.000,61660,2,AZ,1,100,0.988
1706146447.539189,1562148.000,61676,3,AZ,1,100,0.966
1706146447.579189,1562188.000,61676,3,AZ,1,100,0.978
1706146447.619189,1562228.000,61676,3,AZ,1,100,0.969
1706146447.659189,1562268.000,61698,3,AZ,1,100,0.980
1706146447.699189,1562308.000,61698,3,AZ,1,100,0.976
1706146447.739189,1562348.000,61698,3,AZ,1,100,0.975
1706146447.772689,1562381.500,61713,2,AZ,1,100,0.978
1706146447.806189,1562415.000,61713,2,AZ,1,100,0.971
1706146447.846189,1562455.000,61729,3,AZ,1,100,0.979
1706146447.886189,1562495.000,61729,3,AZ,1,100,0.977
1706146447.926189,1562535.000,61729,3,AZ,1,100,0.979
1706146447.966189,1562575.000,61750,5,AZ,1,100,0.974
1706146448.006189,1562615.000,61750,5,AZ,1,100,0.976
1706146448.046189,1562655.000,61750,5,AZ,1,100,0.979
1706146448.086189,1562695.000,61750,5,AZ,1,100,0.979
1706146448.126189,1562735.000,61750,5,AZ,1,100,0.976
1706146448.166188,1562775.000,61764,2,AZ,1,100,0.978
1706146448.206189,1562815.000,61764,2,AZ,1,100,0.977
1706146448.246189,1562855.000,61782,3,AZ,1,100,0.979
1706146448.286189,1562895.000,61782,3,AZ,1,100,0.981
1706146448.326189,1562935.000,61782,3,AZ,1,100,0.975
1706146448.366189,1562975.000,61798,2,AZ,1,100,0.980
1706146448.406188,1563015.000,61798,2,AZ,1,100,0.970
1706146448.446188,1563055.000,61817,3,AZ,1,100,0.977
1706146448.486189,1563095.000,61817,3,AZ,1,100,0.983
1706146448.526189,1563135.000,61817,3,AZ,1,100,0.977
1706146448.566189,1563175.000,61834,2,AZ,1,100,0.974
1706146448.606189,1563215.000,61834,2,AZ,1,100,0.977
1706146448.646188,1563255.000,61853,3,AZ,1,100,0.973
1706146448.686188,1563295.000,61853,3,AZ,1,100,0.974
1706146448.726189,1563335.000,61853,3,AZ,1,100,0.980
1706146448.766189,1563375.000,61869,2,AZ,1,100,0.978
1706146448.806189,1563415.000,61869,2,AZ,1,100,0.969
1706146448.846189,1563455.000,61886,3,AZ,1,100,0.984
1706146448.886189,1563495.000,61886,3,AZ,1,100,0.970
1706146448.926188,1563535.000,61886,3,AZ,1,100,0.979
1706146448.965688,1563574.500,61902,2,AZ,1,100,0.974
1706146449.005188,1563614.000,61902,2,AZ,1,100,0.972
1706146449.045522,1563654.333,61918,3,AZ,1,100,0.983
1706146449.085855,1563694.667,61918,3,AZ,1,100,0.970
1706146449.126189,1563735.000,61918,3,AZ,1,100,0.978
1706146449.165855,1563774.667,61934,3,AZ,1,100,0.977
1706146449.205522,1563814.333,61934,3,AZ,1,100,0.977
1706146449.245188,1563854.000,61934,3,AZ,1,100,0.972
1706146449.285688,1563894.500,61952,2,AZ,1,100,0.980
1706146449.326189,1563935.000,61952,2,AZ,1,100,0.975
1706146449.365855,1563974.667,61972,3,AZ,1,100,0.979
1706146449.405522,1564014.333,61972,3,AZ,1,100,0.977
1706146449.445189,1564054.000,61972,3,AZ,1,100,0.979
1706146449.485188,1564094.000,61987,2,AZ,1,100,0.980
1706146449.525188,1564134.000,61987,2,AZ,1,100,0.982
1706146449.565188,1564174.000,62006,3,AZ,1,100,0.974
1706146449.605189,1564214.000,62006,3,AZ,1,100,0.968
1706146449.645189,1564254.000,62006,3,AZ,1,100,0.980
1706146449.685189,1564294.000,62023,2,AZ,1,100,0.977
1706146449.725188,1564334.000,62023,2,AZ,1,100,0.974
1706146449.760855,1564369.667,62041,3,AZ,1,100,0.975
1706146449.796522,1564405.333,62041,3,AZ,1,100,0.977
1706146449.832188,1564441.000,62041,3,AZ,1,100,0.978
1706146449.872189,1564481.000,62056,3,AZ,1,100,0.974
1706146449.912189,1564521.000,62056,3,AZ,1,100,0.977
1706146449.952188,1564561.000,62056,3,AZ,1,100,0.981
1706146449.992188,1564601.000,62073,2,AZ,1,100,0.973
1706146450.032188,1564641.000,62073,2,AZ,1,100,0.975
1706146450.072188,1564681.000,62090,3,AZ,1,100,0.977
1706146450.112189,1564721.000,62090,3,AZ,1,100,0.980
1706146450.152189,1564761.000,62090,3,AZ,1,100,0.977
1706146450.192189,1564801.000,62110,2,AZ,1,100,0.970
1706146450.232188,1564841.000,62110,2,AZ,1,100,0.973
1706146450.272188,1564881.000,62126,3,AZ,1,100,0.982
1706146450.312188,1564921.000,62126,3,AZ,1,100,0.978
1706146450.352188,1564961.000,62126,3,AZ,1,100,0.977
1706146450.392189,1565001.000,62144,2,AZ,1,100,0.978
1706146450.432189,1565041.000,62144,2,AZ,1,100,0.975
1706146450.472188,1565081.000,62161,3,AZ,1,100,0.975
1706146450.512188,1565121.000,62161,3,AZ,1,100,0.982
1706146450.552188,1565161.000,62161,3,AZ,1,100,0.975
1706146450.592188,1565201.000,62180,2,AZ,1,100,0.983
1706146450.632188,1565241.000,62180,2,AZ,1,100,0.974
1706146450.672189,1565281.000,62195,3,AZ,1,100,0.979
1706146450.712188,1565321.000,62195,3,AZ,1,100,0.978
1706146450.752188,1565361.000,62195,3,AZ,1,100,0.968
1706146450.792188,1565401.000,62213,3,AZ,1,100,0.982
1706146450.832188,1565441.000,62213,3,AZ,1,100,0.977
1706146450.872188,1565481.000,62213,3,AZ,1,100,0.972
1706146450.912189,1565521.000,62230,2,AZ,1,100,0.978
1706146450.952188,1565561.000,62230,2,AZ,1,100,0.980
1706146450.992188,1565601.000,62251,3,AZ,1,100,0.973
1706146451.032188,1565641.000,62251,3,AZ,1,100,0.971
1706146451.072188,1565681.000,62251,3,AZ,1,100,0.985
1706146451.112188,1565721.000,62267,2,AZ,1,100,0.968
1706146451.152188,1565761.000,62267,2,AZ,1,100,0.980
1706146451.192189,1565801.000,62282,3,AZ,1,100,0.971
1706146451.232188,1565841.000,62282,3,AZ,1,100,0.983
1706146451.272188,1565881.000,62282,3,AZ,1,100,0.964
1706146451.312188,1565921.000,62302,2,AZ,1,100,0.985
1706146451.352188,1565961.000,62302,2,AZ,1,100,0.977
1706146451.392188,1566001.000,62318,3,AZ,1,100,0.972
1706146451.432188,1566041.000,62318,3,AZ,1,100,0.970
1706146451.472188,1566081.000,62318,3,AZ,1,100,0.982
1706146451.512188,1566121.000,62335,2,AZ,1,100,0.990
1706146451.552188,1566161.000,62335,2,AZ,1,100,0.970
1706146451.587855,1566196.667,62350,3,AZ,1,100,0.976
1706146451.623522,1566232.333,62350,3,AZ,1,100,0.973
1706146451.659188,1566268.000,62350,3,AZ,1,100,0.977
1706146451.699188,1566308.000,62369,3,AZ,1,100,0.977
1706146451.739188,1566348.000,62369,3,AZ,1,100,0.977
1706146451.779188,1566388.000,62369,3,AZ,1,100,0.974
1706146451.819188,1566428.000,62387,2,AZ,1,100,0.972
1706146451.859188,1566468.000,62387,2,AZ,1,100,0.979
1706146451.899188,1566508.000,62407,3,AZ,1,100,0.977
1706146451.939188,1566548.000,62407,3,AZ,1,100,0.971
1706146451.979188,1566588.000,62407,3,AZ,1,100,0.982
1706146452.019188,1566628.000,62421,2,AZ,1,100,0.974
1706146452.059188,1566668.000,62421,2,AZ,1,100,0.976
1706146452.099188,1566708.000,62438,3,AZ,1,100,0.980
1706146452.139188,1566748.000,62438,3,AZ,1,100,0.981
1706146452.179188,1566788.000,62438,3,AZ,1,100,0.972
1706146452.219188,1566828.000,62454,2,AZ,1,100,0.979
1706146452.259188,1566868.000,62454,2,AZ,1,100,0.971
1706146452.299188,1566908.000,62472,3,AZ,1,100,0.981
1706146452.339188,1566948.000,62472,3,AZ,1,100,0.972
1706146452.379188,1566988.000,62472,3,AZ,1,100,0.981
1706146452.419188,1567028.000,62486,2,AZ,1,100,0.970
1706146452.459188,1567068.000,62486,2,AZ,1,100,0.973
1706146452.499188,1567108.000,62505,3,AZ,1,100,0.980
1706146452.539188,1567148.000,62505,3,AZ,1,100,0.975
1706146452.579188,1567188.000,62505,3,AZ,1,100,0.972
1706146452.619188,1567228.000,62524,3,AZ,1,100,0.975
1706146452.659188,1567268.000,62524,3,AZ,1,100,0.971
1706146452.699188,1567308.000,62524,3,AZ,1,100,0.976
1706146452.739188,1567348.000,62541,2,AZ,1,100,0.977
1706146452.779188,1567388.000,62541,2,AZ,1,100,0.977
1706146452.818855,1567427.667,62556,3,AZ,1,100,0.970
1706146452.858522,1567467.333,62556,3,AZ,1,100,0.977
1706146452.898188,1567507.000,62556,3,AZ,1,100,0.974
1706146452.938188,1567547.000,62573,2,AZ,1,100,0.978
1706146452.978188,1567587.000,62573,2,AZ,1,100,0.975
1706146453.018188,1567627.000,62591,3,AZ,1,100,0.973
1706146453.058188,1567667.000,62591,3,AZ,1,100,0.978
1706146453.098188,1567707.000,62591,3,AZ,1,100,0.973
1706146453.138438,1567747.250,62615,4,AZ,1,100,0.987
1706146453.178688,1567787.500,62615,4,AZ,1,100,0.969
1706146453.218938,1567827.750,62615,4,AZ,1,100,0.978
1706146453.259188,1567868.000,62615,4,AZ,1,100,0.973
1706146453.298688,1567907.500,62634,2,AZ,1,100,0.972
1706146453.338188,1567947.000,62634,2,AZ,1,100,0.978
1706146453.378188,1567987.000,62653,3,AZ,1,100,0.978
1706146453.418188,1568027.000,62653,3,AZ,1,100,0.978
1706146453.458188,1568067.000,62653,3,AZ,1,100,0.978
1706146453.498188,1568107.000,62667,2,AZ,1,100,0.974
1706146453.538188,1568147.000,62667,2,AZ,1,100,0.977
1706146453.578188,1568187.000,62685,3,AZ,1,100,0.974
1706146453.618188,1568227.000,62685,3,AZ,1,100,0.979
1706146453.658188,1568267.000,62685,3,AZ,1,100,0.980
1706146453.693855,1568302.667,62703,3,AZ,1,100,0.976
1706146453.729522,1568338.333,62703,3,AZ,1,100,0.979
1706146453.765188,1568374.000,62703,3,AZ,1,100,0.980
1706146453.805188,1568414.000,62720,2,AZ,1,100,0.973
1706146453.845188,1568454.000,62720,2,AZ,1,100,0.976
1706146453.885188,1568494.000,62734,3,AZ,1,100,0.982
1706146453.925188,1568534.000,62734,3,AZ,1,100,0.975
1706146453.965188,1568574.000,62734,3,AZ,1,100,0.975
1706146454.005188,1568614.000,62752,2,AZ,1,100,0.976
1706146454.045188,1568654.000,62752,2,AZ,1,100,0.983
1706146454.085188,1568694.000,62770,3,AZ,1,100,0.979
1706146454.125188,1568734.000,62770,3,AZ,1,100,0.975
1706146454.165188,1568774.000,62770,3,AZ,1,100,0.975
1706146454.205188,1568814.000,62787,2,AZ,1,100,0.980
1706146454.245188,1568854.000,62787,2,AZ,1,100,0.975
1706146454.285188,1568894.000,62803,3,AZ,1,100,0.974
1706146454.325188,1568934.000,62803,3,AZ,1,100,0.978
1706146454.365188,1568974.000,62803,3,AZ,1,100,0.976
1706146454.405188,1569014.000,62821,2,AZ,1,100,0.973
1706146454.445188,1569054.000,62821,2,AZ,1,100,0.977
1706146454.485188,1569094.000,62837,3,AZ,1,100,0.972
1706146454.525188,1569134.000,62837,3,AZ,1,100,0.975
1706146454.565188,1569174.000,62837,3,AZ,1,100,0.977
1706146454.605188,1569214.000,62857,2,AZ,1,100,0.975
1706146454.645188,1569254.000,62857,2,AZ,1,100,0.975
1706146454.685188,1569294.000,62873,3,AZ,1,100,0.980
1706146454.725188,1569334.000,62873,3,AZ,1,100,0.976
1706146454.765188,1569374.000,62873,3,AZ,1,100,0.977
1706146454.805188,1569414.000,62888,2,AZ,1,100,0.975
1706146454.845188,1569454.000,62888,2,AZ,1,100,0.979
1706146454.885188,1569494.000,62909,3,AZ,1,100,0.978
1706146454.925188,1569534.000,62909,3,AZ,1,100,0.977
1706146454.965188,1569574.000,62909,3,AZ,1,100,0.975
1706146455.005188,1569614.000,62926,3,AZ,1,100,0.977
1706146455.045188,1569654.000,62926,3,AZ,1,100,0.981
1706146455.085188,1569694.000,62926,3,AZ,1,100,0.971
1706146455.125188,1569734.000,62942,2,AZ,1,100,0.977
1706146455.165188,1569774.000,62942,2,AZ,1,100,0.977
1706146455.205188,1569814.000,62957,3,AZ,1,100,0.981
1706146455.245188,1569854.000,62957,3,AZ,1,100,0.965
1706146455.285188,1569894.000,62957,3,AZ,1,100,0.982
1706146455.325188,1569934.000,62974,2,AZ,1,100,0.976
1706146455.365188,1569974.000,62974,2,AZ,1,100,0.977
1706146455.405188,1570014.000,62991,3,AZ,1,100,0.973
1706146455.445188,1570054.000,62991,3,AZ,1,100,0.979
1706146455.485188,1570094.000,62991,3,AZ,1,100,0.980
1706146455.520855,1570129.667,63009,3,AZ,1,100,0.969
1706146455.556521,1570165.333,63009,3,AZ,1,100,0.981
1706146455.592188,1570201.000,63009,3,AZ,1,100,0.975
1706146455.632188,1570241.000,63027,2,AZ,1,100,0.972
1706146455.672188,1570281.000,63027,2,AZ,1,100,0.981
1706146455.712188,1570321.000,63043,3,AZ,1,100,0.965
1706146455.752188,1570361.000,63043,3,AZ,1,100,0.976
1706146455.792188,1570401.000,63043,3,AZ,1,100,0.970
1706146455.832188,1570441.000,63060,2,AZ,1,100,0.969
1706146455.872188,1570481.000,63060,2,AZ,1,100,0.970
1706146455.912188,1570521.000,63077,3,AZ,1,100,0.982
1706146455.952188,1570561.000,63077,3,AZ,1,100,0.986
1706146455.992188,1570601.000,63077,3,AZ,1,100,0.955
1706146456.032188,1570641.000,63092,2,AZ,1,100,0.988
1706146456.072188,1570681.000,63092,2,AZ,1,100,0.982
1706146456.112188,1570721.000,63108,3,AZ,1,100,0.965
1706146456.152188,1570761.000,63108,3,AZ,1,100,0.971
1706146456.192188,1570801.000,63108,3,AZ,1,100,0.969
1706146456.232188,1570841.000,63125,2,AZ,1,100,0.991
1706146456.272188,1570881.000,63125,2,AZ,1,100,0.960
1706146456.312188,1570921.000,63142,3,AZ,1,100,0.983
1706146456.352188,1570961.000,63142,3,AZ,1,100,0.971
1706146456.392188,1571001.000,63142,3,AZ,1,100,0.979
1706146456.432188,1571041.000,63160,2,AZ,1,100,0.970
1706146456.472188,1571081.000,63160,2,AZ,1,100,0.981
1706146456.512188,1571121.000,63175,3,AZ,1,100,0.966
1706146456.552188,1571161.000,63175,3,AZ,1,100,0.980
1706146456.592188,1571201.000,63175,3,AZ,1,100,0.979
1706146456.632188,1571241.000,63193,3,AZ,1,100,0.960
1706146456.672188,1571281.000,63193,3,AZ,1,100,0.976
1706146456.712188,1571321.000,63193,3,AZ,1,100,0.981
1706146456.751688,1571360.500,63211,2,AZ,1,100,0.974
1706146456.791188,1571400.000,63211,2,AZ,1,100,0.982
1706146456.831188,1571440.000,63228,3,AZ,1,100,0.967
1706146456.871188,1571480.000,63228,3,AZ,1,100,0.979
1706146456.911188,1571520.000,63228,3,AZ,1,100,0.978
1706146456.951188,1571560.000,63243,2,AZ,1,100,0.982
1706146456.991188,1571600.000,63243,2,AZ,1,100,0.963
