LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1706146493.694686,1608303.500,3863,2,GX,1,100,-0.275
1706146493.734186,1608343.000,3863,2,GX,1,100,-0.244
1706146493.774186,1608383.000,3880,3,GX,1,100,-0.183
1706146493.814186,1608423.000,3880,3,GX,1,100,0.061
1706146493.854186,1608463.000,3880,3,GX,1,100,-0.092
1706146493.894186,1608503.000,3894,2,GX,1,100,-0.214
1706146493.934186,1608543.000,3894,2,GX,1,100,-0.305
1706146493.974186,1608583.000,3914,3,GX,1,100,-0.458
1706146494.014186,1608623.000,3914,3,GX,1,100,-0.580
1706146494.054186,1608663.000,3914,3,GX,1,100,-0.427
1706146494.094186,1608703.000,3937,3,GX,1,100,-0.275
1706146494.134186,1608743.000,3937,3,GX,1,100,-0.275
1706146494.174186,1608783.000,3937,3,GX,1,100,-0.366
1706146494.214186,1608823.000,3956,3,GX,1,100,-0.397
1706146494.254186,1608863.000,3956,3,GX,1,100,-0.458
1706146494.294186,1608903.000,3956,3,GX,1,100,-0.305
1706146494.334186,1608943.000,3973,2,GX,1,100,-0.305
1706146494.374186,1608983.000,3973,2,GX,1,100,-0.397
1706146494.414186,1609023.000,3988,3,GX,1,100,-0.397
1706146494.454186,1609063.000,3988,3,GX,1,100,-0.366
1706146494.494186,1609103.000,3988,3,GX,1,100,-0.275
1706146494.534186,1609143.000,4004,2,GX,1,100,-0.305
1706146494.574186,1609183.000,4004,2,GX,1,100,-0.366
1706146494.614186,1609223.000,4022,3,GX,1,100,-0.397
1706146494.654186,1609263.000,4022,3,GX,1,100,-0.305
1706146494.694186,1609303.000,4022,3,GX,1,100,-0.305
1706146494.730186,1609339.000,4038,3,GX,1,100,-0.366
1706146494.766186,1609375.000,4038,3,GX,1,100,-0.366
1706146494.802186,1609411.000,4038,3,GX,1,100,-0.397
1706146494.842186,1609451.000,4054,2,GX,1,100,-0.214
1706146494.882186,1609491.000,4054,2,GX,1,100,-0.244
1706146494.922186,1609531.000,4072,3,GX,1,100,-0.366
1706146494.962186,1609571.000,4072,3,GX,1,100,-0.427
1706146495.002186,1609611.000,4072,3,GX,1,100,-0.305
1706146495.042186,1609651.000,4089,2,GX,1,100,-0.275
1706146495.082186,1609691.000,4089,2,GX,1,100,-0.305
1706146495.122186,1609731.000,4105,3,GX,1,100,-0.336
1706146495.162186,1609771.000,4105,3,GX,1,100,-0.488
1706146495.202186,1609811.000,4105,3,GX,1,100,-0.458
1706146495.242186,1609851.000,4123,2,GX,1,100,-0.214
1706146495.282186,1609891.000,4123,2,GX,1,100,-0.092
1706146495.322186,1609931.000,4139,3,GX,1,100,-0.244
1706146495.362186,1609971.000,4139,3,GX,1,100,-0.458
1706146495.402186,1610011.000,4139,3,GX,1,100,-0.549
1706146495.442186,1610051.000,4156,2,GX,1,100,-0.305
1706146495.482186,1610091.000,4156,2,GX,1,100,-0.092
1706146495.521852,1610130.667,4172,3,GX,1,100,-0.183
1706146495.561519,1610170.333,4172,3,GX,1,100,-0.549
1706146495.601186,1610210.000,4172,3,GX,1,100,-0.641
1706146495.641686,1610250.500,4192,2,GX,1,100,-0.427
1706146495.682186,1610291.000,4192,2,GX,1,100,-0.153
1706146495.721852,1610330.667,4208,3,GX,1,100,-0.122
1706146495.761519,1610370.333,4208,3,GX,1,100,-0.336
1706146495.801186,1610410.000,4208,3,GX,1,100,-0.519
1706146495.841519,1610450.333,4225,3,GX,1,100,-0.366
1706146495.881852,1610490.667,4225,3,GX,1,100,-0.183
1706146495.922186,1610531.000,4225,3,GX,1,100,-0.275
1706146495.961686,1610570.500,4242,2,GX,1,100,-0.488
1706146496.001186,1610610.000,4242,2,GX,1,100,-0.427
1706146496.041186,1610650.000,4259,3,GX,1,100,-0.244
1706146496.081186,1610690.000,4259,3,GX,1,100,-0.275
1706146496.121186,1610730.000,4259,3,GX,1,100,-0.366
1706146496.161186,1610770.000,4273,2,GX,1,100,-0.458
1706146496.201186,1610810.000,4273,2,GX,1,100,-0.336
1706146496.241186,1610850.000,4293,3,GX,1,100,-0.122
1706146496.281186,1610890.000,4293,3,GX,1,100,-0.305
1706146496.321186,1610930.000,4293,3,GX,1,100,-0.488
1706146496.361186,1610970.000,4309,2,GX,1,100,-0.397
1706146496.401186,1611010.000,4309,2,GX,1,100,-0.275
1706146496.441186,1611050.000,4326,3,GX,1,100,-0.336
1706146496.481186,1611090.000,4326,3,GX,1,100,-0.336
1706146496.521186,1611130.000,4326,3,GX,1,100,-0.214
1706146496.561186,1611170.000,4343,2,GX,1,100,-0.244
1706146496.601186,1611210.000,4343,2,GX,1,100,-0.458
1706146496.641186,1611250.000,4362,3,GX,1,100,-0.458
1706146496.681186,1611290.000,4362,3,GX,1,100,-0.214
1706146496.721186,1611330.000,4362,3,GX,1,100,-0.092
1706146496.756519,1611365.333,4378,3,GX,1,100,-0.244
1706146496.791852,1611400.667,4378,3,GX,1,100,-0.366
1706146496.827186,1611436.000,4378,3,GX,1,100,-0.366
1706146496.867186,1611476.000,4397,2,GX,1,100,-0.366
1706146496.907186,1611516.000,4397,2,GX,1,100,-0.366
1706146496.947186,1611556.000,4414,3,GX,1,100,-0.519
1706146496.987186,1611596.000,4414,3,GX,1,100,-0.519
1706146497.027186,1611636.000,4414,3,GX,1,100,-0.336
1706146497.067186,1611676.000,4429,2,GX,1,100,-0.153
1706146497.107186,1611716.000,4429,2,GX,1,100,-0.366
1706146497.147186,1611756.000,4445,3,GX,1,100,-0.580
1706146497.187186,1611796.000,4445,3,GX,1,100,-0.305
1706146497.227185,1611836.000,4445,3,GX,1,100,-0.061
1706146497.267186,1611876.000,4465,3,GX,1,100,-0.122
1706146497.307186,1611916.000,4465,3,GX,1,100,-0.397
1706146497.347186,1611956.000,4465,3,GX,1,100,-0.519
1706146497.387186,1611996.000,4483,2,GX,1,100,-0.397
1706146497.427186,1612036.000,4483,2,GX,1,100,-0.214
1706146497.467185,1612076.000,4498,3,GX,1,100,-0.397
1706146497.507186,1612116.000,4498,3,GX,1,100,-0.519
1706146497.547186,1612156.000,4498,3,GX,1,100,-0.336
1706146497.587186,1612196.000,4515,2,GX,1,100,-0.244
1706146497.627186,1612236.000,4515,2,GX,1,100,-0.458
1706146497.667186,1612276.000,4532,3,GX,1,100,-0.519
1706146497.707186,1612316.000,4532,3,GX,1,100,-0.366
1706146497.747185,1612356.000,4532,3,GX,1,100,-0.214
1706146497.787186,1612396.000,4548,2,GX,1,100,-0.122
1706146497.827186,1612436.000,4548,2,GX,1,100,-0.244
1706146497.867186,1612476.000,4565,3,GX,1,100,-0.214
1706146497.907186,1612516.000,4565,3,GX,1,100,-0.336
1706146497.947186,1612556.000,4565,3,GX,1,100,-0.549
1706146497.987185,1612596.000,4582,2,GX,1,100,-0.458
1706146498.027185,1612636.000,4582,2,GX,1,100,-0.244
1706146498.067186,1612676.000,4603,3,GX,1,100,-0.183
1706146498.107186,1612716.000,4603,3,GX,1,100,-0.427
1706146498.147186,1612756.000,4603,3,GX,1,100,-0.549
1706146498.187186,1612796.000,4619,3,GX,1,100,-0.488
1706146498.227185,1612836.000,4619,3,GX,1,100,-0.305
1706146498.267185,1612876.000,4619,3,GX,1,100,-0.061
1706146498.307186,1612916.000,4636,2,GX,1,100,-0.214
1706146498.347186,1612956.000,4636,2,GX,1,100,-0.366
1706146498.387186,1612996.000,4651,3,GX,1,100,-0.458
1706146498.427186,1613036.000,4651,3,GX,1,100,-0.488
1706146498.467185,1613076.000,4651,3,GX,1,100,-0.427
1706146498.507185,1613116.000,4670,2,GX,1,100,-0.275
1706146498.547185,1613156.000,4670,2,GX,1,100,-0.214
1706146498.583185,1613192.000,4687,3,GX,1,100,-0.305
1706146498.619185,1613228.000,4687,3,GX,1,100,-0.366
1706146498.655185,1613264.000,4687,3,GX,1,100,-0.275
1706146498.695185,1613304.000,4704,3,GX,1,100,-0.275
1706146498.735186,1613344.000,4704,3,GX,1,100,-0.305
1706146498.775186,1613384.000,4704,3,GX,1,100,-0.427
1706146498.814686,1613423.500,4720,2,GX,1,100,-0.458
1706146498.854186,1613463.000,4720,2,GX,1,100,-0.366
1706146498.894519,1613503.333,4740,3,GX,1,100,-0.153
1706146498.934852,1613543.667,4740,3,GX,1,100,-0.183
1706146498.975185,1613584.000,4740,3,GX,1,100,-0.336
1706146499.014685,1613623.500,4756,2,GX,1,100,-0.549
1706146499.054185,1613663.000,4756,2,GX,1,100,-0.519
1706146499.094186,1613703.000,4773,3,GX,1,100,-0.275
1706146499.134186,1613743.000,4773,3,GX,1,100,0.031
1706146499.174186,1613783.000,4773,3,GX,1,100,-0.275
1706146499.214685,1613823.500,4792,2,GX,1,100,-0.763
1706146499.255185,1613864.000,4792,2,GX,1,100,-0.793
1706146499.294852,1613903.667,4812,3,GX,1,100,-0.458
1706146499.334519,1613943.333,4812,3,GX,1,100,0.000
1706146499.374186,1613983.000,4812,3,GX,1,100,0.153
1706146499.414186,1614023.000,4828,2,GX,1,100,-0.244
1706146499.454185,1614063.000,4828,2,GX,1,100,-0.549
1706146499.494185,1614103.000,4845,3,GX,1,100,-0.427
1706146499.534185,1614143.000,4845,3,GX,1,100,-0.183
1706146499.574185,1614183.000,4845,3,GX,1,100,-0.275
1706146499.614686,1614223.500,4862,2,GX,1,100,-0.366
1706146499.655185,1614264.000,4862,2,GX,1,100,-0.427
1706146499.694852,1614303.667,4881,3,GX,1,100,-0.427
1706146499.734519,1614343.333,4881,3,GX,1,100,-0.275
1706146499.774185,1614383.000,4881,3,GX,1,100,-0.214
1706146499.814185,1614423.000,4897,3,GX,1,100,-0.397
1706146499.854185,1614463.000,4897,3,GX,1,100,-0.427
1706146499.894186,1614503.000,4897,3,GX,1,100,-0.458
1706146499.934186,1614543.000,4915,2,GX,1,100,-0.275
1706146499.974185,1614583.000,4915,2,GX,1,100,-0.153
1706146500.014185,1614623.000,4929,3,GX,1,100,-0.153
1706146500.054185,1614663.000,4929,3,GX,1,100,-0.305
1706146500.094185,1614703.000,4929,3,GX,1,100,-0.519
1706146500.134185,1614743.000,4948,2,GX,1,100,-0.580
1706146500.174186,1614783.000,4948,2,GX,1,100,-0.427
1706146500.214185,1614823.000,4964,3,GX,1,100,-0.122
1706146500.254185,1614863.000,4964,3,GX,1,100,-0.244
1706146500.294185,1614903.000,4964,3,GX,1,100,-0.366
1706146500.334185,1614943.000,4984,2,GX,1,100,-0.488
1706146500.374185,1614983.000,4984,2,GX,1,100,-0.458
1706146500.414186,1615023.000,4999,3,GX,1,100,-0.366
1706146500.454185,1615063.000,4999,3,GX,1,100,-0.397
1706146500.494185,1615103.000,4999,3,GX,1,100,-0.336
1706146500.534185,1615143.000,5015,2,GX,1,100,-0.244
1706146500.574185,1615183.000,5015,2,GX,1,100,-0.183
1706146500.609519,1615218.333,5034,3,GX,1,100,-0.336
1706146500.644852,1615253.667,5034,3,GX,1,100,-0.336
1706146500.680185,1615289.000,5034,3,GX,1,100,-0.244
1706146500.720185,1615329.000,5051,3,GX,1,100,-0.153
1706146500.760185,1615369.000,5051,3,GX,1,100,-0.305
1706146500.800185,1615409.000,5051,3,GX,1,100,-0.671
1706146500.840185,1615449.000,5067,2,GX,1,100,-0.763
1706146500.880185,1615489.000,5067,2,GX,1,100,-0.549
1706146500.920185,1615529.000,5083,3,GX,1,100,-0.488
1706146500.960185,1615569.000,5083,3,GX,1,100,-0.153
1706146501.000185,1615609.000,5083,3,GX,1,100,-0.153
1706146501.040185,1615649.000,5099,2,GX,1,100,-0.305
1706146501.080185,1615689.000,5099,2,GX,1,100,-0.336
1706146501.120185,1615729.000,5116,3,GX,1,100,-0.244
1706146501.160185,1615769.000,5116,3,GX,1,100,-0.458
1706146501.200185,1615809.000,5116,3,GX,1,100,-0.336
1706146501.240185,1615849.000,5135,2,GX,1,100,-0.153
1706146501.280185,1615889.000,5135,2,GX,1,100,-0.122
1706146501.320185,1615929.000,5150,3,GX,1,100,-0.183
1706146501.360185,1615969.000,5150,3,GX,1,100,0.000
1706146501.400185,1616009.000,5150,3,GX,1,100,0.031
1706146501.440185,1616049.000,5166,3,GX,1,100,-0.122
1706146501.480185,1616089.000,5166,3,GX,1,100,-0.580
1706146501.520185,1616129.000,5166,3,GX,1,100,-0.763
1706146501.560185,1616169.000,5183,2,GX,1,100,-0.549
1706146501.600185,1616209.000,5183,2,GX,1,100,-0.244
1706146501.640185,1616249.000,5204,3,GX,1,100,-0.153
1706146501.680185,1616289.000,5204,3,GX,1,100,-0.244
1706146501.720185,1616329.000,5204,3,GX,1,100,-0.458
1706146501.760185,1616369.000,5219,2,GX,1,100,-0.519
1706146501.800185,1616409.000,5219,2,GX,1,100,-0.488
1706146501.840185,1616449.000,5235,3,GX,1,100,-0.336
1706146501.880185,1616489.000,5235,3,GX,1,100,-0.183
1706146501.920185,1616529.000,5235,3,GX,1,100,-0.305
1706146501.960185,1616569.000,5255,2,GX,1,100,-0.610
1706146502.000185,1616609.000,5255,2,GX,1,100,-0.580
1706146502.040185,1616649.000,5271,3,GX,1,100,-0.641
1706146502.080185,1616689.000,5271,3,GX,1,100,-0.641
1706146502.120185,1616729.000,5271,3,GX,1,100,-0.427
1706146502.160185,1616769.000,5289,2,GX,1,100,-0.275
1706146502.200185,1616809.000,5289,2,GX,1,100,-0.244
1706146502.240185,1616849.000,5305,3,GX,1,100,-0.153
1706146502.280185,1616889.000,5305,3,GX,1,100,-0.092
1706146502.320185,1616929.000,5305,3,GX,1,100,-0.092
1706146502.360185,1616969.000,5322,2,GX,1,100,-0.305
1706146502.400185,1617009.000,5322,2,GX,1,100,-0.488
1706146502.435852,1617044.667,5338,3,GX,1,100,-0.336
1706146502.471519,1617080.333,5338,3,GX,1,100,-0.183
1706146502.507185,1617116.000,5338,3,GX,1,100,-0.275
1706146502.547185,1617156.000,5354,3,GX,1,100,-0.366
1706146502.587185,1617196.000,5354,3,GX,1,100,-0.458
1706146502.627185,1617236.000,5354,3,GX,1,100,-0.397
1706146502.667685,1617276.500,5372,2,GX,1,100,-0.336
1706146502.708185,1617317.000,5372,2,GX,1,100,-0.336
1706146502.747852,1617356.667,5389,3,GX,1,100,-0.397
1706146502.787519,1617396.333,5389,3,GX,1,100,-0.458
1706146502.827185,1617436.000,5389,3,GX,1,100,-0.336
1706146502.867185,1617476.000,5407,2,GX,1,100,-0.183
1706146502.907185,1617516.000,5407,2,GX,1,100,-0.122
1706146502.947185,1617556.000,5425,3,GX,1,100,-0.214
1706146502.987185,1617596.000,5425,3,GX,1,100,-0.336
1706146503.027185,1617636.000,5425,3,GX,1,100,-0.336
1706146503.067185,1617676.000,5439,2,GX,1,100,-0.336
1706146503.107185,1617716.000,5439,2,GX,1,100,-0.397
1706146503.147519,1617756.333,5456,3,GX,1,100,-0.519
1706146503.187852,1617796.667,5456,3,GX,1,100,-0.397
1706146503.228185,1617837.000,5456,3,GX,1,100,-0.183
1706146503.267852,1617876.667,5475,3,GX,1,100,-0.122
1706146503.307518,1617916.333,5475,3,GX,1,100,-0.275
1706146503.347185,1617956.000,5475,3,GX,1,100,-0.458
1706146503.387185,1617996.000,5492,2,GX,1,100,-0.488
1706146503.427185,1618036.000,5492,2,GX,1,100,-0.305
1706146503.467185,1618076.000,5506,3,GX,1,100,-0.214
1706146503.507185,1618116.000,5506,3,GX,1,100,-0.275
1706146503.547185,1618156.000,5506,3,GX,1,100,-0.732
1706146503.587185,1618196.000,5528,2,GX,1,100,-0.763
1706146503.627185,1618236.000,5528,2,GX,1,100,-0.488
1706146503.667185,1618276.000,5544,3,GX,1,100,-0.122
1706146503.707185,1618316.000,5544,3,GX,1,100,-0.153
1706146503.747185,1618356.000,5544,3,GX,1,100,-0.275
1706146503.787185,1618396.000,5561,2,GX,1,100,-0.397
1706146503.827185,1618436.000,5561,2,GX,1,100,-0.305
1706146503.867185,1618476.000,5575,3,GX,1,100,-0.183
1706146503.907185,1618516.000,5575,3,GX,1,100,-0.244
1706146503.947185,1618556.000,5575,3,GX,1,100,-0.336
1706146503.987185,1618596.000,5593,2,GX,1,100,-0.488
1706146504.027185,1618636.000,5593,2,GX,1,100,-0.397
1706146504.067185,1618676.000,5611,3,GX,1,100,-0.244
1706146504.107185,1618716.000,5611,3,GX,1,100,-0.336
1706146504.147185,1618756.000,5611,3,GX,1,100,-0.519
1706146504.187185,1618796.000,5628,2,GX,1,100,-0.397
1706146504.227185,1618836.000,5628,2,GX,1,100,-0.397
1706146504.267185,1618876.000,5650,3,GX,1,100,-0.458
1706146504.307185,1618916.000,5650,3,GX,1,100,-0.336
1706146504.347185,1618956.000,5650,3,GX,1,100,-0.275
1706146504.387185,1618996.000,5665,3,GX,1,100,-0.427
1706146504.427185,1619036.000,5665,3,GX,1,100,-0.397
1706146504.467185,1619076.000,5665,3,GX,1,100,-0.122
1706146504.502518,1619111.333,5685,3,GX,1,100,-0.183
1706146504.537852,1619146.667,5685,3,GX,1,100,-0.366
1706146504.573185,1619182.000,5685,3,GX,1,100,-0.610
1706146504.613185,1619222.000,5703,2,GX,1,100,-0.549
1706146504.653185,1619262.000,5703,2,GX,1,100,-0.366
1706146504.693185,1619302.000,5719,3,GX,1,100,-0.153
1706146504.733185,1619342.000,5719,3,GX,1,100,-0.153
1706146504.773185,1619382.000,5719,3,GX,1,100,-0.244
1706146504.813185,1619422.000,5734,2,GX,1,100,-0.305
1706146504.853185,1619462.000,5734,2,GX,1,100,-0.305
1706146504.893185,1619502.000,5753,3,GX,1,100,-0.397
1706146504.933185,1619542.000,5753,3,GX,1,100,-0.427
1706146504.973185,1619582.000,5753,3,GX,1,100,-0.366
1706146505.013185,1619622.000,5770,2,GX,1,100,-0.153
1706146505.053185,1619662.000,5770,2,GX,1,100,-0.183
1706146505.093185,1619702.000,5786,3,GX,1,100,-0.427
1706146505.133185,1619742.000,5786,3,GX,1,100,-0.488
1706146505.173185,1619782.000,5786,3,GX,1,100,-0.366
1706146505.213185,1619822.000,5803,3,GX,1,100,-0.397
1706146505.253185,1619862.000,5803,3,GX,1,100,-0.458
1706146505.293185,1619902.000,5803,3,GX,1,100,-0.549
1706146505.333185,1619942.000,5822,2,GX,1,100,-0.610
1706146505.373185,1619982.000,5822,2,GX,1,100,-0.458
1706146505.413185,1620022.000,5839,3,GX,1,100,-0.214
1706146505.453185,1620062.000,5839,3,GX,1,100,-0.031
1706146505.493185,1620102.000,5839,3,GX,1,100,0.031
1706146505.533185,1620142.000,5857,2,GX,1,100,-0.214
1706146505.573185,1620182.000,5857,2,GX,1,100,-0.427
1706146505.613185,1620222.000,5874,3,GX,1,100,-0.549
1706146505.653185,1620262.000,5874,3,GX,1,100,-0.580
1706146505.693185,1620302.000,5874,3,GX,1,100,-0.580
1706146505.733185,1620342.000,5889,2,GX,1,100,-0.397
1706146505.773185,1620382.000,5889,2,GX,1,100,-0.061
1706146505.813185,1620422.000,5906,3,GX,1,100,-0.122
1706146505.853185,1620462.000,5906,3,GX,1,100,-0.122
1706146505.893185,1620502.000,5906,3,GX,1,100,-0.214
1706146505.933185,1620542.000,5923,2,GX,1,100,-0.305
1706146505.973185,1620582.000,5923,2,GX,1,100,-0.183
1706146506.013185,1620622.000,5940,3,GX,1,100,-0.214
1706146506.053185,1620662.000,5940,3,GX,1,100,-0.580
1706146506.093185,1620702.000,5940,3,GX,1,100,-0.488
1706146506.133185,1620742.000,5956,2,GX,1,100,-0.275
1706146506.173185,1620782.000,5956,2,GX,1,100,-0.244
1706146506.213185,1620822.000,5974,3,GX,1,100,-0.275
1706146506.253185,1620862.000,5974,3,GX,1,100,-0.305
1706146506.293185,1620902.000,5974,3,GX,1,100,-0.549
1706146506.329185,1620938.000,5990,3,GX,1,100,-0.519
1706146506.365185,1620974.000,5990,3,GX,1,100,-0.336
1706146506.401185,1621010.000,5990,3,GX,1,100,0.000
1706146506.440685,1621049.500,6007,2,GX,1,100,-0.092
1706146506.480185,1621089.000,6007,2,GX,1,100,-0.488
1706146506.520185,1621129.000,6021,3,GX,1,100,-0.580
1706146506.560185,1621169.000,6021,3,GX,1,100,-0.214
1706146506.600185,1621209.000,6021,3,GX,1,100,-0.031
1706146506.640185,1621249.000,6041,3,GX,1,100,-0.275
1706146506.680185,1621289.000,6041,3,GX,1,100,-0.610
1706146506.720185,1621329.000,6041,3,GX,1,100,-0.519
1706146506.760185,1621369.000,6057,2,GX,1,100,-0.244
1706146506.800185,1621409.000,6057,2,GX,1,100,-0.031
1706146506.840185,1621449.000,6074,3,GX,1,100,-0.244
1706146506.880185,1621489.000,6074,3,GX,1,100,-0.336
1706146506.920185,1621529.000,6074,3,GX,1,100,-0.366
1706146506.960185,1621569.000,6093,2,GX,1,100,-0.336
1706146507.000185,1621609.000,6093,2,GX,1,100,-0.275
1706146507.040185,1621649.000,6110,3,GX,1,100,-0.244
1706146507.080185,1621689.000,6110,3,GX,1,100,-0.244
1706146507.120185,1621729.000,6110,3,GX,1,100,-0.275
1706146507.160185,1621769.000,6126,2,GX,1,100,-0.336
1706146507.200185,1621809.000,6126,2,GX,1,100,-0.488
1706146507.240185,1621849.000,6144,3,GX,1,100,-0.488
1706146507.280185,1621889.000,6144,3,GX,1,100,-0.366
1706146507.320185,1621929.000,6144,3,GX,1,100,-0.275
1706146507.360685,1621969.500,6158,2,GX,1,100,-0.031
1706146507.401185,1622010.000,6158,2,GX,1,100,-0.183
1706146507.440852,1622049.667,6175,3,GX,1,100,-0.397
1706146507.480518,1622089.333,6175,3,GX,1,100,-0.397
1706146507.520185,1622129.000,6175,3,GX,1,100,-0.305
1706146507.560185,1622169.000,6191,2,GX,1,100,-0.305
1706146507.600185,1622209.000,6191,2,GX,1,100,-0.366
1706146507.640185,1622249.000,6213,3,GX,1,100,-0.519
1706146507.680185,1622289.000,6213,3,GX,1,100,-0.427
1706146507.720185,1622329.000,6213,3,GX,1,100,-0.183
1706146507.760185,1622369.000,6228,2,GX,1,100,-0.061
1706146507.800185,1622409.000,6228,2,GX,1,100,-0.366
1706146507.840185,1622449.000,6244,3,GX,1,100,-0.641
1706146507.880185,1622489.000,6244,3,GX,1,100,-0.610
1706146507.920185,1622529.000,6244,3,GX,1,100,-0.336
1706146507.960185,1622569.000,6261,3,GX,1,100,-0.214
1706146508.000185,1622609.000,6261,3,GX,1,100,-0.183
1706146508.040185,1622649.000,6261,3,GX,1,100,-0.305
1706146508.080185,1622689.000,6280,2,GX,1,100,-0.275
1706146508.120185,1622729.000,6280,2,GX,1,100,-0.336
1706146508.160185,1622769.000,6296,3,GX,1,100,-0.214
1706146508.200185,1622809.000,6296,3,GX,1,100,-0.244
1706146508.240185,1622849.000,6296,3,GX,1,100,-0.305
1706146508.280185,1622889.000,6312,2,GX,1,100,-0.488
1706146508.320185,1622929.000,6312,2,GX,1,100,-0.580
1706146508.360185,1622969.000,6328,3,GX,1,100,-0.488
1706146508.400185,1623009.000,6328,3,GX,1,100,-0.244
1706146508.440185,1623049.000,6328,3,GX,1,100,-0.214
1706146508.475518,1623084.333,6345,3,GX,1,100,-0.336
1706146508.510852,1623119.667,6345,3,GX,1,100,-0.458
1706146508.546185,1623155.000,6345,3,GX,1,100,-0.305
1706146508.586185,1623195.000,6364,2,GX,1,100,-0.183
1706146508.626185,1623235.000,6364,2,GX,1,100,-0.244
1706146508.666185,1623275.000,6379,3,GX,1,100,-0.397
1706146508.706185,1623315.000,6379,3,GX,1,100,-0.427
1706146508.746185,1623355.000,6379,3,GX,1,100,-0.244
1706146508.786185,1623395.000,6395,2,GX,1,100,1.587
1706146508.826185,1623435.000,6395,2,GX,1,100,2.441
1706146508.866185,1623475.000,6412,3,GX,1,100,0.183
1706146508.906185,1623515.000,6412,3,GX,1,100,-0.519
1706146508.946185,1623555.000,6412,3,GX,1,100,-0.732
1706146508.986185,1623595.000,6431,2,GX,1,100,-0.763
1706146509.026185,1623635.000,6431,2,GX,1,100,-0.916
1706146509.066185,1623675.000,6446,3,GX,1,100,-0.763
1706146509.106185,1623715.000,6446,3,GX,1,100,-0.549
1706146509.146185,1623755.000,6446,3,GX,1,100,-0.580
1706146509.186185,1623795.000,6464,2,GX,1,100,-0.732
1706146509.226185,1623835.000,6464,2,GX,1,100,-0.885
1706146509.266185,1623875.000,6482,3,GX,1,100,-0.671
1706146509.306185,1623915.000,6482,3,GX,1,100,-0.427
1706146509.346185,1623955.000,6482,3,GX,1,100,-0.336
1706146509.386185,1623995.000,6503,3,GX,1,100,-0.397
1706146509.426185,1624035.000,6503,3,GX,1,100,-0.580
1706146509.466185,1624075.000,6503,3,GX,1,100,-0.519
1706146509.506185,1624115.000,6520,2,GX,1,100,-0.519
1706146509.546185,1624155.000,6520,2,GX,1,100,-0.305
1706146509.586185,1624195.000,6535,3,GX,1,100,-0.244
1706146509.626185,1624235.000,6535,3,GX,1,100,-0.397
1706146509.666185,1624275.000,6535,3,GX,1,100,-0.427
1706146509.706185,1624315.000,6552,3,GX,1,100,-0.244
1706146509.746185,1624355.000,6552,3,GX,1,100,-0.183
1706146509.786185,1624395.000,6552,3,GX,1,100,-0.244
1706146509.826185,1624435.000,6568,2,GX,1,100,-0.336
1706146509.866185,1624475.000,6568,2,GX,1,100,-0.366
1706146509.906185,1624515.000,6586,3,GX,1,100,-0.336
1706146509.946185,1624555.000,6586,3,GX,1,100,-0.275
1706146509.986185,1624595.000,6586,3,GX,1,100,-0.366
1706146510.026185,1624635.000,6600,2,GX,1,100,-0.397
1706146510.066185,1624675.000,6600,2,GX,1,100,-0.366
1706146510.106185,1624715.000,6621,3,GX,1,100,-0.427
1706146510.146185,1624755.000,6621,3,GX,1,100,-0.488
1706146510.186185,1624795.000,6621,3,GX,1,100,-0.427
1706146510.226185,1624835.000,6637,2,GX,1,100,-0.427
1706146510.266185,1624875.000,6637,2,GX,1,100,-0.244
1706146510.302185,1624911.000,6655,3,GX,1,100,-0.183
1706146510.338185,1624947.000,6655,3,GX,1,100,-0.275
1706146510.374185,1624983.000,6655,3,GX,1,100,-0.519
1706146510.413851,1625022.667,6671,3,GX,1,100,-0.519
1706146510.453518,1625062.333,6671,3,GX,1,100,-0.244
1706146510.493185,1625102.000,6671,3,GX,1,100,-0.183
1706146510.533185,1625142.000,6688,2,GX,1,100,-0.305
1706146510.573185,1625182.000,6688,2,GX,1,100,-0.549
1706146510.613185,1625222.000,6705,3,GX,1,100,-0.458
1706146510.653185,1625262.000,6705,3,GX,1,100,-0.183
1706146510.693185,1625302.000,6705,3,GX,1,100,-0.153
1706146510.733185,1625342.000,6722,2,GX,1,100,-0.488
1706146510.773185,1625382.000,6722,2,GX,1,100,-0.732
1706146510.813185,1625422.000,6739,3,GX,1,100,-0.488
1706146510.853185,1625462.000,6739,3,GX,1,100,-0.183
1706146510.893185,1625502.000,6739,3,GX,1,100,-0.275
1706146510.933185,1625542.000,6756,2,GX,1,100,-0.366
1706146510.973185,1625582.000,6756,2,GX,1,100,-0.305
1706146511.013185,1625622.000,6772,3,GX,1,100,-0.519
1706146511.053185,1625662.000,6772,3,GX,1,100,-0.336
1706146511.093185,1625702.000,6772,3,GX,1,100,-0.092
1706146511.133185,1625742.000,6789,2,GX,1,100,-0.214
1706146511.173185,1625782.000,6789,2,GX,1,100,-0.427
1706146511.213185,1625822.000,6806,3,GX,1,100,-0.519
1706146511.253185,1625862.000,6806,3,GX,1,100,-0.427
1706146511.293185,1625902.000,6806,3,GX,1,100,-0.305
1706146511.333185,1625942.000,6821,2,GX,1,100,-0.244
1706146511.373185,1625982.000,6821,2,GX,1,100,-0.336
1706146511.413185,1626022.000,6837,3,GX,1,100,-0.549
1706146511.453185,1626062.000,6837,3,GX,1,100,-0.458
1706146511.493185,1626102.000,6837,3,GX,1,100,-0.153
1706146511.533185,1626142.000,6854,3,GX,1,100,-0.122
