LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1706146469.577187,1584186,65370,1,SR,1,100,0.133333
1706146470.109187,1584718,65439,1,SR,1,100,0.066667
1706146470.309187,1584918,65489,1,SR,1,100,0.200000
1706146470.776187,1585385,20,1,SR,1,100,0.133333
1706146471.043187,1585652,75,1,SR,1,100,0.133333
1706146471.576187,1586185,161,1,SR,1,100,0.066667
1706146471.776187,1586385,196,1,SR,1,100,0.133333
1706146472.042187,1586651,314,1,SR,1,100,0.533333
1706146473.109187,1587718,417,1,SR,1,100,0.133333
1706146473.643187,1588252,506,1,SR,1,100,0.066667
1706146473.843187,1588452,557,1,SR,1,100,0.133333
1706146474.243187,1588852,626,1,SR,1,100,0.133333
1706146474.509187,1589118,676,1,SR,1,100,0.200000
1706146475.243187,1589852,810,1,SR,1,100,0.266667
1706146475.642187,1590251,846,1,SR,1,100,0.066667
1706146476.376187,1590985,1067,1,SR,1,100,0.666667
1706146477.442187,1592051,1184,1,SR,1,100,0.333333
1706146477.909187,1592518,1235,1,SR,1,100,0.133333
1706146478.309187,1592918,1289,1,SR,1,100,0.066667
1706146478.509187,1593118,1322,1,SR,1,100,0.066667
1706146478.975187,1593584,1447,1,SR,1,100,0.333333
1706146479.708187,1594317,1565,1,SR,1,100,0.266667
1706146480.108187,1594717,1598,1,SR,1,100,0.066667
1706146480.308187,1594917,1636,1,SR,1,100,0.066667
1706146480.775187,1595384,1735,1,SR,1,100,0.200000
1706146481.242187,1595851,1821,1,SR,1,100,0.333333
1706146482.109186,1596718,1943,1,SR,1,100,0.200000
1706146482.575186,1597184,2027,1,SR,1,100,0.200000
1706146482.908186,1597517,2128,1,SR,1,100,0.466667
1706146483.508186,1598117,2163,1,SR,1,100,0.066667
1706146483.708186,1598317,2204,1,SR,1,100,0.066667
1706146483.908186,1598517,2271,1,SR,1,100,0.333333
1706146484.975186,1599584,2422,1,SR,1,100,0.133333
1706146485.241186,1599850,2460,1,SR,1,100,0.066667
1706146485.441186,1600050,2493,1,SR,1,100,0.133333
1706146485.841186,1600450,2596,1,SR,1,100,0.266667
1706146486.241186,1600850,2663,1,SR,1,100,0.333333
1706146486.708186,1601317,2700,1,SR,1,100,0.066667
1706146487.308186,1601917,2819,1,SR,1,100,0.133333
1706146487.841186,1602450,2905,1,SR,1,100,0.133333
1706146488.241186,1602850,2989,1,SR,1,100,0.266667
1706146488.908186,1603517,3078,1,SR,1,100,0.133333
