LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706146581.347181,1695956.000,18405,2,AK,1,100,RD
1706146583.851180,1698460.000,19237,2,AK,1,100,18403
1706146586.355180,1700964.000,19237,2,AK,1,100,RD
1706146586.389680,1700998.500,19240,2,AK,1,100,19238
1706146586.424180,1701033.000,19240,2,AK,1,100,RD
1706146588.943680,1703552.500,20097,2,AK,1,100,19238
1706146591.463180,1706072.000,20097,2,AK,1,100,RD
1706146591.472180,1706081.000,20100,2,AK,1,100,20098
1706146591.481180,1706090.000,20100,2,AK,1,100,RD
1706146594.025680,1708634.500,20947,2,AK,1,100,20098
1706146596.570179,1711179.000,20947,2,AK,1,100,RD
1706146596.611180,1711220.000,20950,2,AK,1,100,20948
1706146596.652179,1711261.000,20950,2,AK,1,100,RD
