LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1701220226.591035,1383860.000,30356,3,GY,1,100,0.244
1701220226.631036,1383900.000,30356,3,GY,1,100,-0.031
1701220226.671036,1383940.000,30356,3,GY,1,100,-0.092
1701220226.711038,1383980.000,30372,3,GY,1,100,1.282
1701220226.751039,1384020.000,30372,3,GY,1,100,2.045
1701220226.791039,1384060.000,30372,3,GY,1,100,-0.031
1701220226.831041,1384100.000,30389,2,GY,1,100,-0.397
1701220226.871042,1384140.000,30389,2,GY,1,100,0.946
1701220226.911376,1384180.333,30404,3,GY,1,100,-0.031
1701220226.951710,1384220.667,30404,3,GY,1,100,-0.610
1701220226.992045,1384261.000,30404,3,GY,1,100,-0.519
1701220227.032046,1384301.000,30421,2,GY,1,100,0.031
1701220227.072047,1384341.000,30421,2,GY,1,100,-0.122
1701220227.111714,1384380.667,30437,3,GY,1,100,0.092
1701220227.151382,1384420.333,30437,3,GY,1,100,0.122
1701220227.191050,1384460.000,30437,3,GY,1,100,-0.183
1701220227.231051,1384500.000,30455,2,GY,1,100,0.000
1701220227.271052,1384540.000,30455,2,GY,1,100,0.031
1701220227.311053,1384580.000,30470,3,GY,1,100,-0.275
1701220227.351054,1384620.000,30470,3,GY,1,100,-0.122
1701220227.391055,1384660.000,30470,3,GY,1,100,0.366
1701220227.431056,1384700.000,30486,2,GY,1,100,0.305
1701220227.471057,1384740.000,30486,2,GY,1,100,-0.214
1701220227.511058,1384780.000,30503,3,GY,1,100,0.336
1701220227.551059,1384820.000,30503,3,GY,1,100,0.519
1701220227.591060,1384860.000,30503,3,GY,1,100,0.366
1701220227.631061,1384900.000,30520,2,GY,1,100,0.061
1701220227.671062,1384940.000,30520,2,GY,1,100,0.427
1701220227.711063,1384980.000,30536,3,GY,1,100,0.061
1701220227.751064,1385020.000,30536,3,GY,1,100,0.122
1701220227.791065,1385060.000,30536,3,GY,1,100,0.336
1701220227.826399,1385095.333,30551,3,GY,1,100,0.519
1701220227.861733,1385130.667,30551,3,GY,1,100,-0.061
1701220227.897067,1385166.000,30551,3,GY,1,100,-0.061
1701220227.937068,1385206.000,30570,2,GY,1,100,0.427
1701220227.977069,1385246.000,30570,2,GY,1,100,0.305
1701220228.017070,1385286.000,30587,3,GY,1,100,0.397
1701220228.057071,1385326.000,30587,3,GY,1,100,-0.183
1701220228.097072,1385366.000,30587,3,GY,1,100,-0.336
1701220228.137073,1385406.000,30603,3,GY,1,100,0.336
1701220228.177074,1385446.000,30603,3,GY,1,100,-0.671
1701220228.217075,1385486.000,30603,3,GY,1,100,-0.061
1701220228.257076,1385526.000,30619,2,GY,1,100,0.824
1701220228.297077,1385566.000,30619,2,GY,1,100,1.099
1701220228.337078,1385606.000,30635,3,GY,1,100,0.305
1701220228.377079,1385646.000,30635,3,GY,1,100,0.031
1701220228.417080,1385686.000,30635,3,GY,1,100,-0.061
1701220228.457081,1385726.000,30652,2,GY,1,100,0.092
1701220228.497082,1385766.000,30652,2,GY,1,100,0.244
1701220228.537083,1385806.000,30669,3,GY,1,100,0.183
1701220228.577084,1385846.000,30669,3,GY,1,100,0.214
1701220228.617085,1385886.000,30669,3,GY,1,100,-0.122
1701220228.657086,1385926.000,30684,2,GY,1,100,-0.214
1701220228.697087,1385966.000,30684,2,GY,1,100,-0.153
1701220228.737088,1386006.000,30700,3,GY,1,100,-0.366
1701220228.777089,1386046.000,30700,3,GY,1,100,-0.031
1701220228.817091,1386086.000,30700,3,GY,1,100,0.336
1701220228.857091,1386126.000,30717,2,GY,1,100,0.122
1701220228.897092,1386166.000,30717,2,GY,1,100,0.214
1701220228.937093,1386206.000,30734,3,GY,1,100,-0.183
1701220228.977094,1386246.000,30734,3,GY,1,100,0.031
1701220229.017095,1386286.000,30734,3,GY,1,100,-0.610
1701220229.057096,1386326.000,30749,2,GY,1,100,-1.404
1701220229.097097,1386366.000,30749,2,GY,1,100,-0.305
1701220229.137098,1386406.000,30767,3,GY,1,100,0.427
1701220229.177099,1386446.000,30767,3,GY,1,100,0.641
1701220229.217100,1386486.000,30767,3,GY,1,100,-0.092
1701220229.257102,1386526.000,30785,2,GY,1,100,0.031
1701220229.297102,1386566.000,30785,2,GY,1,100,0.916
1701220229.337103,1386606.000,30807,4,GY,1,100,0.977
1701220229.377105,1386646.000,30807,4,GY,1,100,1.190
1701220229.417105,1386686.000,30807,4,GY,1,100,1.465
1701220229.457106,1386726.000,30807,4,GY,1,100,-0.305
1701220229.497108,1386766.000,30823,3,GY,1,100,0.702
1701220229.537108,1386806.000,30823,3,GY,1,100,0.916
1701220229.577110,1386846.000,30823,3,GY,1,100,1.434
1701220229.617110,1386886.000,30841,2,GY,1,100,2.350
1701220229.657111,1386926.000,30841,2,GY,1,100,0.397
1701220229.692779,1386961.667,30855,3,GY,1,100,-0.427
1701220229.728446,1386997.333,30855,3,GY,1,100,-1.251
1701220229.764114,1387033.000,30855,3,GY,1,100,-1.923
1701220229.804115,1387073.000,30872,3,GY,1,100,-1.678
1701220229.844116,1387113.000,30872,3,GY,1,100,-0.916
1701220229.884117,1387153.000,30872,3,GY,1,100,-0.610
1701220229.924118,1387193.000,30889,2,GY,1,100,-1.312
1701220229.964119,1387233.000,30889,2,GY,1,100,-1.129
1701220230.004120,1387273.000,30906,3,GY,1,100,0.031
1701220230.044121,1387313.000,30906,3,GY,1,100,-0.336
1701220230.084122,1387353.000,30906,3,GY,1,100,0.427
1701220230.124123,1387393.000,30922,2,GY,1,100,1.343
1701220230.164124,1387433.000,30922,2,GY,1,100,0.397
1701220230.204125,1387473.000,30940,3,GY,1,100,-0.031
1701220230.244126,1387513.000,30940,3,GY,1,100,0.549
1701220230.284127,1387553.000,30940,3,GY,1,100,0.122
1701220230.324128,1387593.000,30956,2,GY,1,100,0.092
1701220230.364129,1387633.000,30956,2,GY,1,100,0.977
1701220230.404130,1387673.000,30973,3,GY,1,100,0.122
1701220230.444131,1387713.000,30973,3,GY,1,100,-0.610
1701220230.484132,1387753.000,30973,3,GY,1,100,-0.519
1701220230.524133,1387793.000,30988,2,GY,1,100,-0.031
1701220230.564134,1387833.000,30988,2,GY,1,100,-0.488
1701220230.604135,1387873.000,31005,3,GY,1,100,-0.458
1701220230.644136,1387913.000,31005,3,GY,1,100,0.641
1701220230.684137,1387953.000,31005,3,GY,1,100,0.061
1701220230.724138,1387993.000,31021,3,GY,1,100,-0.153
1701220230.764139,1388033.000,31021,3,GY,1,100,-0.580
1701220230.804140,1388073.000,31021,3,GY,1,100,-1.343
1701220230.844141,1388113.000,31038,2,GY,1,100,-0.092
1701220230.884142,1388153.000,31038,2,GY,1,100,0.793
1701220230.924143,1388193.000,31055,3,GY,1,100,0.427
1701220230.964144,1388233.000,31055,3,GY,1,100,0.549
1701220231.004145,1388273.000,31055,3,GY,1,100,-0.122
1701220231.044146,1388313.000,31070,2,GY,1,100,-0.854
1701220231.084147,1388353.000,31070,2,GY,1,100,-0.092
1701220231.124148,1388393.000,31086,3,GY,1,100,1.129
1701220231.164149,1388433.000,31086,3,GY,1,100,-0.031
1701220231.204150,1388473.000,31086,3,GY,1,100,-0.336
1701220231.244151,1388513.000,31104,2,GY,1,100,0.366
1701220231.284152,1388553.000,31104,2,GY,1,100,0.610
1701220231.324153,1388593.000,31120,3,GY,1,100,-0.397
1701220231.364154,1388633.000,31120,3,GY,1,100,-0.336
1701220231.404155,1388673.000,31120,3,GY,1,100,-0.397
1701220231.444156,1388713.000,31135,2,GY,1,100,-0.549
1701220231.484157,1388753.000,31135,2,GY,1,100,0.885
1701220231.519825,1388788.667,31152,3,GY,1,100,0.610
1701220231.555492,1388824.333,31152,3,GY,1,100,0.458
1701220231.591160,1388860.000,31152,3,GY,1,100,0.519
1701220231.631161,1388900.000,31169,3,GY,1,100,-0.183
1701220231.671162,1388940.000,31169,3,GY,1,100,-1.404
1701220231.711163,1388980.000,31169,3,GY,1,100,-0.366
1701220231.751164,1389020.000,31185,2,GY,1,100,-0.214
1701220231.791165,1389060.000,31185,2,GY,1,100,-0.427
1701220231.830833,1389099.667,31200,3,GY,1,100,0.458
1701220231.870500,1389139.333,31200,3,GY,1,100,0.641
1701220231.910168,1389179.000,31200,3,GY,1,100,0.336
1701220231.950169,1389219.000,31217,2,GY,1,100,-0.092
1701220231.990170,1389259.000,31217,2,GY,1,100,-0.580
1701220232.030171,1389299.000,31234,3,GY,1,100,-0.793
1701220232.070172,1389339.000,31234,3,GY,1,100,-0.122
1701220232.110173,1389379.000,31234,3,GY,1,100,0.366
1701220232.150174,1389419.000,31250,2,GY,1,100,0.519
1701220232.190175,1389459.000,31250,2,GY,1,100,0.214
1701220232.230176,1389499.000,31266,3,GY,1,100,0.305
1701220232.270177,1389539.000,31266,3,GY,1,100,0.763
1701220232.310178,1389579.000,31266,3,GY,1,100,0.153
1701220232.350179,1389619.000,31282,3,GY,1,100,0.275
1701220232.390180,1389659.000,31282,3,GY,1,100,0.854
1701220232.430181,1389699.000,31282,3,GY,1,100,-0.427
1701220232.470182,1389739.000,31299,2,GY,1,100,0.092
1701220232.510183,1389779.000,31299,2,GY,1,100,0.214
1701220232.550184,1389819.000,31316,3,GY,1,100,0.244
1701220232.590185,1389859.000,31316,3,GY,1,100,0.488
1701220232.630186,1389899.000,31316,3,GY,1,100,0.214
1701220232.670187,1389939.000,31332,2,GY,1,100,-0.519
1701220232.710188,1389979.000,31332,2,GY,1,100,-0.336
1701220232.750189,1390019.000,31347,3,GY,1,100,-0.610
1701220232.790190,1390059.000,31347,3,GY,1,100,-0.092
1701220232.830191,1390099.000,31347,3,GY,1,100,0.122
1701220232.870192,1390139.000,31365,2,GY,1,100,0.275
1701220232.910193,1390179.000,31365,2,GY,1,100,0.031
1701220232.950194,1390219.000,31383,3,GY,1,100,0.336
1701220232.990195,1390259.000,31383,3,GY,1,100,0.000
1701220233.030196,1390299.000,31383,3,GY,1,100,-0.977
1701220233.070197,1390339.000,31400,2,GY,1,100,-1.221
1701220233.110198,1390379.000,31400,2,GY,1,100,-2.563
1701220233.150199,1390419.000,31414,3,GY,1,100,-3.693
1701220233.190200,1390459.000,31414,3,GY,1,100,-2.594
1701220233.230201,1390499.000,31414,3,GY,1,100,-0.580
1701220233.270202,1390539.000,31432,2,GY,1,100,0.305
1701220233.310203,1390579.000,31432,2,GY,1,100,0.488
1701220233.350204,1390619.000,31448,3,GY,1,100,-0.031
1701220233.390205,1390659.000,31448,3,GY,1,100,-0.671
1701220233.430206,1390699.000,31448,3,GY,1,100,-0.671
1701220233.470207,1390739.000,31465,2,GY,1,100,0.610
1701220233.510208,1390779.000,31465,2,GY,1,100,0.214
1701220233.545876,1390814.667,31480,3,GY,1,100,0.610
1701220233.581543,1390850.333,31480,3,GY,1,100,0.000
1701220233.617211,1390886.000,31480,3,GY,1,100,0.610
1701220233.657212,1390926.000,31497,3,GY,1,100,0.366
1701220233.697213,1390966.000,31497,3,GY,1,100,0.732
1701220233.737214,1391006.000,31497,3,GY,1,100,0.793
1701220233.777215,1391046.000,31513,2,GY,1,100,0.763
1701220233.817216,1391086.000,31513,2,GY,1,100,0.549
1701220233.857217,1391126.000,31533,3,GY,1,100,0.366
1701220233.897218,1391166.000,31533,3,GY,1,100,0.214
1701220233.937219,1391206.000,31533,3,GY,1,100,0.305
1701220233.977220,1391246.000,31547,2,GY,1,100,-0.214
1701220234.017221,1391286.000,31547,2,GY,1,100,-0.641
1701220234.057222,1391326.000,31564,3,GY,1,100,-0.336
1701220234.097223,1391366.000,31564,3,GY,1,100,-1.068
1701220234.137224,1391406.000,31564,3,GY,1,100,-0.610
1701220234.177225,1391446.000,31580,2,GY,1,100,0.244
1701220234.217226,1391486.000,31580,2,GY,1,100,0.946
1701220234.257227,1391526.000,31598,3,GY,1,100,0.549
1701220234.297228,1391566.000,31598,3,GY,1,100,1.007
1701220234.337229,1391606.000,31598,3,GY,1,100,0.427
1701220234.377230,1391646.000,31612,3,GY,1,100,-0.305
1701220234.417231,1391686.000,31612,3,GY,1,100,0.427
1701220234.457232,1391726.000,31612,3,GY,1,100,0.458
1701220234.497233,1391766.000,31635,4,GY,1,100,-0.275
1701220234.537234,1391806.000,31635,4,GY,1,100,-0.458
1701220234.577235,1391846.000,31635,4,GY,1,100,0.183
1701220234.617236,1391886.000,31635,4,GY,1,100,0.336
1701220234.657237,1391926.000,31649,2,GY,1,100,-0.061
1701220234.697238,1391966.000,31649,2,GY,1,100,0.000
1701220234.737239,1392006.000,31666,3,GY,1,100,0.122
1701220234.777240,1392046.000,31666,3,GY,1,100,0.549
1701220234.817241,1392086.000,31666,3,GY,1,100,0.854
1701220234.857242,1392126.000,31684,2,GY,1,100,-0.214
1701220234.897243,1392166.000,31684,2,GY,1,100,-0.610
1701220234.937244,1392206.000,31702,3,GY,1,100,0.000
1701220234.977245,1392246.000,31702,3,GY,1,100,-0.275
1701220235.017246,1392286.000,31702,3,GY,1,100,0.031
1701220235.057247,1392326.000,31716,2,GY,1,100,-0.244
1701220235.097248,1392366.000,31716,2,GY,1,100,-1.007
1701220235.137249,1392406.000,31733,3,GY,1,100,-0.427
1701220235.177250,1392446.000,31733,3,GY,1,100,-0.580
1701220235.217251,1392486.000,31733,3,GY,1,100,-0.275
1701220235.252918,1392521.667,31750,3,GY,1,100,-0.214
1701220235.288586,1392557.333,31750,3,GY,1,100,-0.366
1701220235.324254,1392593.000,31750,3,GY,1,100,-0.153
1701220235.364255,1392633.000,31769,2,GY,1,100,0.336
1701220235.404256,1392673.000,31769,2,GY,1,100,1.282
1701220235.444257,1392713.000,31784,3,GY,1,100,0.824
1701220235.484258,1392753.000,31784,3,GY,1,100,-0.305
1701220235.524259,1392793.000,31784,3,GY,1,100,-0.427
1701220235.564260,1392833.000,31801,2,GY,1,100,-0.061
1701220235.604261,1392873.000,31801,2,GY,1,100,-0.244
1701220235.644262,1392913.000,31817,3,GY,1,100,0.458
1701220235.684263,1392953.000,31817,3,GY,1,100,0.610
1701220235.724264,1392993.000,31817,3,GY,1,100,-0.885
1701220235.764265,1393033.000,31834,2,GY,1,100,-1.801
1701220235.804266,1393073.000,31834,2,GY,1,100,-0.122
1701220235.844267,1393113.000,31851,3,GY,1,100,0.397
1701220235.884268,1393153.000,31851,3,GY,1,100,0.275
1701220235.924269,1393193.000,31851,3,GY,1,100,0.671
1701220235.964270,1393233.000,31868,2,GY,1,100,0.671
1701220236.004271,1393273.000,31868,2,GY,1,100,0.122
1701220236.044272,1393313.000,31884,3,GY,1,100,0.702
1701220236.084273,1393353.000,31884,3,GY,1,100,0.122
1701220236.124274,1393393.000,31884,3,GY,1,100,0.153
1701220236.164275,1393433.000,31901,2,GY,1,100,0.153
1701220236.204276,1393473.000,31901,2,GY,1,100,0.214
1701220236.244277,1393513.000,31918,3,GY,1,100,0.305
1701220236.284278,1393553.000,31918,3,GY,1,100,1.129
1701220236.324279,1393593.000,31918,3,GY,1,100,0.366
1701220236.364280,1393633.000,31933,2,GY,1,100,0.153
1701220236.404281,1393673.000,31933,2,GY,1,100,0.244
1701220236.444282,1393713.000,31949,3,GY,1,100,0.183
1701220236.484283,1393753.000,31949,3,GY,1,100,0.153
1701220236.524284,1393793.000,31949,3,GY,1,100,-0.488
1701220236.564285,1393833.000,31967,3,GY,1,100,0.488
1701220236.604286,1393873.000,31967,3,GY,1,100,-0.244
1701220236.644287,1393913.000,31967,3,GY,1,100,-1.129
1701220236.683788,1393952.500,31983,2,GY,1,100,-0.397
1701220236.723289,1393992.000,31983,2,GY,1,100,-0.427
1701220236.763290,1394032.000,31998,3,GY,1,100,-0.122
1701220236.803291,1394072.000,31998,3,GY,1,100,0.824
1701220236.843292,1394112.000,31998,3,GY,1,100,0.854
1701220236.883293,1394152.000,32015,2,GY,1,100,0.763
1701220236.923294,1394192.000,32015,2,GY,1,100,0.458
1701220236.963295,1394232.000,32032,3,GY,1,100,0.671
1701220237.003296,1394272.000,32032,3,GY,1,100,0.366
1701220237.043297,1394312.000,32032,3,GY,1,100,-0.305
1701220237.083298,1394352.000,32048,2,GY,1,100,-0.244
1701220237.123299,1394392.000,32048,2,GY,1,100,-1.587
1701220237.163300,1394432.000,32063,3,GY,1,100,-1.709
1701220237.203301,1394472.000,32063,3,GY,1,100,-0.977
1701220237.243302,1394512.000,32063,3,GY,1,100,-0.671
1701220237.278969,1394547.667,32080,3,GY,1,100,-0.336
1701220237.314637,1394583.333,32080,3,GY,1,100,0.305
1701220237.350304,1394619.000,32080,3,GY,1,100,0.214
1701220237.390306,1394659.000,32099,2,GY,1,100,-0.183
1701220237.430306,1394699.000,32099,2,GY,1,100,-0.275
1701220237.470307,1394739.000,32115,3,GY,1,100,0.061
1701220237.510309,1394779.000,32115,3,GY,1,100,0.641
1701220237.550309,1394819.000,32115,3,GY,1,100,0.214
1701220237.590310,1394859.000,32132,2,GY,1,100,0.092
1701220237.630311,1394899.000,32132,2,GY,1,100,-0.519
1701220237.670312,1394939.000,32147,3,GY,1,100,-0.397
1701220237.710314,1394979.000,32147,3,GY,1,100,-0.122
1701220237.750314,1395019.000,32147,3,GY,1,100,-0.061
1701220237.790315,1395059.000,32166,3,GY,1,100,0.061
1701220237.830317,1395099.000,32166,3,GY,1,100,0.092
1701220237.870317,1395139.000,32166,3,GY,1,100,0.244
1701220237.910318,1395179.000,32183,2,GY,1,100,0.305
1701220237.950320,1395219.000,32183,2,GY,1,100,0.580
1701220237.990320,1395259.000,32204,3,GY,1,100,0.183
1701220238.030321,1395299.000,32204,3,GY,1,100,0.214
1701220238.070323,1395339.000,32204,3,GY,1,100,0.031
1701220238.110323,1395379.000,32218,2,GY,1,100,0.183
1701220238.150325,1395419.000,32218,2,GY,1,100,-0.153
1701220238.190325,1395459.000,32238,3,GY,1,100,-0.183
1701220238.230326,1395499.000,32238,3,GY,1,100,-0.061
1701220238.270328,1395539.000,32238,3,GY,1,100,0.275
1701220238.310328,1395579.000,32255,5,GY,1,100,0.397
1701220238.350329,1395619.000,32255,5,GY,1,100,0.549
1701220238.390331,1395659.000,32255,5,GY,1,100,0.214
1701220238.430331,1395699.000,32255,5,GY,1,100,0.519
1701220238.470333,1395739.000,32255,5,GY,1,100,0.336
1701220238.510334,1395779.000,32271,2,GY,1,100,-0.122
1701220238.550334,1395819.000,32271,2,GY,1,100,-0.153
1701220238.590336,1395859.000,32291,3,GY,1,100,0.214
1701220238.630337,1395899.000,32291,3,GY,1,100,-0.397
1701220238.670337,1395939.000,32291,3,GY,1,100,0.031
1701220238.710339,1395979.000,32307,2,GY,1,100,-0.366
1701220238.750340,1396019.000,32307,2,GY,1,100,-0.580
1701220238.790340,1396059.000,32324,3,GY,1,100,-0.336
1701220238.830342,1396099.000,32324,3,GY,1,100,0.092
1701220238.870342,1396139.000,32324,3,GY,1,100,0.488
1701220238.910344,1396179.000,32339,2,GY,1,100,0.519
1701220238.950345,1396219.000,32339,2,GY,1,100,0.214
1701220238.990345,1396259.000,32356,3,GY,1,100,0.336
