LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1701220246.876543,1404145.000,33631,1,TH,1,100,32.716
1701220247.010547,1404279.000,33648,1,TH,1,100,32.658
1701220247.143550,1404412.000,33679,1,TH,1,100,32.658
1701220247.276553,1404545.000,33697,1,TH,1,100,32.726
1701220247.409557,1404678.000,33713,1,TH,1,100,32.726
1701220247.543560,1404812.000,33730,1,TH,1,100,32.658
1701220247.676564,1404945.000,33762,1,TH,1,100,32.658
1701220247.810567,1405079.000,33778,1,TH,1,100,32.665
1701220247.943570,1405212.000,33796,1,TH,1,100,32.665
1701220248.076573,1405345.000,33829,1,TH,1,100,32.689
1701220248.209577,1405478.000,33845,1,TH,1,100,32.689
1701220248.343580,1405612.000,33863,1,TH,1,100,32.748
1701220248.476583,1405745.000,33894,1,TH,1,100,32.748
1701220248.609587,1405878.000,33911,1,TH,1,100,32.601
1701220248.743590,1406012.000,33928,1,TH,1,100,32.601
1701220248.876594,1406145.000,33960,1,TH,1,100,32.650
1701220249.009597,1406278.000,33978,1,TH,1,100,32.650
1701220249.143600,1406412.000,33995,1,TH,1,100,32.675
1701220249.276603,1406545.000,34027,1,TH,1,100,32.675
1701220249.409607,1406678.000,34043,1,TH,1,100,32.675
1701220249.543610,1406812.000,34060,1,TH,1,100,32.675
1701220249.676614,1406945.000,34077,1,TH,1,100,32.701
1701220249.810117,1407078.500,34115,2,TH,1,100,32.701
1701220249.943620,1407212.000,34115,2,TH,1,100,32.795
1701220250.076624,1407345.000,34133,1,TH,1,100,32.795
1701220250.209627,1407478.000,34165,1,TH,1,100,32.738
1701220250.343630,1407612.000,34182,1,TH,1,100,32.738
1701220250.476634,1407745.000,34200,1,TH,1,100,32.704
1701220250.609637,1407878.000,34232,1,TH,1,100,32.704
1701220250.742640,1408011.000,34249,1,TH,1,100,32.748
1701220250.876644,1408145.000,34265,1,TH,1,100,32.748
1701220251.009647,1408278.000,34297,1,TH,1,100,32.738
1701220251.142650,1408411.000,34314,1,TH,1,100,32.738
1701220251.276654,1408545.000,34331,1,TH,1,100,32.733
1701220251.409657,1408678.000,34362,1,TH,1,100,32.733
1701220251.542660,1408811.000,34380,1,TH,1,100,32.711
1701220251.676664,1408945.000,34396,1,TH,1,100,32.711
1701220251.809667,1409078.000,34413,1,TH,1,100,32.706
1701220251.942670,1409211.000,34445,1,TH,1,100,32.714
1701220252.076674,1409345.000,34461,1,TH,1,100,32.743
1701220252.209677,1409478.000,34478,1,TH,1,100,32.743
1701220252.342680,1409611.000,34497,1,TH,1,100,32.692
1701220252.476684,1409745.000,34528,1,TH,1,100,32.692
1701220252.609687,1409878.000,34546,1,TH,1,100,32.746
1701220252.742691,1410011.000,34562,1,TH,1,100,32.746
1701220252.876694,1410145.000,34594,1,TH,1,100,32.731
1701220253.009697,1410278.000,34613,1,TH,1,100,32.731
1701220253.142700,1410411.000,34629,1,TH,1,100,32.753
1701220253.276704,1410545.000,34663,1,TH,1,100,32.753
1701220253.409707,1410678.000,34680,1,TH,1,100,32.709
1701220253.542711,1410811.000,34696,1,TH,1,100,32.709
1701220253.676714,1410945.000,34730,1,TH,1,100,32.723
