LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1701220292.252681,1449520.000,40938,3,MY,1,100,-14
1701220292.292682,1449560.000,40938,3,MY,1,100,-13
1701220292.332683,1449600.000,40938,3,MY,1,100,-14
1701220292.372684,1449640.000,40952,2,MY,1,100,-14
1701220292.412685,1449680.000,40952,2,MY,1,100,-14
1701220292.452686,1449720.000,40969,3,MY,1,100,-13
1701220292.492687,1449760.000,40969,3,MY,1,100,-14
1701220292.532688,1449800.000,40969,3,MY,1,100,-14
1701220292.572690,1449840.000,40986,2,MY,1,100,-15
1701220292.612690,1449880.000,40986,2,MY,1,100,-14
1701220292.652691,1449920.000,41003,3,MY,1,100,-14
1701220292.692693,1449960.000,41003,3,MY,1,100,-15
1701220292.732693,1450000.000,41003,3,MY,1,100,-14
1701220292.768361,1450035.667,41017,3,MY,1,100,-13
1701220292.804029,1450071.333,41017,3,MY,1,100,-14
1701220292.839696,1450107.000,41017,3,MY,1,100,-14
1701220292.879697,1450147.000,41035,2,MY,1,100,-15
1701220292.919698,1450187.000,41035,2,MY,1,100,-13
1701220292.959699,1450227.000,41053,3,MY,1,100,-14
1701220292.999700,1450267.000,41053,3,MY,1,100,-15
1701220293.039701,1450307.000,41053,3,MY,1,100,-14
1701220293.079702,1450347.000,41070,2,MY,1,100,-14
1701220293.119703,1450387.000,41070,2,MY,1,100,-14
1701220293.159704,1450427.000,41086,3,MY,1,100,-15
1701220293.199705,1450467.000,41086,3,MY,1,100,-14
1701220293.239706,1450507.000,41086,3,MY,1,100,-14
1701220293.279707,1450547.000,41104,2,MY,1,100,-15
1701220293.319708,1450587.000,41104,2,MY,1,100,-14
1701220293.359709,1450627.000,41120,3,MY,1,100,-13
1701220293.399710,1450667.000,41120,3,MY,1,100,-15
1701220293.439711,1450707.000,41120,3,MY,1,100,-14
1701220293.479712,1450747.000,41137,3,MY,1,100,-13
1701220293.519713,1450787.000,41137,3,MY,1,100,-14
1701220293.559714,1450827.000,41137,3,MY,1,100,-14
1701220293.599715,1450867.000,41153,2,MY,1,100,-14
1701220293.639716,1450907.000,41153,2,MY,1,100,-15
1701220293.679717,1450947.000,41169,3,MY,1,100,-14
1701220293.719718,1450987.000,41169,3,MY,1,100,-15
1701220293.759719,1451027.000,41169,3,MY,1,100,-14
1701220293.799720,1451067.000,41185,2,MY,1,100,-13
1701220293.839721,1451107.000,41185,2,MY,1,100,-14
1701220293.879389,1451146.667,41203,3,MY,1,100,-14
1701220293.919056,1451186.333,41203,3,MY,1,100,-14
1701220293.958724,1451226.000,41203,3,MY,1,100,-14
1701220293.998725,1451266.000,41218,2,MY,1,100,-14
1701220294.038726,1451306.000,41218,2,MY,1,100,-14
1701220294.078727,1451346.000,41234,3,MY,1,100,-14
1701220294.118728,1451386.000,41234,3,MY,1,100,-15
1701220294.158729,1451426.000,41234,3,MY,1,100,-14
1701220294.199230,1451466.500,41251,2,MY,1,100,-14
1701220294.239731,1451507.000,41251,2,MY,1,100,-13
1701220294.279399,1451546.667,41268,3,MY,1,100,-14
1701220294.319067,1451586.333,41268,3,MY,1,100,-13
1701220294.358734,1451626.000,41268,3,MY,1,100,-14
1701220294.398735,1451666.000,41284,2,MY,1,100,-14
1701220294.438736,1451706.000,41284,2,MY,1,100,-13
1701220294.478737,1451746.000,41299,3,MY,1,100,-14
1701220294.518738,1451786.000,41299,3,MY,1,100,-14
1701220294.558739,1451826.000,41299,3,MY,1,100,-14
1701220294.598740,1451866.000,41316,2,MY,1,100,-14
1701220294.638741,1451906.000,41316,2,MY,1,100,-14
1701220294.674409,1451941.667,41333,3,MY,1,100,-13
1701220294.710076,1451977.333,41333,3,MY,1,100,-14
1701220294.745744,1452013.000,41333,3,MY,1,100,-14
1701220294.785745,1452053.000,41349,3,MY,1,100,-13
1701220294.825746,1452093.000,41349,3,MY,1,100,-14
1701220294.865747,1452133.000,41349,3,MY,1,100,-14
1701220294.905748,1452173.000,41365,2,MY,1,100,-14
1701220294.945749,1452213.000,41365,2,MY,1,100,-14
1701220294.985750,1452253.000,41381,3,MY,1,100,-14
1701220295.025751,1452293.000,41381,3,MY,1,100,-14
1701220295.065752,1452333.000,41381,3,MY,1,100,-14
1701220295.105753,1452373.000,41398,2,MY,1,100,-15
1701220295.145754,1452413.000,41398,2,MY,1,100,-14
1701220295.185755,1452453.000,41415,3,MY,1,100,-14
1701220295.225756,1452493.000,41415,3,MY,1,100,-14
1701220295.265757,1452533.000,41415,3,MY,1,100,-14
1701220295.305758,1452573.000,41430,2,MY,1,100,-16
1701220295.345759,1452613.000,41430,2,MY,1,100,-13
1701220295.385760,1452653.000,41446,3,MY,1,100,-14
1701220295.425761,1452693.000,41446,3,MY,1,100,-13
1701220295.465762,1452733.000,41446,3,MY,1,100,-14
1701220295.505763,1452773.000,41463,3,MY,1,100,-14
1701220295.545764,1452813.000,41463,3,MY,1,100,-14
1701220295.585765,1452853.000,41463,3,MY,1,100,-14
1701220295.625766,1452893.000,41480,2,MY,1,100,-14
1701220295.665767,1452933.000,41480,2,MY,1,100,-14
1701220295.705768,1452973.000,41495,3,MY,1,100,-14
1701220295.745769,1453013.000,41495,3,MY,1,100,-15
1701220295.785770,1453053.000,41495,3,MY,1,100,-14
1701220295.825771,1453093.000,41511,2,MY,1,100,-14
1701220295.865772,1453133.000,41511,2,MY,1,100,-14
1701220295.905773,1453173.000,41534,4,MY,1,100,-14
1701220295.945774,1453213.000,41534,4,MY,1,100,-14
1701220295.985775,1453253.000,41534,4,MY,1,100,-15
1701220296.025776,1453293.000,41534,4,MY,1,100,-14
1701220296.065777,1453333.000,41550,2,MY,1,100,-14
1701220296.105778,1453373.000,41550,2,MY,1,100,-14
1701220296.145779,1453413.000,41567,3,MY,1,100,-14
1701220296.185780,1453453.000,41567,3,MY,1,100,-13
1701220296.225781,1453493.000,41567,3,MY,1,100,-14
1701220296.265782,1453533.000,41584,3,MY,1,100,-14
1701220296.305783,1453573.000,41584,3,MY,1,100,-13
1701220296.345784,1453613.000,41584,3,MY,1,100,-13
1701220296.385785,1453653.000,41600,2,MY,1,100,-14
1701220296.425786,1453693.000,41600,2,MY,1,100,-15
1701220296.465787,1453733.000,41615,3,MY,1,100,-15
1701220296.505788,1453773.000,41615,3,MY,1,100,-14
1701220296.545789,1453813.000,41615,3,MY,1,100,-14
1701220296.581457,1453848.667,41633,3,MY,1,100,-15
1701220296.617124,1453884.333,41633,3,MY,1,100,-14
1701220296.652792,1453920.000,41633,3,MY,1,100,-13
1701220296.692793,1453960.000,41649,2,MY,1,100,-13
1701220296.732794,1454000.000,41649,2,MY,1,100,-14
1701220296.772795,1454040.000,41665,3,MY,1,100,-14
1701220296.812796,1454080.000,41665,3,MY,1,100,-13
1701220296.852797,1454120.000,41665,3,MY,1,100,-14
1701220296.892798,1454160.000,41681,2,MY,1,100,-13
1701220296.932799,1454200.000,41681,2,MY,1,100,-14
1701220296.972800,1454240.000,41698,3,MY,1,100,-13
1701220297.012801,1454280.000,41698,3,MY,1,100,-14
1701220297.052802,1454320.000,41698,3,MY,1,100,-14
1701220297.092803,1454360.000,41714,2,MY,1,100,-14
1701220297.132804,1454400.000,41714,2,MY,1,100,-14
1701220297.172805,1454440.000,41732,3,MY,1,100,-13
1701220297.212806,1454480.000,41732,3,MY,1,100,-14
1701220297.252807,1454520.000,41732,3,MY,1,100,-13
1701220297.292808,1454560.000,41746,2,MY,1,100,-15
1701220297.332809,1454600.000,41746,2,MY,1,100,-13
1701220297.372810,1454640.000,41763,3,MY,1,100,-14
1701220297.412811,1454680.000,41763,3,MY,1,100,-14
1701220297.452812,1454720.000,41763,3,MY,1,100,-13
1701220297.492813,1454760.000,41779,3,MY,1,100,-14
1701220297.532814,1454800.000,41779,3,MY,1,100,-13
1701220297.572815,1454840.000,41779,3,MY,1,100,-15
1701220297.612816,1454880.000,41797,2,MY,1,100,-14
1701220297.652817,1454920.000,41797,2,MY,1,100,-14
1701220297.692818,1454960.000,41811,3,MY,1,100,-13
1701220297.732819,1455000.000,41811,3,MY,1,100,-13
1701220297.772820,1455040.000,41811,3,MY,1,100,-13
1701220297.812821,1455080.000,41828,2,MY,1,100,-14
1701220297.852822,1455120.000,41828,2,MY,1,100,-13
1701220297.892823,1455160.000,41845,3,MY,1,100,-13
1701220297.932824,1455200.000,41845,3,MY,1,100,-13
1701220297.972825,1455240.000,41845,3,MY,1,100,-14
1701220298.012826,1455280.000,41864,2,MY,1,100,-13
1701220298.052827,1455320.000,41864,2,MY,1,100,-14
1701220298.092828,1455360.000,41878,3,MY,1,100,-14
1701220298.132829,1455400.000,41878,3,MY,1,100,-14
1701220298.172830,1455440.000,41878,3,MY,1,100,-14
1701220298.212831,1455480.000,41896,2,MY,1,100,-13
1701220298.252832,1455520.000,41896,2,MY,1,100,-14
1701220298.292833,1455560.000,41912,3,MY,1,100,-14
1701220298.332834,1455600.000,41912,3,MY,1,100,-13
1701220298.372835,1455640.000,41912,3,MY,1,100,-13
1701220298.412836,1455680.000,41929,2,MY,1,100,-14
1701220298.452837,1455720.000,41929,2,MY,1,100,-14
1701220298.492838,1455760.000,41943,3,MY,1,100,-14
1701220298.532839,1455800.000,41943,3,MY,1,100,-13
1701220298.572840,1455840.000,41943,3,MY,1,100,-14
1701220298.608174,1455875.333,41961,3,MY,1,100,-14
1701220298.643508,1455910.667,41961,3,MY,1,100,-13
1701220298.678843,1455946.000,41961,3,MY,1,100,-15
1701220298.718843,1455986.000,41977,2,MY,1,100,-14
1701220298.758845,1456026.000,41977,2,MY,1,100,-13
1701220298.798846,1456066.000,41994,3,MY,1,100,-15
1701220298.838847,1456106.000,41994,3,MY,1,100,-14
1701220298.878848,1456146.000,41994,3,MY,1,100,-13
1701220298.918849,1456186.000,42010,2,MY,1,100,-13
1701220298.958850,1456226.000,42010,2,MY,1,100,-15
1701220298.998851,1456266.000,42026,3,MY,1,100,-13
1701220299.038851,1456306.000,42026,3,MY,1,100,-13
1701220299.078853,1456346.000,42026,3,MY,1,100,-14
1701220299.118854,1456386.000,42042,2,MY,1,100,-13
1701220299.158854,1456426.000,42042,2,MY,1,100,-14
1701220299.198856,1456466.000,42060,3,MY,1,100,-13
1701220299.238857,1456506.000,42060,3,MY,1,100,-13
1701220299.278858,1456546.000,42060,3,MY,1,100,-13
1701220299.318859,1456586.000,42076,3,MY,1,100,-14
1701220299.358860,1456626.000,42076,3,MY,1,100,-13
1701220299.398861,1456666.000,42076,3,MY,1,100,-14
1701220299.438862,1456706.000,42091,2,MY,1,100,-14
1701220299.478863,1456746.000,42091,2,MY,1,100,-13
1701220299.518864,1456786.000,42108,3,MY,1,100,-14
1701220299.558865,1456826.000,42108,3,MY,1,100,-14
1701220299.598866,1456866.000,42108,3,MY,1,100,-14
1701220299.638867,1456906.000,42125,2,MY,1,100,-14
1701220299.678868,1456946.000,42125,2,MY,1,100,-13
1701220299.718869,1456986.000,42141,3,MY,1,100,-13
1701220299.758870,1457026.000,42141,3,MY,1,100,-14
1701220299.798871,1457066.000,42141,3,MY,1,100,-14
1701220299.838872,1457106.000,42156,2,MY,1,100,-14
1701220299.878873,1457146.000,42156,2,MY,1,100,-13
1701220299.918874,1457186.000,42173,3,MY,1,100,-12
1701220299.958875,1457226.000,42173,3,MY,1,100,-14
1701220299.998876,1457266.000,42173,3,MY,1,100,-13
1701220300.038877,1457306.000,42190,2,MY,1,100,-14
1701220300.078878,1457346.000,42190,2,MY,1,100,-13
1701220300.118879,1457386.000,42206,3,MY,1,100,-14
1701220300.158880,1457426.000,42206,3,MY,1,100,-13
1701220300.198881,1457466.000,42206,3,MY,1,100,-13
1701220300.238882,1457506.000,42222,2,MY,1,100,-14
1701220300.278883,1457546.000,42222,2,MY,1,100,-13
1701220300.318884,1457586.000,42238,3,MY,1,100,-13
1701220300.358885,1457626.000,42238,3,MY,1,100,-14
1701220300.398886,1457666.000,42238,3,MY,1,100,-14
1701220300.434553,1457701.667,42255,3,MY,1,100,-14
1701220300.470221,1457737.333,42255,3,MY,1,100,-14
1701220300.505888,1457773.000,42255,3,MY,1,100,-13
1701220300.545889,1457813.000,42272,2,MY,1,100,-14
1701220300.585890,1457853.000,42272,2,MY,1,100,-13
1701220300.625891,1457893.000,42287,3,MY,1,100,-13
1701220300.665892,1457933.000,42287,3,MY,1,100,-13
1701220300.705894,1457973.000,42287,3,MY,1,100,-13
1701220300.745894,1458013.000,42303,3,MY,1,100,-14
1701220300.785895,1458053.000,42303,3,MY,1,100,-14
1701220300.825897,1458093.000,42303,3,MY,1,100,-14
1701220300.865897,1458133.000,42320,2,MY,1,100,-13
1701220300.905898,1458173.000,42320,2,MY,1,100,-14
1701220300.945899,1458213.000,42337,3,MY,1,100,-13
1701220300.985900,1458253.000,42337,3,MY,1,100,-13
1701220301.025901,1458293.000,42337,3,MY,1,100,-14
1701220301.065902,1458333.000,42359,4,MY,1,100,-13
1701220301.105903,1458373.000,42359,4,MY,1,100,-14
1701220301.145905,1458413.000,42359,4,MY,1,100,-13
1701220301.185905,1458453.000,42359,4,MY,1,100,-13
1701220301.225906,1458493.000,42376,2,MY,1,100,-13
1701220301.265908,1458533.000,42376,2,MY,1,100,-15
1701220301.305908,1458573.000,42392,3,MY,1,100,-14
1701220301.345909,1458613.000,42392,3,MY,1,100,-13
1701220301.385911,1458653.000,42392,3,MY,1,100,-14
1701220301.425911,1458693.000,42407,2,MY,1,100,-15
1701220301.465913,1458733.000,42407,2,MY,1,100,-14
1701220301.505913,1458773.000,42424,3,MY,1,100,-13
1701220301.545914,1458813.000,42424,3,MY,1,100,-13
1701220301.585916,1458853.000,42424,3,MY,1,100,-13
1701220301.625916,1458893.000,42441,2,MY,1,100,-13
1701220301.665917,1458933.000,42441,2,MY,1,100,-14
1701220301.705919,1458973.000,42458,3,MY,1,100,-14
1701220301.745919,1459013.000,42458,3,MY,1,100,-14
1701220301.785920,1459053.000,42458,3,MY,1,100,-14
1701220301.825922,1459093.000,42472,2,MY,1,100,-14
1701220301.865922,1459133.000,42472,2,MY,1,100,-14
1701220301.905924,1459173.000,42490,3,MY,1,100,-13
1701220301.945925,1459213.000,42490,3,MY,1,100,-13
1701220301.985925,1459253.000,42490,3,MY,1,100,-14
1701220302.025927,1459293.000,42506,3,MY,1,100,-14
1701220302.065928,1459333.000,42506,3,MY,1,100,-13
1701220302.105928,1459373.000,42506,3,MY,1,100,-12
1701220302.145930,1459413.000,42523,2,MY,1,100,-13
1701220302.185930,1459453.000,42523,2,MY,1,100,-14
1701220302.225932,1459493.000,42538,3,MY,1,100,-14
1701220302.265933,1459533.000,42538,3,MY,1,100,-14
1701220302.305933,1459573.000,42538,3,MY,1,100,-14
1701220302.345935,1459613.000,42557,2,MY,1,100,-13
1701220302.385936,1459653.000,42557,2,MY,1,100,-13
1701220302.421270,1459688.333,42573,3,MY,1,100,-13
1701220302.456604,1459723.667,42573,3,MY,1,100,-13
1701220302.491938,1459759.000,42573,3,MY,1,100,-14
1701220302.531939,1459799.000,42591,3,MY,1,100,-13
1701220302.571940,1459839.000,42591,3,MY,1,100,-14
1701220302.611941,1459879.000,42591,3,MY,1,100,-14
1701220302.651942,1459919.000,42605,2,MY,1,100,-13
1701220302.691943,1459959.000,42605,2,MY,1,100,-14
1701220302.731944,1459999.000,42622,3,MY,1,100,-14
1701220302.771945,1460039.000,42622,3,MY,1,100,-14
1701220302.811946,1460079.000,42622,3,MY,1,100,-14
1701220302.851947,1460119.000,42638,2,MY,1,100,-13
1701220302.891948,1460159.000,42638,2,MY,1,100,-13
1701220302.931949,1460199.000,42658,3,MY,1,100,-14
1701220302.971950,1460239.000,42658,3,MY,1,100,-14
1701220303.011951,1460279.000,42658,3,MY,1,100,-13
1701220303.051952,1460319.000,42672,2,MY,1,100,-14
1701220303.091953,1460359.000,42672,2,MY,1,100,-14
1701220303.131954,1460399.000,42689,3,MY,1,100,-14
1701220303.171955,1460439.000,42689,3,MY,1,100,-14
1701220303.211956,1460479.000,42689,3,MY,1,100,-14
1701220303.251957,1460519.000,42708,2,MY,1,100,-14
1701220303.291958,1460559.000,42708,2,MY,1,100,-14
1701220303.331959,1460599.000,42725,3,MY,1,100,-14
1701220303.371960,1460639.000,42725,3,MY,1,100,-14
1701220303.411961,1460679.000,42725,3,MY,1,100,-13
1701220303.451962,1460719.000,42740,2,MY,1,100,-13
1701220303.491963,1460759.000,42740,2,MY,1,100,-14
1701220303.531964,1460799.000,42757,3,MY,1,100,-14
1701220303.571965,1460839.000,42757,3,MY,1,100,-13
1701220303.611966,1460879.000,42757,3,MY,1,100,-13
1701220303.651967,1460919.000,42773,3,MY,1,100,-12
1701220303.691968,1460959.000,42773,3,MY,1,100,-13
1701220303.731969,1460999.000,42773,3,MY,1,100,-13
1701220303.771970,1461039.000,42790,2,MY,1,100,-13
1701220303.811971,1461079.000,42790,2,MY,1,100,-13
1701220303.851972,1461119.000,42807,3,MY,1,100,-13
1701220303.891973,1461159.000,42807,3,MY,1,100,-15
1701220303.931974,1461199.000,42807,3,MY,1,100,-13
1701220303.971975,1461239.000,42822,2,MY,1,100,-13
1701220304.011976,1461279.000,42822,2,MY,1,100,-14
1701220304.051977,1461319.000,42838,3,MY,1,100,-13
1701220304.091978,1461359.000,42838,3,MY,1,100,-14
1701220304.131979,1461399.000,42838,3,MY,1,100,-13
1701220304.167647,1461434.667,42857,3,MY,1,100,-13
1701220304.203315,1461470.333,42857,3,MY,1,100,-13
1701220304.238982,1461506.000,42857,3,MY,1,100,-14
1701220304.278983,1461546.000,42874,2,MY,1,100,-14
1701220304.318984,1461586.000,42874,2,MY,1,100,-14
1701220304.358985,1461626.000,42889,3,MY,1,100,-14
1701220304.398986,1461666.000,42889,3,MY,1,100,-14
1701220304.438987,1461706.000,42889,3,MY,1,100,-14
1701220304.478988,1461746.000,42905,2,MY,1,100,-14
1701220304.518989,1461786.000,42905,2,MY,1,100,-13
1701220304.558990,1461826.000,42923,3,MY,1,100,-13
1701220304.598991,1461866.000,42923,3,MY,1,100,-13
1701220304.638992,1461906.000,42923,3,MY,1,100,-13
1701220304.678993,1461946.000,42939,2,MY,1,100,-14
1701220304.718994,1461986.000,42939,2,MY,1,100,-13
1701220304.758995,1462026.000,42954,3,MY,1,100,-14
1701220304.798996,1462066.000,42954,3,MY,1,100,-14
1701220304.838997,1462106.000,42954,3,MY,1,100,-13
1701220304.878998,1462146.000,42971,2,MY,1,100,-14
1701220304.918999,1462186.000,42971,2,MY,1,100,-14
1701220304.959000,1462226.000,42988,3,MY,1,100,-13
1701220304.999001,1462266.000,42988,3,MY,1,100,-14
1701220305.039002,1462306.000,42988,3,MY,1,100,-13
1701220305.079003,1462346.000,43004,2,MY,1,100,-14
1701220305.119004,1462386.000,43004,2,MY,1,100,-13
1701220305.159005,1462426.000,43019,3,MY,1,100,-14
1701220305.199006,1462466.000,43019,3,MY,1,100,-13
1701220305.239007,1462506.000,43019,3,MY,1,100,-15
1701220305.279008,1462546.000,43036,3,MY,1,100,-14
1701220305.319009,1462586.000,43036,3,MY,1,100,-14
1701220305.359010,1462626.000,43036,3,MY,1,100,-13
1701220305.399011,1462666.000,43053,2,MY,1,100,-13
1701220305.439012,1462706.000,43053,2,MY,1,100,-13
1701220305.479013,1462746.000,43069,3,MY,1,100,-13
1701220305.519014,1462786.000,43069,3,MY,1,100,-14
1701220305.559015,1462826.000,43069,3,MY,1,100,-14
1701220305.599016,1462866.000,43086,2,MY,1,100,-13
1701220305.639017,1462906.000,43086,2,MY,1,100,-14
1701220305.679018,1462946.000,43101,3,MY,1,100,-13
1701220305.719019,1462986.000,43101,3,MY,1,100,-13
1701220305.759020,1463026.000,43101,3,MY,1,100,-14
1701220305.799021,1463066.000,43118,2,MY,1,100,-14
1701220305.839022,1463106.000,43118,2,MY,1,100,-14
1701220305.879023,1463146.000,43135,3,MY,1,100,-14
1701220305.919024,1463186.000,43135,3,MY,1,100,-14
1701220305.959025,1463226.000,43135,3,MY,1,100,-14
1701220305.999026,1463266.000,43152,2,MY,1,100,-14
1701220306.039027,1463306.000,43152,2,MY,1,100,-14
1701220306.079028,1463346.000,43166,3,MY,1,100,-14
1701220306.119029,1463386.000,43166,3,MY,1,100,-14
1701220306.159030,1463426.000,43166,3,MY,1,100,-14
1701220306.195531,1463462.500,43191,4,MY,1,100,-14
1701220306.232032,1463499.000,43191,4,MY,1,100,-14
1701220306.268533,1463535.500,43191,4,MY,1,100,-14
1701220306.305034,1463572.000,43191,4,MY,1,100,-14
1701220306.345035,1463612.000,43207,3,MY,1,100,-14
1701220306.385036,1463652.000,43207,3,MY,1,100,-15
1701220306.425037,1463692.000,43207,3,MY,1,100,-14
1701220306.465038,1463732.000,43224,2,MY,1,100,-14
1701220306.505039,1463772.000,43224,2,MY,1,100,-14
1701220306.545040,1463812.000,43243,3,MY,1,100,-14
1701220306.585041,1463852.000,43243,3,MY,1,100,-14
1701220306.625042,1463892.000,43243,3,MY,1,100,-14
1701220306.665043,1463932.000,43259,2,MY,1,100,-14
1701220306.705044,1463972.000,43259,2,MY,1,100,-15
1701220306.745045,1464012.000,43274,3,MY,1,100,-14
1701220306.785046,1464052.000,43274,3,MY,1,100,-14
1701220306.825047,1464092.000,43274,3,MY,1,100,-14
1701220306.865048,1464132.000,43292,2,MY,1,100,-14
1701220306.905049,1464172.000,43292,2,MY,1,100,-13
1701220306.945050,1464212.000,43308,3,MY,1,100,-15
1701220306.985051,1464252.000,43308,3,MY,1,100,-14
1701220307.025052,1464292.000,43308,3,MY,1,100,-14
1701220307.065053,1464332.000,43325,2,MY,1,100,-14
1701220307.105054,1464372.000,43325,2,MY,1,100,-14
1701220307.145055,1464412.000,43339,3,MY,1,100,-14
1701220307.185056,1464452.000,43339,3,MY,1,100,-14
1701220307.225057,1464492.000,43339,3,MY,1,100,-14
1701220307.265058,1464532.000,43357,2,MY,1,100,-13
1701220307.305059,1464572.000,43357,2,MY,1,100,-13
1701220307.345060,1464612.000,43373,3,MY,1,100,-14
1701220307.385061,1464652.000,43373,3,MY,1,100,-13
1701220307.425062,1464692.000,43373,3,MY,1,100,-14
1701220307.465063,1464732.000,43390,2,MY,1,100,-14
1701220307.505064,1464772.000,43390,2,MY,1,100,-14
1701220307.545065,1464812.000,43405,3,MY,1,100,-13
1701220307.585066,1464852.000,43405,3,MY,1,100,-13
1701220307.625067,1464892.000,43405,3,MY,1,100,-14
1701220307.665068,1464932.000,43422,3,MY,1,100,-15
1701220307.705069,1464972.000,43422,3,MY,1,100,-14
1701220307.745070,1465012.000,43422,3,MY,1,100,-14
1701220307.785071,1465052.000,43438,2,MY,1,100,-13
1701220307.825072,1465092.000,43438,2,MY,1,100,-14
1701220307.865073,1465132.000,43456,3,MY,1,100,-14
1701220307.905074,1465172.000,43456,3,MY,1,100,-14
1701220307.945075,1465212.000,43456,3,MY,1,100,-14
1701220307.985076,1465252.000,43472,2,MY,1,100,-14
1701220308.025077,1465292.000,43472,2,MY,1,100,-14
1701220308.065078,1465332.000,43489,3,MY,1,100,-14
1701220308.105079,1465372.000,43489,3,MY,1,100,-13
1701220308.145080,1465412.000,43489,3,MY,1,100,-14
1701220308.180414,1465447.333,43505,3,MY,1,100,-14
1701220308.215748,1465482.667,43505,3,MY,1,100,-14
1701220308.251083,1465518.000,43505,3,MY,1,100,-14
1701220308.291584,1465558.500,43523,2,MY,1,100,-13
1701220308.332085,1465599.000,43523,2,MY,1,100,-14
1701220308.372086,1465639.000,43537,3,MY,1,100,-13
1701220308.412087,1465679.000,43537,3,MY,1,100,-14
1701220308.452088,1465719.000,43537,3,MY,1,100,-14
1701220308.492089,1465759.000,43554,2,MY,1,100,-13
1701220308.532090,1465799.000,43554,2,MY,1,100,-13
1701220308.572091,1465839.000,43571,3,MY,1,100,-13
1701220308.612092,1465879.000,43571,3,MY,1,100,-14
1701220308.652093,1465919.000,43571,3,MY,1,100,-14
1701220308.692094,1465959.000,43588,2,MY,1,100,-14
1701220308.732095,1465999.000,43588,2,MY,1,100,-14
1701220308.772096,1466039.000,43605,3,MY,1,100,-13
1701220308.812097,1466079.000,43605,3,MY,1,100,-13
1701220308.852098,1466119.000,43605,3,MY,1,100,-13
1701220308.892099,1466159.000,43622,2,MY,1,100,-13
1701220308.932100,1466199.000,43622,2,MY,1,100,-14
1701220308.972101,1466239.000,43638,3,MY,1,100,-14
1701220309.012102,1466279.000,43638,3,MY,1,100,-13
1701220309.052103,1466319.000,43638,3,MY,1,100,-14
1701220309.092104,1466359.000,43655,3,MY,1,100,-13
1701220309.132105,1466399.000,43655,3,MY,1,100,-14
1701220309.172106,1466439.000,43655,3,MY,1,100,-14
1701220309.212107,1466479.000,43672,3,MY,1,100,-14
1701220309.252108,1466519.000,43672,3,MY,1,100,-14
1701220309.292109,1466559.000,43672,3,MY,1,100,-14
1701220309.332110,1466599.000,43690,2,MY,1,100,-14
1701220309.372111,1466639.000,43690,2,MY,1,100,-13
1701220309.412112,1466679.000,43705,3,MY,1,100,-14
1701220309.452113,1466719.000,43705,3,MY,1,100,-14
1701220309.492114,1466759.000,43705,3,MY,1,100,-14
1701220309.532115,1466799.000,43722,2,MY,1,100,-13
1701220309.572116,1466839.000,43722,2,MY,1,100,-14
1701220309.612117,1466879.000,43739,3,MY,1,100,-13
1701220309.652118,1466919.000,43739,3,MY,1,100,-14
1701220309.692119,1466959.000,43739,3,MY,1,100,-14
1701220309.732120,1466999.000,43756,2,MY,1,100,-13
1701220309.772121,1467039.000,43756,2,MY,1,100,-14
1701220309.812122,1467079.000,43770,3,MY,1,100,-14
1701220309.852123,1467119.000,43770,3,MY,1,100,-13
1701220309.892124,1467159.000,43770,3,MY,1,100,-13
1701220309.932125,1467199.000,43790,2,MY,1,100,-14
1701220309.972126,1467239.000,43790,2,MY,1,100,-14
1701220310.007460,1467274.333,43806,3,MY,1,100,-14
1701220310.042794,1467309.667,43806,3,MY,1,100,-14
1701220310.078129,1467345.000,43806,3,MY,1,100,-14
1701220310.118129,1467385.000,43823,3,MY,1,100,-13
1701220310.158130,1467425.000,43823,3,MY,1,100,-13
1701220310.198132,1467465.000,43823,3,MY,1,100,-14
1701220310.238132,1467505.000,43838,2,MY,1,100,-14
1701220310.278133,1467545.000,43838,2,MY,1,100,-14
1701220310.318135,1467585.000,43855,3,MY,1,100,-14
1701220310.358135,1467625.000,43855,3,MY,1,100,-14
1701220310.398136,1467665.000,43855,3,MY,1,100,-14
1701220310.438138,1467705.000,43871,2,MY,1,100,-14
1701220310.478138,1467745.000,43871,2,MY,1,100,-14
1701220310.518140,1467785.000,43891,3,MY,1,100,-13
1701220310.558141,1467825.000,43891,3,MY,1,100,-13
1701220310.598141,1467865.000,43891,3,MY,1,100,-13
1701220310.638143,1467905.000,43905,2,MY,1,100,-14
1701220310.678144,1467945.000,43905,2,MY,1,100,-14
1701220310.718144,1467985.000,43922,3,MY,1,100,-14
1701220310.758146,1468025.000,43922,3,MY,1,100,-13
1701220310.798146,1468065.000,43922,3,MY,1,100,-13
1701220310.838148,1468105.000,43938,3,MY,1,100,-13
1701220310.878149,1468145.000,43938,3,MY,1,100,-13
1701220310.918149,1468185.000,43938,3,MY,1,100,-13
1701220310.958151,1468225.000,43956,2,MY,1,100,-14
1701220310.998152,1468265.000,43956,2,MY,1,100,-14
1701220311.038152,1468305.000,43970,3,MY,1,100,-13
1701220311.078154,1468345.000,43970,3,MY,1,100,-14
1701220311.118155,1468385.000,43970,3,MY,1,100,-13
1701220311.158155,1468425.000,43989,2,MY,1,100,-13
1701220311.198157,1468465.000,43989,2,MY,1,100,-14
1701220311.238158,1468505.000,44012,5,MY,1,100,-14
1701220311.278159,1468545.000,44012,5,MY,1,100,-14
