LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701220227.791065,1385060.000,30525,3,PI,1,100,135893
1701220227.831066,1385100.000,30542,2,PI,1,100,135895
1701220227.871067,1385140.000,30542,2,PI,1,100,135895
1701220227.911068,1385180.000,30559,3,PI,1,100,135925
1701220227.951069,1385220.000,30559,3,PI,1,100,135926
1701220227.991070,1385260.000,30559,3,PI,1,100,135935
1701220228.031071,1385300.000,30576,3,PI,1,100,135916
1701220228.071072,1385340.000,30576,3,PI,1,100,135930
1701220228.111073,1385380.000,30576,3,PI,1,100,135935
1701220228.151074,1385420.000,30592,2,PI,1,100,135946
1701220228.191075,1385460.000,30592,2,PI,1,100,135967
1701220228.231076,1385500.000,30610,3,PI,1,100,135962
1701220228.271077,1385540.000,30610,3,PI,1,100,135967
1701220228.311078,1385580.000,30610,3,PI,1,100,135966
1701220228.351079,1385620.000,30624,2,PI,1,100,135969
1701220228.391080,1385660.000,30624,2,PI,1,100,135974
1701220228.431081,1385700.000,30641,3,PI,1,100,135975
1701220228.471082,1385740.000,30641,3,PI,1,100,135999
1701220228.511083,1385780.000,30641,3,PI,1,100,136002
1701220228.551084,1385820.000,30658,2,PI,1,100,135973
1701220228.591085,1385860.000,30658,2,PI,1,100,136007
1701220228.631086,1385900.000,30675,3,PI,1,100,135990
1701220228.671087,1385940.000,30675,3,PI,1,100,136000
1701220228.711088,1385980.000,30675,3,PI,1,100,136025
1701220228.751089,1386020.000,30689,2,PI,1,100,136044
1701220228.791090,1386060.000,30689,2,PI,1,100,136048
1701220228.831091,1386100.000,30706,3,PI,1,100,136072
1701220228.871092,1386140.000,30706,3,PI,1,100,136082
1701220228.911093,1386180.000,30706,3,PI,1,100,136081
1701220228.951094,1386220.000,30723,2,PI,1,100,136082
1701220228.991095,1386260.000,30723,2,PI,1,100,136066
1701220229.031096,1386300.000,30740,3,PI,1,100,136068
1701220229.071097,1386340.000,30740,3,PI,1,100,136082
1701220229.111098,1386380.000,30740,3,PI,1,100,136089
1701220229.151099,1386420.000,30756,2,PI,1,100,136082
1701220229.191100,1386460.000,30756,2,PI,1,100,136102
1701220229.231101,1386500.000,30774,3,PI,1,100,136111
1701220229.271102,1386540.000,30774,3,PI,1,100,136117
1701220229.311103,1386580.000,30774,3,PI,1,100,136135
1701220229.351104,1386620.000,30796,4,PI,1,100,136143
1701220229.391105,1386660.000,30796,4,PI,1,100,136253
1701220229.431106,1386700.000,30796,4,PI,1,100,136294
1701220229.471107,1386740.000,30796,4,PI,1,100,136296
1701220229.511108,1386780.000,30812,2,PI,1,100,136331
1701220229.551109,1386820.000,30812,2,PI,1,100,136333
1701220229.591110,1386860.000,30830,3,PI,1,100,136305
1701220229.631111,1386900.000,30830,3,PI,1,100,136288
1701220229.671112,1386940.000,30830,3,PI,1,100,136291
1701220229.711113,1386980.000,30846,2,PI,1,100,136299
1701220229.751114,1387020.000,30846,2,PI,1,100,136294
1701220229.791115,1387060.000,30861,3,PI,1,100,136316
1701220229.831116,1387100.000,30861,3,PI,1,100,136308
1701220229.871117,1387140.000,30861,3,PI,1,100,136286
1701220229.911118,1387180.000,30878,3,PI,1,100,136276
1701220229.951119,1387220.000,30878,3,PI,1,100,136269
1701220229.991120,1387260.000,30878,3,PI,1,100,136275
1701220230.031121,1387300.000,30895,2,PI,1,100,136280
1701220230.071122,1387340.000,30895,2,PI,1,100,136291
1701220230.111123,1387380.000,30913,3,PI,1,100,136314
1701220230.151124,1387420.000,30913,3,PI,1,100,136314
1701220230.191125,1387460.000,30913,3,PI,1,100,136340
1701220230.231126,1387500.000,30929,2,PI,1,100,136335
1701220230.271127,1387540.000,30929,2,PI,1,100,136337
1701220230.311128,1387580.000,30945,3,PI,1,100,136351
1701220230.351129,1387620.000,30945,3,PI,1,100,136364
1701220230.391130,1387660.000,30945,3,PI,1,100,136347
1701220230.431131,1387700.000,30962,2,PI,1,100,136372
1701220230.471132,1387740.000,30962,2,PI,1,100,136373
1701220230.511133,1387780.000,30978,3,PI,1,100,136374
1701220230.551134,1387820.000,30978,3,PI,1,100,136365
1701220230.591135,1387860.000,30978,3,PI,1,100,136369
1701220230.631136,1387900.000,30995,2,PI,1,100,136385
1701220230.671137,1387940.000,30995,2,PI,1,100,136365
1701220230.711138,1387980.000,31010,3,PI,1,100,136396
1701220230.751139,1388020.000,31010,3,PI,1,100,136403
1701220230.791140,1388060.000,31010,3,PI,1,100,136423
1701220230.831141,1388100.000,31027,2,PI,1,100,136431
1701220230.871142,1388140.000,31027,2,PI,1,100,136428
1701220230.911143,1388180.000,31044,3,PI,1,100,136444
1701220230.951144,1388220.000,31044,3,PI,1,100,136428
1701220230.991145,1388260.000,31044,3,PI,1,100,136461
1701220231.031146,1388300.000,31061,2,PI,1,100,136464
1701220231.071147,1388340.000,31061,2,PI,1,100,136462
1701220231.111148,1388380.000,31075,3,PI,1,100,136470
1701220231.151149,1388420.000,31075,3,PI,1,100,136474
1701220231.191150,1388460.000,31075,3,PI,1,100,136479
1701220231.231151,1388500.000,31093,3,PI,1,100,136491
1701220231.271152,1388540.000,31093,3,PI,1,100,136480
1701220231.311153,1388580.000,31093,3,PI,1,100,136495
1701220231.351154,1388620.000,31109,2,PI,1,100,136500
1701220231.391155,1388660.000,31109,2,PI,1,100,136508
1701220231.431156,1388700.000,31126,3,PI,1,100,136488
1701220231.471157,1388740.000,31126,3,PI,1,100,136485
1701220231.511158,1388780.000,31126,3,PI,1,100,136506
1701220231.551159,1388820.000,31141,2,PI,1,100,136512
1701220231.591160,1388860.000,31141,2,PI,1,100,136504
1701220231.631161,1388900.000,31158,3,PI,1,100,136509
1701220231.671162,1388940.000,31158,3,PI,1,100,136511
1701220231.711163,1388980.000,31158,3,PI,1,100,136514
1701220231.751164,1389020.000,31174,2,PI,1,100,136497
1701220231.791165,1389060.000,31174,2,PI,1,100,136513
1701220231.837666,1389106.500,31191,2,PI,1,100,136502
1701220231.884167,1389153.000,31191,2,PI,1,100,136494
1701220231.924168,1389193.000,31206,3,PI,1,100,136505
1701220231.964169,1389233.000,31206,3,PI,1,100,136514
1701220232.004170,1389273.000,31206,3,PI,1,100,136507
1701220232.044171,1389313.000,31223,3,PI,1,100,136496
1701220232.084172,1389353.000,31223,3,PI,1,100,136513
1701220232.124173,1389393.000,31223,3,PI,1,100,136534
1701220232.164174,1389433.000,31239,2,PI,1,100,136509
1701220232.204175,1389473.000,31239,2,PI,1,100,136509
1701220232.244176,1389513.000,31257,3,PI,1,100,136528
1701220232.284177,1389553.000,31257,3,PI,1,100,136507
1701220232.324178,1389593.000,31257,3,PI,1,100,136504
1701220232.364179,1389633.000,31271,2,PI,1,100,136491
1701220232.404180,1389673.000,31271,2,PI,1,100,136492
1701220232.444181,1389713.000,31288,3,PI,1,100,136516
1701220232.484182,1389753.000,31288,3,PI,1,100,136501
1701220232.524183,1389793.000,31288,3,PI,1,100,136506
1701220232.564184,1389833.000,31305,2,PI,1,100,136523
1701220232.604185,1389873.000,31305,2,PI,1,100,136506
