LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701221186.963614,2344218.000,57455,3,PI,1,100,125936
1701221187.003606,2344258.000,57455,3,PI,1,100,125899
1701221187.043598,2344298.000,57472,2,PI,1,100,125832
1701221187.083590,2344338.000,57472,2,PI,1,100,125787
1701221187.123582,2344378.000,57489,3,PI,1,100,125746
1701221187.163574,2344418.000,57489,3,PI,1,100,125693
1701221187.203566,2344458.000,57489,3,PI,1,100,125713
1701221187.243558,2344498.000,57506,2,PI,1,100,125731
1701221187.283550,2344538.000,57506,2,PI,1,100,125709
1701221187.323542,2344578.000,57520,3,PI,1,100,125693
1701221187.363534,2344618.000,57520,3,PI,1,100,125728
1701221187.403526,2344658.000,57520,3,PI,1,100,125895
1701221187.443518,2344698.000,57539,2,PI,1,100,126029
1701221187.483510,2344738.000,57539,2,PI,1,100,126156
1701221187.523502,2344778.000,57556,3,PI,1,100,126247
1701221187.563494,2344818.000,57556,3,PI,1,100,126347
1701221187.603486,2344858.000,57556,3,PI,1,100,126397
1701221187.643478,2344898.000,57573,2,PI,1,100,126457
1701221187.683470,2344938.000,57573,2,PI,1,100,126459
1701221187.723462,2344978.000,57588,3,PI,1,100,126491
1701221187.763454,2345018.000,57588,3,PI,1,100,126455
1701221187.803446,2345058.000,57588,3,PI,1,100,126429
1701221187.843438,2345098.000,57605,2,PI,1,100,126423
1701221187.883430,2345138.000,57605,2,PI,1,100,126426
1701221187.923422,2345178.000,57623,3,PI,1,100,126433
1701221187.963414,2345218.000,57623,3,PI,1,100,126365
1701221188.003406,2345258.000,57623,3,PI,1,100,126303
1701221188.049897,2345304.500,57640,2,PI,1,100,126268
1701221188.096387,2345351.000,57640,2,PI,1,100,126219
1701221188.136379,2345391.000,57657,3,PI,1,100,126101
1701221188.176372,2345431.000,57657,3,PI,1,100,125911
1701221188.216363,2345471.000,57657,3,PI,1,100,125884
1701221188.256356,2345511.000,57672,2,PI,1,100,125866
1701221188.296348,2345551.000,57672,2,PI,1,100,125817
1701221188.336339,2345591.000,57688,3,PI,1,100,125774
1701221188.376332,2345631.000,57688,3,PI,1,100,125792
1701221188.416324,2345671.000,57688,3,PI,1,100,125811
1701221188.456316,2345711.000,57706,2,PI,1,100,125851
1701221188.496308,2345751.000,57706,2,PI,1,100,125916
1701221188.536300,2345791.000,57724,3,PI,1,100,125961
1701221188.576292,2345831.000,57724,3,PI,1,100,125965
1701221188.616284,2345871.000,57724,3,PI,1,100,125980
1701221188.656276,2345911.000,57739,2,PI,1,100,125977
1701221188.696268,2345951.000,57739,2,PI,1,100,125995
1701221188.736260,2345991.000,57755,3,PI,1,100,126007
