LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1706145296.816960,411428.000,1593,2,AK,1,100,RD
1706145296.843960,411455.000,1596,2,AK,1,100,1594
1706145296.870960,411482.000,1596,2,AK,1,100,RD
1706145299.395992,414007.000,2455,2,AK,1,100,1594
1706145301.921023,416532.000,2455,2,AK,1,100,RD
1706145301.930023,416541.000,2458,2,AK,1,100,2456
1706145301.939024,416550.000,2458,2,AK,1,100,RD
1706145304.486556,419097.500,3316,2,AK,1,100,2456
1706145307.034087,421645.000,3316,2,AK,1,100,RD
1706145307.072088,421683.000,3319,2,AK,1,100,3317
1706145307.110088,421721.000,3319,2,AK,1,100,RD
1706145309.624120,424235.000,4176,2,AK,1,100,3317
1706145312.138151,426749.000,4176,2,AK,1,100,RD
1706145312.171152,426782.000,4179,2,AK,1,100,4177
1706145312.204152,426815.000,4179,2,AK,1,100,RD
1706145314.724684,429335.500,5037,2,AK,1,100,4177
1706145317.245215,431856.000,5037,2,AK,1,100,RD
1706145319.802247,434413.000,5884,2,AK,1,100,5038
1706145322.359279,436970.000,5884,2,AK,1,100,RD
1706145322.363279,436974.000,5886,2,AK,1,100,5038
1706145322.367279,436978.000,5886,2,AK,1,100,RD
1706145322.400780,437011.500,5889,2,AK,1,100,5887
1706145322.434280,437045.000,5889,2,AK,1,100,RD
1706145324.951312,439562.000,6746,2,AK,1,100,5887
1706145327.468343,442079.000,6746,2,AK,1,100,RD
1706145330.026375,444637.000,7598,2,AK,1,100,6747
1706145332.584407,447195.000,7598,2,AK,1,100,RD
1706145332.585907,447196.500,7600,2,AK,1,100,6747
1706145332.587407,447198.000,7600,2,AK,1,100,RD
1706145332.631908,447242.500,7603,2,AK,1,100,7601
1706145332.676408,447287.000,7603,2,AK,1,100,RD
1706145335.183939,449794.500,8457,2,AK,1,100,7601
1706145337.691471,452302.000,8457,2,AK,1,100,RD
1706145337.731471,452342.000,8460,2,AK,1,100,8458
1706145337.771472,452382.000,8460,2,AK,1,100,RD
1706145340.285003,454895.500,9306,2,AK,1,100,8458
1706145342.798535,457409.000,9306,2,AK,1,100,RD
1706145342.812035,457422.500,9309,2,AK,1,100,9307
1706145342.825535,457436.000,9309,2,AK,1,100,RD
1706145345.366067,459976.500,10169,2,AK,1,100,9307
1706145347.906599,462517.000,10169,2,AK,1,100,RD
1706145347.912599,462523.000,10172,2,AK,1,100,10170
1706145347.918599,462529.000,10172,2,AK,1,100,RD
1706145350.477631,465088.000,11037,2,AK,1,100,10170
1706145353.036663,467647.000,11037,2,AK,1,100,RD
1706145353.078663,467689.000,11040,2,AK,1,100,11038
1706145353.120664,467731.000,11040,2,AK,1,100,RD
