LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1706145142.533030,257146.000,41552,2,AY,1,100,-0.087
1706145142.573030,257186.000,41552,2,AY,1,100,-0.086
1706145142.613030,257226.000,41568,3,AY,1,100,-0.085
1706145142.653031,257266.000,41568,3,AY,1,100,-0.090
1706145142.693032,257306.000,41568,3,AY,1,100,-0.088
1706145142.733032,257346.000,41588,2,AY,1,100,-0.092
1706145142.773032,257386.000,41588,2,AY,1,100,-0.081
1706145142.812700,257425.667,41603,3,AY,1,100,-0.086
1706145142.852367,257465.333,41603,3,AY,1,100,-0.087
1706145142.892034,257505.000,41603,3,AY,1,100,-0.089
1706145142.932034,257545.000,41625,5,AY,1,100,-0.089
1706145142.972035,257585.000,41625,5,AY,1,100,-0.086
1706145143.012036,257625.000,41625,5,AY,1,100,-0.087
1706145143.052036,257665.000,41625,5,AY,1,100,-0.088
1706145143.092036,257705.000,41625,5,AY,1,100,-0.088
1706145143.132037,257745.000,41644,2,AY,1,100,-0.086
1706145143.172038,257785.000,41644,2,AY,1,100,-0.085
1706145143.212038,257825.000,41661,3,AY,1,100,-0.084
1706145143.252038,257865.000,41661,3,AY,1,100,-0.088
1706145143.292039,257905.000,41661,3,AY,1,100,-0.087
1706145143.332040,257945.000,41675,2,AY,1,100,-0.084
1706145143.372040,257985.000,41675,2,AY,1,100,-0.087
1706145143.412040,258025.000,41693,3,AY,1,100,-0.092
1706145143.452041,258065.000,41693,3,AY,1,100,-0.085
1706145143.492042,258105.000,41693,3,AY,1,100,-0.089
1706145143.532042,258145.000,41709,3,AY,1,100,-0.086
1706145143.572042,258185.000,41709,3,AY,1,100,-0.086
1706145143.612043,258225.000,41709,3,AY,1,100,-0.090
1706145143.652044,258265.000,41730,2,AY,1,100,-0.085
1706145143.692044,258305.000,41730,2,AY,1,100,-0.086
1706145143.732044,258345.000,41745,3,AY,1,100,-0.086
1706145143.772045,258385.000,41745,3,AY,1,100,-0.087
1706145143.812046,258425.000,41745,3,AY,1,100,-0.085
1706145143.852046,258465.000,41762,2,AY,1,100,-0.085
1706145143.892046,258505.000,41762,2,AY,1,100,-0.088
1706145143.932047,258545.000,41778,3,AY,1,100,-0.084
1706145143.972048,258585.000,41778,3,AY,1,100,-0.089
1706145144.012048,258625.000,41778,3,AY,1,100,-0.081
1706145144.052048,258665.000,41798,2,AY,1,100,-0.084
1706145144.092049,258705.000,41798,2,AY,1,100,-0.080
1706145144.132050,258745.000,41812,3,AY,1,100,-0.086
1706145144.172050,258785.000,41812,3,AY,1,100,-0.086
1706145144.212050,258825.000,41812,3,AY,1,100,-0.085
1706145144.247718,258860.667,41829,3,AY,1,100,-0.091
1706145144.283385,258896.333,41829,3,AY,1,100,-0.083
1706145144.319052,258932.000,41829,3,AY,1,100,-0.092
1706145144.359052,258972.000,41846,3,AY,1,100,-0.086
1706145144.399053,259012.000,41846,3,AY,1,100,-0.086
1706145144.439053,259052.000,41846,3,AY,1,100,-0.086
1706145144.479054,259092.000,41863,2,AY,1,100,-0.084
1706145144.519054,259132.000,41863,2,AY,1,100,-0.086
1706145144.559055,259172.000,41881,3,AY,1,100,-0.090
1706145144.599055,259212.000,41881,3,AY,1,100,-0.088
1706145144.639056,259252.000,41881,3,AY,1,100,-0.083
1706145144.679056,259292.000,41896,2,AY,1,100,-0.083
1706145144.719057,259332.000,41896,2,AY,1,100,-0.094
1706145144.759057,259372.000,41913,3,AY,1,100,-0.086
1706145144.799058,259412.000,41913,3,AY,1,100,-0.088
1706145144.839058,259452.000,41913,3,AY,1,100,-0.085
1706145144.879059,259492.000,41930,2,AY,1,100,-0.084
1706145144.919059,259532.000,41930,2,AY,1,100,-0.088
1706145144.959060,259572.000,41946,3,AY,1,100,-0.085
1706145144.999060,259612.000,41946,3,AY,1,100,-0.101
1706145145.039061,259652.000,41946,3,AY,1,100,-0.074
1706145145.079062,259692.000,41962,2,AY,1,100,-0.076
1706145145.119062,259732.000,41962,2,AY,1,100,-0.097
1706145145.159062,259772.000,41978,3,AY,1,100,-0.074
1706145145.199063,259812.000,41978,3,AY,1,100,-0.092
1706145145.239064,259852.000,41978,3,AY,1,100,-0.080
1706145145.279064,259892.000,41995,3,AY,1,100,-0.088
1706145145.319064,259932.000,41995,3,AY,1,100,-0.085
1706145145.359065,259972.000,41995,3,AY,1,100,-0.089
1706145145.399065,260012.000,42012,2,AY,1,100,-0.090
1706145145.439066,260052.000,42012,2,AY,1,100,-0.085
1706145145.479066,260092.000,42027,3,AY,1,100,-0.084
1706145145.519067,260132.000,42027,3,AY,1,100,-0.089
1706145145.559067,260172.000,42027,3,AY,1,100,-0.085
1706145145.599068,260212.000,42045,2,AY,1,100,-0.086
1706145145.639068,260252.000,42045,2,AY,1,100,-0.085
1706145145.679069,260292.000,42062,3,AY,1,100,-0.089
1706145145.719069,260332.000,42062,3,AY,1,100,-0.088
1706145145.759070,260372.000,42062,3,AY,1,100,-0.086
1706145145.799070,260412.000,42079,2,AY,1,100,-0.086
1706145145.839071,260452.000,42079,2,AY,1,100,-0.089
1706145145.878738,260491.667,42095,3,AY,1,100,-0.089
1706145145.918405,260531.333,42095,3,AY,1,100,-0.084
1706145145.958072,260571.000,42095,3,AY,1,100,-0.089
1706145145.998073,260611.000,42110,2,AY,1,100,-0.084
1706145146.038073,260651.000,42110,2,AY,1,100,-0.085
1706145146.074074,260687.000,42128,3,AY,1,100,-0.088
1706145146.110074,260723.000,42128,3,AY,1,100,-0.084
1706145146.146075,260759.000,42128,3,AY,1,100,-0.086
1706145146.186075,260799.000,42144,3,AY,1,100,-0.085
1706145146.226076,260839.000,42144,3,AY,1,100,-0.087
1706145146.266076,260879.000,42144,3,AY,1,100,-0.087
1706145146.306077,260919.000,42161,2,AY,1,100,-0.086
1706145146.346077,260959.000,42161,2,AY,1,100,-0.089
1706145146.386078,260999.000,42176,3,AY,1,100,-0.083
1706145146.426078,261039.000,42176,3,AY,1,100,-0.085
1706145146.466079,261079.000,42176,3,AY,1,100,-0.090
1706145146.506079,261119.000,42193,2,AY,1,100,-0.090
1706145146.546080,261159.000,42193,2,AY,1,100,-0.085
1706145146.586080,261199.000,42209,3,AY,1,100,-0.091
1706145146.626081,261239.000,42209,3,AY,1,100,-0.087
1706145146.666081,261279.000,42209,3,AY,1,100,-0.087
1706145146.706082,261319.000,42227,3,AY,1,100,-0.082
1706145146.746082,261359.000,42227,3,AY,1,100,-0.091
1706145146.786083,261399.000,42227,3,AY,1,100,-0.080
1706145146.826083,261439.000,42244,2,AY,1,100,-0.094
1706145146.866084,261479.000,42244,2,AY,1,100,-0.082
1706145146.906084,261519.000,42262,3,AY,1,100,-0.089
1706145146.946085,261559.000,42262,3,AY,1,100,-0.089
1706145146.986085,261599.000,42262,3,AY,1,100,-0.082
1706145147.026086,261639.000,42281,3,AY,1,100,-0.088
1706145147.066086,261679.000,42281,3,AY,1,100,-0.084
1706145147.106087,261719.000,42281,3,AY,1,100,-0.088
1706145147.146087,261759.000,42298,2,AY,1,100,-0.088
1706145147.186088,261799.000,42298,2,AY,1,100,-0.089
1706145147.226088,261839.000,42314,3,AY,1,100,-0.090
1706145147.266089,261879.000,42314,3,AY,1,100,-0.082
1706145147.306089,261919.000,42314,3,AY,1,100,-0.093
1706145147.345590,261958.500,42329,2,AY,1,100,-0.084
1706145147.385090,261998.000,42329,2,AY,1,100,-0.090
1706145147.425091,262038.000,42346,3,AY,1,100,-0.084
1706145147.465091,262078.000,42346,3,AY,1,100,-0.086
1706145147.505092,262118.000,42346,3,AY,1,100,-0.085
1706145147.545092,262158.000,42365,2,AY,1,100,-0.079
1706145147.585093,262198.000,42365,2,AY,1,100,-0.089
1706145147.625093,262238.000,42381,3,AY,1,100,-0.092
1706145147.665094,262278.000,42381,3,AY,1,100,-0.077
1706145147.705094,262318.000,42381,3,AY,1,100,-0.087
1706145147.745095,262358.000,42397,2,AY,1,100,-0.083
1706145147.785095,262398.000,42397,2,AY,1,100,-0.084
1706145147.825096,262438.000,42415,3,AY,1,100,-0.064
1706145147.865096,262478.000,42415,3,AY,1,100,-0.134
1706145147.905097,262518.000,42415,3,AY,1,100,-0.059
1706145147.945097,262558.000,42432,2,AY,1,100,-0.104
1706145147.985098,262598.000,42432,2,AY,1,100,-0.075
1706145148.022932,262635.833,42457,6,AY,1,100,-0.097
1706145148.060765,262673.667,42457,6,AY,1,100,-0.080
1706145148.098599,262711.500,42457,6,AY,1,100,-0.090
1706145148.136433,262749.333,42457,6,AY,1,100,-0.083
1706145148.174267,262787.167,42457,6,AY,1,100,-0.080
1706145148.212101,262825.000,42457,6,AY,1,100,-0.076
1706145148.252101,262865.000,42473,2,AY,1,100,-0.093
1706145148.292102,262905.000,42473,2,AY,1,100,-0.070
1706145148.332102,262945.000,42490,3,AY,1,100,-0.102
1706145148.372102,262985.000,42490,3,AY,1,100,-0.077
1706145148.412103,263025.000,42490,3,AY,1,100,-0.101
1706145148.452104,263065.000,42507,2,AY,1,100,-0.076
1706145148.492104,263105.000,42507,2,AY,1,100,-0.092
1706145148.532104,263145.000,42522,3,AY,1,100,-0.080
1706145148.572105,263185.000,42522,3,AY,1,100,-0.089
1706145148.612106,263225.000,42522,3,AY,1,100,-0.083
1706145148.652106,263265.000,42538,2,AY,1,100,-0.091
1706145148.692106,263305.000,42538,2,AY,1,100,-0.086
1706145148.731774,263344.667,42556,3,AY,1,100,-0.085
1706145148.771441,263384.333,42556,3,AY,1,100,-0.085
1706145148.811108,263424.000,42556,3,AY,1,100,-0.084
1706145148.851442,263464.333,42574,3,AY,1,100,-0.086
1706145148.891776,263504.667,42574,3,AY,1,100,-0.083
1706145148.932110,263545.000,42574,3,AY,1,100,-0.087
1706145148.972110,263585.000,42593,3,AY,1,100,-0.086
1706145149.012111,263625.000,42593,3,AY,1,100,-0.082
1706145149.052111,263665.000,42593,3,AY,1,100,-0.085
1706145149.092112,263705.000,42608,2,AY,1,100,-0.086
1706145149.132112,263745.000,42608,2,AY,1,100,-0.085
1706145149.172113,263785.000,42625,3,AY,1,100,-0.088
1706145149.212113,263825.000,42625,3,AY,1,100,-0.086
1706145149.252114,263865.000,42625,3,AY,1,100,-0.085
1706145149.292114,263905.000,42641,2,AY,1,100,-0.083
1706145149.332115,263945.000,42641,2,AY,1,100,-0.086
1706145149.372115,263985.000,42661,3,AY,1,100,-0.084
1706145149.412116,264025.000,42661,3,AY,1,100,-0.084
1706145149.452116,264065.000,42661,3,AY,1,100,-0.088
1706145149.492117,264105.000,42675,2,AY,1,100,-0.086
1706145149.532117,264145.000,42675,2,AY,1,100,-0.085
1706145149.571784,264184.667,42694,3,AY,1,100,-0.090
1706145149.611451,264224.333,42694,3,AY,1,100,-0.084
1706145149.651119,264264.000,42694,3,AY,1,100,-0.090
1706145149.691119,264304.000,42710,2,AY,1,100,-0.084
1706145149.731120,264344.000,42710,2,AY,1,100,-0.085
1706145149.771120,264384.000,42728,3,AY,1,100,-0.087
1706145149.811121,264424.000,42728,3,AY,1,100,-0.087
1706145149.851121,264464.000,42728,3,AY,1,100,-0.086
1706145149.891122,264504.000,42742,2,AY,1,100,-0.085
1706145149.931122,264544.000,42742,2,AY,1,100,-0.085
1706145149.967123,264580.000,42759,3,AY,1,100,-0.084
1706145150.003123,264616.000,42759,3,AY,1,100,-0.084
1706145150.039124,264652.000,42759,3,AY,1,100,-0.089
1706145150.079124,264692.000,42776,3,AY,1,100,-0.086
1706145150.119124,264732.000,42776,3,AY,1,100,-0.084
1706145150.159125,264772.000,42776,3,AY,1,100,-0.083
1706145150.199126,264812.000,42793,2,AY,1,100,-0.087
1706145150.239126,264852.000,42793,2,AY,1,100,-0.083
1706145150.279126,264892.000,42810,3,AY,1,100,-0.087
1706145150.319127,264932.000,42810,3,AY,1,100,-0.088
1706145150.359128,264972.000,42810,3,AY,1,100,-0.085
1706145150.399128,265012.000,42827,2,AY,1,100,-0.084
1706145150.439128,265052.000,42827,2,AY,1,100,-0.089
1706145150.479129,265092.000,42843,3,AY,1,100,-0.083
1706145150.519130,265132.000,42843,3,AY,1,100,-0.082
1706145150.559130,265172.000,42843,3,AY,1,100,-0.086
1706145150.599130,265212.000,42862,2,AY,1,100,-0.086
1706145150.639131,265252.000,42862,2,AY,1,100,-0.089
1706145150.679132,265292.000,42879,3,AY,1,100,-0.085
1706145150.719132,265332.000,42879,3,AY,1,100,-0.085
1706145150.759132,265372.000,42879,3,AY,1,100,-0.085
1706145150.799133,265412.000,42894,2,AY,1,100,-0.086
1706145150.839134,265452.000,42894,2,AY,1,100,-0.084
1706145150.879134,265492.000,42912,3,AY,1,100,-0.085
1706145150.919134,265532.000,42912,3,AY,1,100,-0.084
1706145150.959135,265572.000,42912,3,AY,1,100,-0.086
1706145150.999135,265612.000,42932,4,AY,1,100,-0.087
1706145151.039136,265652.000,42932,4,AY,1,100,-0.084
1706145151.079136,265692.000,42932,4,AY,1,100,-0.085
1706145151.119137,265732.000,42932,4,AY,1,100,-0.085
1706145151.159137,265772.000,42951,6,AY,1,100,-0.085
1706145151.199138,265812.000,42951,6,AY,1,100,-0.087
1706145151.239138,265852.000,42951,6,AY,1,100,-0.084
1706145151.279139,265892.000,42951,6,AY,1,100,-0.086
1706145151.319139,265932.000,42951,6,AY,1,100,-0.085
1706145151.359140,265972.000,42951,6,AY,1,100,-0.082
1706145151.399140,266012.000,42968,4,AY,1,100,-0.084
1706145151.439141,266052.000,42968,4,AY,1,100,-0.087
1706145151.479141,266092.000,42968,4,AY,1,100,-0.086
1706145151.519142,266132.000,42968,4,AY,1,100,-0.086
1706145151.559142,266172.000,42987,5,AY,1,100,-0.083
1706145151.599143,266212.000,42987,5,AY,1,100,-0.084
1706145151.639143,266252.000,42987,5,AY,1,100,-0.083
1706145151.679144,266292.000,42987,5,AY,1,100,-0.084
1706145151.719144,266332.000,42987,5,AY,1,100,-0.086
1706145151.758645,266371.500,43002,2,AY,1,100,-0.086
1706145151.798146,266411.000,43002,2,AY,1,100,-0.085
1706145151.838146,266451.000,43021,3,AY,1,100,-0.087
1706145151.878146,266491.000,43021,3,AY,1,100,-0.085
1706145151.918147,266531.000,43021,3,AY,1,100,-0.086
1706145151.953814,266566.667,43037,3,AY,1,100,-0.085
1706145151.989481,266602.333,43037,3,AY,1,100,-0.085
1706145152.025148,266638.000,43037,3,AY,1,100,-0.085
1706145152.065149,266678.000,43055,2,AY,1,100,-0.088
1706145152.105149,266718.000,43055,2,AY,1,100,-0.085
1706145152.145150,266758.000,43069,3,AY,1,100,-0.086
1706145152.185150,266798.000,43069,3,AY,1,100,-0.086
1706145152.225151,266838.000,43069,3,AY,1,100,-0.087
1706145152.265151,266878.000,43086,2,AY,1,100,-0.089
1706145152.305152,266918.000,43086,2,AY,1,100,-0.087
1706145152.345152,266958.000,43102,3,AY,1,100,-0.089
1706145152.385153,266998.000,43102,3,AY,1,100,-0.082
1706145152.425153,267038.000,43102,3,AY,1,100,-0.087
1706145152.465154,267078.000,43120,2,AY,1,100,-0.085
1706145152.505154,267118.000,43120,2,AY,1,100,-0.085
1706145152.544822,267157.667,43136,3,AY,1,100,-0.087
1706145152.584489,267197.333,43136,3,AY,1,100,-0.082
1706145152.624156,267237.000,43136,3,AY,1,100,-0.084
1706145152.664656,267277.500,43153,2,AY,1,100,-0.083
1706145152.705157,267318.000,43153,2,AY,1,100,-0.084
1706145152.745157,267358.000,43170,3,AY,1,100,-0.085
1706145152.785158,267398.000,43170,3,AY,1,100,-0.087
1706145152.825158,267438.000,43170,3,AY,1,100,-0.091
1706145152.864825,267477.667,43187,3,AY,1,100,-0.083
1706145152.904493,267517.333,43187,3,AY,1,100,-0.085
1706145152.944160,267557.000,43187,3,AY,1,100,-0.094
1706145152.984160,267597.000,43203,2,AY,1,100,-0.098
1706145153.024161,267637.000,43203,2,AY,1,100,-0.078
1706145153.064161,267677.000,43221,3,AY,1,100,-0.091
1706145153.104162,267717.000,43221,3,AY,1,100,-0.080
1706145153.144162,267757.000,43221,3,AY,1,100,-0.088
1706145153.184163,267797.000,43242,4,AY,1,100,-0.083
1706145153.224163,267837.000,43242,4,AY,1,100,-0.085
1706145153.264164,267877.000,43242,4,AY,1,100,-0.084
1706145153.304164,267917.000,43242,4,AY,1,100,-0.084
1706145153.344165,267957.000,43259,2,AY,1,100,-0.086
1706145153.384165,267997.000,43259,2,AY,1,100,-0.085
1706145153.424499,268037.333,43276,3,AY,1,100,-0.087
1706145153.464833,268077.667,43276,3,AY,1,100,-0.083
1706145153.505167,268118.000,43276,3,AY,1,100,-0.084
1706145153.544834,268157.667,43293,3,AY,1,100,-0.083
1706145153.584501,268197.333,43293,3,AY,1,100,-0.088
1706145153.624168,268237.000,43293,3,AY,1,100,-0.087
1706145153.664169,268277.000,43311,2,AY,1,100,-0.086
1706145153.704169,268317.000,43311,2,AY,1,100,-0.085
1706145153.744170,268357.000,43329,2,AY,1,100,-0.086
1706145153.784170,268397.000,43329,2,AY,1,100,-0.085
1706145153.820171,268433.000,43345,3,AY,1,100,-0.084
1706145153.856171,268469.000,43345,3,AY,1,100,-0.086
1706145153.892172,268505.000,43345,3,AY,1,100,-0.084
1706145153.932172,268545.000,43362,3,AY,1,100,-0.087
1706145153.972173,268585.000,43362,3,AY,1,100,-0.085
1706145154.012173,268625.000,43362,3,AY,1,100,-0.084
1706145154.052174,268665.000,43379,2,AY,1,100,-0.089
1706145154.092174,268705.000,43379,2,AY,1,100,-0.084
1706145154.132175,268745.000,43394,3,AY,1,100,-0.086
1706145154.172175,268785.000,43394,3,AY,1,100,-0.083
1706145154.212176,268825.000,43394,3,AY,1,100,-0.091
1706145154.252176,268865.000,43410,3,AY,1,100,-0.084
1706145154.292177,268905.000,43410,3,AY,1,100,-0.085
1706145154.332177,268945.000,43410,3,AY,1,100,-0.083
1706145154.372178,268985.000,43427,2,AY,1,100,-0.087
1706145154.412178,269025.000,43427,2,AY,1,100,-0.083
1706145154.452179,269065.000,43444,3,AY,1,100,-0.090
1706145154.492179,269105.000,43444,3,AY,1,100,-0.085
1706145154.532180,269145.000,43444,3,AY,1,100,-0.087
1706145154.572180,269185.000,43461,2,AY,1,100,-0.079
1706145154.612181,269225.000,43461,2,AY,1,100,-0.089
1706145154.652181,269265.000,43475,3,AY,1,100,-0.078
1706145154.692182,269305.000,43475,3,AY,1,100,-0.089
1706145154.732182,269345.000,43475,3,AY,1,100,-0.088
1706145154.772183,269385.000,43495,2,AY,1,100,-0.083
1706145154.812183,269425.000,43495,2,AY,1,100,-0.087
1706145154.852184,269465.000,43513,3,AY,1,100,-0.086
1706145154.892184,269505.000,43513,3,AY,1,100,-0.088
1706145154.932185,269545.000,43513,3,AY,1,100,-0.088
1706145154.972185,269585.000,43530,2,AY,1,100,-0.086
1706145155.012186,269625.000,43530,2,AY,1,100,-0.083
1706145155.052186,269665.000,43545,3,AY,1,100,-0.085
1706145155.092187,269705.000,43545,3,AY,1,100,-0.086
1706145155.132187,269745.000,43545,3,AY,1,100,-0.095
1706145155.172188,269785.000,43564,2,AY,1,100,-0.084
1706145155.212188,269825.000,43564,2,AY,1,100,-0.082
1706145155.252189,269865.000,43580,3,AY,1,100,-0.091
1706145155.292189,269905.000,43580,3,AY,1,100,-0.082
1706145155.332190,269945.000,43580,3,AY,1,100,-0.091
1706145155.372190,269985.000,43598,3,AY,1,100,-0.082
1706145155.412191,270025.000,43598,3,AY,1,100,-0.089
1706145155.452191,270065.000,43598,3,AY,1,100,-0.085
