LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706145147.831096,262444.000,42412,1,T1,1,100,35.889
1706145147.964097,262577.000,42429,1,T1,1,100,35.916
1706145148.097099,262710.000,42454,1,T1,1,100,35.893
1706145148.231101,262844.000,42470,1,T1,1,100,35.776
1706145148.364103,262977.000,42487,1,T1,1,100,35.832
1706145148.497104,263110.000,42504,1,T1,1,100,35.963
1706145148.631106,263244.000,42535,1,T1,1,100,35.878
1706145148.764107,263377.000,42553,1,T1,1,100,35.947
1706145148.897109,263510.000,42571,1,T1,1,100,35.942
1706145149.031111,263644.000,42590,1,T1,1,100,35.762
1706145149.164113,263777.000,42622,1,T1,1,100,35.897
1706145149.297114,263910.000,42638,1,T1,1,100,35.955
1706145149.431116,264044.000,42658,1,T1,1,100,35.874
1706145149.564117,264177.000,42691,1,T1,1,100,35.910
1706145149.697119,264310.000,42707,1,T1,1,100,35.890
1706145149.831121,264444.000,42725,1,T1,1,100,35.846
1706145149.964123,264577.000,42756,1,T1,1,100,35.898
1706145150.097124,264710.000,42773,1,T1,1,100,35.885
1706145150.231126,264844.000,42790,1,T1,1,100,35.950
1706145150.364127,264977.000,42808,1,T1,1,100,36.014
1706145150.497129,265110.000,42840,1,T1,1,100,35.900
1706145150.631131,265244.000,42859,1,T1,1,100,35.815
1706145150.764132,265377.000,42876,1,T1,1,100,35.813
1706145150.897134,265510.000,42909,1,T1,1,100,35.919
1706145151.030136,265643.000,42929,1,T1,1,100,35.823
1706145151.163637,265776.500,42948,2,T1,1,100,35.853
1706145151.297139,265910.000,42948,2,T1,1,100,35.830
1706145151.430141,266043.000,42965,1,T1,1,100,35.926
1706145151.563643,266176.500,42984,2,T1,1,100,35.933
1706145151.697144,266310.000,42984,2,T1,1,100,36.042
1706145151.830146,266443.000,43018,1,T1,1,100,35.912
1706145151.964148,266577.000,43034,1,T1,1,100,35.926
1706145152.097149,266710.000,43052,1,T1,1,100,35.933
1706145152.230151,266843.000,43083,1,T1,1,100,35.935
1706145152.364152,266977.000,43099,1,T1,1,100,35.866
1706145152.497154,267110.000,43117,1,T1,1,100,35.977
1706145152.630156,267243.000,43133,1,T1,1,100,35.990
1706145152.764158,267377.000,43167,1,T1,1,100,35.818
1706145152.897159,267510.000,43184,1,T1,1,100,35.886
1706145153.030161,267643.000,43200,1,T1,1,100,35.951
1706145153.163662,267776.500,43239,2,T1,1,100,35.908
1706145153.297164,267910.000,43239,2,T1,1,100,35.889
1706145153.430166,268043.000,43273,1,T1,1,100,35.988
1706145153.564167,268177.000,43290,1,T1,1,100,35.853
1706145153.697169,268310.000,43308,1,T1,1,100,35.936
1706145153.830171,268443.000,43342,1,T1,1,100,36.008
1706145153.963172,268576.000,43359,1,T1,1,100,35.862
1706145154.097174,268710.000,43376,1,T1,1,100,35.976
1706145154.230176,268843.000,43407,1,T1,1,100,35.954
1706145154.363178,268976.000,43424,1,T1,1,100,35.945
1706145154.497179,269110.000,43441,1,T1,1,100,35.941
1706145154.630181,269243.000,43458,1,T1,1,100,35.974
1706145154.763183,269376.000,43492,1,T1,1,100,35.847
1706145154.897184,269510.000,43510,1,T1,1,100,35.863
1706145155.030186,269643.000,43527,1,T1,1,100,35.905
1706145155.163188,269776.000,43561,1,T1,1,100,35.924
1706145155.297189,269910.000,43577,1,T1,1,100,35.967
1706145155.430191,270043.000,43595,1,T1,1,100,35.986
1706145155.563193,270176.000,43628,1,T1,1,100,35.887
1706145155.697194,270310.000,43644,1,T1,1,100,35.916
1706145155.830196,270443.000,43662,1,T1,1,100,36.035
1706145155.963197,270576.000,43695,1,T1,1,100,35.944
1706145156.097199,270710.000,43712,1,T1,1,100,35.940
1706145156.230201,270843.000,43729,1,T1,1,100,35.974
1706145156.363203,270976.000,43745,1,T1,1,100,36.060
1706145156.497204,271110.000,43777,1,T1,1,100,36.061
1706145156.630206,271243.000,43796,1,T1,1,100,36.133
1706145156.763208,271376.000,43813,1,T1,1,100,36.022
1706145156.896209,271509.000,43848,1,T1,1,100,35.903
1706145157.030211,271643.000,43865,1,T1,1,100,35.994
1706145157.163213,271776.000,43882,1,T1,1,100,35.997
1706145157.296214,271909.000,43913,1,T1,1,100,35.928
1706145157.430216,272043.000,43933,1,T1,1,100,35.862
1706145157.563218,272176.000,43951,1,T1,1,100,36.011
1706145157.696219,272309.000,43983,1,T1,1,100,35.934
1706145157.830221,272443.000,44000,1,T1,1,100,35.971
1706145157.963223,272576.000,44016,1,T1,1,100,36.059
1706145158.096224,272709.000,44048,1,T1,1,100,35.919
1706145158.230226,272843.000,44067,1,T1,1,100,35.965
1706145158.363228,272976.000,44091,1,T1,1,100,35.949
1706145158.496229,273109.000,44108,1,T1,1,100,35.943
1706145158.630231,273243.000,44124,1,T1,1,100,36.011
1706145158.763232,273376.000,44156,1,T1,1,100,36.076
1706145158.896234,273509.000,44173,1,T1,1,100,35.962
1706145159.030236,273643.000,44191,1,T1,1,100,36.054
1706145159.163238,273776.000,44223,1,T1,1,100,36.059
1706145159.296239,273909.000,44242,1,T1,1,100,36.061
1706145159.430241,274043.000,44261,1,T1,1,100,36.133
1706145159.563243,274176.000,44292,1,T1,1,100,36.057
1706145159.696244,274309.000,44309,1,T1,1,100,35.989
1706145159.830246,274443.000,44326,1,T1,1,100,36.031
1706145159.963248,274576.000,44357,1,T1,1,100,36.013
1706145160.096249,274709.000,44375,1,T1,1,100,36.006
1706145160.230251,274843.000,44391,1,T1,1,100,36.002
1706145160.363253,274976.000,44410,1,T1,1,100,36.037
1706145160.496254,275109.000,44444,1,T1,1,100,35.909
1706145160.629256,275242.000,44460,1,T1,1,100,36.032
1706145160.763258,275376.000,44478,1,T1,1,100,36.049
1706145160.896259,275509.000,44509,1,T1,1,100,36.092
1706145161.029261,275642.000,44525,1,T1,1,100,36.075
1706145161.163263,275776.000,44545,1,T1,1,100,36.139
1706145161.296264,275909.000,44578,1,T1,1,100,35.989
1706145161.429266,276042.000,44595,1,T1,1,100,35.924
1706145161.563268,276176.000,44612,1,T1,1,100,35.967
1706145161.696269,276309.000,44644,1,T1,1,100,36.092
1706145161.829271,276442.000,44662,1,T1,1,100,36.040
1706145161.963273,276576.000,44679,1,T1,1,100,36.088
1706145162.096274,276709.000,44713,1,T1,1,100,36.145
1706145162.229276,276842.000,44729,1,T1,1,100,36.027
1706145162.363278,276976.000,44746,1,T1,1,100,35.941
1706145162.496279,277109.000,44780,2,T1,1,100,35.974
1706145162.629281,277242.000,44780,2,T1,1,100,36.131
1706145162.763283,277376.000,44797,1,T1,1,100,36.198
1706145162.896284,277509.000,44830,1,T1,1,100,36.192
1706145163.029286,277642.000,44849,1,T1,1,100,36.119
1706145163.163288,277776.000,44866,1,T1,1,100,36.158
1706145163.296289,277909.000,44899,1,T1,1,100,36.175
1706145163.429291,278042.000,44920,1,T1,1,100,36.111
1706145163.563293,278176.000,44936,1,T1,1,100,36.119
1706145163.696294,278309.000,44953,1,T1,1,100,36.016
1706145163.829296,278442.000,44970,1,T1,1,100,35.971
1706145163.963298,278576.000,44989,1,T1,1,100,36.094
1706145164.096299,278709.000,45023,1,T1,1,100,36.112
1706145164.229301,278842.000,45039,1,T1,1,100,36.084
1706145164.362303,278975.000,45056,1,T1,1,100,36.107
1706145164.496304,279109.000,45090,1,T1,1,100,36.046
1706145164.629306,279242.000,45106,1,T1,1,100,35.985
1706145164.762308,279375.000,45124,1,T1,1,100,36.064
1706145164.896309,279509.000,45142,1,T1,1,100,36.099
1706145165.029311,279642.000,45174,1,T1,1,100,35.972
1706145165.162313,279775.000,45193,1,T1,1,100,35.952
1706145165.296314,279909.000,45209,1,T1,1,100,36.015
1706145165.429316,280042.000,45243,1,T1,1,100,36.077
1706145165.562318,280175.000,45260,1,T1,1,100,36.104
1706145165.696319,280309.000,45276,1,T1,1,100,36.116
1706145165.829321,280442.000,45294,1,T1,1,100,36.157
1706145165.962323,280575.000,45327,1,T1,1,100,36.174
1706145166.096324,280709.000,45344,1,T1,1,100,36.182
1706145166.229326,280842.000,45363,1,T1,1,100,36.150
1706145166.362328,280975.000,45397,1,T1,1,100,35.994
1706145166.495329,281108.000,45413,1,T1,1,100,35.997
1706145166.629331,281242.000,45430,1,T1,1,100,36.105
1706145166.762333,281375.000,45464,1,T1,1,100,36.081
1706145166.896334,281509.000,45480,1,T1,1,100,36.000
1706145167.029336,281642.000,45499,1,T1,1,100,36.035
1706145167.162338,281775.000,45516,1,T1,1,100,36.015
1706145167.295339,281908.000,45549,1,T1,1,100,36.042
1706145167.429341,282042.000,45567,1,T1,1,100,36.125
1706145167.562343,282175.000,45585,1,T1,1,100,35.948
1706145167.695344,282308.000,45619,1,T1,1,100,36.013
1706145167.829346,282442.000,45636,1,T1,1,100,36.076
1706145167.962348,282575.000,45652,1,T1,1,100,36.069
1706145168.095349,282708.000,45669,1,T1,1,100,36.136
1706145168.229351,282842.000,45701,1,T1,1,100,36.165
1706145168.362353,282975.000,45717,1,T1,1,100,36.107
1706145168.495354,283108.000,45737,1,T1,1,100,36.117
1706145168.629356,283242.000,45765,1,T1,1,100,36.015
1706145168.762358,283375.000,45782,1,T1,1,100,36.078
1706145168.895359,283508.000,45813,1,T1,1,100,36.140
1706145169.029361,283642.000,45830,1,T1,1,100,36.238
1706145169.162363,283775.000,45847,1,T1,1,100,36.103
1706145169.295364,283908.000,45864,1,T1,1,100,35.938
1706145169.429366,284042.000,45900,1,T1,1,100,35.973
1706145169.562368,284175.000,45916,1,T1,1,100,36.095
1706145169.695369,284308.000,45933,1,T1,1,100,36.076
1706145169.828371,284441.000,45965,1,T1,1,100,36.210
1706145169.962373,284575.000,45981,1,T1,1,100,36.162
1706145170.095374,284708.000,45999,1,T1,1,100,36.070
1706145170.229376,284842.000,46032,1,T1,1,100,36.066
1706145170.362378,284975.000,46050,1,T1,1,100,36.206
1706145170.495379,285108.000,46068,1,T1,1,100,36.160
1706145170.628381,285241.000,46084,1,T1,1,100,36.246
1706145170.762383,285375.000,46118,1,T1,1,100,36.319
1706145170.895384,285508.000,46135,1,T1,1,100,36.209
1706145171.028386,285641.000,46153,1,T1,1,100,36.197
1706145171.162388,285775.000,46185,1,T1,1,100,36.156
1706145171.295389,285908.000,46202,1,T1,1,100,36.174
1706145171.428391,286041.000,46219,1,T1,1,100,36.182
1706145171.562393,286175.000,46238,1,T1,1,100,36.256
1706145171.695394,286308.000,46270,1,T1,1,100,36.075
1706145171.828396,286441.000,46290,1,T1,1,100,36.103
1706145171.962398,286575.000,46309,1,T1,1,100,36.116
1706145172.095399,286708.000,46343,1,T1,1,100,36.015
1706145172.228401,286841.000,46359,1,T1,1,100,36.077
1706145172.362403,286975.000,46376,1,T1,1,100,36.211
1706145172.495404,287108.000,46408,1,T1,1,100,36.056
1706145172.628406,287241.000,46428,1,T1,1,100,36.237
1706145172.762408,287375.000,46446,1,T1,1,100,36.351
1706145172.895409,287508.000,46462,1,T1,1,100,36.223
1706145173.028411,287641.000,46495,1,T1,1,100,36.238
1706145173.162413,287775.000,46513,1,T1,1,100,36.280
1706145173.295414,287908.000,46529,1,T1,1,100,36.086
1706145173.428416,288041.000,46565,1,T1,1,100,36.073
1706145173.561418,288174.000,46582,1,T1,1,100,36.173
1706145173.695419,288308.000,46604,1,T1,1,100,36.181
1706145173.828421,288441.000,46621,1,T1,1,100,36.185
1706145173.961423,288574.000,46637,1,T1,1,100,36.257
1706145174.095424,288708.000,46657,1,T1,1,100,36.182
1706145174.228426,288841.000,46690,1,T1,1,100,36.114
1706145174.361428,288974.000,46706,1,T1,1,100,36.227
1706145174.495429,289108.000,46724,1,T1,1,100,36.204
1706145174.628431,289241.000,46740,1,T1,1,100,36.159
1706145174.761433,289374.000,46774,1,T1,1,100,36.211
1706145174.895434,289508.000,46791,1,T1,1,100,36.127
1706145175.028436,289641.000,46809,1,T1,1,100,36.090
1706145175.162438,289775.000,46845,1,T1,1,100,36.110
1706145175.295439,289908.000,46862,1,T1,1,100,36.154
1706145175.428441,290041.000,46879,1,T1,1,100,36.102
1706145175.561443,290174.000,46912,1,T1,1,100,36.186
1706145175.695444,290308.000,46929,1,T1,1,100,36.187
1706145175.828446,290441.000,46946,1,T1,1,100,36.152
1706145175.961448,290574.000,46981,1,T1,1,100,36.243
1706145176.095449,290708.000,46999,1,T1,1,100,36.247
1706145176.228451,290841.000,47015,1,T1,1,100,36.284
1706145176.361453,290974.000,47032,1,T1,1,100,36.300
1706145176.495454,291108.000,47064,1,T1,1,100,36.272
1706145176.628456,291241.000,47082,1,T1,1,100,36.118
1706145176.761458,291374.000,47100,1,T1,1,100,36.122
1706145176.894459,291507.000,47120,1,T1,1,100,36.230
1706145177.028461,291641.000,47153,1,T1,1,100,36.170
1706145177.161463,291774.000,47171,1,T1,1,100,36.251
1706145177.294464,291907.000,47187,1,T1,1,100,36.286
1706145177.428466,292041.000,47221,1,T1,1,100,36.230
1706145177.561468,292174.000,47238,1,T1,1,100,36.383
1706145177.695469,292308.000,47256,1,T1,1,100,36.308
1706145177.828471,292441.000,47290,1,T1,1,100,36.239
1706145177.961473,292574.000,47307,1,T1,1,100,36.175
1706145178.094474,292707.000,47326,1,T1,1,100,36.324
1706145178.227976,292840.500,47361,2,T1,1,100,36.211
1706145178.361478,292974.000,47361,2,T1,1,100,36.198
1706145178.494979,293107.500,47382,2,T1,1,100,36.263
1706145178.628481,293241.000,47382,2,T1,1,100,36.291
1706145178.761816,293374.333,47409,3,T1,1,100,36.232
1706145178.895151,293507.667,47409,3,T1,1,100,36.278
1706145179.028486,293641.000,47409,3,T1,1,100,36.262
1706145179.161488,293774.000,47441,1,T1,1,100,36.149
1706145179.294489,293907.000,47457,1,T1,1,100,36.242
1706145179.428491,294041.000,47479,1,T1,1,100,36.317
1706145179.561493,294174.000,47510,1,T1,1,100,36.350
1706145179.694494,294307.000,47526,1,T1,1,100,36.258
1706145179.828496,294441.000,47544,1,T1,1,100,36.289
1706145179.961498,294574.000,47577,1,T1,1,100,36.231
1706145180.094499,294707.000,47594,1,T1,1,100,36.384
1706145180.228501,294841.000,47611,1,T1,1,100,36.450
1706145180.361503,294974.000,47629,1,T1,1,100,36.336
1706145180.494504,295107.000,47663,1,T1,1,100,36.323
1706145180.627506,295240.000,47680,1,T1,1,100,36.388
1706145180.761508,295374.000,47697,1,T1,1,100,36.274
1706145180.894509,295507.000,47728,1,T1,1,100,36.367
1706145181.027511,295640.000,47745,1,T1,1,100,36.442
1706145181.161513,295774.000,47762,1,T1,1,100,36.333
1706145181.294514,295907.000,47795,1,T1,1,100,36.463
1706145181.427516,296040.000,47815,1,T1,1,100,36.413
1706145181.561518,296174.000,47831,1,T1,1,100,36.356
1706145181.694520,296307.000,47865,1,T1,1,100,36.473
1706145181.827521,296440.000,47884,1,T1,1,100,36.524
1706145181.961523,296574.000,47900,1,T1,1,100,36.439
1706145182.094524,296707.000,47932,1,T1,1,100,36.296
1706145182.227526,296840.000,47949,1,T1,1,100,36.376
1706145182.361528,296974.000,47969,1,T1,1,100,36.411
1706145182.494529,297107.000,47987,1,T1,1,100,36.426
1706145182.627531,297240.000,48018,1,T1,1,100,36.468
1706145182.761533,297374.000,48037,1,T1,1,100,36.451
1706145182.894534,297507.000,48056,1,T1,1,100,36.372
1706145183.027536,297640.000,48088,1,T1,1,100,36.445
1706145183.161538,297774.000,48104,1,T1,1,100,36.370
1706145183.294539,297907.000,48125,1,T1,1,100,36.337
1706145183.427541,298040.000,48159,1,T1,1,100,36.430
1706145183.560543,298173.000,48175,1,T1,1,100,36.470
1706145183.694545,298307.000,48192,1,T1,1,100,36.487
1706145183.827546,298440.000,48226,1,T1,1,100,36.423
1706145183.960548,298573.000,48242,1,T1,1,100,36.467
1706145184.094549,298707.000,48265,1,T1,1,100,36.450
1706145184.227551,298840.000,48281,1,T1,1,100,36.443
1706145184.360553,298973.000,48298,1,T1,1,100,36.440
1706145184.494555,299107.000,48330,1,T1,1,100,36.474
1706145184.627556,299240.000,48348,1,T1,1,100,36.453
1706145184.760558,299373.000,48366,1,T1,1,100,36.586
1706145184.894559,299507.000,48382,1,T1,1,100,36.502
1706145185.027561,299640.000,48418,1,T1,1,100,36.501
1706145185.160563,299773.000,48435,1,T1,1,100,36.607
1706145185.294564,299907.000,48451,1,T1,1,100,36.546
1706145185.427566,300040.000,48483,1,T1,1,100,36.485
1706145185.560568,300173.000,48500,1,T1,1,100,36.600
1706145185.694570,300307.000,48518,1,T1,1,100,36.579
1706145185.827571,300440.000,48550,1,T1,1,100,36.605
1706145185.960573,300573.000,48569,1,T1,1,100,36.545
1706145186.094574,300707.000,48586,1,T1,1,100,36.484
1706145186.227576,300840.000,48617,1,T1,1,100,36.458
1706145186.360578,300973.000,48634,1,T1,1,100,36.482
1706145186.494580,301107.000,48651,1,T1,1,100,36.598
1706145186.627581,301240.000,48682,1,T1,1,100,36.578
1706145186.760583,301373.000,48700,1,T1,1,100,36.569
1706145186.893584,301506.000,48720,1,T1,1,100,36.672
1706145187.027586,301640.000,48739,1,T1,1,100,36.574
1706145187.160588,301773.000,48771,1,T1,1,100,36.568
1706145187.293590,301906.000,48787,1,T1,1,100,36.529
1706145187.427591,302040.000,48805,1,T1,1,100,36.442
1706145187.560593,302173.000,48838,1,T1,1,100,36.546
1706145187.693594,302306.000,48854,1,T1,1,100,36.662
1706145187.827596,302440.000,48874,1,T1,1,100,36.570
1706145187.960598,302573.000,48905,1,T1,1,100,36.530
1706145188.093600,302706.000,48922,1,T1,1,100,36.619
1706145188.227601,302840.000,48941,1,T1,1,100,36.623
1706145188.360603,302973.000,48973,1,T1,1,100,36.730
1706145188.493604,303106.000,48991,1,T1,1,100,36.600
1706145188.627606,303240.000,49010,1,T1,1,100,36.508
1706145188.760608,303373.000,49042,1,T1,1,100,36.539
1706145188.893610,303506.000,49058,1,T1,1,100,36.481
1706145189.027611,303640.000,49077,1,T1,1,100,36.669
1706145189.160613,303773.000,49094,1,T1,1,100,36.750
1706145189.293614,303906.000,49117,1,T1,1,100,36.750
1706145189.427616,304040.000,49149,1,T1,1,100,36.715
1706145189.560618,304173.000,49167,1,T1,1,100,36.770
1706145189.693619,304306.000,49186,1,T1,1,100,36.688
1706145189.827621,304440.000,49203,1,T1,1,100,36.546
1706145189.960623,304573.000,49234,1,T1,1,100,36.733
1706145190.093625,304706.000,49254,1,T1,1,100,36.778
1706145190.227626,304840.000,49270,1,T1,1,100,36.691
1706145190.360628,304973.000,49302,1,T1,1,100,36.689
1706145190.493629,305106.000,49321,1,T1,1,100,36.582
1706145190.626631,305239.000,49337,1,T1,1,100,36.500
1706145190.760633,305373.000,49371,1,T1,1,100,36.571
1706145190.893635,305506.000,49388,1,T1,1,100,36.637
1706145191.026636,305639.000,49406,1,T1,1,100,36.737
1706145191.160638,305773.000,49438,1,T1,1,100,36.602
1706145191.293639,305906.000,49455,1,T1,1,100,36.651
1706145191.426641,306039.000,49474,1,T1,1,100,36.672
1706145191.560643,306173.000,49505,1,T1,1,100,36.645
1706145191.693645,306306.000,49522,1,T1,1,100,36.563
1706145191.826646,306439.000,49541,1,T1,1,100,36.704
1706145191.960648,306573.000,49558,1,T1,1,100,36.695
1706145192.093650,306706.000,49594,1,T1,1,100,36.655
1706145192.226651,306839.000,49610,1,T1,1,100,36.709
1706145192.360653,306973.000,49629,1,T1,1,100,36.697
1706145192.493654,307106.000,49661,1,T1,1,100,36.798
1706145192.626656,307239.000,49677,1,T1,1,100,36.735
1706145192.760658,307373.000,49697,1,T1,1,100,36.602
1706145192.893660,307506.000,49730,1,T1,1,100,36.721
1706145193.026661,307639.000,49746,1,T1,1,100,36.702
1706145193.160663,307773.000,49764,1,T1,1,100,36.623
1706145193.293664,307906.000,49799,1,T1,1,100,36.660
1706145193.426666,308039.000,49816,1,T1,1,100,36.746
1706145193.559668,308172.000,49833,1,T1,1,100,36.642
1706145193.693670,308306.000,49849,1,T1,1,100,36.632
1706145193.826671,308439.000,49883,1,T1,1,100,36.628
1706145193.959673,308572.000,49900,1,T1,1,100,36.626
1706145194.093675,308706.000,49919,1,T1,1,100,36.767
1706145194.226676,308839.000,49950,1,T1,1,100,36.758
1706145194.359678,308972.000,49973,1,T1,1,100,36.576
1706145194.493680,309106.000,49989,1,T1,1,100,36.639
1706145194.626681,309239.000,50006,1,T1,1,100,36.702
1706145194.759683,309372.000,50038,1,T1,1,100,36.765
1706145194.893685,309506.000,50054,1,T1,1,100,36.756
1706145195.026686,309639.000,50071,1,T1,1,100,36.824
1706145195.159688,309772.000,50107,1,T1,1,100,36.746
1706145195.293689,309906.000,50123,1,T1,1,100,36.607
1706145195.426691,310039.000,50141,1,T1,1,100,36.688
1706145195.559693,310172.000,50157,1,T1,1,100,36.759
1706145195.693695,310306.000,50191,1,T1,1,100,36.647
1706145195.826696,310439.000,50208,1,T1,1,100,36.670
1706145195.959698,310572.000,50226,1,T1,1,100,36.786
1706145196.093699,310706.000,50260,1,T1,1,100,36.659
1706145196.226701,310839.000,50277,1,T1,1,100,36.675
1706145196.359703,310972.000,50293,1,T1,1,100,36.860
1706145196.493705,311106.000,50327,1,T1,1,100,36.762
1706145196.626706,311239.000,50344,1,T1,1,100,36.791
1706145196.759708,311372.000,50361,1,T1,1,100,36.732
1706145196.892709,311505.000,50396,1,T1,1,100,36.636
1706145197.026711,311639.000,50413,1,T1,1,100,36.665
1706145197.159713,311772.000,50432,1,T1,1,100,36.713
1706145197.292715,311905.000,50449,1,T1,1,100,36.734
1706145197.426716,312039.000,50481,1,T1,1,100,36.672
1706145197.559718,312172.000,50499,1,T1,1,100,36.787
1706145197.692719,312305.000,50516,1,T1,1,100,36.731
1706145197.826721,312439.000,50550,1,T1,1,100,36.635
1706145197.959723,312572.000,50566,1,T1,1,100,36.736
1706145198.092725,312705.000,50586,1,T1,1,100,36.673
1706145198.226226,312838.500,50619,2,T1,1,100,36.646
1706145198.359728,312972.000,50619,2,T1,1,100,36.634
1706145198.492730,313105.000,50652,1,T1,1,100,36.664
1706145198.626731,313239.000,50670,1,T1,1,100,36.819
1706145198.759733,313372.000,50688,1,T1,1,100,36.815
1706145198.892735,313505.000,50721,1,T1,1,100,36.743
1706145199.026736,313639.000,50739,1,T1,1,100,36.641
1706145199.159738,313772.000,50757,1,T1,1,100,36.667
1706145199.292740,313905.000,50788,1,T1,1,100,36.679
1706145199.426741,314039.000,50812,1,T1,1,100,36.648
1706145199.559743,314172.000,50829,1,T1,1,100,36.635
1706145199.692744,314305.000,50847,1,T1,1,100,36.665
1706145199.825746,314438.000,50865,1,T1,1,100,36.642
1706145199.959748,314572.000,50898,1,T1,1,100,36.739
1706145200.092750,314705.000,50915,1,T1,1,100,36.745
1706145200.225751,314838.000,50932,1,T1,1,100,36.677
1706145200.359753,314972.000,50948,1,T1,1,100,36.718
1706145200.492755,315105.000,50984,1,T1,1,100,36.772
1706145200.625756,315238.000,51001,1,T1,1,100,36.618
