LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1706145152.624156,267237.000,43139,3,GY,1,100,-0.244
1706145152.664656,267277.500,43156,2,GY,1,100,1.190
1706145152.705157,267318.000,43156,2,GY,1,100,0.885
1706145152.745157,267358.000,43173,3,GY,1,100,0.610
1706145152.785158,267398.000,43173,3,GY,1,100,0.885
1706145152.825158,267438.000,43173,3,GY,1,100,-2.594
1706145152.864825,267477.667,43190,3,GY,1,100,0.092
1706145152.904493,267517.333,43190,3,GY,1,100,0.580
1706145152.944160,267557.000,43190,3,GY,1,100,0.427
1706145152.984160,267597.000,43206,2,GY,1,100,0.092
1706145153.024161,267637.000,43206,2,GY,1,100,0.702
1706145153.064161,267677.000,43224,3,GY,1,100,-0.732
1706145153.104162,267717.000,43224,3,GY,1,100,-2.045
1706145153.144162,267757.000,43224,3,GY,1,100,-1.678
1706145153.184163,267797.000,43245,4,GY,1,100,-0.366
1706145153.224163,267837.000,43245,4,GY,1,100,0.275
1706145153.264164,267877.000,43245,4,GY,1,100,-0.580
1706145153.304164,267917.000,43245,4,GY,1,100,-0.885
1706145153.344165,267957.000,43262,2,GY,1,100,-0.336
1706145153.384165,267997.000,43262,2,GY,1,100,0.305
1706145153.424499,268037.333,43279,3,GY,1,100,-0.122
1706145153.464833,268077.667,43279,3,GY,1,100,-0.641
1706145153.505167,268118.000,43279,3,GY,1,100,-0.793
1706145153.544834,268157.667,43296,3,GY,1,100,-0.732
1706145153.584501,268197.333,43296,3,GY,1,100,-0.397
1706145153.624168,268237.000,43296,3,GY,1,100,0.610
1706145153.664169,268277.000,43314,2,GY,1,100,0.000
1706145153.704169,268317.000,43314,2,GY,1,100,-0.031
1706145153.744170,268357.000,43332,2,GY,1,100,0.610
1706145153.784170,268397.000,43332,2,GY,1,100,0.183
1706145153.820171,268433.000,43348,3,GY,1,100,0.092
1706145153.856171,268469.000,43348,3,GY,1,100,0.366
1706145153.892172,268505.000,43348,3,GY,1,100,0.092
1706145153.932172,268545.000,43365,3,GY,1,100,-0.580
1706145153.972173,268585.000,43365,3,GY,1,100,-0.519
1706145154.012173,268625.000,43365,3,GY,1,100,0.153
1706145154.052174,268665.000,43382,2,GY,1,100,0.549
1706145154.092174,268705.000,43382,2,GY,1,100,0.244
1706145154.132175,268745.000,43397,3,GY,1,100,0.031
1706145154.172175,268785.000,43397,3,GY,1,100,0.549
1706145154.212176,268825.000,43397,3,GY,1,100,0.122
1706145154.252176,268865.000,43413,3,GY,1,100,0.336
1706145154.292177,268905.000,43413,3,GY,1,100,-0.427
1706145154.332177,268945.000,43413,3,GY,1,100,-0.305
1706145154.372178,268985.000,43430,2,GY,1,100,0.092
1706145154.412178,269025.000,43430,2,GY,1,100,-0.641
1706145154.452179,269065.000,43447,3,GY,1,100,-2.167
1706145154.492179,269105.000,43447,3,GY,1,100,-0.366
1706145154.532180,269145.000,43447,3,GY,1,100,0.916
1706145154.572180,269185.000,43464,2,GY,1,100,0.214
1706145154.612181,269225.000,43464,2,GY,1,100,-0.092
1706145154.652181,269265.000,43478,3,GY,1,100,0.336
1706145154.692182,269305.000,43478,3,GY,1,100,0.885
1706145154.732182,269345.000,43478,3,GY,1,100,0.610
1706145154.772183,269385.000,43498,2,GY,1,100,0.214
1706145154.812183,269425.000,43498,2,GY,1,100,-0.031
1706145154.852184,269465.000,43516,3,GY,1,100,0.031
1706145154.892184,269505.000,43516,3,GY,1,100,-0.671
1706145154.932185,269545.000,43516,3,GY,1,100,-1.160
1706145154.972185,269585.000,43533,2,GY,1,100,-0.458
1706145155.012186,269625.000,43533,2,GY,1,100,-0.916
1706145155.052186,269665.000,43548,3,GY,1,100,-0.549
