LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1709252906.484752,2835042.000,15820,1,TH,1,100,36.656
1709252906.618747,2835176.000,15836,1,TH,1,100,36.633
1709252906.751742,2835309.000,15868,1,TH,1,100,36.633
1709252906.884737,2835442.000,15885,1,TH,1,100,36.612
1709252907.018732,2835576.000,15902,1,TH,1,100,36.612
1709252907.151727,2835709.000,15935,1,TH,1,100,36.630
1709252907.285722,2835843.000,15953,1,TH,1,100,36.630
1709252907.418717,2835976.000,15969,1,TH,1,100,36.647
1709252907.551712,2836109.000,15986,1,TH,1,100,36.640
1709252907.684706,2836242.000,16020,1,TH,1,100,36.637
1709252907.818701,2836376.000,16036,1,TH,1,100,36.637
1709252907.951696,2836509.000,16053,1,TH,1,100,36.581
1709252908.084691,2836642.000,16085,1,TH,1,100,36.581
1709252908.218686,2836776.000,16101,1,TH,1,100,36.637
1709252908.351681,2836909.000,16119,1,TH,1,100,36.637
1709252908.484676,2837042.000,16150,1,TH,1,100,36.647
1709252908.618671,2837176.000,16166,1,TH,1,100,36.647
1709252908.751666,2837309.000,16184,1,TH,1,100,36.623
1709252908.884661,2837442.000,16215,1,TH,1,100,36.623
1709252909.018656,2837576.000,16232,1,TH,1,100,36.661
1709252909.151650,2837709.000,16249,1,TH,1,100,36.661
1709252909.284645,2837842.000,16281,1,TH,1,100,36.642
1709252909.418640,2837976.000,16299,1,TH,1,100,36.642
1709252909.551635,2838109.000,16316,1,TH,1,100,36.663
1709252909.684630,2838242.000,16333,1,TH,1,100,36.663
1709252909.817625,2838375.000,16364,1,TH,1,100,36.635
1709252909.951620,2838509.000,16388,1,TH,1,100,36.635
1709252910.084615,2838642.000,16405,1,TH,1,100,36.592
1709252910.217610,2838775.000,16436,1,TH,1,100,36.592
1709252910.351605,2838909.000,16456,1,TH,1,100,36.637
1709252910.484600,2839042.000,16472,1,TH,1,100,36.637
1709252910.618594,2839176.000,16504,1,TH,1,100,36.529
1709252910.751589,2839309.000,16521,1,TH,1,100,36.529
1709252910.884584,2839442.000,16537,1,TH,1,100,36.470
1709252911.017579,2839575.000,16569,1,TH,1,100,36.470
1709252911.151574,2839709.000,16586,1,TH,1,100,36.574
1709252911.284569,2839842.000,16602,1,TH,1,100,36.574
1709252911.417564,2839975.000,16634,1,TH,1,100,36.600
1709252911.551559,2840109.000,16653,1,TH,1,100,36.599
1709252911.684554,2840242.000,16670,1,TH,1,100,36.583
1709252911.817549,2840375.000,16701,1,TH,1,100,36.583
1709252911.951544,2840509.000,16719,1,TH,1,100,36.651
1709252912.084538,2840642.000,16735,1,TH,1,100,36.651
1709252912.217533,2840775.000,16754,1,TH,1,100,36.566
1709252912.351528,2840909.000,16786,1,TH,1,100,36.567
1709252912.484523,2841042.000,16802,1,TH,1,100,36.581
1709252912.617518,2841175.000,16821,1,TH,1,100,36.581
1709252912.751513,2841309.000,16853,1,TH,1,100,36.602
1709252912.884508,2841442.000,16869,1,TH,1,100,36.602
1709252913.017503,2841575.000,16887,1,TH,1,100,36.555
1709252913.151498,2841709.000,16918,1,TH,1,100,36.555
1709252913.284492,2841842.000,16934,1,TH,1,100,36.557
1709252913.417487,2841975.000,16952,1,TH,1,100,36.557
1709252913.550482,2842108.000,16983,1,TH,1,100,36.611
1709252913.684477,2842242.000,17000,1,TH,1,100,36.611
1709252913.817472,2842375.000,17017,1,TH,1,100,36.571
1709252913.951467,2842509.000,17049,1,TH,1,100,36.571
1709252914.084462,2842642.000,17065,1,TH,1,100,36.574
1709252914.217457,2842775.000,17084,1,TH,1,100,36.574
1709252914.350452,2842908.000,17118,1,TH,1,100,36.616
1709252914.484447,2843042.000,17134,1,TH,1,100,36.616
1709252914.617442,2843175.000,17151,1,TH,1,100,36.543
1709252914.750437,2843308.000,17168,1,TH,1,100,36.543
1709252914.884431,2843442.000,17199,1,TH,1,100,36.604
1709252915.017426,2843575.000,17220,1,TH,1,100,36.604
1709252915.150421,2843708.000,17237,1,TH,1,100,36.588
1709252915.284416,2843842.000,17253,1,TH,1,100,36.588
1709252915.417411,2843975.000,17271,1,TH,1,100,36.651
1709252915.550406,2844108.000,17302,1,TH,1,100,36.651
1709252915.684401,2844242.000,17319,1,TH,1,100,36.585
1709252915.817396,2844375.000,17336,1,TH,1,100,36.585
1709252915.950391,2844508.000,17352,1,TH,1,100,36.665
1709252916.084386,2844642.000,17386,1,TH,1,100,36.665
1709252916.217381,2844775.000,17403,1,TH,1,100,36.602
1709252916.350375,2844908.000,17420,1,TH,1,100,36.602
1709252916.484370,2845042.000,17451,1,TH,1,100,36.668
1709252916.617365,2845175.000,17468,1,TH,1,100,36.668
1709252916.750360,2845308.000,17485,1,TH,1,100,36.548
1709252916.884355,2845442.000,17516,1,TH,1,100,36.548
1709252917.017350,2845575.000,17534,1,TH,1,100,36.583
1709252917.150345,2845708.000,17550,1,TH,1,100,36.583
1709252917.284340,2845842.000,17567,1,TH,1,100,36.588
1709252917.417335,2845975.000,17584,1,TH,1,100,36.588
1709252917.550330,2846108.000,17615,1,TH,1,100,36.665
1709252917.683325,2846241.000,17633,1,TH,1,100,36.665
1709252917.817319,2846375.000,17649,1,TH,1,100,36.548
1709252917.950314,2846508.000,17681,1,TH,1,100,36.548
1709252918.084309,2846642.000,17698,1,TH,1,100,36.597
1709252918.217304,2846775.000,17714,1,TH,1,100,36.597
1709252918.350299,2846908.000,17746,1,TH,1,100,36.609
1709252918.483294,2847041.000,17763,1,TH,1,100,36.609
1709252918.617289,2847175.000,17779,1,TH,1,100,36.569
1709252918.750284,2847308.000,17797,1,TH,1,100,36.569
1709252918.883279,2847441.000,17828,1,TH,1,100,36.548
1709252919.017273,2847575.000,17845,1,TH,1,100,36.548
1709252919.150269,2847708.000,17862,1,TH,1,100,36.522
1709252919.283263,2847841.000,17894,1,TH,1,100,36.522
1709252919.417258,2847975.000,17912,1,TH,1,100,36.569
1709252919.550253,2848108.000,17929,1,TH,1,100,36.569
1709252919.683248,2848241.000,17961,1,TH,1,100,36.647
1709252919.816243,2848374.000,17977,1,TH,1,100,36.647
1709252919.950238,2848508.000,17994,1,TH,1,100,36.569
1709252920.083233,2848641.000,18035,1,TH,1,100,36.569
1709252920.216228,2848774.000,18051,1,TH,1,100,36.602
1709252920.350223,2848908.000,18069,1,TH,1,100,36.602
1709252920.483217,2849041.000,18085,1,TH,1,100,36.616
1709252920.617212,2849175.000,18117,1,TH,1,100,36.616
1709252920.750207,2849308.000,18134,1,TH,1,100,36.677
1709252920.883202,2849441.000,18150,1,TH,1,100,36.677
1709252921.016197,2849574.000,18182,1,TH,1,100,36.665
1709252921.150192,2849708.000,18199,1,TH,1,100,36.665
1709252921.283187,2849841.000,18215,1,TH,1,100,36.592
1709252921.416182,2849974.000,18249,1,TH,1,100,36.592
1709252921.550177,2850108.000,18266,1,TH,1,100,36.588
1709252921.683172,2850241.000,18283,1,TH,1,100,36.588
1709252921.816167,2850374.000,18314,1,TH,1,100,36.545
1709252921.950161,2850508.000,18331,1,TH,1,100,36.545
1709252922.083156,2850641.000,18348,1,TH,1,100,36.566
1709252922.216151,2850774.000,18367,1,TH,1,100,36.566
1709252922.350146,2850908.000,18399,1,TH,1,100,36.562
1709252922.483141,2851041.000,18415,1,TH,1,100,36.562
1709252922.616136,2851174.000,18432,1,TH,1,100,36.602
1709252922.750131,2851308.000,18466,1,TH,1,100,36.602
1709252922.883126,2851441.000,18482,1,TH,1,100,36.545
1709252923.016121,2851574.000,18502,1,TH,1,100,36.545
1709252923.150116,2851708.000,18533,1,TH,1,100,36.536
1709252923.283111,2851841.000,18549,1,TH,1,100,36.536
1709252923.416106,2851974.000,18567,1,TH,1,100,36.599
1709252923.550100,2852108.000,18598,1,TH,1,100,36.599
1709252923.683095,2852241.000,18617,1,TH,1,100,36.656
1709252923.816090,2852374.000,18634,1,TH,1,100,36.656
1709252923.949085,2852507.000,18666,1,TH,1,100,36.519
1709252924.083080,2852641.000,18682,1,TH,1,100,36.519
1709252924.216075,2852774.000,18699,1,TH,1,100,36.649
1709252924.350070,2852908.000,18716,1,TH,1,100,36.649
1709252924.483065,2853041.000,18749,1,TH,1,100,36.519
1709252924.616060,2853174.000,18766,1,TH,1,100,36.519
1709252924.749054,2853307.000,18783,1,TH,1,100,36.623
1709252924.883049,2853441.000,18814,1,TH,1,100,36.623
1709252925.016044,2853574.000,18834,1,TH,1,100,36.640
1709252925.149039,2853707.000,18850,1,TH,1,100,36.640
1709252925.283034,2853841.000,18872,1,TH,1,100,36.517
1709252925.416029,2853974.000,18904,1,TH,1,100,36.517
1709252925.549024,2854107.000,18920,1,TH,1,100,36.607
1709252925.683019,2854241.000,18938,1,TH,1,100,36.607
1709252925.816014,2854374.000,18969,1,TH,1,100,36.569
1709252925.949009,2854507.000,18985,1,TH,1,100,36.569
1709252926.083004,2854641.000,19003,1,TH,1,100,36.607
1709252926.215998,2854774.000,19034,1,TH,1,100,36.607
1709252926.348993,2854907.000,19051,1,TH,1,100,36.611
1709252926.482988,2855041.000,19068,1,TH,1,100,36.611
1709252926.615983,2855174.000,19102,1,TH,1,100,36.526
1709252926.748978,2855307.000,19118,1,TH,1,100,36.526
1709252926.882973,2855441.000,19135,1,TH,1,100,36.541
1709252927.015968,2855574.000,19167,1,TH,1,100,36.533
1709252927.148963,2855707.000,19183,1,TH,1,100,36.547
1709252927.282958,2855841.000,19200,1,TH,1,100,36.547
1709252927.415953,2855974.000,19217,1,TH,1,100,36.646
1709252927.548948,2856107.000,19250,1,TH,1,100,36.654
1709252927.681942,2856240.000,19268,1,TH,1,100,36.555
1709252927.815937,2856374.000,19284,1,TH,1,100,36.555
1709252927.948932,2856507.000,19316,1,TH,1,100,36.595
1709252928.081927,2856640.000,19333,1,TH,1,100,36.587
1709252928.215922,2856774.000,19349,1,TH,1,100,36.566
1709252928.348917,2856907.000,19381,1,TH,1,100,36.566
1709252928.481912,2857040.000,19398,1,TH,1,100,36.571
1709252928.615907,2857174.000,19414,1,TH,1,100,36.578
1709252928.748902,2857307.000,19446,1,TH,1,100,36.576
1709252928.881897,2857440.000,19463,1,TH,1,100,36.576
1709252929.015892,2857574.000,19482,1,TH,1,100,36.569
1709252929.148886,2857707.000,19513,1,TH,1,100,36.569
1709252929.281881,2857840.000,19530,1,TH,1,100,36.604
1709252929.415876,2857974.000,19549,1,TH,1,100,36.597
1709252929.548871,2858107.000,19566,1,TH,1,100,36.642
1709252929.681866,2858240.000,19598,1,TH,1,100,36.642
1709252929.814861,2858373.000,19614,1,TH,1,100,36.590
1709252929.948856,2858507.000,19633,1,TH,1,100,36.597
1709252930.081851,2858640.000,19665,1,TH,1,100,36.684
1709252930.214846,2858773.000,19681,1,TH,1,100,36.677
1709252930.348841,2858907.000,19704,1,TH,1,100,36.552
1709252930.481836,2859040.000,19735,1,TH,1,100,36.552
1709252930.615830,2859174.000,19754,1,TH,1,100,36.623
1709252930.748825,2859307.000,19771,1,TH,1,100,36.623
1709252930.881820,2859440.000,19787,1,TH,1,100,36.590
1709252931.014815,2859573.000,19819,1,TH,1,100,36.590
1709252931.148810,2859707.000,19836,1,TH,1,100,36.583
1709252931.281805,2859840.000,19852,1,TH,1,100,36.583
1709252931.414800,2859973.000,19886,1,TH,1,100,36.514
1709252931.548795,2860107.000,19903,1,TH,1,100,36.514
1709252931.681790,2860240.000,19920,1,TH,1,100,36.583
1709252931.814785,2860373.000,19953,1,TH,1,100,36.583
1709252931.948780,2860507.000,19970,1,TH,1,100,36.538
1709252932.081774,2860640.000,19987,1,TH,1,100,36.538
1709252932.214769,2860773.000,20020,1,TH,1,100,36.618
1709252932.348764,2860907.000,20038,1,TH,1,100,36.618
1709252932.481759,2861040.000,20054,1,TH,1,100,36.606
1709252932.614754,2861173.000,20086,1,TH,1,100,36.606
1709252932.748749,2861307.000,20105,1,TH,1,100,36.564
1709252932.881744,2861440.000,20121,1,TH,1,100,36.564
1709252933.014739,2861573.000,20139,1,TH,1,100,36.642
1709252933.148734,2861707.000,20170,1,TH,1,100,36.642
1709252933.281729,2861840.000,20186,1,TH,1,100,36.576
1709252933.414723,2861973.000,20204,1,TH,1,100,36.576
1709252933.548718,2862107.000,20235,1,TH,1,100,36.564
1709252933.681713,2862240.000,20252,1,TH,1,100,36.564
1709252933.814708,2862373.000,20269,1,TH,1,100,36.543
1709252933.947703,2862506.000,20303,1,TH,1,100,36.543
1709252934.081698,2862640.000,20319,1,TH,1,100,36.646
1709252934.214693,2862773.000,20336,1,TH,1,100,36.646
1709252934.347688,2862906.000,20370,1,TH,1,100,36.547
1709252934.481683,2863040.000,20386,1,TH,1,100,36.547
1709252934.614678,2863173.000,20403,1,TH,1,100,36.573
1709252934.747673,2863306.000,20435,1,TH,1,100,36.573
1709252934.881667,2863440.000,20451,1,TH,1,100,36.533
1709252935.014662,2863573.000,20469,1,TH,1,100,36.533
1709252935.148657,2863707.000,20485,1,TH,1,100,36.613
1709252935.281652,2863840.000,20519,1,TH,1,100,36.613
1709252935.414647,2863973.000,20536,1,TH,1,100,36.550
1709252935.547642,2864106.000,20557,1,TH,1,100,36.550
1709252935.681637,2864240.000,20589,1,TH,1,100,36.602
1709252935.814632,2864373.000,20606,1,TH,1,100,36.602
1709252935.947627,2864506.000,20622,1,TH,1,100,36.616
1709252936.081622,2864640.000,20654,1,TH,1,100,36.616
1709252936.214617,2864773.000,20671,1,TH,1,100,36.597
1709252936.347611,2864906.000,20688,1,TH,1,100,36.597
1709252936.481606,2865040.000,20721,1,TH,1,100,36.590
1709252936.614601,2865173.000,20739,1,TH,1,100,36.590
1709252936.747596,2865306.000,20755,1,TH,1,100,36.512
1709252936.880591,2865439.000,20772,1,TH,1,100,36.512
1709252937.014586,2865573.000,20804,1,TH,1,100,36.635
1709252937.147581,2865706.000,20820,1,TH,1,100,36.635
1709252937.280576,2865839.000,20839,1,TH,1,100,36.576
1709252937.414571,2865973.000,20871,1,TH,1,100,36.576
1709252937.547566,2866106.000,20887,1,TH,1,100,36.562
1709252937.681561,2866240.000,20905,1,TH,1,100,36.562
1709252937.814555,2866373.000,20936,1,TH,1,100,36.488
1709252937.947550,2866506.000,20952,1,TH,1,100,36.488
1709252938.081545,2866640.000,20970,1,TH,1,100,36.543
1709252938.214540,2866773.000,21001,1,TH,1,100,36.543
1709252938.347535,2866906.000,21018,1,TH,1,100,36.543
1709252938.480530,2867039.000,21037,1,TH,1,100,36.543
1709252938.614525,2867173.000,21069,1,TH,1,100,36.526
1709252938.747520,2867306.000,21085,1,TH,1,100,36.526
1709252938.880515,2867439.000,21102,1,TH,1,100,36.618
1709252939.014509,2867573.000,21121,1,TH,1,100,36.618
1709252939.147505,2867706.000,21152,1,TH,1,100,36.635
1709252939.280499,2867839.000,21169,1,TH,1,100,36.635
1709252939.414494,2867973.000,21188,1,TH,1,100,36.543
1709252939.547489,2868106.000,21219,1,TH,1,100,36.543
1709252939.680484,2868239.000,21237,1,TH,1,100,36.557
1709252939.813479,2868372.000,21253,1,TH,1,100,36.557
1709252939.947474,2868506.000,21285,1,TH,1,100,36.646
1709252940.080469,2868639.000,21302,1,TH,1,100,36.646
1709252940.213464,2868772.000,21318,1,TH,1,100,36.602
1709252940.347459,2868906.000,21336,1,TH,1,100,36.602
1709252940.480453,2869039.000,21369,1,TH,1,100,36.663
1709252940.613448,2869172.000,21390,1,TH,1,100,36.663
1709252940.747443,2869306.000,21408,1,TH,1,100,36.550
1709252940.880438,2869439.000,21439,1,TH,1,100,36.550
1709252941.013433,2869572.000,21456,1,TH,1,100,36.670
1709252941.147428,2869706.000,21473,1,TH,1,100,36.670
1709252941.280423,2869839.000,21505,1,TH,1,100,36.554
1709252941.413418,2869972.000,21521,1,TH,1,100,36.554
1709252941.547413,2870106.000,21538,1,TH,1,100,36.545
1709252941.680408,2870239.000,21570,1,TH,1,100,36.545
1709252941.813403,2870372.000,21586,1,TH,1,100,36.503
1709252941.947397,2870506.000,21603,1,TH,1,100,36.503
1709252942.080392,2870639.000,21637,1,TH,1,100,36.592
1709252942.213387,2870772.000,21653,1,TH,1,100,36.592
1709252942.347382,2870906.000,21671,1,TH,1,100,36.531
1709252942.480377,2871039.000,21687,1,TH,1,100,36.531
1709252942.613372,2871172.000,21719,1,TH,1,100,36.653
1709252942.746367,2871305.000,21736,1,TH,1,100,36.653
1709252942.880362,2871439.000,21754,1,TH,1,100,36.576
1709252943.013357,2871572.000,21786,1,TH,1,100,36.576
1709252943.147352,2871706.000,21803,1,TH,1,100,36.609
1709252943.280347,2871839.000,21819,1,TH,1,100,36.609
1709252943.413342,2871972.000,21853,1,TH,1,100,36.536
1709252943.547336,2872106.000,21870,1,TH,1,100,36.536
1709252943.680331,2872239.000,21887,1,TH,1,100,36.580
1709252943.813326,2872372.000,21918,1,TH,1,100,36.580
1709252943.946321,2872505.000,21935,1,TH,1,100,36.597
1709252944.080316,2872639.000,21952,1,TH,1,100,36.597
1709252944.213311,2872772.000,21983,1,TH,1,100,36.576
1709252944.346306,2872905.000,22003,1,TH,1,100,36.576
1709252944.480301,2873039.000,22019,1,TH,1,100,36.422
1709252944.613296,2873172.000,22036,1,TH,1,100,36.422
1709252944.747291,2873306.000,22070,1,TH,1,100,36.578
1709252944.880286,2873439.000,22086,1,TH,1,100,36.578
1709252945.013280,2873572.000,22104,1,TH,1,100,36.557
1709252945.146275,2873705.000,22135,1,TH,1,100,36.557
1709252945.280270,2873839.000,22153,1,TH,1,100,36.602
1709252945.413265,2873972.000,22171,1,TH,1,100,36.602
1709252945.546260,2874105.000,22202,1,TH,1,100,36.606
1709252945.679755,2874238.500,22223,2,TH,1,100,36.606
1709252945.813250,2874372.000,22223,2,TH,1,100,36.543
1709252945.946245,2874505.000,22255,1,TH,1,100,36.543
1709252946.079240,2874638.000,22271,1,TH,1,100,36.526
1709252946.213234,2874772.000,22288,1,TH,1,100,36.526
1709252946.346229,2874905.000,22320,1,TH,1,100,36.571
1709252946.479224,2875038.000,22336,1,TH,1,100,36.571
1709252946.613219,2875172.000,22353,1,TH,1,100,36.538
1709252946.746214,2875305.000,22385,1,TH,1,100,36.538
1709252946.880209,2875439.000,22403,1,TH,1,100,36.545
1709252947.013204,2875572.000,22421,1,TH,1,100,36.545
1709252947.146199,2875705.000,22452,1,TH,1,100,36.526
1709252947.280194,2875839.000,22468,1,TH,1,100,36.526
1709252947.413189,2875972.000,22486,1,TH,1,100,36.550
1709252947.546184,2876105.000,22517,1,TH,1,100,36.550
1709252947.679178,2876238.000,22534,1,TH,1,100,36.590
1709252947.813173,2876372.000,22551,1,TH,1,100,36.590
1709252947.946168,2876505.000,22567,1,TH,1,100,36.604
1709252948.080163,2876639.000,22601,1,TH,1,100,36.604
1709252948.213158,2876772.000,22618,1,TH,1,100,36.597
1709252948.346153,2876905.000,22635,1,TH,1,100,36.597
1709252948.479148,2877038.000,22666,1,TH,1,100,36.599
1709252948.613143,2877172.000,22683,1,TH,1,100,36.599
1709252948.746138,2877305.000,22700,1,TH,1,100,36.543
1709252948.879133,2877438.000,22733,1,TH,1,100,36.543
1709252949.013128,2877572.000,22751,1,TH,1,100,36.587
1709252949.146122,2877705.000,22769,1,TH,1,100,36.587
1709252949.279117,2877838.000,22801,1,TH,1,100,36.564
1709252949.413112,2877972.000,22820,1,TH,1,100,36.564
1709252949.546107,2878105.000,22838,1,TH,1,100,36.550
1709252949.679102,2878238.000,22855,1,TH,1,100,36.550
1709252949.812097,2878371.000,22887,1,TH,1,100,36.642
1709252949.946092,2878505.000,22903,1,TH,1,100,36.642
1709252950.079087,2878638.000,22923,1,TH,1,100,36.616
1709252950.213082,2878772.000,22954,1,TH,1,100,36.616
1709252950.346077,2878905.000,22971,1,TH,1,100,36.602
1709252950.479072,2879038.000,22988,1,TH,1,100,36.594
1709252950.612067,2879171.000,23020,1,TH,1,100,36.561
1709252950.746061,2879305.000,23036,1,TH,1,100,36.569
1709252950.879056,2879438.000,23058,1,TH,1,100,36.611
1709252951.012051,2879571.000,23075,1,TH,1,100,36.604
1709252951.146046,2879705.000,23092,1,TH,1,100,36.481
