LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1709252899.559017,2828116.000,14699,2,AY,1,100,-0.125
1709252899.599015,2828156.000,14699,2,AY,1,100,-0.128
1709252899.635764,2828192.750,14722,4,AY,1,100,-0.128
1709252899.672513,2828229.500,14722,4,AY,1,100,-0.130
1709252899.709261,2828266.250,14722,4,AY,1,100,-0.127
1709252899.746010,2828303.000,14722,4,AY,1,100,-0.124
1709252899.785675,2828342.667,14738,3,AY,1,100,-0.128
1709252899.825340,2828382.333,14738,3,AY,1,100,-0.132
1709252899.865005,2828422.000,14738,3,AY,1,100,-0.143
1709252899.905337,2828462.333,14755,3,AY,1,100,-0.135
1709252899.945669,2828502.667,14755,3,AY,1,100,-0.132
1709252899.986001,2828543.000,14755,3,AY,1,100,-0.127
1709252900.025999,2828583.000,14772,2,AY,1,100,-0.131
1709252900.065998,2828623.000,14772,2,AY,1,100,-0.127
1709252900.105996,2828663.000,14789,3,AY,1,100,-0.133
1709252900.145994,2828703.000,14789,3,AY,1,100,-0.130
1709252900.185993,2828743.000,14789,3,AY,1,100,-0.127
1709252900.225991,2828783.000,14805,2,AY,1,100,-0.131
1709252900.265990,2828823.000,14805,2,AY,1,100,-0.131
1709252900.305988,2828863.000,14823,3,AY,1,100,-0.127
1709252900.345987,2828903.000,14823,3,AY,1,100,-0.125
1709252900.385985,2828943.000,14823,3,AY,1,100,-0.132
1709252900.425984,2828983.000,14839,2,AY,1,100,-0.131
1709252900.465982,2829023.000,14839,2,AY,1,100,-0.125
1709252900.505981,2829063.000,14854,3,AY,1,100,-0.130
1709252900.545979,2829103.000,14854,3,AY,1,100,-0.128
1709252900.585978,2829143.000,14854,3,AY,1,100,-0.130
1709252900.625976,2829183.000,14871,2,AY,1,100,-0.127
1709252900.665975,2829223.000,14871,2,AY,1,100,-0.131
1709252900.705973,2829263.000,14890,3,AY,1,100,-0.129
1709252900.745972,2829303.000,14890,3,AY,1,100,-0.129
1709252900.785970,2829343.000,14890,3,AY,1,100,-0.136
1709252900.825969,2829383.000,14906,2,AY,1,100,-0.123
1709252900.865967,2829423.000,14906,2,AY,1,100,-0.126
1709252900.905966,2829463.000,14921,3,AY,1,100,-0.130
1709252900.945964,2829503.000,14921,3,AY,1,100,-0.130
1709252900.985962,2829543.000,14921,3,AY,1,100,-0.127
1709252901.025961,2829583.000,14938,2,AY,1,100,-0.129
1709252901.065959,2829623.000,14938,2,AY,1,100,-0.141
1709252901.105958,2829663.000,14955,3,AY,1,100,-0.125
1709252901.145956,2829703.000,14955,3,AY,1,100,-0.125
1709252901.185955,2829743.000,14955,3,AY,1,100,-0.126
1709252901.225953,2829783.000,14971,3,AY,1,100,-0.126
1709252901.265952,2829823.000,14971,3,AY,1,100,-0.145
1709252901.305950,2829863.000,14971,3,AY,1,100,-0.119
1709252901.345949,2829903.000,14990,2,AY,1,100,-0.133
1709252901.385947,2829943.000,14990,2,AY,1,100,-0.137
1709252901.425946,2829983.000,15005,3,AY,1,100,-0.122
1709252901.465944,2830023.000,15005,3,AY,1,100,-0.128
1709252901.505943,2830063.000,15005,3,AY,1,100,-0.129
1709252901.545941,2830103.000,15022,2,AY,1,100,-0.137
1709252901.585939,2830143.000,15022,2,AY,1,100,-0.134
1709252901.621271,2830178.333,15039,3,AY,1,100,-0.126
1709252901.656603,2830213.667,15039,3,AY,1,100,-0.130
1709252901.691936,2830249.000,15039,3,AY,1,100,-0.131
1709252901.731934,2830289.000,15056,3,AY,1,100,-0.127
1709252901.771932,2830329.000,15056,3,AY,1,100,-0.132
1709252901.811931,2830369.000,15056,3,AY,1,100,-0.123
1709252901.851929,2830409.000,15072,2,AY,1,100,-0.140
1709252901.891928,2830449.000,15072,2,AY,1,100,-0.140
1709252901.931926,2830489.000,15090,3,AY,1,100,-0.126
1709252901.971925,2830529.000,15090,3,AY,1,100,-0.130
1709252902.011923,2830569.000,15090,3,AY,1,100,-0.130
1709252902.051922,2830609.000,15106,2,AY,1,100,-0.134
1709252902.091920,2830649.000,15106,2,AY,1,100,-0.117
1709252902.131919,2830689.000,15123,3,AY,1,100,-0.145
1709252902.171917,2830729.000,15123,3,AY,1,100,-0.128
1709252902.211915,2830769.000,15123,3,AY,1,100,-0.124
1709252902.251914,2830809.000,15137,2,AY,1,100,-0.127
1709252902.291913,2830849.000,15137,2,AY,1,100,-0.134
1709252902.331911,2830889.000,15155,3,AY,1,100,-0.132
1709252902.371909,2830929.000,15155,3,AY,1,100,-0.123
1709252902.411908,2830969.000,15155,3,AY,1,100,-0.130
1709252902.451906,2831009.000,15171,2,AY,1,100,-0.133
1709252902.491905,2831049.000,15171,2,AY,1,100,-0.122
1709252902.531903,2831089.000,15188,3,AY,1,100,-0.137
1709252902.571902,2831129.000,15188,3,AY,1,100,-0.131
1709252902.611900,2831169.000,15188,3,AY,1,100,-0.121
1709252902.651899,2831209.000,15203,2,AY,1,100,-0.124
1709252902.691897,2831249.000,15203,2,AY,1,100,-0.133
1709252902.731896,2831289.000,15220,3,AY,1,100,-0.142
1709252902.771894,2831329.000,15220,3,AY,1,100,-0.135
1709252902.811893,2831369.000,15220,3,AY,1,100,-0.142
1709252902.851891,2831409.000,15236,3,AY,1,100,-0.133
1709252902.891890,2831449.000,15236,3,AY,1,100,-0.119
1709252902.931888,2831489.000,15236,3,AY,1,100,-0.125
1709252902.971887,2831529.000,15254,2,AY,1,100,-0.149
1709252903.011885,2831569.000,15254,2,AY,1,100,-0.117
1709252903.051883,2831609.000,15268,3,AY,1,100,-0.141
1709252903.091882,2831649.000,15268,3,AY,1,100,-0.121
1709252903.131881,2831689.000,15268,3,AY,1,100,-0.136
1709252903.171879,2831729.000,15285,2,AY,1,100,-0.130
1709252903.211877,2831769.000,15285,2,AY,1,100,-0.135
1709252903.251876,2831809.000,15301,3,AY,1,100,-0.125
1709252903.291874,2831849.000,15301,3,AY,1,100,-0.140
1709252903.331873,2831889.000,15301,3,AY,1,100,-0.130
1709252903.371871,2831929.000,15319,2,AY,1,100,-0.132
1709252903.411870,2831969.000,15319,2,AY,1,100,-0.133
1709252903.451868,2832009.000,15334,3,AY,1,100,-0.132
1709252903.491867,2832049.000,15334,3,AY,1,100,-0.142
1709252903.531865,2832089.000,15334,3,AY,1,100,-0.122
1709252903.567197,2832124.333,15350,3,AY,1,100,-0.129
1709252903.602529,2832159.667,15350,3,AY,1,100,-0.138
1709252903.637861,2832195.000,15350,3,AY,1,100,-0.140
1709252903.678360,2832235.500,15367,2,AY,1,100,-0.131
1709252903.718858,2832276.000,15367,2,AY,1,100,-0.129
1709252903.758523,2832315.667,15384,3,AY,1,100,-0.137
1709252903.798188,2832355.333,15384,3,AY,1,100,-0.137
1709252903.837853,2832395.000,15384,3,AY,1,100,-0.132
1709252903.877852,2832435.000,15400,2,AY,1,100,-0.135
1709252903.917850,2832475.000,15400,2,AY,1,100,-0.123
1709252903.957849,2832515.000,15418,3,AY,1,100,-0.135
1709252903.997847,2832555.000,15418,3,AY,1,100,-0.133
1709252904.037846,2832595.000,15418,3,AY,1,100,-0.131
1709252904.077844,2832635.000,15434,2,AY,1,100,-0.132
1709252904.117843,2832675.000,15434,2,AY,1,100,-0.143
1709252904.158175,2832715.333,15451,3,AY,1,100,-0.139
1709252904.198506,2832755.667,15451,3,AY,1,100,-0.133
1709252904.238838,2832796.000,15451,3,AY,1,100,-0.138
1709252904.278836,2832836.000,15468,2,AY,1,100,-0.134
1709252904.318835,2832876.000,15468,2,AY,1,100,-0.130
1709252904.358834,2832916.000,15485,3,AY,1,100,-0.134
1709252904.398832,2832956.000,15485,3,AY,1,100,-0.140
1709252904.438830,2832996.000,15485,3,AY,1,100,-0.131
1709252904.478829,2833036.000,15501,3,AY,1,100,-0.133
1709252904.518827,2833076.000,15501,3,AY,1,100,-0.130
1709252904.558826,2833116.000,15501,3,AY,1,100,-0.129
1709252904.598824,2833156.000,15518,2,AY,1,100,-0.132
1709252904.638823,2833196.000,15518,2,AY,1,100,-0.128
1709252904.678821,2833236.000,15535,3,AY,1,100,-0.149
1709252904.718820,2833276.000,15535,3,AY,1,100,-0.122
1709252904.758818,2833316.000,15535,3,AY,1,100,-0.129
1709252904.798817,2833356.000,15557,3,AY,1,100,-0.127
1709252904.838815,2833396.000,15557,3,AY,1,100,-0.134
1709252904.878814,2833436.000,15557,3,AY,1,100,-0.146
1709252904.918812,2833476.000,15572,3,AY,1,100,-0.125
1709252904.958811,2833516.000,15572,3,AY,1,100,-0.143
1709252904.998809,2833556.000,15572,3,AY,1,100,-0.118
1709252905.038808,2833596.000,15589,2,AY,1,100,-0.144
1709252905.078806,2833636.000,15589,2,AY,1,100,-0.124
1709252905.118804,2833676.000,15607,3,AY,1,100,-0.142
1709252905.158803,2833716.000,15607,3,AY,1,100,-0.125
1709252905.198802,2833756.000,15607,3,AY,1,100,-0.136
1709252905.238800,2833796.000,15624,2,AY,1,100,-0.129
1709252905.278798,2833836.000,15624,2,AY,1,100,-0.141
1709252905.318797,2833876.000,15641,3,AY,1,100,-0.132
1709252905.358795,2833916.000,15641,3,AY,1,100,-0.119
1709252905.398794,2833956.000,15641,3,AY,1,100,-0.131
1709252905.438792,2833996.000,15656,2,AY,1,100,-0.131
1709252905.478791,2834036.000,15656,2,AY,1,100,-0.136
1709252905.514123,2834071.333,15672,3,AY,1,100,-0.132
1709252905.549455,2834106.667,15672,3,AY,1,100,-0.124
1709252905.584787,2834142.000,15672,3,AY,1,100,-0.134
1709252905.624785,2834182.000,15690,3,AY,1,100,-0.132
1709252905.664784,2834222.000,15690,3,AY,1,100,-0.136
1709252905.704782,2834262.000,15690,3,AY,1,100,-0.118
1709252905.744781,2834302.000,15706,2,AY,1,100,-0.140
1709252905.784779,2834342.000,15706,2,AY,1,100,-0.117
1709252905.824778,2834382.000,15721,3,AY,1,100,-0.131
1709252905.864776,2834422.000,15721,3,AY,1,100,-0.119
1709252905.904774,2834462.000,15721,3,AY,1,100,-0.137
1709252905.944773,2834502.000,15738,3,AY,1,100,-0.139
1709252905.984771,2834542.000,15738,3,AY,1,100,-0.121
1709252906.024770,2834582.000,15738,3,AY,1,100,-0.137
1709252906.064768,2834622.000,15755,2,AY,1,100,-0.115
1709252906.104767,2834662.000,15755,2,AY,1,100,-0.127
1709252906.144765,2834702.000,15771,3,AY,1,100,-0.138
1709252906.184764,2834742.000,15771,3,AY,1,100,-0.129
1709252906.224762,2834782.000,15771,3,AY,1,100,-0.126
1709252906.264761,2834822.000,15788,2,AY,1,100,-0.131
1709252906.304759,2834862.000,15788,2,AY,1,100,-0.134
1709252906.344758,2834902.000,15805,3,AY,1,100,-0.130
1709252906.384756,2834942.000,15805,3,AY,1,100,-0.121
1709252906.424755,2834982.000,15805,3,AY,1,100,-0.132
1709252906.464753,2835022.000,15822,2,AY,1,100,-0.128
1709252906.504751,2835062.000,15822,2,AY,1,100,-0.125
1709252906.544750,2835102.000,15838,3,AY,1,100,-0.134
1709252906.584749,2835142.000,15838,3,AY,1,100,-0.128
1709252906.624747,2835182.000,15838,3,AY,1,100,-0.132
1709252906.664745,2835222.000,15854,2,AY,1,100,-0.133
1709252906.704744,2835262.000,15854,2,AY,1,100,-0.125
1709252906.744742,2835302.000,15870,3,AY,1,100,-0.137
1709252906.784741,2835342.000,15870,3,AY,1,100,-0.114
1709252906.824739,2835382.000,15870,3,AY,1,100,-0.133
1709252906.864738,2835422.000,15887,2,AY,1,100,-0.127
1709252906.904736,2835462.000,15887,2,AY,1,100,-0.142
1709252906.944735,2835502.000,15904,3,AY,1,100,-0.131
1709252906.984733,2835542.000,15904,3,AY,1,100,-0.135
1709252907.024732,2835582.000,15904,3,AY,1,100,-0.130
1709252907.064730,2835622.000,15920,2,AY,1,100,-0.126
1709252907.104729,2835662.000,15920,2,AY,1,100,-0.132
1709252907.144727,2835702.000,15937,3,AY,1,100,-0.124
1709252907.184726,2835742.000,15937,3,AY,1,100,-0.137
1709252907.224724,2835782.000,15937,3,AY,1,100,-0.125
1709252907.264723,2835822.000,15955,3,AY,1,100,-0.131
1709252907.304721,2835862.000,15955,3,AY,1,100,-0.138
1709252907.344719,2835902.000,15955,3,AY,1,100,-0.134
1709252907.384718,2835942.000,15971,2,AY,1,100,-0.127
1709252907.424716,2835982.000,15971,2,AY,1,100,-0.129
1709252907.460048,2836017.333,15988,3,AY,1,100,-0.133
1709252907.495380,2836052.667,15988,3,AY,1,100,-0.131
1709252907.530712,2836088.000,15988,3,AY,1,100,-0.124
1709252907.570711,2836128.000,16004,2,AY,1,100,-0.138
