LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709252897.133110,2825690.000,14325,6,PI,1,100,170206
1709252897.173108,2825730.000,14325,6,PI,1,100,170198
1709252897.213107,2825770.000,14343,5,PI,1,100,170180
1709252897.253105,2825810.000,14343,5,PI,1,100,170128
1709252897.293103,2825850.000,14343,5,PI,1,100,170137
1709252897.333102,2825890.000,14343,5,PI,1,100,170151
1709252897.373101,2825930.000,14343,5,PI,1,100,170176
1709252897.413099,2825970.000,14361,5,PI,1,100,170203
1709252897.453097,2826010.000,14361,5,PI,1,100,170215
1709252897.493096,2826050.000,14361,5,PI,1,100,170219
1709252897.533094,2826090.000,14361,5,PI,1,100,170201
1709252897.573093,2826130.000,14361,5,PI,1,100,170219
1709252897.613091,2826170.000,14379,3,PI,1,100,170221
1709252897.653090,2826210.000,14379,3,PI,1,100,170215
1709252897.693088,2826250.000,14379,3,PI,1,100,170236
1709252897.733087,2826290.000,14395,2,PI,1,100,170255
1709252897.773085,2826330.000,14395,2,PI,1,100,170246
1709252897.813084,2826370.000,14410,3,PI,1,100,170248
1709252897.853082,2826410.000,14410,3,PI,1,100,170226
1709252897.893080,2826450.000,14410,3,PI,1,100,170228
1709252897.933079,2826490.000,14426,2,PI,1,100,170262
1709252897.973078,2826530.000,14426,2,PI,1,100,170240
1709252898.013076,2826570.000,14444,3,PI,1,100,170261
1709252898.053074,2826610.000,14444,3,PI,1,100,170272
1709252898.093073,2826650.000,14444,3,PI,1,100,170263
1709252898.133071,2826690.000,14460,2,PI,1,100,170267
1709252898.173070,2826730.000,14460,2,PI,1,100,170256
1709252898.213068,2826770.000,14476,3,PI,1,100,170257
1709252898.253067,2826810.000,14476,3,PI,1,100,170284
1709252898.293065,2826850.000,14476,3,PI,1,100,170267
1709252898.333064,2826890.000,14492,3,PI,1,100,170278
1709252898.373062,2826930.000,14492,3,PI,1,100,170251
1709252898.413061,2826970.000,14492,3,PI,1,100,170264
1709252898.453059,2827010.000,14509,2,PI,1,100,170260
1709252898.493058,2827050.000,14509,2,PI,1,100,170274
1709252898.533056,2827090.000,14525,3,PI,1,100,170282
1709252898.573055,2827130.000,14525,3,PI,1,100,170268
1709252898.613053,2827170.000,14525,3,PI,1,100,170266
1709252898.653052,2827210.000,14543,2,PI,1,100,170285
1709252898.693050,2827250.000,14543,2,PI,1,100,170291
1709252898.733048,2827290.000,14557,3,PI,1,100,170306
1709252898.773047,2827330.000,14557,3,PI,1,100,170296
1709252898.813046,2827370.000,14557,3,PI,1,100,170302
1709252898.853044,2827410.000,14574,2,PI,1,100,170305
1709252898.893042,2827450.000,14574,2,PI,1,100,170279
1709252898.933041,2827490.000,14591,3,PI,1,100,170281
1709252898.973039,2827530.000,14591,3,PI,1,100,170268
1709252899.013038,2827570.000,14591,3,PI,1,100,170270
1709252899.053036,2827610.000,14608,2,PI,1,100,170274
1709252899.093035,2827650.000,14608,2,PI,1,100,170263
1709252899.133033,2827690.000,14622,3,PI,1,100,170235
1709252899.173032,2827730.000,14622,3,PI,1,100,170253
1709252899.213030,2827770.000,14622,3,PI,1,100,170253
1709252899.253029,2827810.000,14639,2,PI,1,100,170231
1709252899.293027,2827850.000,14639,2,PI,1,100,170226
1709252899.333025,2827890.000,14658,3,PI,1,100,170242
1709252899.373024,2827930.000,14658,3,PI,1,100,170252
1709252899.413023,2827970.000,14658,3,PI,1,100,170252
1709252899.453021,2828010.000,14677,2,PI,1,100,170252
1709252899.493019,2828050.000,14677,2,PI,1,100,170249
1709252899.533018,2828090.000,14691,3,PI,1,100,170244
1709252899.573016,2828130.000,14691,3,PI,1,100,170232
1709252899.613015,2828170.000,14691,3,PI,1,100,170241
1709252899.653013,2828210.000,14714,4,PI,1,100,170229
1709252899.693012,2828250.000,14714,4,PI,1,100,170198
1709252899.733010,2828290.000,14714,4,PI,1,100,170195
1709252899.773009,2828330.000,14714,4,PI,1,100,170200
1709252899.813007,2828370.000,14730,2,PI,1,100,170183
1709252899.853006,2828410.000,14730,2,PI,1,100,170164
1709252899.893004,2828450.000,14747,3,PI,1,100,170151
1709252899.933003,2828490.000,14747,3,PI,1,100,170105
1709252899.973001,2828530.000,14747,3,PI,1,100,170117
1709252900.019499,2828576.500,14764,2,PI,1,100,170172
1709252900.065998,2828623.000,14764,2,PI,1,100,170162
1709252900.105996,2828663.000,14783,3,PI,1,100,170156
1709252900.145994,2828703.000,14783,3,PI,1,100,170159
1709252900.185993,2828743.000,14783,3,PI,1,100,170153
1709252900.225991,2828783.000,14797,2,PI,1,100,170133
1709252900.265990,2828823.000,14797,2,PI,1,100,170140
1709252900.305988,2828863.000,14815,3,PI,1,100,170117
1709252900.345987,2828903.000,14815,3,PI,1,100,170118
1709252900.385985,2828943.000,14815,3,PI,1,100,170131
1709252900.425984,2828983.000,14831,2,PI,1,100,170120
1709252900.465982,2829023.000,14831,2,PI,1,100,170120
1709252900.505981,2829063.000,14848,3,PI,1,100,170097
1709252900.545979,2829103.000,14848,3,PI,1,100,170103
1709252900.585978,2829143.000,14848,3,PI,1,100,170109
1709252900.625976,2829183.000,14863,2,PI,1,100,170121
1709252900.665975,2829223.000,14863,2,PI,1,100,170113
1709252900.705973,2829263.000,14882,3,PI,1,100,170112
1709252900.745972,2829303.000,14882,3,PI,1,100,170118
1709252900.785970,2829343.000,14882,3,PI,1,100,170128
1709252900.825969,2829383.000,14898,2,PI,1,100,170123
1709252900.865967,2829423.000,14898,2,PI,1,100,170108
1709252900.905966,2829463.000,14915,3,PI,1,100,170125
1709252900.945964,2829503.000,14915,3,PI,1,100,170102
1709252900.985962,2829543.000,14915,3,PI,1,100,170087
1709252901.025961,2829583.000,14930,2,PI,1,100,170085
1709252901.065959,2829623.000,14930,2,PI,1,100,170030
1709252901.105958,2829663.000,14947,3,PI,1,100,170016
1709252901.145956,2829703.000,14947,3,PI,1,100,170034
1709252901.185955,2829743.000,14947,3,PI,1,100,170067
1709252901.225953,2829783.000,14963,2,PI,1,100,170053
1709252901.265952,2829823.000,14963,2,PI,1,100,170033
1709252901.305950,2829863.000,14983,3,PI,1,100,170047
1709252901.345949,2829903.000,14983,3,PI,1,100,170073
1709252901.385947,2829943.000,14983,3,PI,1,100,170065
1709252901.425946,2829983.000,14998,3,PI,1,100,170054
1709252901.465944,2830023.000,14998,3,PI,1,100,170077
1709252901.505943,2830063.000,14998,3,PI,1,100,170056
1709252901.545941,2830103.000,15014,2,PI,1,100,170062
1709252901.585939,2830143.000,15014,2,PI,1,100,170041
1709252901.625938,2830183.000,15031,3,PI,1,100,170004
1709252901.665936,2830223.000,15031,3,PI,1,100,170036
1709252901.705935,2830263.000,15031,3,PI,1,100,170031
1709252901.745933,2830303.000,15048,2,PI,1,100,170037
1709252901.785932,2830343.000,15048,2,PI,1,100,170049
1709252901.825930,2830383.000,15066,3,PI,1,100,170057
1709252901.865929,2830423.000,15066,3,PI,1,100,170040
1709252901.905927,2830463.000,15066,3,PI,1,100,170040
1709252901.945926,2830503.000,15082,2,PI,1,100,170055
1709252901.985924,2830543.000,15082,2,PI,1,100,170070
1709252902.025923,2830583.000,15098,3,PI,1,100,170063
1709252902.065921,2830623.000,15098,3,PI,1,100,170073
1709252902.105920,2830663.000,15098,3,PI,1,100,170091
1709252902.145918,2830703.000,15115,2,PI,1,100,170062
1709252902.185917,2830743.000,15115,2,PI,1,100,170050
1709252902.225915,2830783.000,15131,3,PI,1,100,170065
1709252902.265913,2830823.000,15131,3,PI,1,100,170094
1709252902.305912,2830863.000,15131,3,PI,1,100,170058
1709252902.345911,2830903.000,15147,2,PI,1,100,170064
1709252902.385909,2830943.000,15147,2,PI,1,100,170073
1709252902.425907,2830983.000,15163,3,PI,1,100,170065
1709252902.465906,2831023.000,15163,3,PI,1,100,170088
1709252902.505904,2831063.000,15163,3,PI,1,100,170105
1709252902.545903,2831103.000,15180,3,PI,1,100,170077
1709252902.585901,2831143.000,15180,3,PI,1,100,170077
1709252902.625900,2831183.000,15180,3,PI,1,100,170098
1709252902.665898,2831223.000,15197,2,PI,1,100,170095
1709252902.705897,2831263.000,15197,2,PI,1,100,170074
