LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709252898.449809,2827006.750,14508,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252898.500057,2827057.000,14508,4,EM,1,100,PS
1709252898.550305,2827107.250,14541,4,EM,1,100,RS
1709252898.600554,2827157.500,14541,4,EM,1,100,RB
1709252898.650802,2827207.750,14541,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252898.701050,2827258.000,14541,4,EM,1,100,PS
1709252898.751298,2827308.250,14573,4,EM,1,100,RS
1709252898.801546,2827358.500,14573,4,EM,1,100,RB
1709252898.851794,2827408.750,14573,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252898.902042,2827459.000,14573,4,EM,1,100,PS
1709252898.952290,2827509.250,14607,4,EM,1,100,RS
1709252899.002538,2827559.500,14607,4,EM,1,100,RB
1709252899.052786,2827609.750,14607,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252899.103034,2827660.000,14607,4,EM,1,100,PS
1709252899.154032,2827711.000,14638,4,EM,1,100,RS
1709252899.205030,2827762.000,14638,4,EM,1,100,RB
1709252899.256028,2827813.000,14638,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252899.307027,2827864.000,14638,4,EM,1,100,PS
1709252899.358025,2827915.000,14674,4,EM,1,100,RS
1709252899.409023,2827966.000,14674,4,EM,1,100,RB
1709252899.460021,2828017.000,14674,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252899.511019,2828068.000,14674,4,EM,1,100,PS
1709252899.577016,2828134.000,14712,4,EM,1,100,RS
1709252899.643014,2828200.000,14712,4,EM,1,100,RB
1709252899.709011,2828266.000,14712,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252899.775009,2828332.000,14712,4,EM,1,100,PS
1709252899.825257,2828382.250,14746,4,EM,1,100,RS
1709252899.875505,2828432.500,14746,4,EM,1,100,RB
1709252899.925753,2828482.750,14746,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252899.976001,2828533.000,14746,4,EM,1,100,PS
1709252900.026249,2828583.250,14780,4,EM,1,100,RS
1709252900.076497,2828633.500,14780,4,EM,1,100,RB
1709252900.126745,2828683.750,14780,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252900.176993,2828734.000,14780,4,EM,1,100,PS
1709252900.227991,2828785.000,14813,4,EM,1,100,RS
1709252900.278989,2828836.000,14813,4,EM,1,100,RB
1709252900.329988,2828887.000,14813,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252900.380985,2828938.000,14813,4,EM,1,100,PS
1709252900.431234,2828988.250,14847,4,EM,1,100,RS
1709252900.481482,2829038.500,14847,4,EM,1,100,RB
1709252900.531730,2829088.750,14847,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252900.581978,2829139.000,14847,4,EM,1,100,PS
1709252900.632226,2829189.250,14879,4,EM,1,100,RS
1709252900.682474,2829239.500,14879,4,EM,1,100,RB
1709252900.732722,2829289.750,14879,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252900.782970,2829340.000,14879,4,EM,1,100,PS
1709252900.834218,2829391.250,14914,4,EM,1,100,RS
