LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1706145461.948723,576561.000,28937,1,TH,1,100,36.930
1706145462.081724,576694.000,28955,1,TH,1,100,36.998
1706145462.214725,576827.000,28971,1,TH,1,100,37.006
1706145462.348726,576961.000,29003,1,TH,1,100,36.980
1706145462.481727,577094.000,29020,1,TH,1,100,36.980
1706145462.614728,577227.000,29036,1,TH,1,100,36.942
1706145462.747730,577360.000,29054,1,TH,1,100,36.942
1706145462.881731,577494.000,29087,1,TH,1,100,36.999
1706145463.014732,577627.000,29104,1,TH,1,100,36.999
1706145463.148733,577761.000,29121,1,TH,1,100,37.015
1706145463.281734,577894.000,29137,1,TH,1,100,37.015
1706145463.414735,578027.000,29169,1,TH,1,100,37.013
1706145463.547737,578160.000,29186,1,TH,1,100,37.013
1706145463.681738,578294.000,29202,1,TH,1,100,36.968
1706145463.814739,578427.000,29236,1,TH,1,100,36.968
1706145463.947740,578560.000,29253,1,TH,1,100,37.032
1706145464.081741,578694.000,29270,1,TH,1,100,37.032
1706145464.214742,578827.000,29301,1,TH,1,100,36.975
1706145464.347743,578960.000,29318,1,TH,1,100,36.975
1706145464.481745,579094.000,29335,1,TH,1,100,37.001
1706145464.614746,579227.000,29368,1,TH,1,100,37.001
1706145464.747747,579360.000,29386,1,TH,1,100,36.954
1706145464.881748,579494.000,29402,1,TH,1,100,36.954
1706145465.014749,579627.000,29434,1,TH,1,100,36.980
1706145465.147750,579760.000,29451,1,TH,1,100,36.980
1706145465.281751,579894.000,29467,1,TH,1,100,37.013
1706145465.414752,580027.000,29485,1,TH,1,100,37.013
1706145465.547754,580160.000,29523,1,TH,1,100,36.959
1706145465.681755,580294.000,29539,1,TH,1,100,36.959
1706145465.814756,580427.000,29557,1,TH,1,100,36.884
1706145465.947757,580560.000,29588,1,TH,1,100,36.884
1706145466.081758,580694.000,29605,1,TH,1,100,36.933
1706145466.214759,580827.000,29622,1,TH,1,100,36.940
1706145466.347760,580960.000,29656,1,TH,1,100,36.978
1706145466.480762,581093.000,29672,1,TH,1,100,36.971
1706145466.614763,581227.000,29689,1,TH,1,100,36.997
1706145466.747764,581360.000,29723,1,TH,1,100,37.004
1706145466.880765,581493.000,29739,1,TH,1,100,37.018
1706145467.014766,581627.000,29756,1,TH,1,100,37.018
1706145467.147767,581760.000,29790,1,TH,1,100,36.976
1706145467.281769,581894.000,29806,1,TH,1,100,36.976
1706145467.414770,582027.000,29824,1,TH,1,100,36.999
1706145467.547771,582160.000,29840,1,TH,1,100,36.999
1706145467.680772,582293.000,29872,1,TH,1,100,36.952
1706145467.814773,582427.000,29889,1,TH,1,100,36.952
1706145467.947774,582560.000,29907,1,TH,1,100,36.988
1706145468.080775,582693.000,29939,1,TH,1,100,36.988
1706145468.214777,582827.000,29956,1,TH,1,100,36.987
1706145468.347778,582960.000,29972,1,TH,1,100,36.987
1706145468.480779,583093.000,30004,1,TH,1,100,36.929
1706145468.614780,583227.000,30021,1,TH,1,100,36.929
1706145468.747781,583360.000,30038,1,TH,1,100,36.995
1706145468.880782,583493.000,30071,1,TH,1,100,36.994
1706145469.014783,583627.000,30088,1,TH,1,100,36.978
1706145469.147784,583760.000,30105,1,TH,1,100,36.978
1706145469.280786,583893.000,30136,1,TH,1,100,36.978
1706145469.414787,584027.000,30154,1,TH,1,100,36.978
1706145469.547788,584160.000,30170,1,TH,1,100,36.924
1706145469.680789,584293.000,30189,1,TH,1,100,36.924
1706145469.814790,584427.000,30221,1,TH,1,100,36.990
1706145469.947791,584560.000,30237,1,TH,1,100,36.990
1706145470.080792,584693.000,30255,1,TH,1,100,36.959
1706145470.213794,584826.000,30286,1,TH,1,100,36.959
1706145470.347795,584960.000,30302,1,TH,1,100,36.983
1706145470.480796,585093.000,30320,1,TH,1,100,36.983
1706145470.614797,585227.000,30358,1,TH,1,100,37.072
1706145470.747798,585360.000,30375,1,TH,1,100,37.072
1706145470.880799,585493.000,30392,1,TH,1,100,36.978
1706145471.013800,585626.000,30408,1,TH,1,100,36.978
1706145471.147802,585760.000,30440,1,TH,1,100,36.969
1706145471.280803,585893.000,30457,1,TH,1,100,36.969
1706145471.413804,586026.000,30476,1,TH,1,100,36.985
1706145471.547805,586160.000,30507,1,TH,1,100,36.985
1706145471.680806,586293.000,30524,1,TH,1,100,36.969
1706145471.813807,586426.000,30543,1,TH,1,100,36.969
1706145471.947809,586560.000,30574,1,TH,1,100,37.016
1706145472.080810,586693.000,30592,1,TH,1,100,37.023
1706145472.213811,586826.000,30610,1,TH,1,100,37.044
1706145472.347812,586960.000,30642,1,TH,1,100,37.044
1706145472.480813,587093.000,30659,1,TH,1,100,37.007
1706145472.613814,587226.000,30675,1,TH,1,100,37.007
1706145472.747815,587360.000,30693,1,TH,1,100,37.047
1706145472.880816,587493.000,30724,1,TH,1,100,37.039
1706145473.013818,587626.000,30742,1,TH,1,100,37.049
1706145473.147819,587760.000,30760,1,TH,1,100,37.049
1706145473.280820,587893.000,30791,1,TH,1,100,37.046
1706145473.413821,588026.000,30808,1,TH,1,100,37.054
1706145473.546822,588159.000,30825,1,TH,1,100,36.997
1706145473.680823,588293.000,30857,1,TH,1,100,36.997
1706145473.813824,588426.000,30873,1,TH,1,100,36.995
1706145473.946826,588559.000,30892,1,TH,1,100,36.995
1706145474.080827,588693.000,30924,1,TH,1,100,37.011
1706145474.213828,588826.000,30940,1,TH,1,100,37.011
1706145474.347829,588960.000,30957,1,TH,1,100,36.988
1706145474.480830,589093.000,30991,1,TH,1,100,36.988
1706145474.613831,589226.000,31009,1,TH,1,100,37.047
1706145474.746832,589359.000,31027,1,TH,1,100,37.047
1706145474.880834,589493.000,31043,1,TH,1,100,37.023
1706145475.013835,589626.000,31075,1,TH,1,100,37.023
1706145475.146836,589759.000,31092,1,TH,1,100,36.908
1706145475.280837,589893.000,31108,1,TH,1,100,36.908
1706145475.413838,590026.000,31142,1,TH,1,100,37.058
1706145475.546839,590159.000,31159,1,TH,1,100,37.058
1706145475.680840,590293.000,31175,1,TH,1,100,37.032
1706145475.813842,590426.000,31212,1,TH,1,100,37.032
1706145475.946843,590559.000,31229,1,TH,1,100,36.983
1706145476.079844,590692.000,31246,1,TH,1,100,36.983
1706145476.213845,590826.000,31279,1,TH,1,100,37.042
1706145476.346846,590959.000,31296,1,TH,1,100,37.042
1706145476.479847,591092.000,31313,1,TH,1,100,37.049
1706145476.613848,591226.000,31344,1,TH,1,100,37.049
1706145476.746850,591359.000,31362,1,TH,1,100,37.030
1706145476.879851,591492.000,31380,1,TH,1,100,37.030
1706145477.013852,591626.000,31414,1,TH,1,100,36.988
1706145477.146853,591759.000,31431,1,TH,1,100,36.988
1706145477.280854,591893.000,31447,1,TH,1,100,37.108
1706145477.413855,592026.000,31465,1,TH,1,100,37.115
1706145477.546856,592159.000,31496,1,TH,1,100,36.979
1706145477.679857,592292.000,31512,1,TH,1,100,36.971
1706145477.813859,592426.000,31532,1,TH,1,100,37.007
1706145477.946860,592559.000,31563,1,TH,1,100,37.007
1706145478.079861,592692.000,31580,1,TH,1,100,36.953
1706145478.213862,592826.000,31597,1,TH,1,100,36.960
1706145478.346863,592959.000,31629,1,TH,1,100,36.988
1706145478.479864,593092.000,31645,1,TH,1,100,36.988
1706145478.613865,593226.000,31664,1,TH,1,100,37.033
1706145478.746867,593359.000,31696,1,TH,1,100,37.033
1706145478.879868,593492.000,31712,1,TH,1,100,36.995
1706145479.013869,593626.000,31729,1,TH,1,100,36.995
1706145479.146870,593759.000,31761,1,TH,1,100,36.953
1706145479.279871,593892.000,31777,1,TH,1,100,36.953
1706145479.413872,594026.000,31797,1,TH,1,100,37.115
1706145479.546873,594159.000,31813,1,TH,1,100,37.115
1706145479.679875,594292.000,31845,1,TH,1,100,37.045
1706145479.812876,594425.000,31862,1,TH,1,100,37.045
1706145479.946877,594559.000,31878,1,TH,1,100,37.002
1706145480.079878,594692.000,31910,1,TH,1,100,37.002
1706145480.212879,594825.000,31929,1,TH,1,100,36.979
1706145480.346880,594959.000,31945,1,TH,1,100,36.979
1706145480.479882,595092.000,31977,1,TH,1,100,37.052
1706145480.612883,595225.000,31994,1,TH,1,100,37.052
1706145480.746884,595359.000,32011,1,TH,1,100,36.965
1706145480.879885,595492.000,32047,1,TH,1,100,36.965
1706145481.013886,595626.000,32066,1,TH,1,100,37.023
1706145481.146887,595759.000,32083,1,TH,1,100,37.023
1706145481.279888,595892.000,32114,1,TH,1,100,36.974
1706145481.412889,596025.000,32132,1,TH,1,100,36.974
1706145481.546890,596159.000,32148,1,TH,1,100,37.087
1706145481.679892,596292.000,32165,1,TH,1,100,37.087
1706145481.812893,596425.000,32199,1,TH,1,100,37.007
1706145481.946894,596559.000,32217,1,TH,1,100,37.007
1706145482.079895,596692.000,32235,1,TH,1,100,37.073
1706145482.212896,596825.000,32266,1,TH,1,100,37.073
1706145482.346897,596959.000,32282,1,TH,1,100,37.009
1706145482.479898,597092.000,32300,1,TH,1,100,37.009
1706145482.612900,597225.000,32331,1,TH,1,100,37.101
1706145482.746901,597359.000,32348,1,TH,1,100,37.101
1706145482.879902,597492.000,32367,1,TH,1,100,37.028
1706145483.012903,597625.000,32399,1,TH,1,100,37.028
1706145483.146904,597759.000,32415,1,TH,1,100,37.054
1706145483.279905,597892.000,32432,1,TH,1,100,37.054
1706145483.412906,598025.000,32464,1,TH,1,100,37.052
1706145483.545908,598158.000,32480,1,TH,1,100,37.052
1706145483.679909,598292.000,32499,1,TH,1,100,37.059
1706145483.812910,598425.000,32516,1,TH,1,100,37.059
1706145483.945911,598558.000,32547,1,TH,1,100,36.979
1706145484.079912,598692.000,32565,1,TH,1,100,36.979
1706145484.212913,598825.000,32581,1,TH,1,100,37.066
1706145484.345915,598958.000,32613,1,TH,1,100,37.066
1706145484.479916,599092.000,32632,1,TH,1,100,36.955
1706145484.612917,599225.000,32648,1,TH,1,100,36.955
1706145484.745918,599358.000,32680,1,TH,1,100,37.075
1706145484.879919,599492.000,32697,1,TH,1,100,37.075
1706145485.012920,599625.000,32713,1,TH,1,100,36.988
1706145485.145921,599758.000,32747,1,TH,1,100,36.988
1706145485.279922,599892.000,32764,1,TH,1,100,37.007
1706145485.412924,600025.000,32781,1,TH,1,100,37.007
1706145485.545925,600158.000,32812,1,TH,1,100,37.028
1706145485.679926,600292.000,32829,1,TH,1,100,37.028
1706145485.812927,600425.000,32846,1,TH,1,100,37.103
1706145485.945928,600558.000,32885,2,TH,1,100,37.111
1706145486.078929,600691.000,32885,2,TH,1,100,37.068
1706145486.212930,600825.000,32901,1,TH,1,100,37.068
1706145486.345932,600958.000,32933,1,TH,1,100,37.078
1706145486.478933,601091.000,32950,1,TH,1,100,37.078
1706145486.612934,601225.000,32966,1,TH,1,100,37.106
1706145486.745935,601358.000,33000,1,TH,1,100,37.106
1706145486.878936,601491.000,33019,1,TH,1,100,37.059
1706145487.012937,601625.000,33035,1,TH,1,100,37.059
1706145487.145938,601758.000,33067,1,TH,1,100,37.113
1706145487.278940,601891.000,33084,1,TH,1,100,37.113
1706145487.412941,602025.000,33101,1,TH,1,100,36.989
1706145487.545942,602158.000,33132,1,TH,1,100,36.989
1706145487.678943,602291.000,33151,1,TH,1,100,37.078
1706145487.812944,602425.000,33168,1,TH,1,100,37.078
1706145487.945945,602558.000,33185,1,TH,1,100,36.986
1706145488.078946,602691.000,33217,1,TH,1,100,36.986
1706145488.212948,602825.000,33233,1,TH,1,100,36.979
1706145488.345949,602958.000,33250,1,TH,1,100,36.979
1706145488.478950,603091.000,33282,1,TH,1,100,37.045
1706145488.612951,603225.000,33300,1,TH,1,100,37.045
1706145488.745952,603358.000,33318,1,TH,1,100,37.007
1706145488.878953,603491.000,33349,1,TH,1,100,37.007
1706145489.012954,603625.000,33365,1,TH,1,100,37.078
1706145489.145956,603758.000,33385,1,TH,1,100,37.078
1706145489.278957,603891.000,33416,1,TH,1,100,37.010
1706145489.412958,604025.000,33433,1,TH,1,100,37.010
1706145489.545959,604158.000,33450,1,TH,1,100,37.118
1706145489.678960,604291.000,33482,1,TH,1,100,37.118
1706145489.811961,604424.000,33500,1,TH,1,100,37.045
1706145489.945962,604558.000,33517,1,TH,1,100,37.045
1706145490.078964,604691.000,33534,1,TH,1,100,37.010
1706145490.212965,604825.000,33565,1,TH,1,100,37.010
1706145490.345966,604958.000,33582,1,TH,1,100,37.069
1706145490.478967,605091.000,33599,1,TH,1,100,37.069
1706145490.611968,605224.000,33630,1,TH,1,100,37.050
1706145490.745969,605358.000,33648,1,TH,1,100,37.057
1706145490.878970,605491.000,33666,1,TH,1,100,37.094
1706145491.011971,605624.000,33698,1,TH,1,100,37.087
1706145491.145973,605758.000,33722,1,TH,1,100,36.991
1706145491.278974,605891.000,33738,1,TH,1,100,36.998
1706145491.412975,606025.000,33756,1,TH,1,100,37.090
1706145491.545976,606158.000,33772,1,TH,1,100,37.090
1706145491.678977,606291.000,33806,1,TH,1,100,37.027
1706145491.811978,606424.000,33825,1,TH,1,100,37.027
1706145491.945980,606558.000,33841,1,TH,1,100,37.027
1706145492.078981,606691.000,33873,1,TH,1,100,37.027
1706145492.211982,606824.000,33890,1,TH,1,100,37.090
1706145492.344983,606957.000,33906,1,TH,1,100,37.090
1706145492.478984,607091.000,33938,1,TH,1,100,37.052
1706145492.611985,607224.000,33957,1,TH,1,100,37.052
1706145492.744986,607357.000,33974,1,TH,1,100,37.088
1706145492.878988,607491.000,34005,1,TH,1,100,37.088
1706145493.011989,607624.000,34022,1,TH,1,100,37.069
1706145493.145990,607758.000,34039,1,TH,1,100,37.069
1706145493.278991,607891.000,34070,1,TH,1,100,36.987
1706145493.411992,608024.000,34088,1,TH,1,100,36.987
1706145493.544993,608157.000,34104,1,TH,1,100,37.092
1706145493.678994,608291.000,34121,1,TH,1,100,37.092
1706145493.811996,608424.000,34153,1,TH,1,100,37.045
1706145493.944997,608557.000,34169,1,TH,1,100,37.045
1706145494.078998,608691.000,34187,1,TH,1,100,37.045
1706145494.211999,608824.000,34218,1,TH,1,100,37.045
1706145494.346000,608958.000,34234,1,TH,1,100,37.071
1706145494.479001,609091.000,34254,1,TH,1,100,37.071
1706145494.612002,609224.000,34285,1,TH,1,100,36.977
1706145494.745003,609357.000,34302,1,TH,1,100,36.977
1706145494.879005,609491.000,34319,1,TH,1,100,37.052
1706145495.012006,609624.000,34351,1,TH,1,100,37.052
1706145495.145007,609757.000,34369,1,TH,1,100,37.022
1706145495.279008,609891.000,34386,1,TH,1,100,37.022
1706145495.412009,610024.000,34418,1,TH,1,100,37.041
1706145495.545010,610157.000,34434,1,TH,1,100,37.041
1706145495.679012,610291.000,34451,1,TH,1,100,37.022
1706145495.812013,610424.000,34468,1,TH,1,100,37.029
1706145495.945014,610557.000,34499,1,TH,1,100,37.050
1706145496.079015,610691.000,34519,1,TH,1,100,37.050
1706145496.212016,610824.000,34535,1,TH,1,100,37.046
1706145496.345017,610957.000,34555,1,TH,1,100,37.046
1706145496.478018,611090.000,34587,1,TH,1,100,37.083
1706145496.612020,611224.000,34603,1,TH,1,100,37.076
1706145496.745021,611357.000,34623,1,TH,1,100,37.036
1706145496.878022,611490.000,34641,1,TH,1,100,37.043
1706145497.012023,611624.000,34673,1,TH,1,100,37.020
1706145497.145024,611757.000,34690,1,TH,1,100,37.020
1706145497.278025,611890.000,34706,1,TH,1,100,37.179
1706145497.412026,612024.000,34724,1,TH,1,100,37.179
1706145497.545027,612157.000,34742,1,TH,1,100,37.076
1706145497.678029,612290.000,34774,1,TH,1,100,37.076
1706145497.812030,612424.000,34791,1,TH,1,100,37.095
1706145497.945031,612557.000,34807,1,TH,1,100,37.095
1706145498.078032,612690.000,34839,1,TH,1,100,37.168
1706145498.212033,612824.000,34856,1,TH,1,100,37.168
1706145498.345034,612957.000,34872,1,TH,1,100,37.065
1706145498.478035,613090.000,34906,1,TH,1,100,37.065
1706145498.612037,613224.000,34923,1,TH,1,100,37.104
1706145498.745038,613357.000,34940,1,TH,1,100,37.104
1706145498.878039,613490.000,34971,1,TH,1,100,37.057
1706145499.012040,613624.000,34988,1,TH,1,100,37.057
1706145499.145041,613757.000,35007,1,TH,1,100,37.039
1706145499.278042,613890.000,35038,1,TH,1,100,37.039
1706145499.411043,614023.000,35056,1,TH,1,100,37.163
1706145499.545045,614157.000,35072,1,TH,1,100,37.163
1706145499.678046,614290.000,35089,1,TH,1,100,37.161
1706145499.812047,614424.000,35121,1,TH,1,100,37.161
1706145499.945048,614557.000,35137,1,TH,1,100,37.013
1706145500.078049,614690.000,35155,1,TH,1,100,37.013
1706145500.211050,614823.000,35188,1,TH,1,100,37.060
1706145500.345052,614957.000,35204,1,TH,1,100,37.060
1706145500.478053,615090.000,35222,1,TH,1,100,37.168
1706145500.611054,615223.000,35253,1,TH,1,100,37.168
1706145500.745055,615357.000,35270,1,TH,1,100,37.065
1706145500.878056,615490.000,35287,1,TH,1,100,37.072
1706145501.011057,615623.000,35321,1,TH,1,100,37.072
1706145501.145058,615757.000,35337,1,TH,1,100,37.072
1706145501.278059,615890.000,35354,1,TH,1,100,37.114
1706145501.412060,616024.000,35377,1,TH,1,100,37.114
1706145501.545062,616157.000,35393,1,TH,1,100,37.119
1706145501.678063,616290.000,35410,1,TH,1,100,37.119
1706145501.811064,616423.000,35446,1,TH,1,100,37.048
1706145501.945065,616557.000,35462,1,TH,1,100,37.048
1706145502.078066,616690.000,35480,1,TH,1,100,36.938
1706145502.211067,616823.000,35511,1,TH,1,100,36.938
1706145502.345068,616957.000,35527,1,TH,1,100,37.147
1706145502.478070,617090.000,35545,1,TH,1,100,37.147
1706145502.611071,617223.000,35578,1,TH,1,100,37.100
1706145502.744072,617356.000,35595,1,TH,1,100,37.100
1706145502.878073,617490.000,35612,1,TH,1,100,37.067
1706145503.011074,617623.000,35644,1,TH,1,100,37.067
1706145503.145075,617757.000,35660,1,TH,1,100,37.095
1706145503.278076,617890.000,35677,1,TH,1,100,37.095
1706145503.411078,618023.000,35694,1,TH,1,100,37.088
1706145503.545079,618157.000,35727,1,TH,1,100,37.088
1706145503.678080,618290.000,35744,1,TH,1,100,37.126
1706145503.811081,618423.000,35761,1,TH,1,100,37.126
1706145503.944082,618556.000,35792,1,TH,1,100,37.182
1706145504.078083,618690.000,35810,1,TH,1,100,37.182
1706145504.211085,618823.000,35826,1,TH,1,100,37.109
1706145504.344086,618956.000,35860,1,TH,1,100,37.109
1706145504.478087,619090.000,35877,1,TH,1,100,37.067
1706145504.611088,619223.000,35893,1,TH,1,100,37.067
1706145504.744089,619356.000,35925,1,TH,1,100,37.152
1706145504.878090,619490.000,35942,1,TH,1,100,37.152
1706145505.011091,619623.000,35958,1,TH,1,100,37.126
1706145505.144093,619756.000,35992,1,TH,1,100,37.126
1706145505.278094,619890.000,36009,1,TH,1,100,37.065
1706145505.411095,620023.000,36026,1,TH,1,100,37.072
1706145505.544096,620156.000,36057,1,TH,1,100,37.035
1706145505.677097,620289.000,36075,1,TH,1,100,37.035
1706145505.811098,620423.000,36091,1,TH,1,100,37.159
1706145505.944099,620556.000,36110,1,TH,1,100,37.159
1706145506.078100,620690.000,36142,1,TH,1,100,37.089
1706145506.211102,620823.000,36158,1,TH,1,100,37.089
1706145506.344103,620956.000,36175,1,TH,1,100,37.168
1706145506.477104,621089.000,36214,1,TH,1,100,37.168
1706145506.611105,621223.000,36231,1,TH,1,100,37.122
1706145506.744106,621356.000,36249,1,TH,1,100,37.122
1706145506.878107,621490.000,36267,1,TH,1,100,37.091
1706145507.011108,621623.000,36299,1,TH,1,100,37.091
1706145507.144109,621756.000,36316,1,TH,1,100,37.049
1706145507.277111,621889.000,36332,1,TH,1,100,37.049
