LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706145458.333692,572946.000,28330,1,T1,1,100,38.317
1706145458.466693,573079.000,28364,1,T1,1,100,38.385
1706145458.600694,573213.000,28381,1,T1,1,100,38.273
1706145458.733695,573346.000,28398,1,T1,1,100,38.366
1706145458.866696,573479.000,28429,1,T1,1,100,38.336
1706145459.000698,573613.000,28446,1,T1,1,100,38.287
1706145459.133699,573746.000,28463,1,T1,1,100,38.195
1706145459.266700,573879.000,28480,1,T1,1,100,38.262
1706145459.400701,574013.000,28514,1,T1,1,100,38.291
1706145459.533702,574146.000,28530,1,T1,1,100,38.197
1706145459.666703,574279.000,28547,1,T1,1,100,38.227
1706145459.800704,574413.000,28579,1,T1,1,100,38.275
1706145459.933706,574546.000,28595,1,T1,1,100,38.296
1706145460.066707,574679.000,28613,1,T1,1,100,38.270
1706145460.200708,574813.000,28644,1,T1,1,100,38.223
1706145460.333709,574946.000,28662,1,T1,1,100,38.274
1706145460.466710,575079.000,28687,1,T1,1,100,38.367
1706145460.600711,575213.000,28718,1,T1,1,100,38.336
1706145460.733712,575346.000,28735,1,T1,1,100,38.252
1706145460.866714,575479.000,28752,1,T1,1,100,38.322
1706145460.999715,575612.000,28784,1,T1,1,100,38.316
1706145461.133716,575746.000,28802,1,T1,1,100,38.172
1706145461.266717,575879.000,28819,1,T1,1,100,38.252
1706145461.399718,576012.000,28836,1,T1,1,100,38.251
1706145461.533719,576146.000,28867,1,T1,1,100,38.179
1706145461.666720,576279.000,28884,1,T1,1,100,38.184
1706145461.799721,576412.000,28903,1,T1,1,100,38.257
1706145461.933723,576546.000,28936,1,T1,1,100,38.182
1706145462.066724,576679.000,28954,1,T1,1,100,38.185
1706145462.199725,576812.000,28970,1,T1,1,100,38.222
1706145462.333726,576946.000,29002,1,T1,1,100,38.238
1706145462.466727,577079.000,29019,1,T1,1,100,38.245
1706145462.599728,577212.000,29035,1,T1,1,100,38.248
1706145462.733730,577346.000,29053,1,T1,1,100,38.249
1706145462.866731,577479.000,29069,1,T1,1,100,38.285
1706145462.999732,577612.000,29103,1,T1,1,100,38.301
1706145463.133733,577746.000,29120,1,T1,1,100,38.307
1706145463.266734,577879.000,29136,1,T1,1,100,38.381
1706145463.399735,578012.000,29168,1,T1,1,100,38.378
1706145463.533736,578146.000,29185,1,T1,1,100,38.305
1706145463.666738,578279.000,29201,1,T1,1,100,38.274
1706145463.799739,578412.000,29235,1,T1,1,100,38.225
1706145463.932740,578545.000,29252,1,T1,1,100,38.310
1706145464.066741,578679.000,29269,1,T1,1,100,38.205
1706145464.199742,578812.000,29300,1,T1,1,100,38.231
1706145464.332743,578945.000,29317,1,T1,1,100,38.313
1706145464.466744,579079.000,29334,1,T1,1,100,38.313
1706145464.599746,579212.000,29367,1,T1,1,100,38.313
1706145464.732747,579345.000,29385,1,T1,1,100,38.383
1706145464.866748,579479.000,29401,1,T1,1,100,38.343
1706145464.999749,579612.000,29418,1,T1,1,100,38.326
1706145465.132750,579745.000,29450,1,T1,1,100,38.318
1706145465.266751,579879.000,29466,1,T1,1,100,38.173
1706145465.399752,580012.000,29484,1,T1,1,100,38.323
1706145465.532753,580145.000,29522,1,T1,1,100,38.246
1706145465.666755,580279.000,29538,1,T1,1,100,38.284
1706145465.799756,580412.000,29556,1,T1,1,100,38.300
1706145465.932757,580545.000,29587,1,T1,1,100,38.201
1706145466.066758,580679.000,29604,1,T1,1,100,38.122
1706145466.199759,580812.000,29621,1,T1,1,100,38.195
1706145466.332760,580945.000,29655,1,T1,1,100,38.191
1706145466.466762,581079.000,29671,1,T1,1,100,38.224
1706145466.599763,581212.000,29688,1,T1,1,100,38.381
1706145466.732764,581345.000,29722,1,T1,1,100,38.413
1706145466.865765,581478.000,29738,1,T1,1,100,38.320
1706145466.999766,581612.000,29755,1,T1,1,100,38.316
1706145467.132767,581745.000,29774,1,T1,1,100,38.314
1706145467.265768,581878.000,29805,1,T1,1,100,38.313
1706145467.399770,582012.000,29823,1,T1,1,100,38.242
1706145467.532771,582145.000,29839,1,T1,1,100,38.353
1706145467.665772,582278.000,29871,1,T1,1,100,38.330
1706145467.799773,582412.000,29888,1,T1,1,100,38.285
1706145467.932774,582545.000,29906,1,T1,1,100,38.336
1706145468.065775,582678.000,29938,1,T1,1,100,38.287
1706145468.199776,582812.000,29955,1,T1,1,100,38.231
1706145468.332778,582945.000,29971,1,T1,1,100,38.242
1706145468.465779,583078.000,30003,1,T1,1,100,38.211
1706145468.599780,583212.000,30020,1,T1,1,100,38.304
1706145468.732781,583345.000,30037,1,T1,1,100,38.238
1706145468.865782,583478.000,30070,1,T1,1,100,38.280
1706145468.999783,583612.000,30087,1,T1,1,100,38.299
1706145469.132784,583745.000,30104,1,T1,1,100,38.271
1706145469.265785,583878.000,30121,1,T1,1,100,38.401
1706145469.399787,584012.000,30153,1,T1,1,100,38.351
1706145469.532788,584145.000,30169,1,T1,1,100,38.329
1706145469.665789,584278.000,30188,1,T1,1,100,38.355
1706145469.799790,584412.000,30220,1,T1,1,100,38.366
1706145469.932791,584545.000,30236,1,T1,1,100,38.407
1706145470.065792,584678.000,30254,1,T1,1,100,38.353
1706145470.199793,584812.000,30285,1,T1,1,100,38.330
1706145470.332795,584945.000,30301,1,T1,1,100,38.356
1706145470.465796,585078.000,30319,1,T1,1,100,38.296
1706145470.599797,585212.000,30357,1,T1,1,100,38.234
1706145470.732798,585345.000,30374,1,T1,1,100,38.350
1706145470.865799,585478.000,30391,1,T1,1,100,38.364
1706145470.998800,585611.000,30407,1,T1,1,100,38.335
1706145471.132802,585745.000,30439,1,T1,1,100,38.358
1706145471.265803,585878.000,30456,1,T1,1,100,38.332
1706145471.398804,586011.000,30475,1,T1,1,100,38.285
1706145471.532805,586145.000,30506,1,T1,1,100,38.372
1706145471.665806,586278.000,30523,1,T1,1,100,38.338
1706145471.798807,586411.000,30542,1,T1,1,100,38.395
1706145471.932808,586545.000,30573,1,T1,1,100,38.277
1706145472.065809,586678.000,30591,1,T1,1,100,38.368
1706145472.198811,586811.000,30609,1,T1,1,100,38.301
1706145472.332812,586945.000,30626,1,T1,1,100,38.308
1706145472.465813,587078.000,30658,1,T1,1,100,38.346
1706145472.598814,587211.000,30674,1,T1,1,100,38.398
1706145472.732815,587345.000,30692,1,T1,1,100,38.314
1706145472.865816,587478.000,30723,1,T1,1,100,38.313
1706145472.998817,587611.000,30741,1,T1,1,100,38.277
1706145473.132818,587745.000,30759,1,T1,1,100,38.297
1706145473.265820,587878.000,30790,1,T1,1,100,38.377
1706145473.398821,588011.000,30807,1,T1,1,100,38.340
1706145473.531822,588144.000,30824,1,T1,1,100,38.254
1706145473.665823,588278.000,30856,1,T1,1,100,38.287
1706145473.798824,588411.000,30872,1,T1,1,100,38.301
1706145473.931825,588544.000,30891,1,T1,1,100,38.201
1706145474.065827,588678.000,30923,1,T1,1,100,38.371
1706145474.198828,588811.000,30939,1,T1,1,100,38.373
1706145474.331829,588944.000,30956,1,T1,1,100,38.232
1706145474.465830,589078.000,30973,1,T1,1,100,38.278
1706145474.598831,589211.000,31008,1,T1,1,100,38.333
1706145474.731832,589344.000,31026,1,T1,1,100,38.250
1706145474.865833,589478.000,31042,1,T1,1,100,38.286
1706145474.998835,589611.000,31074,1,T1,1,100,38.443
1706145475.131836,589744.000,31091,1,T1,1,100,38.369
1706145475.265837,589878.000,31107,1,T1,1,100,38.443
1706145475.398838,590011.000,31141,1,T1,1,100,38.440
1706145475.531839,590144.000,31158,1,T1,1,100,38.297
1706145475.665840,590278.000,31174,1,T1,1,100,38.341
1706145475.798841,590411.000,31211,1,T1,1,100,38.431
1706145475.931843,590544.000,31228,1,T1,1,100,38.435
1706145476.065844,590678.000,31245,1,T1,1,100,38.365
1706145476.198845,590811.000,31278,1,T1,1,100,38.406
1706145476.331846,590944.000,31295,1,T1,1,100,38.389
1706145476.465847,591078.000,31312,1,T1,1,100,38.239
1706145476.598848,591211.000,31343,1,T1,1,100,38.316
1706145476.731849,591344.000,31361,1,T1,1,100,38.350
1706145476.864851,591477.000,31379,1,T1,1,100,38.364
1706145476.998852,591611.000,31398,1,T1,1,100,38.441
1706145477.131853,591744.000,31430,1,T1,1,100,38.510
1706145477.265854,591878.000,31446,1,T1,1,100,38.398
1706145477.398855,592011.000,31464,1,T1,1,100,38.385
1706145477.531856,592144.000,31495,1,T1,1,100,38.415
1706145477.664857,592277.000,31511,1,T1,1,100,38.463
1706145477.798858,592411.000,31531,1,T1,1,100,38.449
1706145477.931860,592544.000,31562,1,T1,1,100,38.442
1706145478.064861,592677.000,31579,1,T1,1,100,38.298
1706145478.198862,592811.000,31596,1,T1,1,100,38.271
1706145478.331863,592944.000,31628,1,T1,1,100,38.294
1706145478.464864,593077.000,31644,1,T1,1,100,38.269
1706145478.598865,593211.000,31663,1,T1,1,100,38.400
1706145478.731866,593344.000,31695,1,T1,1,100,38.350
1706145478.864868,593477.000,31711,1,T1,1,100,38.329
1706145478.998869,593611.000,31728,1,T1,1,100,38.391
1706145479.131870,593744.000,31745,1,T1,1,100,38.382
1706145479.264871,593877.000,31776,1,T1,1,100,38.307
1706145479.398872,594011.000,31796,1,T1,1,100,38.346
1706145479.531873,594144.000,31812,1,T1,1,100,38.327
1706145479.664875,594277.000,31844,1,T1,1,100,38.319
1706145479.797876,594410.000,31861,1,T1,1,100,38.315
1706145479.931877,594544.000,31877,1,T1,1,100,38.314
1706145480.064878,594677.000,31909,1,T1,1,100,38.278
1706145480.198879,594811.000,31928,1,T1,1,100,38.333
1706145480.331880,594944.000,31944,1,T1,1,100,38.392
1706145480.464881,595077.000,31976,1,T1,1,100,38.418
1706145480.598882,595211.000,31993,1,T1,1,100,38.358
1706145480.731884,595344.000,32010,1,T1,1,100,38.403
1706145480.864885,595477.000,32046,1,T1,1,100,38.387
1706145480.997886,595610.000,32065,1,T1,1,100,38.345
1706145481.131887,595744.000,32082,1,T1,1,100,38.468
1706145481.264888,595877.000,32099,1,T1,1,100,38.380
1706145481.397889,596010.000,32131,1,T1,1,100,38.377
1706145481.531890,596144.000,32147,1,T1,1,100,38.447
1706145481.664891,596277.000,32164,1,T1,1,100,38.512
1706145481.797893,596410.000,32198,1,T1,1,100,38.293
1706145481.931894,596544.000,32216,1,T1,1,100,38.410
1706145482.064895,596677.000,32234,1,T1,1,100,38.461
1706145482.197896,596810.000,32265,1,T1,1,100,38.306
1706145482.331897,596944.000,32281,1,T1,1,100,38.416
1706145482.464898,597077.000,32299,1,T1,1,100,38.464
1706145482.597899,597210.000,32330,1,T1,1,100,38.307
1706145482.731901,597344.000,32347,1,T1,1,100,38.275
1706145482.864902,597477.000,32366,1,T1,1,100,38.438
1706145482.997903,597610.000,32398,1,T1,1,100,38.367
1706145483.131904,597744.000,32414,1,T1,1,100,38.442
1706145483.264905,597877.000,32431,1,T1,1,100,38.440
1706145483.397906,598010.000,32447,1,T1,1,100,38.297
1706145483.530908,598143.000,32479,1,T1,1,100,38.235
1706145483.664909,598277.000,32498,1,T1,1,100,38.279
1706145483.797910,598410.000,32515,1,T1,1,100,38.404
1706145483.930911,598543.000,32546,1,T1,1,100,38.352
1706145484.064912,598677.000,32564,1,T1,1,100,38.401
1706145484.197913,598810.000,32580,1,T1,1,100,38.422
1706145484.330914,598943.000,32612,1,T1,1,100,38.289
1706145484.464916,599077.000,32631,1,T1,1,100,38.231
1706145484.597917,599210.000,32647,1,T1,1,100,38.313
1706145484.730918,599343.000,32679,1,T1,1,100,38.454
1706145484.864919,599477.000,32696,1,T1,1,100,38.445
1706145484.997920,599610.000,32712,1,T1,1,100,38.405
1706145485.130921,599743.000,32746,1,T1,1,100,38.353
1706145485.264922,599877.000,32763,1,T1,1,100,38.401
1706145485.397923,600010.000,32780,1,T1,1,100,38.457
1706145485.530925,600143.000,32797,1,T1,1,100,38.340
1706145485.664926,600277.000,32828,1,T1,1,100,38.324
1706145485.797927,600410.000,32845,1,T1,1,100,38.424
1706145485.930928,600543.000,32862,1,T1,1,100,38.290
1706145486.064929,600677.000,32884,1,T1,1,100,38.374
1706145486.197930,600810.000,32900,1,T1,1,100,38.374
1706145486.330931,600943.000,32932,1,T1,1,100,38.339
1706145486.464933,601077.000,32949,1,T1,1,100,38.395
1706145486.597934,601210.000,32965,1,T1,1,100,38.455
1706145486.730935,601343.000,32999,1,T1,1,100,38.409
1706145486.864936,601477.000,33018,1,T1,1,100,38.390
1706145486.997937,601610.000,33034,1,T1,1,100,38.381
1706145487.130938,601743.000,33066,1,T1,1,100,38.307
1706145487.264940,601877.000,33083,1,T1,1,100,38.381
1706145487.397941,602010.000,33100,1,T1,1,100,38.413
1706145487.530942,602143.000,33117,1,T1,1,100,38.356
1706145487.664943,602277.000,33150,1,T1,1,100,38.331
1706145487.797944,602410.000,33167,1,T1,1,100,38.392
1706145487.930945,602543.000,33184,1,T1,1,100,38.382
1706145488.063946,602676.000,33216,1,T1,1,100,38.272
1706145488.197948,602810.000,33232,1,T1,1,100,38.401
1706145488.330949,602943.000,33249,1,T1,1,100,38.528
1706145488.463950,603076.000,33281,1,T1,1,100,38.406
1706145488.597951,603210.000,33299,1,T1,1,100,38.388
1706145488.730952,603343.000,33317,1,T1,1,100,38.416
1706145488.863953,603476.000,33348,1,T1,1,100,38.357
1706145488.997954,603610.000,33364,1,T1,1,100,38.438
1706145489.130955,603743.000,33384,1,T1,1,100,38.438
1706145489.263957,603876.000,33415,1,T1,1,100,38.331
1706145489.397958,604010.000,33432,1,T1,1,100,38.427
1706145489.530959,604143.000,33449,1,T1,1,100,38.397
1706145489.663960,604276.000,33465,1,T1,1,100,38.385
1706145489.797961,604410.000,33499,1,T1,1,100,38.415
1706145489.930962,604543.000,33516,1,T1,1,100,38.499
1706145490.063963,604676.000,33533,1,T1,1,100,38.393
1706145490.196965,604809.000,33564,1,T1,1,100,38.383
1706145490.330966,604943.000,33581,1,T1,1,100,38.449
1706145490.463967,605076.000,33598,1,T1,1,100,38.407
1706145490.596968,605209.000,33629,1,T1,1,100,38.389
1706145490.730969,605343.000,33647,1,T1,1,100,38.452
1706145490.863970,605476.000,33665,1,T1,1,100,38.550
1706145490.996971,605609.000,33697,1,T1,1,100,38.486
1706145491.130973,605743.000,33721,1,T1,1,100,38.494
1706145491.263974,605876.000,33737,1,T1,1,100,38.391
1706145491.396975,606009.000,33755,1,T1,1,100,38.382
1706145491.530976,606143.000,33771,1,T1,1,100,38.413
1706145491.663977,606276.000,33805,1,T1,1,100,38.463
1706145491.796978,606409.000,33824,1,T1,1,100,38.377
1706145491.930979,606543.000,33840,1,T1,1,100,38.412
1706145492.063981,606676.000,33872,1,T1,1,100,38.391
1706145492.196982,606809.000,33889,1,T1,1,100,38.275
1706145492.330983,606943.000,33905,1,T1,1,100,38.367
1706145492.463984,607076.000,33937,1,T1,1,100,38.443
1706145492.596985,607209.000,33956,1,T1,1,100,38.369
1706145492.730986,607343.000,33973,1,T1,1,100,38.514
1706145492.863987,607476.000,33990,1,T1,1,100,38.577
1706145492.996989,607609.000,34021,1,T1,1,100,38.427
1706145493.130990,607743.000,34038,1,T1,1,100,38.468
1706145493.263991,607876.000,34055,1,T1,1,100,38.451
1706145493.396992,608009.000,34087,1,T1,1,100,38.479
1706145493.529993,608142.000,34103,1,T1,1,100,38.491
1706145493.663994,608276.000,34120,1,T1,1,100,38.496
1706145493.796995,608409.000,34152,1,T1,1,100,38.427
1706145493.929996,608542.000,34168,1,T1,1,100,38.433
1706145494.063998,608676.000,34186,1,T1,1,100,38.471
1706145494.196999,608809.000,34217,1,T1,1,100,38.381
1706145494.330000,608942.000,34233,1,T1,1,100,38.519
1706145494.464001,609076.000,34253,1,T1,1,100,38.402
1706145494.597002,609209.000,34284,1,T1,1,100,38.422
1706145494.730003,609342.000,34301,1,T1,1,100,38.466
1706145494.864005,609476.000,34318,1,T1,1,100,38.415
1706145494.997006,609609.000,34350,1,T1,1,100,38.321
1706145495.130007,609742.000,34368,1,T1,1,100,38.316
1706145495.264008,609876.000,34385,1,T1,1,100,38.491
1706145495.397009,610009.000,34401,1,T1,1,100,38.496
1706145495.530010,610142.000,34433,1,T1,1,100,38.463
1706145495.664011,610276.000,34450,1,T1,1,100,38.449
1706145495.797013,610409.000,34467,1,T1,1,100,38.407
1706145495.930014,610542.000,34498,1,T1,1,100,38.424
1706145496.064015,610676.000,34518,1,T1,1,100,38.467
1706145496.197016,610809.000,34534,1,T1,1,100,38.486
1706145496.330017,610942.000,34554,1,T1,1,100,38.494
1706145496.464018,611076.000,34571,1,T1,1,100,38.568
1706145496.597019,611209.000,34602,1,T1,1,100,38.459
1706145496.730021,611342.000,34622,1,T1,1,100,38.482
1706145496.863022,611475.000,34640,1,T1,1,100,38.457
1706145496.997023,611609.000,34672,1,T1,1,100,38.481
1706145497.130024,611742.000,34689,1,T1,1,100,38.456
1706145497.263025,611875.000,34705,1,T1,1,100,38.552
1706145497.397026,612009.000,34723,1,T1,1,100,38.487
1706145497.530027,612142.000,34741,1,T1,1,100,38.459
1706145497.663028,612275.000,34773,1,T1,1,100,38.340
1706145497.797029,612409.000,34790,1,T1,1,100,38.431
1706145497.930031,612542.000,34806,1,T1,1,100,38.293
1706145498.063032,612675.000,34838,1,T1,1,100,38.375
1706145498.197033,612809.000,34855,1,T1,1,100,38.375
1706145498.330034,612942.000,34871,1,T1,1,100,38.375
1706145498.463035,613075.000,34905,1,T1,1,100,38.410
1706145498.597036,613209.000,34922,1,T1,1,100,38.461
1706145498.730038,613342.000,34939,1,T1,1,100,38.377
1706145498.863039,613475.000,34970,1,T1,1,100,38.376
1706145498.997040,613609.000,34987,1,T1,1,100,38.446
1706145499.130041,613742.000,35006,1,T1,1,100,38.335
1706145499.263042,613875.000,35023,1,T1,1,100,38.429
1706145499.397043,614009.000,35055,1,T1,1,100,38.505
1706145499.530045,614142.000,35071,1,T1,1,100,38.467
1706145499.663046,614275.000,35088,1,T1,1,100,38.415
1706145499.797047,614409.000,35120,1,T1,1,100,38.463
1706145499.930048,614542.000,35136,1,T1,1,100,38.449
1706145500.063049,614675.000,35154,1,T1,1,100,38.442
1706145500.196050,614808.000,35187,1,T1,1,100,38.440
1706145500.330051,614942.000,35203,1,T1,1,100,38.403
1706145500.463053,615075.000,35221,1,T1,1,100,38.387
1706145500.596054,615208.000,35252,1,T1,1,100,38.451
1706145500.730055,615342.000,35269,1,T1,1,100,38.550
1706145500.863056,615475.000,35286,1,T1,1,100,38.451
1706145500.996057,615608.000,35320,1,T1,1,100,38.514
1706145501.130058,615742.000,35336,1,T1,1,100,38.506
1706145501.263059,615875.000,35353,1,T1,1,100,38.432
1706145501.396060,616008.000,35376,1,T1,1,100,38.541
1706145501.530061,616142.000,35392,1,T1,1,100,38.589
1706145501.663063,616275.000,35409,1,T1,1,100,38.468
1706145501.796064,616408.000,35445,1,T1,1,100,38.415
1706145501.930065,616542.000,35461,1,T1,1,100,38.463
1706145502.063066,616675.000,35479,1,T1,1,100,38.378
1706145502.196067,616808.000,35510,1,T1,1,100,38.412
1706145502.330068,616942.000,35526,1,T1,1,100,38.497
1706145502.463069,617075.000,35544,1,T1,1,100,38.392
1706145502.596071,617208.000,35562,1,T1,1,100,38.418
1706145502.730072,617342.000,35594,1,T1,1,100,38.429
1706145502.863073,617475.000,35611,1,T1,1,100,38.469
1706145502.996074,617608.000,35627,1,T1,1,100,38.522
1706145503.130075,617742.000,35659,1,T1,1,100,38.545
1706145503.263076,617875.000,35676,1,T1,1,100,38.555
1706145503.396078,618008.000,35693,1,T1,1,100,38.559
1706145503.530079,618142.000,35726,1,T1,1,100,38.561
1706145503.663080,618275.000,35743,1,T1,1,100,38.456
1706145503.796081,618408.000,35760,1,T1,1,100,38.339
1706145503.929082,618541.000,35791,1,T1,1,100,38.430
1706145504.063083,618675.000,35809,1,T1,1,100,38.505
1706145504.196084,618808.000,35825,1,T1,1,100,38.431
1706145504.329086,618941.000,35859,1,T1,1,100,38.541
1706145504.463087,619075.000,35876,1,T1,1,100,38.660
1706145504.596088,619208.000,35892,1,T1,1,100,38.569
1706145504.729089,619341.000,35924,1,T1,1,100,38.601
1706145504.863090,619475.000,35941,1,T1,1,100,38.579
1706145504.996091,619608.000,35957,1,T1,1,100,38.570
1706145505.129092,619741.000,35977,1,T1,1,100,38.495
1706145505.263093,619875.000,36008,1,T1,1,100,38.498
1706145505.396095,620008.000,36025,1,T1,1,100,38.428
1706145505.529096,620141.000,36042,1,T1,1,100,38.540
1706145505.663097,620275.000,36074,1,T1,1,100,38.446
1706145505.796098,620408.000,36090,1,T1,1,100,38.477
1706145505.929099,620541.000,36109,1,T1,1,100,38.596
1706145506.063100,620675.000,36141,1,T1,1,100,38.435
1706145506.196101,620808.000,36157,1,T1,1,100,38.437
1706145506.329103,620941.000,36174,1,T1,1,100,38.650
1706145506.462604,621074.500,36213,2,T1,1,100,38.458
1706145506.596105,621208.000,36213,2,T1,1,100,38.517
1706145506.729106,621341.000,36248,1,T1,1,100,38.543
1706145506.862107,621474.000,36266,1,T1,1,100,38.590
1706145506.996108,621608.000,36283,1,T1,1,100,38.574
1706145507.129109,621741.000,36315,1,T1,1,100,38.497
1706145507.262111,621874.000,36331,1,T1,1,100,38.534
