LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1706145459.060698,573673.000,28452,3,GY,1,100,0.397
1706145459.101198,573713.500,28469,2,GY,1,100,1.251
1706145459.141699,573754.000,28469,2,GY,1,100,0.732
1706145459.181699,573794.000,28485,3,GY,1,100,-0.061
1706145459.221699,573834.000,28485,3,GY,1,100,-0.458
1706145459.261700,573874.000,28485,3,GY,1,100,0.458
1706145459.301700,573914.000,28502,2,GY,1,100,0.092
1706145459.341701,573954.000,28502,2,GY,1,100,0.275
1706145459.381367,573993.667,28520,3,GY,1,100,0.488
1706145459.421035,574033.333,28520,3,GY,1,100,0.580
1706145459.460701,574073.000,28520,3,GY,1,100,-0.031
1706145459.500702,574113.000,28536,2,GY,1,100,0.092
1706145459.540702,574153.000,28536,2,GY,1,100,0.732
1706145459.576703,574189.000,28553,3,GY,1,100,0.397
1706145459.612703,574225.000,28553,3,GY,1,100,-0.183
1706145459.648703,574261.000,28553,3,GY,1,100,-0.732
1706145459.688704,574301.000,28568,3,GY,1,100,-0.946
1706145459.728704,574341.000,28568,3,GY,1,100,-1.099
1706145459.768704,574381.000,28568,3,GY,1,100,0.000
1706145459.808204,574420.500,28585,2,GY,1,100,0.458
1706145459.847705,574460.000,28585,2,GY,1,100,0.275
1706145459.887705,574500.000,28601,3,GY,1,100,-0.641
1706145459.927706,574540.000,28601,3,GY,1,100,-1.312
1706145459.967706,574580.000,28601,3,GY,1,100,-1.373
1706145460.007706,574620.000,28619,2,GY,1,100,0.641
1706145460.047707,574660.000,28619,2,GY,1,100,-1.709
1706145460.087707,574700.000,28633,3,GY,1,100,-2.777
1706145460.127707,574740.000,28633,3,GY,1,100,0.153
1706145460.167708,574780.000,28633,3,GY,1,100,-0.549
1706145460.207708,574820.000,28650,3,GY,1,100,1.068
1706145460.247708,574860.000,28650,3,GY,1,100,2.258
1706145460.287709,574900.000,28650,3,GY,1,100,0.549
1706145460.327709,574940.000,28668,2,GY,1,100,-0.824
1706145460.367709,574980.000,28668,2,GY,1,100,-0.610
1706145460.407710,575020.000,28693,3,GY,1,100,-0.061
1706145460.447710,575060.000,28693,3,GY,1,100,-0.153
1706145460.487710,575100.000,28693,3,GY,1,100,-0.702
1706145460.527711,575140.000,28707,2,GY,1,100,1.526
1706145460.567711,575180.000,28707,2,GY,1,100,2.258
1706145460.607711,575220.000,28724,3,GY,1,100,2.411
1706145460.647712,575260.000,28724,3,GY,1,100,-3.143
1706145460.687712,575300.000,28724,3,GY,1,100,-0.854
1706145460.727712,575340.000,28741,2,GY,1,100,0.183
1706145460.767713,575380.000,28741,2,GY,1,100,0.732
1706145460.807713,575420.000,28758,3,GY,1,100,0.458
1706145460.847713,575460.000,28758,3,GY,1,100,1.068
1706145460.887714,575500.000,28758,3,GY,1,100,1.038
1706145460.927714,575540.000,28772,2,GY,1,100,0.946
1706145460.967715,575580.000,28772,2,GY,1,100,-0.214
1706145461.007715,575620.000,28790,3,GY,1,100,-0.275
1706145461.047715,575660.000,28790,3,GY,1,100,0.519
1706145461.087715,575700.000,28790,3,GY,1,100,0.549
1706145461.127716,575740.000,28808,2,GY,1,100,0.244
1706145461.167716,575780.000,28808,2,GY,1,100,-0.977
1706145461.207716,575820.000,28825,3,GY,1,100,-1.434
1706145461.247717,575860.000,28825,3,GY,1,100,1.495
1706145461.287717,575900.000,28825,3,GY,1,100,1.068
1706145461.327718,575940.000,28842,3,GY,1,100,-0.732
1706145461.367718,575980.000,28842,3,GY,1,100,-1.526
1706145461.407718,576020.000,28842,3,GY,1,100,-1.923
1706145461.447719,576060.000,28857,2,GY,1,100,-1.617
1706145461.487719,576100.000,28857,2,GY,1,100,0.488
1706145461.527719,576140.000,28873,3,GY,1,100,1.190
1706145461.567720,576180.000,28873,3,GY,1,100,0.793
1706145461.607720,576220.000,28873,3,GY,1,100,0.641
1706145461.643387,576255.667,28890,3,GY,1,100,0.580
1706145461.679054,576291.333,28890,3,GY,1,100,0.488
1706145461.714721,576327.000,28890,3,GY,1,100,0.854
1706145461.754721,576367.000,28909,2,GY,1,100,0.305
1706145461.794722,576407.000,28909,2,GY,1,100,0.397
1706145461.834722,576447.000,28924,3,GY,1,100,0.000
1706145461.874722,576487.000,28924,3,GY,1,100,-0.610
1706145461.914722,576527.000,28924,3,GY,1,100,-0.214
1706145461.954723,576567.000,28942,2,GY,1,100,-0.183
1706145461.994723,576607.000,28942,2,GY,1,100,-0.732
1706145462.034724,576647.000,28960,3,GY,1,100,0.488
1706145462.074724,576687.000,28960,3,GY,1,100,-0.092
1706145462.114724,576727.000,28960,3,GY,1,100,-0.061
1706145462.154725,576767.000,28976,2,GY,1,100,-0.214
1706145462.194725,576807.000,28976,2,GY,1,100,-0.183
1706145462.234725,576847.000,28991,3,GY,1,100,0.153
1706145462.274726,576887.000,28991,3,GY,1,100,0.458
1706145462.314726,576927.000,28991,3,GY,1,100,0.244
