LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1706145450.702627,565315.000,27093,3,PI,1,100,156381
1706145450.742627,565355.000,27093,3,PI,1,100,156420
1706145450.782627,565395.000,27093,3,PI,1,100,156399
1706145450.822628,565435.000,27110,2,PI,1,100,156339
1706145450.862628,565475.000,27110,2,PI,1,100,156328
1706145450.902628,565515.000,27126,3,PI,1,100,156315
1706145450.942629,565555.000,27126,3,PI,1,100,156337
1706145450.982629,565595.000,27126,3,PI,1,100,156320
1706145451.022629,565635.000,27142,2,PI,1,100,156319
1706145451.062630,565675.000,27142,2,PI,1,100,156305
1706145451.102630,565715.000,27158,3,PI,1,100,156293
1706145451.142630,565755.000,27158,3,PI,1,100,156312
1706145451.182631,565795.000,27158,3,PI,1,100,156292
1706145451.222631,565835.000,27175,2,PI,1,100,156319
1706145451.262631,565875.000,27175,2,PI,1,100,156321
1706145451.302632,565915.000,27193,3,PI,1,100,156323
1706145451.342632,565955.000,27193,3,PI,1,100,156314
1706145451.382632,565995.000,27193,3,PI,1,100,156332
1706145451.422633,566035.000,27209,2,PI,1,100,156365
1706145451.462633,566075.000,27209,2,PI,1,100,156347
1706145451.502634,566115.000,27225,3,PI,1,100,156374
1706145451.542634,566155.000,27225,3,PI,1,100,156364
1706145451.582634,566195.000,27225,3,PI,1,100,156365
1706145451.622634,566235.000,27242,3,PI,1,100,156393
1706145451.662635,566275.000,27242,3,PI,1,100,156394
1706145451.702635,566315.000,27242,3,PI,1,100,156410
1706145451.742635,566355.000,27261,2,PI,1,100,156354
1706145451.782636,566395.000,27261,2,PI,1,100,156317
1706145451.822636,566435.000,27278,2,PI,1,100,156291
1706145451.862637,566475.000,27278,2,PI,1,100,156308
1706145451.906970,566519.333,27292,3,PI,1,100,156289
1706145451.951304,566563.667,27292,3,PI,1,100,156300
1706145451.995638,566608.000,27292,3,PI,1,100,156309
1706145452.035638,566648.000,27310,2,PI,1,100,156271
1706145452.075638,566688.000,27310,2,PI,1,100,156266
1706145452.115639,566728.000,27326,3,PI,1,100,156284
1706145452.155639,566768.000,27326,3,PI,1,100,156266
1706145452.195639,566808.000,27326,3,PI,1,100,156274
1706145452.235640,566848.000,27345,3,PI,1,100,156291
1706145452.275640,566888.000,27345,3,PI,1,100,156305
1706145452.315640,566928.000,27345,3,PI,1,100,156303
1706145452.355641,566968.000,27360,2,PI,1,100,156302
1706145452.395641,567008.000,27360,2,PI,1,100,156315
1706145452.435642,567048.000,27377,3,PI,1,100,156308
1706145452.475642,567088.000,27377,3,PI,1,100,156312
1706145452.515642,567128.000,27377,3,PI,1,100,156333
1706145452.555642,567168.000,27393,2,PI,1,100,156312
1706145452.595643,567208.000,27393,2,PI,1,100,156331
1706145452.635643,567248.000,27410,3,PI,1,100,156374
1706145452.675643,567288.000,27410,3,PI,1,100,156323
1706145452.715644,567328.000,27410,3,PI,1,100,156293
1706145452.755644,567368.000,27425,2,PI,1,100,156279
1706145452.795645,567408.000,27425,2,PI,1,100,156267
1706145452.835645,567448.000,27442,3,PI,1,100,156262
1706145452.875645,567488.000,27442,3,PI,1,100,156263
1706145452.915646,567528.000,27442,3,PI,1,100,156274
1706145452.955646,567568.000,27458,2,PI,1,100,156250
1706145452.995646,567608.000,27458,2,PI,1,100,156247
1706145453.035647,567648.000,27476,3,PI,1,100,156256
1706145453.075647,567688.000,27476,3,PI,1,100,156252
1706145453.115647,567728.000,27476,3,PI,1,100,156245
1706145453.155648,567768.000,27490,2,PI,1,100,156262
1706145453.195648,567808.000,27490,2,PI,1,100,156261
1706145453.235648,567848.000,27509,3,PI,1,100,156278
1706145453.275649,567888.000,27509,3,PI,1,100,156264
1706145453.315649,567928.000,27509,3,PI,1,100,156271
1706145453.355649,567968.000,27526,3,PI,1,100,156279
1706145453.395650,568008.000,27526,3,PI,1,100,156297
1706145453.435650,568048.000,27526,3,PI,1,100,156303
1706145453.475650,568088.000,27543,2,PI,1,100,156349
1706145453.515651,568128.000,27543,2,PI,1,100,156335
1706145453.555651,568168.000,27558,3,PI,1,100,156313
1706145453.595651,568208.000,27558,3,PI,1,100,156291
1706145453.635652,568248.000,27558,3,PI,1,100,156268
1706145453.675652,568288.000,27574,2,PI,1,100,156270
1706145453.715652,568328.000,27574,2,PI,1,100,156260
1706145453.755653,568368.000,27591,3,PI,1,100,156264
1706145453.795653,568408.000,27591,3,PI,1,100,156273
1706145453.835653,568448.000,27591,3,PI,1,100,156250
1706145453.875654,568488.000,27608,2,PI,1,100,156268
1706145453.915654,568528.000,27608,2,PI,1,100,156256
1706145453.955654,568568.000,27624,3,PI,1,100,156260
1706145453.995655,568608.000,27624,3,PI,1,100,156267
1706145454.035655,568648.000,27624,3,PI,1,100,156276
1706145454.075655,568688.000,27642,2,PI,1,100,156282
1706145454.115656,568728.000,27642,2,PI,1,100,156273
1706145454.155656,568768.000,27658,3,PI,1,100,156270
1706145454.195657,568808.000,27658,3,PI,1,100,156314
1706145454.235657,568848.000,27658,3,PI,1,100,156309
1706145454.275657,568888.000,27675,2,PI,1,100,156320
1706145454.315658,568928.000,27675,2,PI,1,100,156308
1706145454.355658,568968.000,27692,3,PI,1,100,156333
1706145454.395658,569008.000,27692,3,PI,1,100,156296
1706145454.435658,569048.000,27692,3,PI,1,100,156285
1706145454.475659,569088.000,27707,3,PI,1,100,156276
1706145454.515659,569128.000,27707,3,PI,1,100,156246
1706145454.555660,569168.000,27707,3,PI,1,100,156256
1706145454.595660,569208.000,27723,2,PI,1,100,156247
1706145454.635660,569248.000,27723,2,PI,1,100,156267
1706145454.675661,569288.000,27741,3,PI,1,100,156230
1706145454.715661,569328.000,27741,3,PI,1,100,156260
1706145454.755661,569368.000,27741,3,PI,1,100,156260
1706145454.795662,569408.000,27757,2,PI,1,100,156250
1706145454.835662,569448.000,27757,2,PI,1,100,156240
1706145454.875662,569488.000,27774,3,PI,1,100,156263
1706145454.915663,569528.000,27774,3,PI,1,100,156255
1706145454.955663,569568.000,27774,3,PI,1,100,156279
1706145454.995663,569608.000,27790,2,PI,1,100,156297
1706145455.035664,569648.000,27790,2,PI,1,100,156298
1706145455.075664,569688.000,27808,3,PI,1,100,156294
1706145455.115664,569728.000,27808,3,PI,1,100,156310
1706145455.155665,569768.000,27808,3,PI,1,100,156318
1706145455.195665,569808.000,27824,2,PI,1,100,156339
1706145455.235665,569848.000,27824,2,PI,1,100,156349
1706145455.275666,569888.000,27845,4,PI,1,100,156339
1706145455.315666,569928.000,27845,4,PI,1,100,156293
1706145455.355666,569968.000,27845,4,PI,1,100,156279
1706145455.395667,570008.000,27845,4,PI,1,100,156285
1706145455.435667,570048.000,27861,3,PI,1,100,156261
1706145455.475667,570088.000,27861,3,PI,1,100,156268
1706145455.515668,570128.000,27861,3,PI,1,100,156263
1706145455.555668,570168.000,27876,2,PI,1,100,156243
1706145455.595669,570208.000,27876,2,PI,1,100,156243
1706145455.635669,570248.000,27892,3,PI,1,100,156235
1706145455.675669,570288.000,27892,3,PI,1,100,156235
1706145455.715669,570328.000,27892,3,PI,1,100,156241
1706145455.755670,570368.000,27910,2,PI,1,100,156243
1706145455.795670,570408.000,27910,2,PI,1,100,156237
1706145455.842170,570454.500,27926,2,PI,1,100,156257
1706145455.888671,570501.000,27926,2,PI,1,100,156257
1706145455.928671,570541.000,27943,3,PI,1,100,156261
1706145455.968672,570581.000,27943,3,PI,1,100,156273
1706145456.008672,570621.000,27943,3,PI,1,100,156253
1706145456.048672,570661.000,27960,2,PI,1,100,156247
1706145456.088673,570701.000,27960,2,PI,1,100,156231
1706145456.128673,570741.000,27977,3,PI,1,100,156188
1706145456.168673,570781.000,27977,3,PI,1,100,156234
1706145456.208674,570821.000,27977,3,PI,1,100,156251
1706145456.248674,570861.000,27993,3,PI,1,100,156230
1706145456.288674,570901.000,27993,3,PI,1,100,156173
1706145456.328675,570941.000,27993,3,PI,1,100,156157
1706145456.368675,570981.000,28009,2,PI,1,100,156151
1706145456.408675,571021.000,28009,2,PI,1,100,156126
1706145456.448676,571061.000,28025,3,PI,1,100,156137
1706145456.488676,571101.000,28025,3,PI,1,100,156162
1706145456.528677,571141.000,28025,3,PI,1,100,156175
1706145456.568677,571181.000,28044,2,PI,1,100,156172
1706145456.608677,571221.000,28044,2,PI,1,100,156195
1706145456.648678,571261.000,28060,3,PI,1,100,156186
1706145456.688678,571301.000,28060,3,PI,1,100,156221
1706145456.728678,571341.000,28060,3,PI,1,100,156244
1706145456.768678,571381.000,28079,2,PI,1,100,156242
1706145456.808679,571421.000,28079,2,PI,1,100,156237
1706145456.848679,571461.000,28094,3,PI,1,100,156255
1706145456.888680,571501.000,28094,3,PI,1,100,156251
1706145456.928680,571541.000,28094,3,PI,1,100,156288
1706145456.968680,571581.000,28111,2,PI,1,100,156285
1706145457.008681,571621.000,28111,2,PI,1,100,156280
1706145457.048681,571661.000,28128,3,PI,1,100,156300
1706145457.088681,571701.000,28128,3,PI,1,100,156315
1706145457.128682,571741.000,28128,3,PI,1,100,156312
1706145457.168682,571781.000,28144,2,PI,1,100,156269
1706145457.208682,571821.000,28144,2,PI,1,100,156271
1706145457.248683,571861.000,28159,3,PI,1,100,156268
1706145457.288683,571901.000,28159,3,PI,1,100,156248
1706145457.328683,571941.000,28159,3,PI,1,100,156234
1706145457.368684,571981.000,28177,2,PI,1,100,156260
1706145457.408684,572021.000,28177,2,PI,1,100,156239
1706145457.448684,572061.000,28193,3,PI,1,100,156255
1706145457.488685,572101.000,28193,3,PI,1,100,156243
1706145457.528685,572141.000,28193,3,PI,1,100,156245
1706145457.568685,572181.000,28210,2,PI,1,100,156255
1706145457.608686,572221.000,28210,2,PI,1,100,156243
1706145457.648686,572261.000,28227,3,PI,1,100,156247
1706145457.688686,572301.000,28227,3,PI,1,100,156258
1706145457.728687,572341.000,28227,3,PI,1,100,156268
1706145457.768687,572381.000,28244,3,PI,1,100,156285
1706145457.808687,572421.000,28244,3,PI,1,100,156287
1706145457.848688,572461.000,28244,3,PI,1,100,156291
1706145457.888688,572501.000,28260,2,PI,1,100,156298
1706145457.928689,572541.000,28260,2,PI,1,100,156336
1706145457.968689,572581.000,28277,3,PI,1,100,156354
1706145458.008689,572621.000,28277,3,PI,1,100,156301
1706145458.048689,572661.000,28277,3,PI,1,100,156288
1706145458.088690,572701.000,28292,2,PI,1,100,156291
1706145458.128690,572741.000,28292,2,PI,1,100,156263
1706145458.168690,572781.000,28309,3,PI,1,100,156287
1706145458.208691,572821.000,28309,3,PI,1,100,156290
1706145458.248691,572861.000,28309,3,PI,1,100,156289
1706145458.288692,572901.000,28325,2,PI,1,100,156255
1706145458.328692,572941.000,28325,2,PI,1,100,156277
1706145458.368692,572981.000,28343,3,PI,1,100,156257
1706145458.408693,573021.000,28343,3,PI,1,100,156265
1706145458.448693,573061.000,28343,3,PI,1,100,156296
1706145458.488693,573101.000,28359,2,PI,1,100,156311
1706145458.528694,573141.000,28359,2,PI,1,100,156308
1706145458.568694,573181.000,28376,3,PI,1,100,156305
1706145458.608694,573221.000,28376,3,PI,1,100,156329
1706145458.648695,573261.000,28376,3,PI,1,100,156336
1706145458.688695,573301.000,28393,2,PI,1,100,156332
1706145458.728695,573341.000,28393,2,PI,1,100,156348
1706145458.768696,573381.000,28410,3,PI,1,100,156346
1706145458.808696,573421.000,28410,3,PI,1,100,156341
1706145458.848696,573461.000,28410,3,PI,1,100,156292
1706145458.888697,573501.000,28424,2,PI,1,100,156283
1706145458.928697,573541.000,28424,2,PI,1,100,156297
1706145458.968697,573581.000,28441,3,PI,1,100,156281
1706145459.008698,573621.000,28441,3,PI,1,100,156254
1706145459.048698,573661.000,28441,3,PI,1,100,156268
1706145459.088698,573701.000,28458,3,PI,1,100,156252
1706145459.128699,573741.000,28458,3,PI,1,100,156242
1706145459.168699,573781.000,28458,3,PI,1,100,156272
1706145459.208699,573821.000,28475,2,PI,1,100,156255
1706145459.248700,573861.000,28475,2,PI,1,100,156261
1706145459.288700,573901.000,28492,3,PI,1,100,156277
1706145459.328701,573941.000,28492,3,PI,1,100,156274
1706145459.368701,573981.000,28492,3,PI,1,100,156281
1706145459.408701,574021.000,28509,2,PI,1,100,156303
1706145459.448701,574061.000,28509,2,PI,1,100,156316
1706145459.488702,574101.000,28525,3,PI,1,100,156325
1706145459.528702,574141.000,28525,3,PI,1,100,156345
1706145459.568702,574181.000,28525,3,PI,1,100,156339
1706145459.608703,574221.000,28542,2,PI,1,100,156343
1706145459.648703,574261.000,28542,2,PI,1,100,156353
1706145459.688704,574301.000,28559,3,PI,1,100,156379
1706145459.728704,574341.000,28559,3,PI,1,100,156325
1706145459.768704,574381.000,28559,3,PI,1,100,156303
1706145459.815205,574427.500,28574,2,PI,1,100,156293
1706145459.861705,574474.000,28574,2,PI,1,100,156269
1706145459.901705,574514.000,28590,2,PI,1,100,156266
1706145459.941706,574554.000,28590,2,PI,1,100,156279
1706145459.981706,574594.000,28608,3,PI,1,100,156268
1706145460.021706,574634.000,28608,3,PI,1,100,156267
1706145460.061707,574674.000,28608,3,PI,1,100,156273
1706145460.101707,574714.000,28624,3,PI,1,100,156266
1706145460.141707,574754.000,28624,3,PI,1,100,156245
1706145460.181708,574794.000,28624,3,PI,1,100,156250
1706145460.221708,574834.000,28639,2,PI,1,100,156272
1706145460.261708,574874.000,28639,2,PI,1,100,156289
1706145460.301709,574914.000,28657,3,PI,1,100,156308
1706145460.341709,574954.000,28657,3,PI,1,100,156343
1706145460.381709,574994.000,28657,3,PI,1,100,156395
1706145460.421710,575034.000,28682,2,PI,1,100,156415
1706145460.461710,575074.000,28682,2,PI,1,100,156438
1706145460.501710,575114.000,28698,3,PI,1,100,156437
1706145460.541711,575154.000,28698,3,PI,1,100,156462
1706145460.581711,575194.000,28698,3,PI,1,100,156426
1706145460.621711,575234.000,28713,2,PI,1,100,156372
1706145460.661712,575274.000,28713,2,PI,1,100,156319
1706145460.701712,575314.000,28730,3,PI,1,100,156265
1706145460.741713,575354.000,28730,3,PI,1,100,156260
1706145460.781713,575394.000,28730,3,PI,1,100,156271
1706145460.821713,575434.000,28747,2,PI,1,100,156276
1706145460.861714,575474.000,28747,2,PI,1,100,156284
1706145460.901714,575514.000,28763,3,PI,1,100,156311
1706145460.941714,575554.000,28763,3,PI,1,100,156299
1706145460.981714,575594.000,28763,3,PI,1,100,156290
1706145461.021715,575634.000,28779,3,PI,1,100,156290
1706145461.061715,575674.000,28779,3,PI,1,100,156297
1706145461.101716,575714.000,28779,3,PI,1,100,156298
1706145461.141716,575754.000,28797,2,PI,1,100,156322
1706145461.181716,575794.000,28797,2,PI,1,100,156339
1706145461.221717,575834.000,28814,3,PI,1,100,156336
1706145461.261717,575874.000,28814,3,PI,1,100,156337
1706145461.301717,575914.000,28814,3,PI,1,100,156341
1706145461.341718,575954.000,28831,2,PI,1,100,156315
1706145461.381718,575994.000,28831,2,PI,1,100,156371
1706145461.421718,576034.000,28848,3,PI,1,100,156401
1706145461.461719,576074.000,28848,3,PI,1,100,156401
1706145461.501719,576114.000,28848,3,PI,1,100,156423
1706145461.541719,576154.000,28862,2,PI,1,100,156388
1706145461.581720,576194.000,28862,2,PI,1,100,156339
1706145461.621720,576234.000,28879,3,PI,1,100,156357
1706145461.661720,576274.000,28879,3,PI,1,100,156351
1706145461.701721,576314.000,28879,3,PI,1,100,156360
1706145461.741721,576354.000,28898,2,PI,1,100,156350
1706145461.781721,576394.000,28898,2,PI,1,100,156362
1706145461.821722,576434.000,28915,3,PI,1,100,156362
1706145461.861722,576474.000,28915,3,PI,1,100,156345
1706145461.901722,576514.000,28915,3,PI,1,100,156357
1706145461.941723,576554.000,28931,2,PI,1,100,156370
1706145461.981723,576594.000,28931,2,PI,1,100,156371
1706145462.021724,576634.000,28949,3,PI,1,100,156393
1706145462.061724,576674.000,28949,3,PI,1,100,156399
1706145462.101724,576714.000,28949,3,PI,1,100,156401
1706145462.141725,576754.000,28965,3,PI,1,100,156407
1706145462.181725,576794.000,28965,3,PI,1,100,156415
1706145462.221725,576834.000,28965,3,PI,1,100,156417
1706145462.261725,576874.000,28982,2,PI,1,100,156440
1706145462.301726,576914.000,28982,2,PI,1,100,156428
1706145462.341726,576954.000,28997,4,PI,1,100,156434
1706145462.381727,576994.000,28997,4,PI,1,100,156403
1706145462.421727,577034.000,28997,4,PI,1,100,156372
1706145462.461727,577074.000,28997,4,PI,1,100,156370
1706145462.501728,577114.000,29014,2,PI,1,100,156382
1706145462.541728,577154.000,29014,2,PI,1,100,156374
1706145462.581728,577194.000,29030,3,PI,1,100,156363
1706145462.621729,577234.000,29030,3,PI,1,100,156376
1706145462.661729,577274.000,29030,3,PI,1,100,156357
1706145462.701729,577314.000,29048,2,PI,1,100,156340
1706145462.741730,577354.000,29048,2,PI,1,100,156342
1706145462.781730,577394.000,29064,3,PI,1,100,156357
1706145462.821730,577434.000,29064,3,PI,1,100,156364
1706145462.861731,577474.000,29064,3,PI,1,100,156384
1706145462.901731,577514.000,29082,2,PI,1,100,156381
1706145462.941731,577554.000,29082,2,PI,1,100,156379
1706145462.981732,577594.000,29098,3,PI,1,100,156387
1706145463.021732,577634.000,29098,3,PI,1,100,156370
1706145463.061732,577674.000,29098,3,PI,1,100,156375
1706145463.101733,577714.000,29115,2,PI,1,100,156395
1706145463.141733,577754.000,29115,2,PI,1,100,156414
1706145463.181733,577794.000,29131,3,PI,1,100,156391
1706145463.221734,577834.000,29131,3,PI,1,100,156327
1706145463.261734,577874.000,29131,3,PI,1,100,156332
1706145463.301734,577914.000,29148,2,PI,1,100,156333
1706145463.341735,577954.000,29148,2,PI,1,100,156310
1706145463.381735,577994.000,29163,3,PI,1,100,156326
1706145463.421736,578034.000,29163,3,PI,1,100,156321
1706145463.461736,578074.000,29163,3,PI,1,100,156305
1706145463.501736,578114.000,29180,3,PI,1,100,156289
1706145463.541736,578154.000,29180,3,PI,1,100,156312
1706145463.581737,578194.000,29180,3,PI,1,100,156292
1706145463.621737,578234.000,29196,2,PI,1,100,156301
