LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1706146203.734896,1318345.000,21725,1,EA,1,100,0.065482
1706146203.801395,1318411.500,21743,2,EA,1,100,0.065477
1706146203.867894,1318478.000,21743,2,EA,1,100,0.065439
1706146203.934893,1318545.000,21760,1,EA,1,100,0.065432
1706146204.001393,1318611.500,21775,2,EA,1,100,0.065476
1706146204.067892,1318678.000,21775,2,EA,1,100,0.065475
1706146204.134891,1318745.000,21792,1,EA,1,100,0.065435
1706146204.201390,1318811.500,21808,2,EA,1,100,0.065458
1706146204.267889,1318878.000,21808,2,EA,1,100,0.065456
1706146204.334889,1318945.000,21826,1,EA,1,100,0.065442
1706146204.401388,1319011.500,21841,2,EA,1,100,0.065453
1706146204.467887,1319078.000,21841,2,EA,1,100,0.065443
1706146204.534887,1319145.000,21857,2,EA,1,100,0.065464
1706146204.601886,1319212.000,21857,2,EA,1,100,0.065460
1706146204.667885,1319278.000,21874,1,EA,1,100,0.065445
1706146204.734384,1319344.500,21893,2,EA,1,100,0.065458
1706146204.800884,1319411.000,21893,2,EA,1,100,0.065440
1706146204.867883,1319478.000,21909,1,EA,1,100,0.065435
1706146204.934382,1319544.500,21925,2,EA,1,100,0.065421
1706146205.000881,1319611.000,21925,2,EA,1,100,0.065465
1706146205.067881,1319678.000,21941,1,EA,1,100,0.065446
1706146205.134380,1319744.500,21958,2,EA,1,100,0.065431
1706146205.200879,1319811.000,21958,2,EA,1,100,0.065444
1706146205.267878,1319878.000,21974,1,EA,1,100,0.065453
1706146205.334378,1319944.500,21990,2,EA,1,100,0.065415
1706146205.400877,1320011.000,21990,2,EA,1,100,0.065433
1706146205.467876,1320078.000,22008,1,EA,1,100,0.065448
1706146205.534375,1320144.500,22025,2,EA,1,100,0.065448
1706146205.600874,1320211.000,22025,2,EA,1,100,0.065453
1706146205.667874,1320278.000,22042,1,EA,1,100,0.065461
1706146205.734373,1320344.500,22057,2,EA,1,100,0.065453
1706146205.800872,1320411.000,22057,2,EA,1,100,0.065448
1706146205.867872,1320478.000,22073,1,EA,1,100,0.065440
1706146205.934371,1320544.500,22091,2,EA,1,100,0.065432
1706146206.000870,1320611.000,22091,2,EA,1,100,0.065432
1706146206.067869,1320678.000,22107,1,EA,1,100,0.065458
1706146206.134368,1320744.500,22122,2,EA,1,100,0.065453
1706146206.200868,1320811.000,22122,2,EA,1,100,0.065448
1706146206.267867,1320878.000,22138,1,EA,1,100,0.065467
1706146206.334366,1320944.500,22158,2,EA,1,100,0.065440
1706146206.400865,1321011.000,22158,2,EA,1,100,0.065435
1706146206.467865,1321078.000,22174,1,EA,1,100,0.065449
1706146206.534364,1321144.500,22190,2,EA,1,100,0.065441
1706146206.600863,1321211.000,22190,2,EA,1,100,0.065435
1706146206.667862,1321278.000,22206,1,EA,1,100,0.065415
1706146206.734362,1321344.500,22225,2,EA,1,100,0.065415
1706146206.800861,1321411.000,22225,2,EA,1,100,0.065405
1706146206.867860,1321478.000,22241,2,EA,1,100,0.065402
1706146206.934859,1321545.000,22241,2,EA,1,100,0.065405
1706146207.000859,1321611.000,22259,1,EA,1,100,0.065488
1706146207.067858,1321678.000,22273,2,EA,1,100,0.065452
1706146207.134857,1321745.000,22273,2,EA,1,100,0.065393
1706146207.200856,1321811.000,22290,1,EA,1,100,0.065399
1706146207.267856,1321878.000,22309,2,EA,1,100,0.065406
1706146207.334855,1321945.000,22309,2,EA,1,100,0.065396
1706146207.401354,1322011.500,22331,2,EA,1,100,0.065415
1706146207.467853,1322078.000,22331,2,EA,1,100,0.065434
1706146207.534853,1322145.000,22347,1,EA,1,100,0.065420
1706146207.601352,1322211.500,22364,2,EA,1,100,0.065410
1706146207.667851,1322278.000,22364,2,EA,1,100,0.065394
1706146207.734850,1322345.000,22379,1,EA,1,100,0.065420
1706146207.801349,1322411.500,22396,2,EA,1,100,0.065413
1706146207.867849,1322478.000,22396,2,EA,1,100,0.065424
1706146207.934348,1322544.500,22413,2,EA,1,100,0.065399
1706146208.000847,1322611.000,22413,2,EA,1,100,0.065440
1706146208.067847,1322678.000,22432,1,EA,1,100,0.065405
1706146208.134346,1322744.500,22446,2,EA,1,100,0.065407
1706146208.200845,1322811.000,22446,2,EA,1,100,0.065399
1706146208.267844,1322878.000,22463,1,EA,1,100,0.065413
1706146208.334343,1322944.500,22480,2,EA,1,100,0.065408
1706146208.400843,1323011.000,22480,2,EA,1,100,0.065399
1706146208.467842,1323078.000,22497,1,EA,1,100,0.065405
1706146208.534341,1323144.500,22511,2,EA,1,100,0.065413
1706146208.600840,1323211.000,22511,2,EA,1,100,0.065389
1706146208.667840,1323278.000,22529,1,EA,1,100,0.065400
1706146208.734339,1323344.500,22545,2,EA,1,100,0.065390
1706146208.800838,1323411.000,22545,2,EA,1,100,0.065401
1706146208.867837,1323478.000,22562,1,EA,1,100,0.065387
1706146208.934337,1323544.500,22579,2,EA,1,100,0.065395
1706146209.000836,1323611.000,22579,2,EA,1,100,0.065396
1706146209.067835,1323678.000,22596,1,EA,1,100,0.065416
1706146209.134334,1323744.500,22612,2,EA,1,100,0.065400
1706146209.200834,1323811.000,22612,2,EA,1,100,0.065402
1706146209.267833,1323878.000,22629,1,EA,1,100,0.065417
1706146209.334332,1323944.500,22644,2,EA,1,100,0.065432
1706146209.400831,1324011.000,22644,2,EA,1,100,0.065416
1706146209.467831,1324078.000,22661,1,EA,1,100,0.065423
1706146209.534330,1324144.500,22677,2,EA,1,100,0.065394
1706146209.600829,1324211.000,22677,2,EA,1,100,0.065418
1706146209.667828,1324278.000,22695,1,EA,1,100,0.065377
1706146209.734328,1324344.500,22710,2,EA,1,100,0.065379
1706146209.800827,1324411.000,22710,2,EA,1,100,0.065372
1706146209.867326,1324477.500,22728,2,EA,1,100,0.065424
1706146209.933825,1324544.000,22728,2,EA,1,100,0.065477
1706146210.000824,1324611.000,22745,1,EA,1,100,0.065423
1706146210.067324,1324677.500,22762,2,EA,1,100,0.065374
1706146210.133823,1324744.000,22762,2,EA,1,100,0.065398
1706146210.200822,1324811.000,22778,1,EA,1,100,0.065402
1706146210.267322,1324877.500,22794,2,EA,1,100,0.065401
1706146210.333821,1324944.000,22794,2,EA,1,100,0.065396
1706146210.400820,1325011.000,22810,1,EA,1,100,0.065434
1706146210.467319,1325077.500,22827,2,EA,1,100,0.065439
1706146210.533818,1325144.000,22827,2,EA,1,100,0.065424
1706146210.600818,1325211.000,22843,1,EA,1,100,0.065415
1706146210.667317,1325277.500,22859,2,EA,1,100,0.065406
1706146210.733816,1325344.000,22859,2,EA,1,100,0.065434
1706146210.800815,1325411.000,22877,1,EA,1,100,0.065416
1706146210.867315,1325477.500,22894,2,EA,1,100,0.065358
1706146210.933814,1325544.000,22894,2,EA,1,100,0.065370
1706146211.000813,1325611.000,22911,1,EA,1,100,0.065399
1706146211.067312,1325677.500,22926,2,EA,1,100,0.065383
1706146211.133812,1325744.000,22926,2,EA,1,100,0.065384
1706146211.200811,1325811.000,22942,1,EA,1,100,0.065399
1706146211.267310,1325877.500,22960,2,EA,1,100,0.065376
1706146211.333809,1325944.000,22960,2,EA,1,100,0.065426
1706146211.400809,1326011.000,22976,1,EA,1,100,0.065388
1706146211.467308,1326077.500,22994,2,EA,1,100,0.065389
1706146211.533807,1326144.000,22994,2,EA,1,100,0.065420
1706146211.600306,1326210.500,23010,2,EA,1,100,0.065415
1706146211.666806,1326277.000,23010,2,EA,1,100,0.065407
1706146211.733805,1326344.000,23029,1,EA,1,100,0.065423
1706146211.800304,1326410.500,23045,2,EA,1,100,0.065421
1706146211.866803,1326477.000,23045,2,EA,1,100,0.065428
1706146211.933803,1326544.000,23062,1,EA,1,100,0.065429
1706146212.000802,1326611.000,23077,2,EA,1,100,0.065432
1706146212.067801,1326678.000,23077,2,EA,1,100,0.065412
1706146212.133800,1326744.000,23094,1,EA,1,100,0.065426
1706146212.200300,1326810.500,23110,2,EA,1,100,0.065423
1706146212.266799,1326877.000,23110,2,EA,1,100,0.065399
1706146212.333798,1326944.000,23128,1,EA,1,100,0.065385
1706146212.400297,1327010.500,23144,2,EA,1,100,0.065448
1706146212.466797,1327077.000,23144,2,EA,1,100,0.065426
1706146212.533796,1327144.000,23168,2,EA,1,100,0.065407
1706146212.600795,1327211.000,23168,2,EA,1,100,0.065439
1706146212.666794,1327277.000,23185,1,EA,1,100,0.065405
1706146212.733793,1327344.000,23202,2,EA,1,100,0.065433
1706146212.800793,1327411.000,23202,2,EA,1,100,0.065499
1706146212.866792,1327477.000,23218,1,EA,1,100,0.065415
1706146212.933791,1327544.000,23234,2,EA,1,100,0.065400
1706146213.000791,1327611.000,23234,2,EA,1,100,0.065446
1706146213.066790,1327677.000,23250,1,EA,1,100,0.065431
1706146213.133789,1327744.000,23267,2,EA,1,100,0.065431
1706146213.200788,1327811.000,23267,2,EA,1,100,0.065430
1706146213.266788,1327877.000,23285,1,EA,1,100,0.065422
1706146213.333787,1327944.000,23301,2,EA,1,100,0.065432
1706146213.400786,1328011.000,23301,2,EA,1,100,0.065442
1706146213.466785,1328077.000,23317,1,EA,1,100,0.065432
1706146213.533784,1328144.000,23334,2,EA,1,100,0.065428
1706146213.600784,1328211.000,23334,2,EA,1,100,0.065427
1706146213.666783,1328277.000,23351,1,EA,1,100,0.065429
1706146213.733782,1328344.000,23366,2,EA,1,100,0.065431
1706146213.800781,1328411.000,23366,2,EA,1,100,0.065426
1706146213.866781,1328477.000,23382,1,EA,1,100,0.065424
1706146213.933780,1328544.000,23400,2,EA,1,100,0.065417
1706146214.000779,1328611.000,23400,2,EA,1,100,0.065436
1706146214.066778,1328677.000,23416,1,EA,1,100,0.065463
1706146214.133778,1328744.000,23434,2,EA,1,100,0.065442
1706146214.200777,1328811.000,23434,2,EA,1,100,0.065423
1706146214.267276,1328877.500,23450,2,EA,1,100,0.065437
1706146214.333775,1328944.000,23450,2,EA,1,100,0.065424
1706146214.400775,1329011.000,23467,1,EA,1,100,0.065424
1706146214.467274,1329077.500,23483,2,EA,1,100,0.065433
1706146214.533773,1329144.000,23483,2,EA,1,100,0.065460
1706146214.600772,1329211.000,23500,1,EA,1,100,0.065454
1706146214.667272,1329277.500,23515,2,EA,1,100,0.065419
1706146214.733771,1329344.000,23515,2,EA,1,100,0.065390
1706146214.799770,1329410.000,23532,1,EA,1,100,0.065426
1706146214.866769,1329477.000,23548,2,EA,1,100,0.065397
1706146214.933769,1329544.000,23548,2,EA,1,100,0.065434
1706146214.999768,1329610.000,23568,1,EA,1,100,0.065425
1706146215.066767,1329677.000,23582,2,EA,1,100,0.065415
1706146215.133766,1329744.000,23582,2,EA,1,100,0.065404
1706146215.200766,1329811.000,23599,1,EA,1,100,0.065410
1706146215.267265,1329877.500,23616,2,EA,1,100,0.065435
1706146215.333764,1329944.000,23616,2,EA,1,100,0.065428
1706146215.400763,1330011.000,23633,1,EA,1,100,0.065399
1706146215.467263,1330077.500,23647,2,EA,1,100,0.065448
1706146215.533762,1330144.000,23647,2,EA,1,100,0.065440
1706146215.599761,1330210.000,23664,1,EA,1,100,0.065424
