LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1706146215.859758,1330470.000,23700,1,T1,1,100,37.130
1706146215.993757,1330604.000,23734,1,T1,1,100,37.163
1706146216.126755,1330737.000,23750,1,T1,1,100,37.141
1706146216.259753,1330870.000,23767,1,T1,1,100,37.132
1706146216.393752,1331004.000,23799,1,T1,1,100,37.164
1706146216.526751,1331137.000,23817,1,T1,1,100,37.142
1706146216.659749,1331270.000,23835,1,T1,1,100,37.168
1706146216.792747,1331403.000,23868,1,T1,1,100,37.143
1706146216.926746,1331537.000,23884,1,T1,1,100,37.098
1706146217.059744,1331670.000,23902,1,T1,1,100,37.113
1706146217.192743,1331803.000,23933,1,T1,1,100,37.226
1706146217.326741,1331937.000,23950,1,T1,1,100,37.240
1706146217.459740,1332070.000,23967,1,T1,1,100,37.175
1706146217.593238,1332203.500,23992,2,T1,1,100,37.146
1706146217.726737,1332337.000,23992,2,T1,1,100,37.170
1706146217.859735,1332470.000,24023,1,T1,1,100,37.180
1706146217.992734,1332603.000,24040,1,T1,1,100,37.113
1706146218.126732,1332737.000,24057,1,T1,1,100,37.120
1706146218.259731,1332870.000,24089,1,T1,1,100,37.158
1706146218.392729,1333003.000,24105,1,T1,1,100,37.175
1706146218.526728,1333137.000,24122,1,T1,1,100,37.076
1706146218.659726,1333270.000,24156,1,T1,1,100,36.997
1706146218.792725,1333403.000,24172,1,T1,1,100,37.247
1706146218.926723,1333537.000,24189,1,T1,1,100,37.249
1706146219.059722,1333670.000,24221,1,T1,1,100,37.179
1706146219.192720,1333803.000,24237,1,T1,1,100,37.113
1706146219.326719,1333937.000,24255,1,T1,1,100,37.191
1706146219.459717,1334070.000,24273,1,T1,1,100,37.189
1706146219.592716,1334203.000,24304,1,T1,1,100,37.153
1706146219.726714,1334337.000,24322,1,T1,1,100,37.172
1706146219.859713,1334470.000,24338,1,T1,1,100,37.252
1706146219.992711,1334603.000,24370,1,T1,1,100,37.144
1706146220.126710,1334737.000,24389,1,T1,1,100,37.311
1706146220.259708,1334870.000,24405,1,T1,1,100,37.276
1706146220.392707,1335003.000,24437,1,T1,1,100,37.155
1706146220.525705,1335136.000,24454,1,T1,1,100,37.209
1706146220.659703,1335270.000,24471,1,T1,1,100,37.161
1706146220.792702,1335403.000,24502,1,T1,1,100,37.141
1706146220.925701,1335536.000,24521,1,T1,1,100,37.167
1706146221.059699,1335670.000,24538,1,T1,1,100,37.179
1706146221.192698,1335803.000,24569,1,T1,1,100,37.148
1706146221.325696,1335936.000,24587,1,T1,1,100,37.206
1706146221.459694,1336070.000,24603,1,T1,1,100,37.266
1706146221.592693,1336203.000,24635,1,T1,1,100,37.186
1706146221.725692,1336336.000,24656,1,T1,1,100,37.187
1706146221.859690,1336470.000,24672,1,T1,1,100,37.116
1706146221.992688,1336603.000,24689,1,T1,1,100,37.086
1706146222.125687,1336736.000,24721,1,T1,1,100,37.108
1706146222.259686,1336870.000,24737,1,T1,1,100,37.118
1706146222.392684,1337003.000,24755,1,T1,1,100,37.122
1706146222.525682,1337136.000,24786,1,T1,1,100,37.230
1706146222.659681,1337270.000,24805,1,T1,1,100,37.241
1706146222.792679,1337403.000,24827,1,T1,1,100,37.175
1706146222.925678,1337536.000,24859,1,T1,1,100,37.182
1706146223.059676,1337670.000,24875,1,T1,1,100,37.150
1706146223.192675,1337803.000,24892,1,T1,1,100,37.136
1706146223.325673,1337936.000,24924,1,T1,1,100,37.307
1706146223.458672,1338069.000,24942,1,T1,1,100,37.275
1706146223.592670,1338203.000,24959,1,T1,1,100,37.261
1706146223.725669,1338336.000,24991,1,T1,1,100,37.184
1706146223.858667,1338469.000,25007,1,T1,1,100,37.292
1706146223.992666,1338603.000,25025,1,T1,1,100,37.197
1706146224.125664,1338736.000,25041,1,T1,1,100,37.121
1706146224.258663,1338869.000,25072,1,T1,1,100,37.194
1706146224.392661,1339003.000,25092,1,T1,1,100,37.226
1706146224.525660,1339136.000,25108,1,T1,1,100,37.169
1706146224.658658,1339269.000,25140,1,T1,1,100,37.179
1706146224.792657,1339403.000,25157,1,T1,1,100,37.149
1706146224.925655,1339536.000,25173,1,T1,1,100,37.135
1706146225.058654,1339669.000,25205,1,T1,1,100,37.165
1706146225.192652,1339803.000,25222,1,T1,1,100,37.284
1706146225.325651,1339936.000,25241,1,T1,1,100,37.194
1706146225.458649,1340069.000,25274,1,T1,1,100,37.190
1706146225.592648,1340203.000,25291,1,T1,1,100,37.118
1706146225.725646,1340336.000,25308,1,T1,1,100,37.157
1706146225.858644,1340469.000,25339,1,T1,1,100,37.281
1706146225.992643,1340603.000,25357,1,T1,1,100,37.334
1706146226.125642,1340736.000,25375,1,T1,1,100,37.251
1706146226.258640,1340869.000,25394,1,T1,1,100,37.250
1706146226.392638,1341003.000,25426,1,T1,1,100,37.215
1706146226.525637,1341136.000,25442,1,T1,1,100,37.093
1706146226.658636,1341269.000,25460,1,T1,1,100,37.182
1706146226.791634,1341402.000,25493,1,T1,1,100,37.185
1706146226.925632,1341536.000,25509,1,T1,1,100,37.222
1706146227.058631,1341669.000,25527,1,T1,1,100,37.309
1706146227.191629,1341802.000,25560,1,T1,1,100,37.169
1706146227.325628,1341936.000,25577,1,T1,1,100,37.109
1706146227.458627,1342069.000,25594,1,T1,1,100,37.260
1706146227.591625,1342202.000,25626,1,T1,1,100,37.254
1706146227.725623,1342336.000,25642,1,T1,1,100,37.145
1706146227.858622,1342469.000,25664,1,T1,1,100,37.134
1706146227.991620,1342602.000,25698,1,T1,1,100,37.235
1706146228.125619,1342736.000,25714,1,T1,1,100,37.244
1706146228.258617,1342869.000,25731,1,T1,1,100,37.105
1706146228.391616,1343002.000,25748,1,T1,1,100,37.152
1706146228.525614,1343136.000,25779,1,T1,1,100,37.243
1706146228.658613,1343269.000,25797,1,T1,1,100,37.176
1706146228.791611,1343402.000,25813,1,T1,1,100,37.218
1706146228.925610,1343536.000,25847,1,T1,1,100,37.236
1706146229.058608,1343669.000,25866,1,T1,1,100,37.138
1706146229.191607,1343802.000,25882,1,T1,1,100,37.237
1706146229.325605,1343936.000,25916,1,T1,1,100,37.315
1706146229.458604,1344069.000,25933,1,T1,1,100,37.207
1706146229.591602,1344202.000,25949,1,T1,1,100,37.196
1706146229.724601,1344335.000,25985,1,T1,1,100,37.262
1706146229.858599,1344469.000,26002,1,T1,1,100,37.184
1706146229.991598,1344602.000,26019,1,T1,1,100,37.328
1706146230.124596,1344735.000,26050,1,T1,1,100,37.390
1706146230.258595,1344869.000,26067,1,T1,1,100,37.311
1706146230.391593,1345002.000,26084,1,T1,1,100,37.312
1706146230.524592,1345135.000,26103,1,T1,1,100,37.277
1706146230.658590,1345269.000,26135,1,T1,1,100,37.191
1706146230.791589,1345402.000,26151,1,T1,1,100,37.260
1706146230.924587,1345535.000,26168,1,T1,1,100,37.254
1706146231.058586,1345669.000,26200,1,T1,1,100,37.181
1706146231.191584,1345802.000,26216,1,T1,1,100,37.256
1706146231.324583,1345935.000,26234,1,T1,1,100,37.323
1706146231.458581,1346069.000,26267,1,T1,1,100,37.211
1706146231.591579,1346202.000,26283,1,T1,1,100,37.269
1706146231.724578,1346335.000,26303,1,T1,1,100,37.293
1706146231.858577,1346469.000,26334,1,T1,1,100,37.375
1706146231.991575,1346602.000,26351,1,T1,1,100,37.269
1706146232.124573,1346735.000,26370,1,T1,1,100,37.364
1706146232.258572,1346869.000,26402,1,T1,1,100,37.370
1706146232.391570,1347002.000,26418,1,T1,1,100,37.196
1706146232.524569,1347135.000,26435,1,T1,1,100,37.368
1706146232.658567,1347269.000,26451,1,T1,1,100,37.408
1706146232.791566,1347402.000,26483,1,T1,1,100,37.283
1706146232.924564,1347535.000,26508,2,T1,1,100,37.229
1706146233.057563,1347668.000,26508,2,T1,1,100,37.276
1706146233.191561,1347802.000,26539,1,T1,1,100,37.261
1706146233.324560,1347935.000,26557,1,T1,1,100,37.326
1706146233.458558,1348069.000,26573,1,T1,1,100,37.389
1706146233.591557,1348202.000,26605,1,T1,1,100,37.310
1706146233.724555,1348335.000,26622,1,T1,1,100,37.312
1706146233.858554,1348469.000,26640,1,T1,1,100,37.206
1706146233.991552,1348602.000,26672,1,T1,1,100,37.195
1706146234.124551,1348735.000,26689,1,T1,1,100,37.155
1706146234.258549,1348869.000,26707,1,T1,1,100,37.209
1706146234.391548,1349002.000,26739,1,T1,1,100,37.232
1706146234.524546,1349135.000,26756,1,T1,1,100,37.384
1706146234.657545,1349268.000,26773,1,T1,1,100,37.344
1706146234.791543,1349402.000,26792,1,T1,1,100,37.184
1706146234.924542,1349535.000,26823,1,T1,1,100,37.221
1706146235.057540,1349668.000,26840,1,T1,1,100,37.273
1706146235.191539,1349802.000,26857,1,T1,1,100,37.295
1706146235.324537,1349935.000,26889,1,T1,1,100,37.341
1706146235.457536,1350068.000,26905,1,T1,1,100,37.396
1706146235.591534,1350202.000,26922,1,T1,1,100,37.313
1706146235.724533,1350335.000,26956,1,T1,1,100,37.384
1706146235.857531,1350468.000,26972,1,T1,1,100,37.450
1706146235.991529,1350602.000,26990,1,T1,1,100,37.443
1706146236.124528,1350735.000,27021,1,T1,1,100,37.227
1706146236.257527,1350868.000,27037,1,T1,1,100,37.240
1706146236.391525,1351002.000,27055,1,T1,1,100,37.281
1706146236.524523,1351135.000,27086,1,T1,1,100,37.263
1706146236.657522,1351268.000,27103,1,T1,1,100,37.398
1706146236.790520,1351401.000,27122,1,T1,1,100,37.314
1706146236.924519,1351535.000,27140,1,T1,1,100,37.278
1706146237.057518,1351668.000,27172,1,T1,1,100,37.404
1706146237.190516,1351801.000,27191,1,T1,1,100,37.423
1706146237.324514,1351935.000,27208,1,T1,1,100,37.218
1706146237.457513,1352068.000,27239,1,T1,1,100,37.272
1706146237.590511,1352201.000,27256,1,T1,1,100,37.366
1706146237.724510,1352335.000,27273,1,T1,1,100,37.194
1706146237.857508,1352468.000,27304,1,T1,1,100,37.332
1706146237.990507,1352601.000,27322,1,T1,1,100,37.321
1706146238.124505,1352735.000,27342,1,T1,1,100,37.245
1706146238.257504,1352868.000,27360,1,T1,1,100,37.319
1706146238.390502,1353001.000,27378,1,T1,1,100,37.351
1706146238.524501,1353135.000,27409,1,T1,1,100,37.329
1706146238.657499,1353268.000,27426,1,T1,1,100,37.355
1706146238.790498,1353401.000,27443,1,T1,1,100,37.366
1706146238.924496,1353535.000,27475,1,T1,1,100,37.229
1706146239.057495,1353668.000,27493,1,T1,1,100,37.241
1706146239.190493,1353801.000,27510,1,T1,1,100,37.282
1706146239.324492,1353935.000,27542,1,T1,1,100,37.264
1706146239.457490,1354068.000,27558,1,T1,1,100,37.362
1706146239.590489,1354201.000,27577,1,T1,1,100,37.369
1706146239.724487,1354335.000,27611,1,T1,1,100,37.160
1706146239.857486,1354468.000,27627,1,T1,1,100,37.317
1706146239.990484,1354601.000,27645,1,T1,1,100,37.315
1706146240.124483,1354735.000,27678,1,T1,1,100,37.420
1706146240.257481,1354868.000,27696,1,T1,1,100,37.394
1706146240.390480,1355001.000,27714,1,T1,1,100,37.419
1706146240.523478,1355134.000,27732,1,T1,1,100,37.359
1706146240.657477,1355268.000,27766,1,T1,1,100,37.297
1706146240.790475,1355401.000,27785,1,T1,1,100,37.448
1706146240.923474,1355534.000,27801,1,T1,1,100,37.442
1706146241.057472,1355668.000,27833,1,T1,1,100,37.333
1706146241.190471,1355801.000,27850,1,T1,1,100,37.357
1706146241.323469,1355934.000,27867,1,T1,1,100,37.367
1706146241.457468,1356068.000,27898,1,T1,1,100,37.265
1706146241.590466,1356201.000,27915,1,T1,1,100,37.363
1706146241.723464,1356334.000,27936,1,T1,1,100,37.370
1706146241.857463,1356468.000,27953,1,T1,1,100,37.302
1706146241.990462,1356601.000,27985,1,T1,1,100,37.308
1706146242.123460,1356734.000,28001,1,T1,1,100,37.346
1706146242.257458,1356868.000,28018,1,T1,1,100,37.292
1706146242.390457,1357001.000,28052,1,T1,1,100,37.268
1706146242.523455,1357134.000,28068,1,T1,1,100,37.364
1706146242.657454,1357268.000,28086,1,T1,1,100,37.335
1706146242.790452,1357401.000,28117,1,T1,1,100,37.393
1706146242.923451,1357534.000,28133,1,T1,1,100,37.418
1706146243.057449,1357668.000,28151,1,T1,1,100,37.287
1706146243.190448,1357801.000,28189,1,T1,1,100,37.408
1706146243.323446,1357934.000,28208,1,T1,1,100,37.425
1706146243.456445,1358067.000,28225,1,T1,1,100,37.326
1706146243.590443,1358201.000,28257,1,T1,1,100,37.283
1706146243.723442,1358334.000,28273,1,T1,1,100,37.300
1706146243.856440,1358467.000,28290,1,T1,1,100,37.271
1706146243.990439,1358601.000,28322,1,T1,1,100,37.330
1706146244.123437,1358734.000,28338,1,T1,1,100,37.391
1706146244.256436,1358867.000,28355,1,T1,1,100,37.453
1706146244.390434,1359001.000,28374,1,T1,1,100,37.267
1706146244.523433,1359134.000,28405,1,T1,1,100,37.435
1706146244.656431,1359267.000,28423,1,T1,1,100,37.330
1706146244.790430,1359401.000,28439,1,T1,1,100,37.320
1706146244.923428,1359534.000,28473,1,T1,1,100,37.351
1706146245.056427,1359667.000,28490,1,T1,1,100,37.365
1706146245.190425,1359801.000,28506,1,T1,1,100,37.441
1706146245.323424,1359934.000,28538,1,T1,1,100,37.404
1706146245.456422,1360067.000,28555,1,T1,1,100,37.423
1706146245.590421,1360201.000,28571,1,T1,1,100,37.396
1706146245.723419,1360334.000,28605,1,T1,1,100,37.384
1706146245.856418,1360467.000,28624,1,T1,1,100,37.343
1706146245.990416,1360601.000,28641,1,T1,1,100,37.361
1706146246.123415,1360734.000,28672,1,T1,1,100,37.405
1706146246.256413,1360867.000,28689,1,T1,1,100,37.388
1706146246.390412,1361001.000,28706,1,T1,1,100,37.310
1706146246.523410,1361134.000,28723,1,T1,1,100,37.418
1706146246.656409,1361267.000,28755,1,T1,1,100,37.393
1706146246.790407,1361401.000,28775,1,T1,1,100,37.418
1706146246.923405,1361534.000,28794,1,T1,1,100,37.429
1706146247.056404,1361667.000,28828,1,T1,1,100,37.398
1706146247.189403,1361800.000,28844,1,T1,1,100,37.279
