LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1706146198.695953,1313306.000,20910,2,AZ,1,100,0.974
1706146198.735952,1313346.000,20910,2,AZ,1,100,0.966
1706146198.775952,1313386.000,20929,3,AZ,1,100,0.970
1706146198.815952,1313426.000,20929,3,AZ,1,100,0.967
1706146198.855951,1313466.000,20929,3,AZ,1,100,0.969
1706146198.896451,1313506.500,20945,2,AZ,1,100,0.964
1706146198.936950,1313547.000,20945,2,AZ,1,100,0.973
1706146198.976950,1313587.000,20962,3,AZ,1,100,0.971
1706146199.016949,1313627.000,20962,3,AZ,1,100,0.965
1706146199.056949,1313667.000,20962,3,AZ,1,100,0.972
1706146199.096948,1313707.000,20977,2,AZ,1,100,0.968
1706146199.136948,1313747.000,20977,2,AZ,1,100,0.970
1706146199.176947,1313787.000,20994,3,AZ,1,100,0.962
1706146199.216947,1313827.000,20994,3,AZ,1,100,0.961
1706146199.256947,1313867.000,20994,3,AZ,1,100,0.972
1706146199.296946,1313907.000,21011,2,AZ,1,100,0.962
1706146199.336946,1313947.000,21011,2,AZ,1,100,0.969
1706146199.376945,1313987.000,21028,3,AZ,1,100,0.966
1706146199.416945,1314027.000,21028,3,AZ,1,100,0.971
1706146199.456944,1314067.000,21028,3,AZ,1,100,0.966
1706146199.496944,1314107.000,21042,2,AZ,1,100,0.964
1706146199.536943,1314147.000,21042,2,AZ,1,100,0.967
1706146199.576943,1314187.000,21062,3,AZ,1,100,0.967
1706146199.616942,1314227.000,21062,3,AZ,1,100,0.967
1706146199.656942,1314267.000,21062,3,AZ,1,100,0.967
1706146199.696941,1314307.000,21078,2,AZ,1,100,0.966
1706146199.736941,1314347.000,21078,2,AZ,1,100,0.968
1706146199.776941,1314387.000,21095,3,AZ,1,100,0.965
1706146199.816940,1314427.000,21095,3,AZ,1,100,0.967
1706146199.856940,1314467.000,21095,3,AZ,1,100,0.966
1706146199.896939,1314507.000,21109,3,AZ,1,100,0.967
1706146199.936939,1314547.000,21109,3,AZ,1,100,0.965
1706146199.976938,1314587.000,21109,3,AZ,1,100,0.967
1706146200.016938,1314627.000,21127,2,AZ,1,100,0.968
1706146200.056937,1314667.000,21127,2,AZ,1,100,0.965
1706146200.092270,1314702.333,21143,3,AZ,1,100,0.969
1706146200.127603,1314737.667,21143,3,AZ,1,100,0.969
1706146200.162936,1314773.000,21143,3,AZ,1,100,0.971
1706146200.202936,1314813.000,21160,3,AZ,1,100,0.966
1706146200.242935,1314853.000,21160,3,AZ,1,100,0.968
1706146200.282935,1314893.000,21160,3,AZ,1,100,0.966
1706146200.322934,1314933.000,21175,2,AZ,1,100,0.969
1706146200.362934,1314973.000,21175,2,AZ,1,100,0.967
1706146200.402933,1315013.000,21194,3,AZ,1,100,0.963
1706146200.442933,1315053.000,21194,3,AZ,1,100,0.969
1706146200.482933,1315093.000,21194,3,AZ,1,100,0.969
1706146200.522932,1315133.000,21210,2,AZ,1,100,0.965
1706146200.562932,1315173.000,21210,2,AZ,1,100,0.968
1706146200.602931,1315213.000,21228,3,AZ,1,100,0.969
1706146200.642931,1315253.000,21228,3,AZ,1,100,0.968
1706146200.682930,1315293.000,21228,3,AZ,1,100,0.965
1706146200.722930,1315333.000,21242,2,AZ,1,100,0.972
1706146200.762929,1315373.000,21242,2,AZ,1,100,0.963
1706146200.802929,1315413.000,21259,3,AZ,1,100,0.967
1706146200.842928,1315453.000,21259,3,AZ,1,100,0.969
1706146200.882928,1315493.000,21259,3,AZ,1,100,0.964
1706146200.922928,1315533.000,21275,2,AZ,1,100,0.967
1706146200.962927,1315573.000,21275,2,AZ,1,100,0.969
1706146201.002927,1315613.000,21293,3,AZ,1,100,0.967
1706146201.042926,1315653.000,21293,3,AZ,1,100,0.968
1706146201.082926,1315693.000,21293,3,AZ,1,100,0.960
1706146201.122925,1315733.000,21308,2,AZ,1,100,0.972
1706146201.162925,1315773.000,21308,2,AZ,1,100,0.971
1706146201.202924,1315813.000,21324,3,AZ,1,100,0.970
1706146201.242924,1315853.000,21324,3,AZ,1,100,0.969
1706146201.282923,1315893.000,21324,3,AZ,1,100,0.975
1706146201.322923,1315933.000,21343,3,AZ,1,100,0.934
1706146201.362923,1315973.000,21343,3,AZ,1,100,1.003
1706146201.402922,1316013.000,21343,3,AZ,1,100,0.946
1706146201.442922,1316053.000,21360,2,AZ,1,100,0.974
1706146201.482921,1316093.000,21360,2,AZ,1,100,0.963
1706146201.522921,1316133.000,21376,3,AZ,1,100,0.963
1706146201.562920,1316173.000,21376,3,AZ,1,100,0.969
1706146201.602920,1316213.000,21376,3,AZ,1,100,0.964
1706146201.642919,1316253.000,21392,2,AZ,1,100,0.969
1706146201.682919,1316293.000,21392,2,AZ,1,100,0.966
1706146201.722919,1316333.000,21410,3,AZ,1,100,0.963
1706146201.762918,1316373.000,21410,3,AZ,1,100,0.965
1706146201.802917,1316413.000,21410,3,AZ,1,100,0.966
1706146201.842917,1316453.000,21427,2,AZ,1,100,0.974
1706146201.882917,1316493.000,21427,2,AZ,1,100,0.964
1706146201.922916,1316533.000,21446,3,AZ,1,100,0.971
1706146201.962916,1316573.000,21446,3,AZ,1,100,0.963
